region,variant,gender,freq,year,lifeexpectancyat60
1517,estimates,female,5yearly,1950,13.6308252858128
1517,estimates,male,5yearly,1950,11.8500625982587
1517,estimates,female,5yearly,1955,13.902597856121
1517,estimates,male,5yearly,1955,11.9714580421885
1517,estimates,female,5yearly,1960,14.5425077465674
1517,estimates,male,5yearly,1960,12.5375764715359
1517,estimates,female,5yearly,1965,16.0909695279652
1517,estimates,male,5yearly,1965,13.9869103502175
1517,estimates,female,5yearly,1970,16.5907301840852
1517,estimates,male,5yearly,1970,14.4314613299045
1517,estimates,female,5yearly,1975,17.1990030825361
1517,estimates,male,5yearly,1975,14.9123201060935
1517,estimates,female,5yearly,1980,17.5432743394145
1517,estimates,male,5yearly,1980,15.1990437758078
1517,estimates,female,5yearly,1985,17.8575680611925
1517,estimates,male,5yearly,1985,15.5395270081108
1517,estimates,female,5yearly,1990,18.218835871906
1517,estimates,male,5yearly,1990,15.7139951070493
1517,estimates,female,5yearly,1995,18.6189485041672
1517,estimates,male,5yearly,1995,16.0968608333059
1517,estimates,female,5yearly,2000,19.0281353727778
1517,estimates,male,5yearly,2000,16.6587178383135
1517,estimates,female,5yearly,2005,19.567064941616
1517,estimates,male,5yearly,2005,17.1914036119314
1517,estimates,female,5yearly,2010,20.1611064748072
1517,estimates,male,5yearly,2010,17.7163815172678
1517,medium_variant,female,5yearly,2015,20.6579456550164
1517,medium_variant,male,5yearly,2015,18.1350761372391
1517,medium_variant,female,5yearly,2020,21.1335282526465
1517,medium_variant,male,5yearly,2020,18.5060863703865
1517,medium_variant,female,5yearly,2025,21.602782908427
1517,medium_variant,male,5yearly,2025,18.9166056804863
1517,medium_variant,female,5yearly,2030,22.067725137857
1517,medium_variant,male,5yearly,2030,19.362470537595
1517,medium_variant,female,5yearly,2035,22.4875085957149
1517,medium_variant,male,5yearly,2035,19.7536866886349
1517,medium_variant,female,5yearly,2040,22.9079459453152
1517,medium_variant,male,5yearly,2040,20.144860405553
1517,medium_variant,female,5yearly,2045,23.3269820633454
1517,medium_variant,male,5yearly,2045,20.5860421076015
1517,medium_variant,female,5yearly,2050,23.7374409416635
1517,medium_variant,male,5yearly,2050,21.0470671128992
1517,medium_variant,female,5yearly,2055,24.1077821044712
1517,medium_variant,male,5yearly,2055,21.4484997720023
1517,medium_variant,female,5yearly,2060,24.4582409009325
1517,medium_variant,male,5yearly,2060,21.8159625147759
1517,medium_variant,female,5yearly,2065,24.8013927023647
1517,medium_variant,male,5yearly,2065,22.1641904477862
1517,medium_variant,female,5yearly,2070,25.1625099884361
1517,medium_variant,male,5yearly,2070,22.5210837279675
1517,medium_variant,female,5yearly,2075,25.5201011250643
1517,medium_variant,male,5yearly,2075,22.8629624926632
1517,medium_variant,female,5yearly,2080,25.8757875071867
1517,medium_variant,male,5yearly,2080,23.1850831091351
1517,medium_variant,female,5yearly,2085,26.2450420384816
1517,medium_variant,male,5yearly,2085,23.5344128545629
1517,medium_variant,female,5yearly,2090,26.594437758228
1517,medium_variant,male,5yearly,2090,23.8716467081682
1517,medium_variant,female,5yearly,2095,26.9531408270079
1517,medium_variant,male,5yearly,2095,24.2421165776626
1517,estimates,female,5yearly,Regi,Middle-income countries
1517,estimates,male,5yearly,Regi,Middle-income countries
1517,medium_variant,female,5yearly,Regi,Middle-income countries
1517,medium_variant,male,5yearly,Regi,Middle-income countries
