region,variant,gender,freq,year,lifeexpectancyat60
913,estimates,female,5yearly,1950,14.885080817101
913,estimates,male,5yearly,1950,13.2318094662632
913,estimates,female,5yearly,1955,15.260490275019
913,estimates,male,5yearly,1955,13.605102514408
913,estimates,female,5yearly,1960,15.5194293478653
913,estimates,male,5yearly,1960,13.8419430373951
913,estimates,female,5yearly,1965,15.7708227894711
913,estimates,male,5yearly,1965,14.0784133003999
913,estimates,female,5yearly,1970,15.762335326064
913,estimates,male,5yearly,1970,12.7670872618394
913,estimates,female,5yearly,1975,15.8139640836583
913,estimates,male,5yearly,1975,12.3509619070426
913,estimates,female,5yearly,1980,15.8627522176919
913,estimates,male,5yearly,1980,12.3879759847044
913,estimates,female,5yearly,1985,16.6073343445551
913,estimates,male,5yearly,1985,12.8712534238478
913,estimates,female,5yearly,1990,17.1926651573582
913,estimates,male,5yearly,1990,13.2564951796582
913,estimates,female,5yearly,1995,17.3959495616583
913,estimates,male,5yearly,1995,13.2714443275212
913,estimates,female,5yearly,2000,17.3517622964163
913,estimates,male,5yearly,2000,13.0841681693518
913,estimates,female,5yearly,2005,17.524054697485
913,estimates,male,5yearly,2005,13.1649953132473
913,estimates,female,5yearly,2010,18.4275512744721
913,estimates,male,5yearly,2010,13.7600798065706
913,medium_variant,female,5yearly,2015,19.0289227812202
913,medium_variant,male,5yearly,2015,14.2799927671403
913,medium_variant,female,5yearly,2020,19.4150828508561
913,medium_variant,male,5yearly,2020,14.548453790025
913,medium_variant,female,5yearly,2025,19.7657664309316
913,medium_variant,male,5yearly,2025,14.8083185739836
913,medium_variant,female,5yearly,2030,20.0693731667746
913,medium_variant,male,5yearly,2030,15.0797601010176
913,medium_variant,female,5yearly,2035,20.3479587516798
913,medium_variant,male,5yearly,2035,15.3972887766947
913,medium_variant,female,5yearly,2040,20.6380231882956
913,medium_variant,male,5yearly,2040,15.794100153954
913,medium_variant,female,5yearly,2045,21.0307082785637
913,medium_variant,male,5yearly,2045,16.2412514547774
913,medium_variant,female,5yearly,2050,21.5896150496186
913,medium_variant,male,5yearly,2050,16.7599923029249
913,medium_variant,female,5yearly,2055,22.1981288027072
913,medium_variant,male,5yearly,2055,17.2975691873892
913,medium_variant,female,5yearly,2060,22.79420483288
913,medium_variant,male,5yearly,2060,17.8153976741619
913,medium_variant,female,5yearly,2065,23.3322260516092
913,medium_variant,male,5yearly,2065,18.3150712355432
913,medium_variant,female,5yearly,2070,23.8286081462418
913,medium_variant,male,5yearly,2070,18.7973647669605
913,medium_variant,female,5yearly,2075,24.3205252322525
913,medium_variant,male,5yearly,2075,19.2754827559405
913,medium_variant,female,5yearly,2080,24.7954740948597
913,medium_variant,male,5yearly,2080,19.7427040079613
913,medium_variant,female,5yearly,2085,25.2581900183171
913,medium_variant,male,5yearly,2085,20.2050886794266
913,medium_variant,female,5yearly,2090,25.7100360736071
913,medium_variant,male,5yearly,2090,20.6689694586345
913,medium_variant,female,5yearly,2095,26.1501923936536
913,medium_variant,male,5yearly,2095,21.1215053254686
913,estimates,female,5yearly,Regi,Southern Africa
913,estimates,male,5yearly,Regi,Southern Africa
913,medium_variant,female,5yearly,Regi,Southern Africa
913,medium_variant,male,5yearly,Regi,Southern Africa
