region,variant,freq,year,populationgrowthrate
954,estimates,5yearly,1950,1.942
954,estimates,5yearly,1955,2.253
954,estimates,5yearly,1960,2.655
954,estimates,5yearly,1965,2.537
954,estimates,5yearly,1970,1.827
954,estimates,5yearly,1975,2.221
954,estimates,5yearly,1980,3.158
954,estimates,5yearly,1985,3.01
954,estimates,5yearly,1990,2.373
954,estimates,5yearly,1995,1.341
954,estimates,5yearly,2000,0.204
954,estimates,5yearly,2005,0.012
954,estimates,5yearly,2010,0.624
954,constant_fertility,5yearly,2015,0.967
954,constant_mortality,5yearly,2015,0.801
954,high_variant,5yearly,2015,1.007
954,instant_replacement,5yearly,2015,0.388
954,low_variant,5yearly,2015,0.667
954,medium_variant,5yearly,2015,0.838
954,momentum,5yearly,2015,0.971
954,no_change,5yearly,2015,0.93
954,zero_migration,5yearly,2015,1.456
954,constant_fertility,5yearly,2020,1.08
954,constant_mortality,5yearly,2020,0.771
954,high_variant,5yearly,2020,1.111
954,instant_replacement,5yearly,2020,0.502
954,low_variant,5yearly,2020,0.569
954,medium_variant,5yearly,2020,0.844
954,momentum,5yearly,2020,0.984
954,no_change,5yearly,2020,1.007
954,zero_migration,5yearly,2020,1.391
954,constant_fertility,5yearly,2025,1.151
954,constant_mortality,5yearly,2025,0.73
954,high_variant,5yearly,2025,1.158
954,instant_replacement,5yearly,2025,0.576
954,low_variant,5yearly,2025,0.491
954,medium_variant,5yearly,2025,0.835
954,momentum,5yearly,2025,0.948
954,no_change,5yearly,2025,1.047
954,zero_migration,5yearly,2025,1.295
954,constant_fertility,5yearly,2030,1.109
954,constant_mortality,5yearly,2030,0.589
954,high_variant,5yearly,2030,1.035
954,instant_replacement,5yearly,2030,0.52
954,low_variant,5yearly,2030,0.387
954,medium_variant,5yearly,2030,0.726
954,momentum,5yearly,2030,0.851
954,no_change,5yearly,2030,0.977
954,zero_migration,5yearly,2030,1.158
954,constant_fertility,5yearly,2035,1.051
954,constant_mortality,5yearly,2035,0.44
954,high_variant,5yearly,2035,0.909
954,instant_replacement,5yearly,2035,0.422
954,low_variant,5yearly,2035,0.26
954,medium_variant,5yearly,2035,0.601
954,momentum,5yearly,2035,0.716
954,no_change,5yearly,2035,0.899
954,zero_migration,5yearly,2035,1.006
954,constant_fertility,5yearly,2040,1.013
954,constant_mortality,5yearly,2040,0.301
954,high_variant,5yearly,2040,0.817
954,instant_replacement,5yearly,2040,0.269
954,low_variant,5yearly,2040,0.11
954,medium_variant,5yearly,2040,0.479
954,momentum,5yearly,2040,0.55
954,no_change,5yearly,2040,0.848
954,zero_migration,5yearly,2040,0.87
954,constant_fertility,5yearly,2045,1.011
954,constant_mortality,5yearly,2045,0.181
954,high_variant,5yearly,2045,0.772
954,instant_replacement,5yearly,2045,0.075
954,low_variant,5yearly,2045,-0.062
954,medium_variant,5yearly,2045,0.368
954,momentum,5yearly,2045,0.373
954,no_change,5yearly,2045,0.845
954,zero_migration,5yearly,2045,0.764
954,constant_fertility,5yearly,2050,1.063
954,constant_mortality,5yearly,2050,0.11
954,high_variant,5yearly,2050,0.779
954,instant_replacement,5yearly,2050,-0.034
954,low_variant,5yearly,2050,-0.207
954,medium_variant,5yearly,2050,0.298
954,momentum,5yearly,2050,0.275
954,no_change,5yearly,2050,0.901
954,zero_migration,5yearly,2050,0.694
954,constant_fertility,5yearly,2055,1.132
954,constant_mortality,5yearly,2055,0.061
954,high_variant,5yearly,2055,0.784
954,instant_replacement,5yearly,2055,-0.035
954,low_variant,5yearly,2055,-0.315
954,medium_variant,5yearly,2055,0.252
954,momentum,5yearly,2055,0.265
954,no_change,5yearly,2055,0.972
954,zero_migration,5yearly,2055,0.633
954,constant_fertility,5yearly,2060,1.196
954,constant_mortality,5yearly,2060,0.006
954,high_variant,5yearly,2060,0.765
954,instant_replacement,5yearly,2060,-0.008
954,low_variant,5yearly,2060,-0.393
954,medium_variant,5yearly,2060,0.214
954,momentum,5yearly,2060,0.254
954,no_change,5yearly,2060,1.029
954,zero_migration,5yearly,2060,0.565
954,constant_fertility,5yearly,2065,1.246
954,constant_mortality,5yearly,2065,-0.073
954,high_variant,5yearly,2065,0.727
954,instant_replacement,5yearly,2065,-0.011
954,low_variant,5yearly,2065,-0.468
954,medium_variant,5yearly,2065,0.169
954,momentum,5yearly,2065,0.197
954,no_change,5yearly,2065,1.06
954,zero_migration,5yearly,2065,0.483
954,constant_fertility,5yearly,2070,1.285
954,constant_mortality,5yearly,2070,-0.175
954,high_variant,5yearly,2070,0.688
954,instant_replacement,5yearly,2070,-0.068
954,low_variant,5yearly,2070,-0.567
954,medium_variant,5yearly,2070,0.108
954,momentum,5yearly,2070,0.094
954,no_change,5yearly,2070,1.077
954,zero_migration,5yearly,2070,0.395
954,constant_fertility,5yearly,2075,1.323
954,constant_mortality,5yearly,2075,-0.28
954,high_variant,5yearly,2075,0.66
954,instant_replacement,5yearly,2075,-0.166
954,low_variant,5yearly,2075,-0.7
954,medium_variant,5yearly,2075,0.037
954,momentum,5yearly,2075,-0.016
954,no_change,5yearly,2075,1.103
954,zero_migration,5yearly,2075,0.313
954,constant_fertility,5yearly,2080,1.369
954,constant_mortality,5yearly,2080,-0.366
954,high_variant,5yearly,2080,0.641
954,instant_replacement,5yearly,2080,-0.254
954,low_variant,5yearly,2080,-0.855
954,medium_variant,5yearly,2080,-0.039
954,momentum,5yearly,2080,-0.08
954,no_change,5yearly,2080,1.151
954,zero_migration,5yearly,2080,0.238
954,constant_fertility,5yearly,2085,1.419
954,constant_mortality,5yearly,2085,-0.421
954,high_variant,5yearly,2085,0.618
954,instant_replacement,5yearly,2085,-0.285
954,low_variant,5yearly,2085,-1.009
954,medium_variant,5yearly,2085,-0.108
954,momentum,5yearly,2085,-0.07
954,no_change,5yearly,2085,1.217
954,zero_migration,5yearly,2085,0.171
954,constant_fertility,5yearly,2090,1.475
954,constant_mortality,5yearly,2090,-0.448
