region,variant,freq,year,populationgrowthrate
927,estimates,5yearly,1950,2.358
927,estimates,5yearly,1955,2.193
927,estimates,5yearly,1960,1.994
927,estimates,5yearly,1965,2.257
927,estimates,5yearly,1970,1.539
927,estimates,5yearly,1975,1.017
927,estimates,5yearly,1980,1.307
927,estimates,5yearly,1985,1.463
927,estimates,5yearly,1990,1.244
927,estimates,5yearly,1995,1.051
927,estimates,5yearly,2000,1.226
927,estimates,5yearly,2005,1.665
927,estimates,5yearly,2010,1.402
927,constant_fertility,5yearly,2015,1.276
927,constant_mortality,5yearly,2015,1.2
927,high_variant,5yearly,2015,1.407
927,instant_replacement,5yearly,2015,1.387
927,low_variant,5yearly,2015,1.073
927,medium_variant,5yearly,2015,1.241
927,momentum,5yearly,2015,0.691
927,no_change,5yearly,2015,1.235
927,zero_migration,5yearly,2015,0.584
927,constant_fertility,5yearly,2020,1.117
927,constant_mortality,5yearly,2020,0.99
927,high_variant,5yearly,2020,1.316
927,instant_replacement,5yearly,2020,1.221
927,low_variant,5yearly,2020,0.811
927,medium_variant,5yearly,2020,1.067
927,momentum,5yearly,2020,0.547
927,no_change,5yearly,2020,1.04
927,zero_migration,5yearly,2020,0.471
927,constant_fertility,5yearly,2025,1.012
927,constant_mortality,5yearly,2025,0.851
927,high_variant,5yearly,2025,1.241
927,instant_replacement,5yearly,2025,1.107
927,low_variant,5yearly,2025,0.651
927,medium_variant,5yearly,2025,0.954
927,momentum,5yearly,2025,0.381
927,no_change,5yearly,2025,0.91
927,zero_migration,5yearly,2025,0.337
927,constant_fertility,5yearly,2030,0.916
927,constant_mortality,5yearly,2030,0.725
927,high_variant,5yearly,2030,1.115
927,instant_replacement,5yearly,2030,1.001
927,low_variant,5yearly,2030,0.558
927,medium_variant,5yearly,2030,0.848
927,momentum,5yearly,2030,0.226
927,no_change,5yearly,2030,0.794
927,zero_migration,5yearly,2030,0.206
927,constant_fertility,5yearly,2035,0.847
927,constant_mortality,5yearly,2035,0.636
927,high_variant,5yearly,2035,1.036
927,instant_replacement,5yearly,2035,0.93
927,low_variant,5yearly,2035,0.479
927,medium_variant,5yearly,2035,0.77
927,momentum,5yearly,2035,0.12
927,no_change,5yearly,2035,0.716
927,zero_migration,5yearly,2035,0.104
927,constant_fertility,5yearly,2040,0.803
927,constant_mortality,5yearly,2040,0.583
927,high_variant,5yearly,2040,1.008
927,instant_replacement,5yearly,2040,0.899
927,low_variant,5yearly,2040,0.411
927,medium_variant,5yearly,2040,0.72
927,momentum,5yearly,2040,0.066
927,no_change,5yearly,2040,0.67
927,zero_migration,5yearly,2040,0.031
927,constant_fertility,5yearly,2045,0.769
927,constant_mortality,5yearly,2045,0.545
927,high_variant,5yearly,2045,1.013
927,instant_replacement,5yearly,2045,0.888
927,low_variant,5yearly,2045,0.336
927,medium_variant,5yearly,2045,0.681
927,momentum,5yearly,2045,0.043
927,no_change,5yearly,2045,0.638
927,zero_migration,5yearly,2045,-0.036
927,constant_fertility,5yearly,2050,0.715
927,constant_mortality,5yearly,2050,0.486
927,high_variant,5yearly,2050,1.004
927,instant_replacement,5yearly,2050,0.855
927,low_variant,5yearly,2050,0.233
927,medium_variant,5yearly,2050,0.62
927,momentum,5yearly,2050,0.02
927,no_change,5yearly,2050,0.587
927,zero_migration,5yearly,2050,-0.105
927,constant_fertility,5yearly,2055,0.664
927,constant_mortality,5yearly,2055,0.427
927,high_variant,5yearly,2055,0.979
927,instant_replacement,5yearly,2055,0.808
927,low_variant,5yearly,2055,0.143
927,medium_variant,5yearly,2055,0.563
927,momentum,5yearly,2055,-0.017
927,no_change,5yearly,2055,0.536
927,zero_migration,5yearly,2055,-0.168
927,constant_fertility,5yearly,2060,0.619
927,constant_mortality,5yearly,2060,0.372
927,high_variant,5yearly,2060,0.94
927,instant_replacement,5yearly,2060,0.759
