region,variant,freq,year,populationgrowthrate
1502,estimates,5yearly,1950,2.07
1502,estimates,5yearly,1955,1.821
1502,estimates,5yearly,1960,2.026
1502,estimates,5yearly,1965,2.382
1502,estimates,5yearly,1970,2.111
1502,estimates,5yearly,1975,1.694
1502,estimates,5yearly,1980,1.666
1502,estimates,5yearly,1985,1.767
1502,estimates,5yearly,1990,1.2
1502,estimates,5yearly,1995,0.882
1502,estimates,5yearly,2000,0.766
1502,estimates,5yearly,2005,0.751
1502,estimates,5yearly,2010,0.78
1502,constant_fertility,5yearly,2015,0.637
1502,constant_mortality,5yearly,2015,0.574
1502,high_variant,5yearly,2015,0.802
1502,instant_replacement,5yearly,2015,0.855
1502,low_variant,5yearly,2015,0.44
1502,medium_variant,5yearly,2015,0.622
1502,momentum,5yearly,2015,0.818
1502,no_change,5yearly,2015,0.589
1502,zero_migration,5yearly,2015,0.626
1502,constant_fertility,5yearly,2020,0.444
1502,constant_mortality,5yearly,2020,0.34
1502,high_variant,5yearly,2020,0.686
1502,instant_replacement,5yearly,2020,0.631
1502,low_variant,5yearly,2020,0.162
1502,medium_variant,5yearly,2020,0.428
1502,momentum,5yearly,2020,0.588
1502,no_change,5yearly,2020,0.356
1502,zero_migration,5yearly,2020,0.461
1502,constant_fertility,5yearly,2025,0.319
1502,constant_mortality,5yearly,2025,0.158
1502,high_variant,5yearly,2025,0.581
1502,instant_replacement,5yearly,2025,0.469
1502,low_variant,5yearly,2025,-0.027
1502,medium_variant,5yearly,2025,0.286
1502,momentum,5yearly,2025,0.386
1502,no_change,5yearly,2025,0.19
1502,zero_migration,5yearly,2025,0.315
1502,constant_fertility,5yearly,2030,0.238
1502,constant_mortality,5yearly,2030,0.004
1502,high_variant,5yearly,2030,0.458
1502,instant_replacement,5yearly,2030,0.348
1502,low_variant,5yearly,2030,-0.134
1502,medium_variant,5yearly,2030,0.174
1502,momentum,5yearly,2030,0.224
1502,no_change,5yearly,2030,0.068
1502,zero_migration,5yearly,2030,0.197
1502,constant_fertility,5yearly,2035,0.168
1502,constant_mortality,5yearly,2035,-0.129
1502,high_variant,5yearly,2035,0.383
1502,instant_replacement,5yearly,2035,0.272
1502,low_variant,5yearly,2035,-0.246
1502,medium_variant,5yearly,2035,0.081
1502,momentum,5yearly,2035,0.116
1502,no_change,5yearly,2035,-0.04
1502,zero_migration,5yearly,2035,0.104
1502,constant_fertility,5yearly,2040,0.091
1502,constant_mortality,5yearly,2040,-0.245
1502,high_variant,5yearly,2040,0.351
1502,instant_replacement,5yearly,2040,0.233
1502,low_variant,5yearly,2040,-0.371
1502,medium_variant,5yearly,2040,-0.001
1502,momentum,5yearly,2040,0.055
1502,no_change,5yearly,2040,-0.151
1502,zero_migration,5yearly,2040,0.022
1502,constant_fertility,5yearly,2045,0.009
1502,constant_mortality,5yearly,2045,-0.354
1502,high_variant,5yearly,2045,0.335
1502,instant_replacement,5yearly,2045,0.198
1502,low_variant,5yearly,2045,-0.516
1502,medium_variant,5yearly,2045,-0.086
1502,momentum,5yearly,2045,0.01
1502,no_change,5yearly,2045,-0.256
1502,zero_migration,5yearly,2045,-0.062
1502,constant_fertility,5yearly,2050,-0.053
1502,constant_mortality,5yearly,2050,-0.456
1502,high_variant,5yearly,2050,0.314
1502,instant_replacement,5yearly,2050,0.143
1502,low_variant,5yearly,2050,-0.666
1502,medium_variant,5yearly,2050,-0.173
1502,momentum,5yearly,2050,-0.046
1502,no_change,5yearly,2050,-0.331
1502,zero_migration,5yearly,2050,-0.148
1502,constant_fertility,5yearly,2055,-0.083
1502,constant_mortality,5yearly,2055,-0.539
1502,high_variant,5yearly,2055,0.285
1502,instant_replacement,5yearly,2055,0.077
1502,low_variant,5yearly,2055,-0.798
1502,medium_variant,5yearly,2055,-0.248
1502,momentum,5yearly,2055,-0.107
1502,no_change,5yearly,2055,-0.366
1502,zero_migration,5yearly,2055,-0.221
1502,constant_fertility,5yearly,2060,-0.085
1502,constant_mortality,5yearly,2060,-0.591
1502,high_variant,5yearly,2060,0.268
1502,instant_replacement,5yearly,2060,0.034
1502,low_variant,5yearly,2060,-0.897
1502,medium_variant,5yearly,2060,-0.297
1502,momentum,5yearly,2060,-0.141
1502,no_change,5yearly,2060,-0.368
1502,zero_migration,5yearly,2060,-0.27
1502,constant_fertility,5yearly,2065,-0.072
1502,constant_mortality,5yearly,2065,-0.611
1502,high_variant,5yearly,2065,0.275
1502,instant_replacement,5yearly,2065,0.026
1502,low_variant,5yearly,2065,-0.976
1502,medium_variant,5yearly,2065,-0.322
1502,momentum,5yearly,2065,-0.134
1502,no_change,5yearly,2065,-0.346
1502,zero_migration,5yearly,2065,-0.296
1502,constant_fertility,5yearly,2070,-0.053
1502,constant_mortality,5yearly,2070,-0.602
1502,high_variant,5yearly,2070,0.304
1502,instant_replacement,5yearly,2070,0.042
1502,low_variant,5yearly,2070,-1.053
1502,medium_variant,5yearly,2070,-0.337
1502,momentum,5yearly,2070,-0.089
1502,no_change,5yearly,2070,-0.302
1502,zero_migration,5yearly,2070,-0.31
1502,constant_fertility,5yearly,2075,-0.02
1502,constant_mortality,5yearly,2075,-0.577
1502,high_variant,5yearly,2075,0.346
1502,instant_replacement,5yearly,2075,0.068
1502,low_variant,5yearly,2075,-1.134
1502,medium_variant,5yearly,2075,-0.345
1502,momentum,5yearly,2075,-0.031
1502,no_change,5yearly,2075,-0.237
1502,zero_migration,5yearly,2075,-0.32
1502,constant_fertility,5yearly,2080,0.039
1502,constant_mortality,5yearly,2080,-0.559
1502,high_variant,5yearly,2080,0.391
1502,instant_replacement,5yearly,2080,0.093
1502,low_variant,5yearly,2080,-1.202
1502,medium_variant,5yearly,2080,-0.343
1502,momentum,5yearly,2080,0.005
1502,no_change,5yearly,2080,-0.162
1502,zero_migration,5yearly,2080,-0.319
1502,constant_fertility,5yearly,2085,0.117
1502,constant_mortality,5yearly,2085,-0.561
1502,high_variant,5yearly,2085,0.428
1502,instant_replacement,5yearly,2085,0.109
1502,low_variant,5yearly,2085,-1.253
1502,medium_variant,5yearly,2085,-0.332
1502,momentum,5yearly,2085,0.002
1502,no_change,5yearly,2085,-0.092
1502,zero_migration,5yearly,2085,-0.31
1502,constant_fertility,5yearly,2090,0.2
1502,constant_mortality,5yearly,2090,-0.573
1502,high_variant,5yearly,2090,0.45
1502,instant_replacement,5yearly,2090,0.116
1502,low_variant,5yearly,2090,-1.292
1502,medium_variant,5yearly,2090,-0.321
1502,momentum,5yearly,2090,-0.024
1502,no_change,5yearly,2090,-0.027
1502,zero_migration,5yearly,2090,-0.3
1502,constant_fertility,5yearly,2095,0.27
1502,constant_mortality,5yearly,2095,-0.575
1502,high_variant,5yearly,2095,0.457
1502,instant_replacement,5yearly,2095,0.111
1502,low_variant,5yearly,2095,-1.34
1502,medium_variant,5yearly,2095,-0.322
1502,momentum,5yearly,2095,-0.042
1502,no_change,5yearly,2095,0.045
1502,zero_migration,5yearly,2095,-0.303
