region,variant,freq,year,populationgrowthrate
934,high_variant,5yearly,2070,0.634
934,instant_replacement,5yearly,2070,0.125
934,low_variant,5yearly,2070,-0.631
934,medium_variant,5yearly,2070,0.034
934,momentum,5yearly,2070,-0.02
934,no_change,5yearly,2070,0.676
934,zero_migration,5yearly,2070,0.061
934,constant_fertility,5yearly,2075,1.171
934,constant_mortality,5yearly,2075,-0.383
934,high_variant,5yearly,2075,0.636
934,instant_replacement,5yearly,2075,0.11
934,low_variant,5yearly,2075,-0.726
934,medium_variant,5yearly,2075,-0.005
934,momentum,5yearly,2075,-0.018
934,no_change,5yearly,2075,0.75
934,zero_migration,5yearly,2075,0.022
934,constant_fertility,5yearly,2080,1.276
934,constant_mortality,5yearly,2080,-0.423
934,high_variant,5yearly,2080,0.639
934,instant_replacement,5yearly,2080,0.106
934,low_variant,5yearly,2080,-0.812
934,medium_variant,5yearly,2080,-0.035
934,momentum,5yearly,2080,-0.011
934,no_change,5yearly,2080,0.828
934,zero_migration,5yearly,2080,-0.01
934,constant_fertility,5yearly,2085,1.388
934,constant_mortality,5yearly,2085,-0.466
934,high_variant,5yearly,2085,0.637
934,instant_replacement,5yearly,2085,0.109
934,low_variant,5yearly,2085,-0.883
934,medium_variant,5yearly,2085,-0.058
934,momentum,5yearly,2085,-0.011
934,no_change,5yearly,2085,0.904
934,zero_migration,5yearly,2085,-0.034
934,constant_fertility,5yearly,2090,1.501
934,constant_mortality,5yearly,2090,-0.507
934,high_variant,5yearly,2090,0.628
934,instant_replacement,5yearly,2090,0.113
934,low_variant,5yearly,2090,-0.944
934,medium_variant,5yearly,2090,-0.08
934,momentum,5yearly,2090,-0.016
934,no_change,5yearly,2090,0.978
934,zero_migration,5yearly,2090,-0.056
934,constant_fertility,5yearly,2095,1.611
934,constant_mortality,5yearly,2095,-0.54
934,high_variant,5yearly,2095,0.614
934,instant_replacement,5yearly,2095,0.116
934,low_variant,5yearly,2095,-0.997
934,medium_variant,5yearly,2095,-0.102
934,momentum,5yearly,2095,-0.018
934,no_change,5yearly,2095,1.053
934,zero_migration,5yearly,2095,-0.08
934,constant_fertility,5yearly,Regi,"Less developed regions, excluding least developed countries"
934,constant_mortality,5yearly,Regi,"Less developed regions, excluding least developed countries"
934,estimates,5yearly,Regi,"Less developed regions, excluding least developed countries"
934,high_variant,5yearly,Regi,"Less developed regions, excluding least developed countries"
934,instant_replacement,5yearly,Regi,"Less developed regions, excluding least developed countries"
934,low_variant,5yearly,Regi,"Less developed regions, excluding least developed countries"
934,medium_variant,5yearly,Regi,"Less developed regions, excluding least developed countries"
934,momentum,5yearly,Regi,"Less developed regions, excluding least developed countries"
934,no_change,5yearly,Regi,"Less developed regions, excluding least developed countries"
934,zero_migration,5yearly,Regi,"Less developed regions, excluding least developed countries"
