region,variant,freq,year,populationgrowthrate
922,estimates,5yearly,1950,2.495
922,estimates,5yearly,1955,2.575
922,estimates,5yearly,1960,2.688
922,estimates,5yearly,1965,2.669
922,estimates,5yearly,1970,2.758
922,estimates,5yearly,1975,2.784
922,estimates,5yearly,1980,2.844
922,estimates,5yearly,1985,2.524
922,estimates,5yearly,1990,2.293
922,estimates,5yearly,1995,2.066
922,estimates,5yearly,2000,2.122
922,estimates,5yearly,2005,2.467
922,estimates,5yearly,2010,2.071
922,constant_fertility,5yearly,2015,1.874
922,constant_mortality,5yearly,2015,1.688
922,high_variant,5yearly,2015,1.904
922,instant_replacement,5yearly,2015,1.284
922,low_variant,5yearly,2015,1.546
922,medium_variant,5yearly,2015,1.725
922,momentum,5yearly,2015,1.099
922,no_change,5yearly,2015,1.835
922,zero_migration,5yearly,2015,1.574
922,constant_fertility,5yearly,2020,1.748
922,constant_mortality,5yearly,2020,1.412
922,high_variant,5yearly,2020,1.752
922,instant_replacement,5yearly,2020,1.167
922,low_variant,5yearly,2020,1.217
922,medium_variant,5yearly,2020,1.489
922,momentum,5yearly,2020,1.033
922,no_change,5yearly,2020,1.67
922,zero_migration,5yearly,2020,1.425
922,constant_fertility,5yearly,2025,1.647
922,constant_mortality,5yearly,2025,1.195
922,high_variant,5yearly,2025,1.609
922,instant_replacement,5yearly,2025,1.07
922,low_variant,5yearly,2025,0.976
922,medium_variant,5yearly,2025,1.302
922,momentum,5yearly,2025,0.964
922,no_change,5yearly,2025,1.54
922,zero_migration,5yearly,2025,1.292
922,constant_fertility,5yearly,2030,1.604
922,constant_mortality,5yearly,2030,1.052
922,high_variant,5yearly,2030,1.475
922,instant_replacement,5yearly,2030,1.01
922,low_variant,5yearly,2030,0.871
922,medium_variant,5yearly,2030,1.186
922,momentum,5yearly,2030,0.88
922,no_change,5yearly,2030,1.473
922,zero_migration,5yearly,2030,1.176
922,constant_fertility,5yearly,2035,1.572
922,constant_mortality,5yearly,2035,0.913
922,high_variant,5yearly,2035,1.369
922,instant_replacement,5yearly,2035,0.902
922,low_variant,5yearly,2035,0.749
922,medium_variant,5yearly,2035,1.073
922,momentum,5yearly,2035,0.743
922,no_change,5yearly,2035,1.419
922,zero_migration,5yearly,2035,1.062
922,constant_fertility,5yearly,2040,1.561
922,constant_mortality,5yearly,2040,0.778
922,high_variant,5yearly,2040,1.294
922,instant_replacement,5yearly,2040,0.766
922,low_variant,5yearly,2040,0.609
922,medium_variant,5yearly,2040,0.963
922,momentum,5yearly,2040,0.569
922,no_change,5yearly,2040,1.387
922,zero_migration,5yearly,2040,0.943
922,constant_fertility,5yearly,2045,1.56
922,constant_mortality,5yearly,2045,0.643
922,high_variant,5yearly,2045,1.233
922,instant_replacement,5yearly,2045,0.633
922,low_variant,5yearly,2045,0.451
922,medium_variant,5yearly,2045,0.85
922,momentum,5yearly,2045,0.395
922,no_change,5yearly,2045,1.371
922,zero_migration,5yearly,2045,0.816
922,constant_fertility,5yearly,2050,1.566
922,constant_mortality,5yearly,2050,0.509
922,high_variant,5yearly,2050,1.169
922,instant_replacement,5yearly,2050,0.521
922,low_variant,5yearly,2050,0.289
922,medium_variant,5yearly,2050,0.735
922,momentum,5yearly,2050,0.252
922,no_change,5yearly,2050,1.366
922,zero_migration,5yearly,2050,0.692
922,constant_fertility,5yearly,2055,1.577
922,constant_mortality,5yearly,2055,0.386
922,high_variant,5yearly,2055,1.094
922,instant_replacement,5yearly,2055,0.437
922,low_variant,5yearly,2055,0.14
922,medium_variant,5yearly,2055,0.626
922,momentum,5yearly,2055,0.161
922,no_change,5yearly,2055,1.372
922,zero_migration,5yearly,2055,0.581
922,constant_fertility,5yearly,2060,1.599
922,constant_mortality,5yearly,2060,0.283
922,high_variant,5yearly,2060,1.021
922,instant_replacement,5yearly,2060,0.371
922,low_variant,5yearly,2060,0.014
922,medium_variant,5yearly,2060,0.532
922,momentum,5yearly,2060,0.106
922,no_change,5yearly,2060,1.394
922,zero_migration,5yearly,2060,0.49
922,constant_fertility,5yearly,2065,1.635
922,constant_mortality,5yearly,2065,0.197
922,high_variant,5yearly,2065,0.96
922,instant_replacement,5yearly,2065,0.307
922,low_variant,5yearly,2065,-0.098
922,medium_variant,5yearly,2065,0.452
922,momentum,5yearly,2065,0.065
922,no_change,5yearly,2065,1.434
922,zero_migration,5yearly,2065,0.415
922,constant_fertility,5yearly,2070,1.685
922,constant_mortality,5yearly,2070,0.126
922,high_variant,5yearly,2070,0.921
922,instant_replacement,5yearly,2070,0.245
922,low_variant,5yearly,2070,-0.202
922,medium_variant,5yearly,2070,0.385
922,momentum,5yearly,2070,0.029
922,no_change,5yearly,2070,1.487
922,zero_migration,5yearly,2070,0.358
922,constant_fertility,5yearly,2075,1.744
922,constant_mortality,5yearly,2075,0.061
922,high_variant,5yearly,2075,0.896
922,instant_replacement,5yearly,2075,0.192
922,low_variant,5yearly,2075,-0.305
922,medium_variant,5yearly,2075,0.326
922,momentum,5yearly,2075,-0.003
922,no_change,5yearly,2075,1.547
922,zero_migration,5yearly,2075,0.31
922,constant_fertility,5yearly,2080,1.805
922,constant_mortality,5yearly,2080,-0.003
922,high_variant,5yearly,2080,0.874
922,instant_replacement,5yearly,2080,0.153
922,low_variant,5yearly,2080,-0.407
922,medium_variant,5yearly,2080,0.27
922,momentum,5yearly,2080,-0.026
922,no_change,5yearly,2080,1.606
922,zero_migration,5yearly,2080,0.267
922,constant_fertility,5yearly,2085,1.864
922,constant_mortality,5yearly,2085,-0.066
922,high_variant,5yearly,2085,0.846
922,instant_replacement,5yearly,2085,0.129
922,low_variant,5yearly,2085,-0.507
922,medium_variant,5yearly,2085,0.215
922,momentum,5yearly,2085,-0.032
922,no_change,5yearly,2085,1.66
922,zero_migration,5yearly,2085,0.223
922,constant_fertility,5yearly,2090,1.92
922,constant_mortality,5yearly,2090,-0.124
922,high_variant,5yearly,2090,0.812
922,instant_replacement,5yearly,2090,0.12
922,low_variant,5yearly,2090,-0.598
922,medium_variant,5yearly,2090,0.163
922,momentum,5yearly,2090,-0.021
922,no_change,5yearly,2090,1.711
922,zero_migration,5yearly,2090,0.177
922,constant_fertility,5yearly,2095,1.974
922,constant_mortality,5yearly,2095,-0.172
922,high_variant,5yearly,2095,0.778
922,instant_replacement,5yearly,2095,0.122
922,low_variant,5yearly,2095,-0.677
922,medium_variant,5yearly,2095,0.117
922,momentum,5yearly,2095,0.001
922,no_change,5yearly,2095,1.759
922,zero_migration,5yearly,2095,0.131
