region,variant,freq,year,populationgrowthrate
948,estimates,5yearly,1950,2.09
948,estimates,5yearly,1955,2.346
948,estimates,5yearly,1960,2.457
948,estimates,5yearly,1965,2.469
948,estimates,5yearly,1970,2.443
948,estimates,5yearly,1975,2.427
948,estimates,5yearly,1980,2.432
948,estimates,5yearly,1985,2.289
948,estimates,5yearly,1990,2.081
948,estimates,5yearly,1995,1.899
948,estimates,5yearly,2000,1.773
948,estimates,5yearly,2005,1.697
948,estimates,5yearly,2010,1.634
948,constant_fertility,5yearly,2015,1.649
948,constant_mortality,5yearly,2015,1.449
948,high_variant,5yearly,2015,1.692
948,instant_replacement,5yearly,2015,1.058
948,low_variant,5yearly,2015,1.322
948,medium_variant,5yearly,2015,1.508
948,momentum,5yearly,2015,1.071
948,no_change,5yearly,2015,1.589
948,zero_migration,5yearly,2015,1.554
948,constant_fertility,5yearly,2020,1.64
948,constant_mortality,5yearly,2020,1.28
948,high_variant,5yearly,2020,1.657
948,instant_replacement,5yearly,2020,1.037
948,low_variant,5yearly,2020,1.102
948,medium_variant,5yearly,2020,1.384
948,momentum,5yearly,2020,1.022
948,no_change,5yearly,2020,1.533
948,zero_migration,5yearly,2020,1.426
948,constant_fertility,5yearly,2025,1.614
948,constant_mortality,5yearly,2025,1.118
948,high_variant,5yearly,2025,1.581
948,instant_replacement,5yearly,2025,0.989
948,low_variant,5yearly,2025,0.925
948,medium_variant,5yearly,2025,1.263
948,momentum,5yearly,2025,0.951
948,no_change,5yearly,2025,1.465
948,zero_migration,5yearly,2025,1.306
948,constant_fertility,5yearly,2030,1.595
948,constant_mortality,5yearly,2030,0.971
948,high_variant,5yearly,2030,1.453
948,instant_replacement,5yearly,2030,0.92
948,low_variant,5yearly,2030,0.829
948,medium_variant,5yearly,2030,1.155
948,momentum,5yearly,2030,0.854
948,no_change,5yearly,2030,1.405
948,zero_migration,5yearly,2030,1.194
948,constant_fertility,5yearly,2035,1.598
948,constant_mortality,5yearly,2035,0.83
948,high_variant,5yearly,2035,1.364
948,instant_replacement,5yearly,2035,0.808
948,low_variant,5yearly,2035,0.715
948,medium_variant,5yearly,2035,1.053
948,momentum,5yearly,2035,0.715
948,no_change,5yearly,2035,1.368
948,zero_migration,5yearly,2035,1.09
948,constant_fertility,5yearly,2040,1.631
948,constant_mortality,5yearly,2040,0.694
948,high_variant,5yearly,2040,1.311
948,instant_replacement,5yearly,2040,0.676
948,low_variant,5yearly,2040,0.583
948,medium_variant,5yearly,2040,0.956
948,momentum,5yearly,2040,0.558
948,no_change,5yearly,2040,1.359
948,zero_migration,5yearly,2040,0.991
948,constant_fertility,5yearly,2045,1.68
948,constant_mortality,5yearly,2045,0.561
948,high_variant,5yearly,2045,1.269
948,instant_replacement,5yearly,2045,0.562
948,low_variant,5yearly,2045,0.44
948,medium_variant,5yearly,2045,0.861
948,momentum,5yearly,2045,0.425
948,no_change,5yearly,2045,1.368
948,zero_migration,5yearly,2045,0.895
948,constant_fertility,5yearly,2050,1.738
948,constant_mortality,5yearly,2050,0.433
948,high_variant,5yearly,2050,1.22
948,instant_replacement,5yearly,2050,0.475
948,low_variant,5yearly,2050,0.304
948,medium_variant,5yearly,2050,0.769
948,momentum,5yearly,2050,0.322
948,no_change,5yearly,2050,1.388
948,zero_migration,5yearly,2050,0.801
948,constant_fertility,5yearly,2055,1.803
948,constant_mortality,5yearly,2055,0.312
948,high_variant,5yearly,2055,1.156
948,instant_replacement,5yearly,2055,0.406
948,low_variant,5yearly,2055,0.181
948,medium_variant,5yearly,2055,0.68
948,momentum,5yearly,2055,0.242
948,no_change,5yearly,2055,1.419
948,zero_migration,5yearly,2055,0.71
948,constant_fertility,5yearly,2060,1.88
948,constant_mortality,5yearly,2060,0.203
948,high_variant,5yearly,2060,1.093
948,instant_replacement,5yearly,2060,0.344
948,low_variant,5yearly,2060,0.071
948,medium_variant,5yearly,2060,0.599
948,momentum,5yearly,2060,0.173
948,no_change,5yearly,2060,1.466
948,zero_migration,5yearly,2060,0.626
948,constant_fertility,5yearly,2065,1.971
948,constant_mortality,5yearly,2065,0.104
948,high_variant,5yearly,2065,1.041
948,instant_replacement,5yearly,2065,0.278
948,low_variant,5yearly,2065,-0.035
948,medium_variant,5yearly,2065,0.525
948,momentum,5yearly,2065,0.106
948,no_change,5yearly,2065,1.53
948,zero_migration,5yearly,2065,0.55
948,constant_fertility,5yearly,2070,2.073
948,constant_mortality,5yearly,2070,0.015
948,high_variant,5yearly,2070,1.003
948,instant_replacement,5yearly,2070,0.215
948,low_variant,5yearly,2070,-0.141
948,medium_variant,5yearly,2070,0.457
948,momentum,5yearly,2070,0.046
948,no_change,5yearly,2070,1.607
948,zero_migration,5yearly,2070,0.48
948,constant_fertility,5yearly,2075,2.181
948,constant_mortality,5yearly,2075,-0.066
948,high_variant,5yearly,2075,0.972
948,instant_replacement,5yearly,2075,0.163
948,low_variant,5yearly,2075,-0.245
948,medium_variant,5yearly,2075,0.395
948,momentum,5yearly,2075,0.003
948,no_change,5yearly,2075,1.691
948,zero_migration,5yearly,2075,0.416
948,constant_fertility,5yearly,2080,2.29
948,constant_mortality,5yearly,2080,-0.142
948,high_variant,5yearly,2080,0.942
948,instant_replacement,5yearly,2080,0.13
948,low_variant,5yearly,2080,-0.344
948,medium_variant,5yearly,2080,0.338
948,momentum,5yearly,2080,-0.018
948,no_change,5yearly,2080,1.776
948,zero_migration,5yearly,2080,0.358
948,constant_fertility,5yearly,2085,2.399
948,constant_mortality,5yearly,2085,-0.214
948,high_variant,5yearly,2085,0.908
948,instant_replacement,5yearly,2085,0.114
948,low_variant,5yearly,2085,-0.433
948,medium_variant,5yearly,2085,0.285
948,momentum,5yearly,2085,-0.021
948,no_change,5yearly,2085,1.859
948,zero_migration,5yearly,2085,0.304
948,constant_fertility,5yearly,2090,2.504
948,constant_mortality,5yearly,2090,-0.278
948,high_variant,5yearly,2090,0.872
948,instant_replacement,5yearly,2090,0.111
948,low_variant,5yearly,2090,-0.514
948,medium_variant,5yearly,2090,0.236
948,momentum,5yearly,2090,-0.011
948,no_change,5yearly,2090,1.941
948,zero_migration,5yearly,2090,0.254
948,constant_fertility,5yearly,2095,2.606
948,constant_mortality,5yearly,2095,-0.336
948,high_variant,5yearly,2095,0.836
948,instant_replacement,5yearly,2095,0.119
948,low_variant,5yearly,2095,-0.582
948,medium_variant,5yearly,2095,0.191
948,momentum,5yearly,2095,0.002
948,no_change,5yearly,2095,2.019
948,zero_migration,5yearly,2095,0.207
