region,variant,freq,year,populationgrowthrate
5500,estimates,5yearly,1950,3.078
5500,estimates,5yearly,1955,3.633
5500,estimates,5yearly,1960,3.451
5500,estimates,5yearly,1965,2.772
5500,estimates,5yearly,1970,2.222
5500,estimates,5yearly,1975,2.045
5500,estimates,5yearly,1980,2.042
5500,estimates,5yearly,1985,1.947
5500,estimates,5yearly,1990,1.193
5500,estimates,5yearly,1995,0.779
5500,estimates,5yearly,2000,1.113
5500,estimates,5yearly,2005,1.451
5500,estimates,5yearly,2010,1.684
5500,constant_fertility,5yearly,2015,1.56
5500,constant_mortality,5yearly,2015,1.407
5500,high_variant,5yearly,2015,1.636
5500,instant_replacement,5yearly,2015,1.111
5500,low_variant,5yearly,2015,1.235
5500,medium_variant,5yearly,2015,1.436
5500,momentum,5yearly,2015,1.17
5500,no_change,5yearly,2015,1.53
5500,zero_migration,5yearly,2015,1.516
5500,constant_fertility,5yearly,2020,1.352
5500,constant_mortality,5yearly,2020,1.103
5500,high_variant,5yearly,2020,1.438
5500,instant_replacement,5yearly,2020,0.962
5500,low_variant,5yearly,2020,0.869
5500,medium_variant,5yearly,2020,1.158
5500,momentum,5yearly,2020,1.002
5500,no_change,5yearly,2020,1.297
5500,zero_migration,5yearly,2020,1.239
5500,constant_fertility,5yearly,2025,1.193
5500,constant_mortality,5yearly,2025,0.858
5500,high_variant,5yearly,2025,1.252
5500,instant_replacement,5yearly,2025,0.827
5500,low_variant,5yearly,2025,0.6
5500,medium_variant,5yearly,2025,0.936
5500,momentum,5yearly,2025,0.846
5500,no_change,5yearly,2025,1.115
5500,zero_migration,5yearly,2025,1.017
5500,constant_fertility,5yearly,2030,1.16
5500,constant_mortality,5yearly,2030,0.717
5500,high_variant,5yearly,2030,1.124
5500,instant_replacement,5yearly,2030,0.763
5500,low_variant,5yearly,2030,0.488
5500,medium_variant,5yearly,2030,0.821
5500,momentum,5yearly,2030,0.758
5500,no_change,5yearly,2030,1.058
5500,zero_migration,5yearly,2030,0.899
5500,constant_fertility,5yearly,2035,1.182
5500,constant_mortality,5yearly,2035,0.63
5500,high_variant,5yearly,2035,1.089
5500,instant_replacement,5yearly,2035,0.712
5500,low_variant,5yearly,2035,0.398
5500,medium_variant,5yearly,2035,0.759
5500,momentum,5yearly,2035,0.684
5500,no_change,5yearly,2035,1.058
5500,zero_migration,5yearly,2035,0.834
5500,constant_fertility,5yearly,2040,1.171
5500,constant_mortality,5yearly,2040,0.533
5500,high_variant,5yearly,2040,1.07
5500,instant_replacement,5yearly,2040,0.618
5500,low_variant,5yearly,2040,0.274
5500,medium_variant,5yearly,2040,0.684
5500,momentum,5yearly,2040,0.573
5500,no_change,5yearly,2040,1.028
5500,zero_migration,5yearly,2040,0.758
5500,constant_fertility,5yearly,2045,1.109
5500,constant_mortality,5yearly,2045,0.392
5500,high_variant,5yearly,2045,1.009
5500,instant_replacement,5yearly,2045,0.493
5500,low_variant,5yearly,2045,0.101
5500,medium_variant,5yearly,2045,0.565
5500,momentum,5yearly,2045,0.432
5500,no_change,5yearly,2045,0.95
5500,zero_migration,5yearly,2045,0.64
5500,constant_fertility,5yearly,2050,1.045
5500,constant_mortality,5yearly,2050,0.232
5500,high_variant,5yearly,2050,0.915
5500,instant_replacement,5yearly,2050,0.379
5500,low_variant,5yearly,2050,-0.082
5500,medium_variant,5yearly,2050,0.428
5500,momentum,5yearly,2050,0.3
5500,no_change,5yearly,2050,0.87
5500,zero_migration,5yearly,2050,0.502
5500,constant_fertility,5yearly,2055,1.021
5500,constant_mortality,5yearly,2055,0.086
5500,high_variant,5yearly,2055,0.822
5500,instant_replacement,5yearly,2055,0.3
5500,low_variant,5yearly,2055,-0.241
5500,medium_variant,5yearly,2055,0.307
5500,momentum,5yearly,2055,0.202
5500,no_change,5yearly,2055,0.832
5500,zero_migration,5yearly,2055,0.38
5500,constant_fertility,5yearly,2060,1.039
5500,constant_mortality,5yearly,2060,-0.021
5500,high_variant,5yearly,2060,0.762
5500,instant_replacement,5yearly,2060,0.254
5500,low_variant,5yearly,2060,-0.366
5500,medium_variant,5yearly,2060,0.222
5500,momentum,5yearly,2060,0.14
5500,no_change,5yearly,2060,0.84
5500,zero_migration,5yearly,2060,0.292
5500,constant_fertility,5yearly,2065,1.067
5500,constant_mortality,5yearly,2065,-0.093
5500,high_variant,5yearly,2065,0.737
5500,instant_replacement,5yearly,2065,0.223
5500,low_variant,5yearly,2065,-0.47
5500,medium_variant,5yearly,2065,0.165
5500,momentum,5yearly,2065,0.1
5500,no_change,5yearly,2065,0.865
5500,zero_migration,5yearly,2065,0.232
5500,constant_fertility,5yearly,2070,1.083
5500,constant_mortality,5yearly,2070,-0.147
5500,high_variant,5yearly,2070,0.728
5500,instant_replacement,5yearly,2070,0.19
5500,low_variant,5yearly,2070,-0.571
5500,medium_variant,5yearly,2070,0.118
5500,momentum,5yearly,2070,0.069
5500,no_change,5yearly,2070,0.884
5500,zero_migration,5yearly,2070,0.18
5500,constant_fertility,5yearly,2075,1.095
5500,constant_mortality,5yearly,2075,-0.202
5500,high_variant,5yearly,2075,0.717
5500,instant_replacement,5yearly,2075,0.161
5500,low_variant,5yearly,2075,-0.667
5500,medium_variant,5yearly,2075,0.072
5500,momentum,5yearly,2075,0.043
5500,no_change,5yearly,2075,0.895
5500,zero_migration,5yearly,2075,0.132
5500,constant_fertility,5yearly,2080,1.116
5500,constant_mortality,5yearly,2080,-0.269
5500,high_variant,5yearly,2080,0.697
5500,instant_replacement,5yearly,2080,0.142
5500,low_variant,5yearly,2080,-0.757
5500,medium_variant,5yearly,2080,0.027
5500,momentum,5yearly,2080,0.016
5500,no_change,5yearly,2080,0.905
5500,zero_migration,5yearly,2080,0.084
5500,constant_fertility,5yearly,2085,1.146
5500,constant_mortality,5yearly,2085,-0.348
5500,high_variant,5yearly,2085,0.669
5500,instant_replacement,5yearly,2085,0.134
5500,low_variant,5yearly,2085,-0.842
5500,medium_variant,5yearly,2085,-0.018
5500,momentum,5yearly,2085,-0.007
5500,no_change,5yearly,2085,0.918
5500,zero_migration,5yearly,2085,0.036
5500,constant_fertility,5yearly,2090,1.174
5500,constant_mortality,5yearly,2090,-0.418
5500,high_variant,5yearly,2090,0.637
5500,instant_replacement,5yearly,2090,0.128
5500,low_variant,5yearly,2090,-0.932
5500,medium_variant,5yearly,2090,-0.065
5500,momentum,5yearly,2090,-0.018
5500,no_change,5yearly,2090,0.935
5500,zero_migration,5yearly,2090,-0.013
5500,constant_fertility,5yearly,2095,1.188
5500,constant_mortality,5yearly,2095,-0.461
5500,high_variant,5yearly,2095,0.606
5500,instant_replacement,5yearly,2095,0.121
5500,low_variant,5yearly,2095,-1.024
5500,medium_variant,5yearly,2095,-0.114
5500,momentum,5yearly,2095,-0.009
5500,no_change,5yearly,2095,0.953
5500,zero_migration,5yearly,2095,-0.064
5500,constant_fertility,5yearly,Regi,Central Asia
5500,constant_mortality,5yearly,Regi,Central Asia
5500,estimates,5yearly,Regi,Central Asia
5500,high_variant,5yearly,Regi,Central Asia
5500,instant_replacement,5yearly,Regi,Central Asia
5500,low_variant,5yearly,Regi,Central Asia
5500,medium_variant,5yearly,Regi,Central Asia
5500,momentum,5yearly,Regi,Central Asia
5500,no_change,5yearly,Regi,Central Asia
5500,zero_migration,5yearly,Regi,Central Asia
