region,variant,freq,year,populationgrowthrate
916,estimates,5yearly,1950,2.956
916,estimates,5yearly,1955,3.101
916,estimates,5yearly,1960,3.084
916,estimates,5yearly,1965,3.025
916,estimates,5yearly,1970,3.034
916,estimates,5yearly,1975,2.597
916,estimates,5yearly,1980,2.237
916,estimates,5yearly,1985,2.035
916,estimates,5yearly,1990,2.007
916,estimates,5yearly,1995,1.685
916,estimates,5yearly,2000,1.429
916,estimates,5yearly,2005,1.6
916,estimates,5yearly,2010,1.451
916,constant_fertility,5yearly,2015,1.422
916,constant_mortality,5yearly,2015,1.258
916,high_variant,5yearly,2015,1.486
916,instant_replacement,5yearly,2015,1.2
916,low_variant,5yearly,2015,1.09
916,medium_variant,5yearly,2015,1.289
916,momentum,5yearly,2015,1.247
916,no_change,5yearly,2015,1.39
916,zero_migration,5yearly,2015,1.36
916,constant_fertility,5yearly,2020,1.359
916,constant_mortality,5yearly,2020,1.069
916,high_variant,5yearly,2020,1.422
916,instant_replacement,5yearly,2020,1.146
916,low_variant,5yearly,2020,0.823
916,medium_variant,5yearly,2020,1.128
916,momentum,5yearly,2020,1.161
916,no_change,5yearly,2020,1.3
916,zero_migration,5yearly,2020,1.189
916,constant_fertility,5yearly,2025,1.266
916,constant_mortality,5yearly,2025,0.885
916,high_variant,5yearly,2025,1.311
916,instant_replacement,5yearly,2025,1.065
916,low_variant,5yearly,2025,0.606
916,medium_variant,5yearly,2025,0.97
916,momentum,5yearly,2025,1.047
916,no_change,5yearly,2025,1.181
916,zero_migration,5yearly,2025,1.022
916,constant_fertility,5yearly,2030,1.158
916,constant_mortality,5yearly,2030,0.703
916,high_variant,5yearly,2030,1.141
916,instant_replacement,5yearly,2030,0.955
916,low_variant,5yearly,2030,0.465
916,medium_variant,5yearly,2030,0.818
916,momentum,5yearly,2030,0.912
916,no_change,5yearly,2030,1.048
916,zero_migration,5yearly,2030,0.867
916,constant_fertility,5yearly,2035,1.07
916,constant_mortality,5yearly,2035,0.536
916,high_variant,5yearly,2035,1.016
916,instant_replacement,5yearly,2035,0.837
916,low_variant,5yearly,2035,0.319
916,medium_variant,5yearly,2035,0.68
916,momentum,5yearly,2035,0.765
916,no_change,5yearly,2035,0.933
916,zero_migration,5yearly,2035,0.726
916,constant_fertility,5yearly,2040,0.999
916,constant_mortality,5yearly,2040,0.379
916,high_variant,5yearly,2040,0.929
916,instant_replacement,5yearly,2040,0.723
916,low_variant,5yearly,2040,0.163
916,medium_variant,5yearly,2040,0.554
916,momentum,5yearly,2040,0.625
916,no_change,5yearly,2040,0.837
916,zero_migration,5yearly,2040,0.599
916,constant_fertility,5yearly,2045,0.939
916,constant_mortality,5yearly,2045,0.227
916,high_variant,5yearly,2045,0.862
916,instant_replacement,5yearly,2045,0.623
916,low_variant,5yearly,2045,-0.001
916,medium_variant,5yearly,2045,0.434
916,momentum,5yearly,2045,0.502
916,no_change,5yearly,2045,0.753
916,zero_migration,5yearly,2045,0.48
916,constant_fertility,5yearly,2050,0.882
916,constant_mortality,5yearly,2050,0.083
916,high_variant,5yearly,2050,0.796
916,instant_replacement,5yearly,2050,0.536
916,low_variant,5yearly,2050,-0.162
916,medium_variant,5yearly,2050,0.32
916,momentum,5yearly,2050,0.395
916,no_change,5yearly,2050,0.676
916,zero_migration,5yearly,2050,0.366
916,constant_fertility,5yearly,2055,0.825
916,constant_mortality,5yearly,2055,-0.056
916,high_variant,5yearly,2055,0.718
916,instant_replacement,5yearly,2055,0.456
916,low_variant,5yearly,2055,-0.318
916,medium_variant,5yearly,2055,0.206
916,momentum,5yearly,2055,0.302
916,no_change,5yearly,2055,0.605
916,zero_migration,5yearly,2055,0.253
916,constant_fertility,5yearly,2060,0.773
916,constant_mortality,5yearly,2060,-0.181
916,high_variant,5yearly,2060,0.636
916,instant_replacement,5yearly,2060,0.377
916,low_variant,5yearly,2060,-0.466
916,medium_variant,5yearly,2060,0.097
916,momentum,5yearly,2060,0.217
916,no_change,5yearly,2060,0.548
916,zero_migration,5yearly,2060,0.144
916,constant_fertility,5yearly,2065,0.733
916,constant_mortality,5yearly,2065,-0.292
916,high_variant,5yearly,2065,0.567
916,instant_replacement,5yearly,2065,0.3
916,low_variant,5yearly,2065,-0.611
916,medium_variant,5yearly,2065,-0.003
916,momentum,5yearly,2065,0.141
916,no_change,5yearly,2065,0.51
916,zero_migration,5yearly,2065,0.043
916,constant_fertility,5yearly,2070,0.707
916,constant_mortality,5yearly,2070,-0.387
916,high_variant,5yearly,2070,0.52
916,instant_replacement,5yearly,2070,0.233
916,low_variant,5yearly,2070,-0.755
916,medium_variant,5yearly,2070,-0.092
916,momentum,5yearly,2070,0.079
916,no_change,5yearly,2070,0.489
916,zero_migration,5yearly,2070,-0.046
916,constant_fertility,5yearly,2075,0.695
916,constant_mortality,5yearly,2075,-0.465
916,high_variant,5yearly,2075,0.494
916,instant_replacement,5yearly,2075,0.182
916,low_variant,5yearly,2075,-0.897
