region,variant,freq,year,populationgrowthrate
902,estimates,5yearly,1950,2.05
902,estimates,5yearly,1955,2.079
902,estimates,5yearly,1960,2.285
902,estimates,5yearly,1965,2.525
902,estimates,5yearly,1970,2.367
902,estimates,5yearly,1975,2.154
902,estimates,5yearly,1980,2.154
902,estimates,5yearly,1985,2.148
902,estimates,5yearly,1990,1.81
902,estimates,5yearly,1995,1.571
902,estimates,5yearly,2000,1.467
902,estimates,5yearly,2005,1.417
902,estimates,5yearly,2010,1.373
902,constant_fertility,5yearly,2015,1.355
902,constant_mortality,5yearly,2015,1.198
902,high_variant,5yearly,2015,1.435
902,instant_replacement,5yearly,2015,0.993
902,low_variant,5yearly,2015,1.07
902,medium_variant,5yearly,2015,1.253
902,momentum,5yearly,2015,0.999
902,no_change,5yearly,2015,1.299
902,zero_migration,5yearly,2015,1.294
902,constant_fertility,5yearly,2020,1.314
902,constant_mortality,5yearly,2020,1.026
902,high_variant,5yearly,2020,1.393
902,instant_replacement,5yearly,2020,0.916
902,low_variant,5yearly,2020,0.852
902,medium_variant,5yearly,2020,1.126
902,momentum,5yearly,2020,0.892
902,no_change,5yearly,2020,1.21
902,zero_migration,5yearly,2020,1.165
902,constant_fertility,5yearly,2025,1.277
902,constant_mortality,5yearly,2025,0.865
902,high_variant,5yearly,2025,1.317
902,instant_replacement,5yearly,2025,0.834
902,low_variant,5yearly,2025,0.68
902,medium_variant,5yearly,2025,1.008
902,momentum,5yearly,2025,0.784
902,no_change,5yearly,2025,1.13
902,zero_migration,5yearly,2025,1.047
902,constant_fertility,5yearly,2030,1.261
902,constant_mortality,5yearly,2030,0.721
902,high_variant,5yearly,2030,1.198
902,instant_replacement,5yearly,2030,0.749
902,low_variant,5yearly,2030,0.587
902,medium_variant,5yearly,2030,0.906
902,momentum,5yearly,2030,0.67
902,no_change,5yearly,2030,1.071
902,zero_migration,5yearly,2030,0.943
902,constant_fertility,5yearly,2035,1.267
902,constant_mortality,5yearly,2035,0.588
902,high_variant,5yearly,2035,1.12
902,instant_replacement,5yearly,2035,0.646
902,low_variant,5yearly,2035,0.481
902,medium_variant,5yearly,2035,0.813
902,momentum,5yearly,2035,0.538
902,no_change,5yearly,2035,1.035
902,zero_migration,5yearly,2035,0.849
902,constant_fertility,5yearly,2040,1.297
902,constant_mortality,5yearly,2040,0.463
902,high_variant,5yearly,2040,1.08
902,instant_replacement,5yearly,2040,0.54
902,low_variant,5yearly,2040,0.356
902,medium_variant,5yearly,2040,0.727
902,momentum,5yearly,2040,0.408
902,no_change,5yearly,2040,1.024
902,zero_migration,5yearly,2040,0.762
902,constant_fertility,5yearly,2045,1.345
902,constant_mortality,5yearly,2045,0.343
902,high_variant,5yearly,2045,1.053
902,instant_replacement,5yearly,2045,0.447
902,low_variant,5yearly,2045,0.22
902,medium_variant,5yearly,2045,0.643
902,momentum,5yearly,2045,0.3
902,no_change,5yearly,2045,1.032
902,zero_migration,5yearly,2045,0.677
902,constant_fertility,5yearly,2050,1.41
902,constant_mortality,5yearly,2050,0.231
902,high_variant,5yearly,2050,1.019
902,instant_replacement,5yearly,2050,0.369
902,low_variant,5yearly,2050,0.09
902,medium_variant,5yearly,2050,0.561
902,momentum,5yearly,2050,0.212
902,no_change,5yearly,2050,1.063
902,zero_migration,5yearly,2050,0.593
902,constant_fertility,5yearly,2055,1.492
902,constant_mortality,5yearly,2055,0.128
902,high_variant,5yearly,2055,0.972
902,instant_replacement,5yearly,2055,0.304
902,low_variant,5yearly,2055,-0.024
902,medium_variant,5yearly,2055,0.485
902,momentum,5yearly,2055,0.141
902,no_change,5yearly,2055,1.114
902,zero_migration,5yearly,2055,0.516
902,constant_fertility,5yearly,2060,1.591
902,constant_mortality,5yearly,2060,0.04
902,high_variant,5yearly,2060,0.928
902,instant_replacement,5yearly,2060,0.25
902,low_variant,5yearly,2060,-0.12
902,medium_variant,5yearly,2060,0.422
902,momentum,5yearly,2060,0.085
902,no_change,5yearly,2060,1.184
902,zero_migration,5yearly,2060,0.451
902,constant_fertility,5yearly,2065,1.705
902,constant_mortality,5yearly,2065,-0.036
902,high_variant,5yearly,2065,0.896
902,instant_replacement,5yearly,2065,0.203
902,low_variant,5yearly,2065,-0.21
902,medium_variant,5yearly,2065,0.367
902,momentum,5yearly,2065,0.039
902,no_change,5yearly,2065,1.272
902,zero_migration,5yearly,2065,0.394
902,constant_fertility,5yearly,2070,1.829
902,constant_mortality,5yearly,2070,-0.102
902,high_variant,5yearly,2070,0.877
902,instant_replacement,5yearly,2070,0.161
902,low_variant,5yearly,2070,-0.301
902,medium_variant,5yearly,2070,0.316
902,momentum,5yearly,2070,0.006
902,no_change,5yearly,2070,1.371
902,zero_migration,5yearly,2070,0.341
902,constant_fertility,5yearly,2075,1.958
902,constant_mortality,5yearly,2075,-0.161
902,high_variant,5yearly,2075,0.863
902,instant_replacement,5yearly,2075,0.13
902,low_variant,5yearly,2075,-0.394
902,medium_variant,5yearly,2075,0.269
902,momentum,5yearly,2075,-0.011
902,no_change,5yearly,2075,1.479
902,zero_migration,5yearly,2075,0.293
902,constant_fertility,5yearly,2080,2.091
902,constant_mortality,5yearly,2080,-0.217
902,high_variant,5yearly,2080,0.85
902,instant_replacement,5yearly,2080,0.112
902,low_variant,5yearly,2080,-0.48
902,medium_variant,5yearly,2080,0.227
902,momentum,5yearly,2080,-0.016
902,no_change,5yearly,2080,1.587
902,zero_migration,5yearly,2080,0.249
902,constant_fertility,5yearly,2085,2.224
902,constant_mortality,5yearly,2085,-0.274
902,high_variant,5yearly,2085,0.831
902,instant_replacement,5yearly,2085,0.107
902,low_variant,5yearly,2085,-0.555
902,medium_variant,5yearly,2085,0.19
902,momentum,5yearly,2085,-0.017
902,no_change,5yearly,2085,1.691
902,zero_migration,5yearly,2085,0.211
902,constant_fertility,5yearly,2090,2.353
902,constant_mortality,5yearly,2090,-0.33
902,high_variant,5yearly,2090,0.807
902,instant_replacement,5yearly,2090,0.108
902,low_variant,5yearly,2090,-0.622
902,medium_variant,5yearly,2090,0.155
902,momentum,5yearly,2090,-0.016
902,no_change,5yearly,2090,1.791
902,zero_migration,5yearly,2090,0.174
902,constant_fertility,5yearly,2095,2.473
902,constant_mortality,5yearly,2095,-0.378
902,high_variant,5yearly,2095,0.78
902,instant_replacement,5yearly,2095,0.114
902,low_variant,5yearly,2095,-0.682
902,medium_variant,5yearly,2095,0.119
902,momentum,5yearly,2095,-0.011
902,no_change,5yearly,2095,1.887
902,zero_migration,5yearly,2095,0.137
