region,variant,freq,year,populationgrowthrate
910,estimates,5yearly,1950,2.217
910,estimates,5yearly,1955,2.421
910,estimates,5yearly,1960,2.627
910,estimates,5yearly,1965,2.776
910,estimates,5yearly,1970,2.853
910,estimates,5yearly,1975,2.963
910,estimates,5yearly,1980,2.969
910,estimates,5yearly,1985,2.983
910,estimates,5yearly,1990,2.582
910,estimates,5yearly,1995,2.887
910,estimates,5yearly,2000,2.816
910,estimates,5yearly,2005,2.87
910,estimates,5yearly,2010,2.816
910,constant_fertility,5yearly,2015,2.983
910,constant_mortality,5yearly,2015,2.605
910,high_variant,5yearly,2015,2.882
910,instant_replacement,5yearly,2015,1.136
910,low_variant,5yearly,2015,2.538
910,medium_variant,5yearly,2015,2.711
910,momentum,5yearly,2015,1.124
910,no_change,5yearly,2015,2.876
910,zero_migration,5yearly,2015,2.751
910,constant_fertility,5yearly,2020,3.057
910,constant_mortality,5yearly,2020,2.403
910,high_variant,5yearly,2020,2.826
910,instant_replacement,5yearly,2020,1.304
910,low_variant,5yearly,2020,2.303
910,medium_variant,5yearly,2020,2.569
910,momentum,5yearly,2020,1.265
910,no_change,5yearly,2020,2.886
910,zero_migration,5yearly,2020,2.606
910,constant_fertility,5yearly,2025,3.077
910,constant_mortality,5yearly,2025,2.214
910,high_variant,5yearly,2025,2.732
910,instant_replacement,5yearly,2025,1.433
910,low_variant,5yearly,2025,2.109
910,medium_variant,5yearly,2025,2.43
910,momentum,5yearly,2025,1.359
910,no_change,5yearly,2025,2.855
910,zero_migration,5yearly,2025,2.462
910,constant_fertility,5yearly,2030,3.059
910,constant_mortality,5yearly,2030,2.03
910,high_variant,5yearly,2030,2.571
910,instant_replacement,5yearly,2030,1.466
910,low_variant,5yearly,2030,1.981
910,medium_variant,5yearly,2030,2.288
910,momentum,5yearly,2030,1.356
910,no_change,5yearly,2030,2.796
910,zero_migration,5yearly,2030,2.316
910,constant_fertility,5yearly,2035,3.051
910,constant_mortality,5yearly,2035,1.845
910,high_variant,5yearly,2035,2.433
910,instant_replacement,5yearly,2035,1.33
910,low_variant,5yearly,2035,1.823
910,medium_variant,5yearly,2035,2.14
910,momentum,5yearly,2035,1.181
910,no_change,5yearly,2035,2.751
910,zero_migration,5yearly,2035,2.165
910,constant_fertility,5yearly,2040,3.066
910,constant_mortality,5yearly,2040,1.661
910,high_variant,5yearly,2040,2.322
910,instant_replacement,5yearly,2040,1.085
910,low_variant,5yearly,2040,1.644
910,medium_variant,5yearly,2040,1.994
910,momentum,5yearly,2040,0.899
910,no_change,5yearly,2040,2.734
910,zero_migration,5yearly,2040,2.016
910,constant_fertility,5yearly,2045,3.092
910,constant_mortality,5yearly,2045,1.48
910,high_variant,5yearly,2045,2.219
910,instant_replacement,5yearly,2045,0.876
