region,variant,freq,year,populationgrowthrate
947,estimates,5yearly,1950,1.987
947,estimates,5yearly,1955,2.204
947,estimates,5yearly,1960,2.393
947,estimates,5yearly,1965,2.531
947,estimates,5yearly,1970,2.664
947,estimates,5yearly,1975,2.799
947,estimates,5yearly,1980,2.83
947,estimates,5yearly,1985,2.799
947,estimates,5yearly,1990,2.706
947,estimates,5yearly,1995,2.656
947,estimates,5yearly,2000,2.665
947,estimates,5yearly,2005,2.74
947,estimates,5yearly,2010,2.74
947,constant_fertility,5yearly,2015,2.884
947,constant_mortality,5yearly,2015,2.534
947,high_variant,5yearly,2015,2.815
947,instant_replacement,5yearly,2015,1.017
947,low_variant,5yearly,2015,2.484
947,medium_variant,5yearly,2015,2.65
947,momentum,5yearly,2015,0.993
947,no_change,5yearly,2015,2.767
947,zero_migration,5yearly,2015,2.68
947,constant_fertility,5yearly,2020,2.971
947,constant_mortality,5yearly,2020,2.349
947,high_variant,5yearly,2020,2.782
947,instant_replacement,5yearly,2020,1.184
947,low_variant,5yearly,2020,2.285
947,medium_variant,5yearly,2020,2.537
947,momentum,5yearly,2020,1.134
947,no_change,5yearly,2020,2.778
947,zero_migration,5yearly,2020,2.566
947,constant_fertility,5yearly,2025,3.024
947,constant_mortality,5yearly,2025,2.18
947,high_variant,5yearly,2025,2.714
947,instant_replacement,5yearly,2025,1.315
947,low_variant,5yearly,2025,2.124
947,medium_variant,5yearly,2025,2.427
947,momentum,5yearly,2025,1.237
947,no_change,5yearly,2025,2.769
947,zero_migration,5yearly,2025,2.455
947,constant_fertility,5yearly,2030,3.056
947,constant_mortality,5yearly,2030,2.017
947,high_variant,5yearly,2030,2.585
947,instant_replacement,5yearly,2030,1.357
947,low_variant,5yearly,2030,2.024
947,medium_variant,5yearly,2030,2.315
947,momentum,5yearly,2030,1.244
947,no_change,5yearly,2030,2.75
947,zero_migration,5yearly,2030,2.339
947,constant_fertility,5yearly,2035,3.091
947,constant_mortality,5yearly,2035,1.846
947,high_variant,5yearly,2035,2.473
947,instant_replacement,5yearly,2035,1.241
947,low_variant,5yearly,2035,1.888
947,medium_variant,5yearly,2035,2.191
947,momentum,5yearly,2035,1.09
947,no_change,5yearly,2035,2.736
947,zero_migration,5yearly,2035,2.212
947,constant_fertility,5yearly,2040,3.135
947,constant_mortality,5yearly,2040,1.668
947,high_variant,5yearly,2040,2.373
947,instant_replacement,5yearly,2040,1.03
947,low_variant,5yearly,2040,1.722
947,medium_variant,5yearly,2040,2.058
947,momentum,5yearly,2040,0.844
947,no_change,5yearly,2040,2.736
947,zero_migration,5yearly,2040,2.076
947,constant_fertility,5yearly,2045,3.183
947,constant_mortality,5yearly,2045,1.489
947,high_variant,5yearly,2045,2.273
947,instant_replacement,5yearly,2045,0.84
947,low_variant,5yearly,2045,1.546
947,medium_variant,5yearly,2045,1.919
947,momentum,5yearly,2045,0.629
947,no_change,5yearly,2045,2.743
947,zero_migration,5yearly,2045,1.936
947,constant_fertility,5yearly,2050,3.226
947,constant_mortality,5yearly,2050,1.317
947,high_variant,5yearly,2050,2.167
947,instant_replacement,5yearly,2050,0.713
947,low_variant,5yearly,2050,1.377
947,medium_variant,5yearly,2050,1.783
947,momentum,5yearly,2050,0.487
947,no_change,5yearly,2050,2.752
947,zero_migration,5yearly,2050,1.797
947,constant_fertility,5yearly,2055,3.263
947,constant_mortality,5yearly,2055,1.152
947,high_variant,5yearly,2055,2.052
947,instant_replacement,5yearly,2055,0.641
947,low_variant,5yearly,2055,1.219
947,medium_variant,5yearly,2055,1.649
947,momentum,5yearly,2055,0.405
947,no_change,5yearly,2055,2.761
947,zero_migration,5yearly,2055,1.661
947,constant_fertility,5yearly,2060,3.295
947,constant_mortality,5yearly,2060,0.997
947,high_variant,5yearly,2060,1.937
947,instant_replacement,5yearly,2060,0.582
947,low_variant,5yearly,2060,1.072
947,medium_variant,5yearly,2060,1.521
947,momentum,5yearly,2060,0.34
947,no_change,5yearly,2060,2.77
947,zero_migration,5yearly,2060,1.531
947,constant_fertility,5yearly,2065,3.326
947,constant_mortality,5yearly,2065,0.847
947,high_variant,5yearly,2065,1.829
947,instant_replacement,5yearly,2065,0.493
947,low_variant,5yearly,2065,0.927
947,medium_variant,5yearly,2065,1.396
947,momentum,5yearly,2065,0.244
947,no_change,5yearly,2065,2.782
947,zero_migration,5yearly,2065,1.405
947,constant_fertility,5yearly,2070,3.358
947,constant_mortality,5yearly,2070,0.698
947,high_variant,5yearly,2070,1.725
947,instant_replacement,5yearly,2070,0.376
947,low_variant,5yearly,2070,0.779
947,medium_variant,5yearly,2070,1.272
947,momentum,5yearly,2070,0.123
947,no_change,5yearly,2070,2.797
947,zero_migration,5yearly,2070,1.28
947,constant_fertility,5yearly,2075,3.388
947,constant_mortality,5yearly,2075,0.554
947,high_variant,5yearly,2075,1.627
947,instant_replacement,5yearly,2075,0.26
947,low_variant,5yearly,2075,0.63
947,medium_variant,5yearly,2075,1.151
947,momentum,5yearly,2075,0.014
