region,variant,freq,year,populationgrowthrate
906,estimates,5yearly,1950,1.872
906,estimates,5yearly,1955,1.526
906,estimates,5yearly,1960,1.829
906,estimates,5yearly,1965,2.487
906,estimates,5yearly,1970,2.109
906,estimates,5yearly,1975,1.472
906,estimates,5yearly,1980,1.414
906,estimates,5yearly,1985,1.645
906,estimates,5yearly,1990,1.048
906,estimates,5yearly,1995,0.657
906,estimates,5yearly,2000,0.556
906,estimates,5yearly,2005,0.518
906,estimates,5yearly,2010,0.487
906,constant_fertility,5yearly,2015,0.312
906,constant_mortality,5yearly,2015,0.299
906,high_variant,5yearly,2015,0.515
906,instant_replacement,5yearly,2015,0.726
906,low_variant,5yearly,2015,0.174
906,medium_variant,5yearly,2015,0.345
906,momentum,5yearly,2015,0.695
906,no_change,5yearly,2015,0.265
906,zero_migration,5yearly,2015,0.357
906,constant_fertility,5yearly,2020,0.092
906,constant_mortality,5yearly,2020,0.077
906,high_variant,5yearly,2020,0.406
906,instant_replacement,5yearly,2020,0.471
906,low_variant,5yearly,2020,-0.078
906,medium_variant,5yearly,2020,0.168
906,momentum,5yearly,2020,0.402
906,no_change,5yearly,2020,0.001
906,zero_migration,5yearly,2020,0.181
906,constant_fertility,5yearly,2025,-0.078
906,constant_mortality,5yearly,2025,-0.124
906,high_variant,5yearly,2025,0.284
906,instant_replacement,5yearly,2025,0.269
906,low_variant,5yearly,2025,-0.275
906,medium_variant,5yearly,2025,0.012
906,momentum,5yearly,2025,0.16
906,no_change,5yearly,2025,-0.216
906,zero_migration,5yearly,2025,0.026
906,constant_fertility,5yearly,2030,-0.2
906,constant_mortality,5yearly,2030,-0.306
906,high_variant,5yearly,2030,0.14
906,instant_replacement,5yearly,2030,0.112
906,low_variant,5yearly,2030,-0.405
906,medium_variant,5yearly,2030,-0.121
906,momentum,5yearly,2030,-0.036
906,no_change,5yearly,2030,-0.387
906,zero_migration,5yearly,2030,-0.106
906,constant_fertility,5yearly,2035,-0.315
906,constant_mortality,5yearly,2035,-0.466
906,high_variant,5yearly,2035,0.041
906,instant_replacement,5yearly,2035,0.018
906,low_variant,5yearly,2035,-0.539
906,medium_variant,5yearly,2035,-0.237
906,momentum,5yearly,2035,-0.164
906,no_change,5yearly,2035,-0.549
906,zero_migration,5yearly,2035,-0.221
906,constant_fertility,5yearly,2040,-0.452
906,constant_mortality,5yearly,2040,-0.602
906,high_variant,5yearly,2040,-0.008
906,instant_replacement,5yearly,2040,-0.012
906,low_variant,5yearly,2040,-0.683
906,medium_variant,5yearly,2040,-0.337
906,momentum,5yearly,2040,-0.217
906,no_change,5yearly,2040,-0.727
906,zero_migration,5yearly,2040,-0.32
906,constant_fertility,5yearly,2045,-0.601
906,constant_mortality,5yearly,2045,-0.72
906,high_variant,5yearly,2045,-0.028
906,instant_replacement,5yearly,2045,-0.026
906,low_variant,5yearly,2045,-0.845
906,medium_variant,5yearly,2045,-0.433
906,momentum,5yearly,2045,-0.234
906,no_change,5yearly,2045,-0.904
906,zero_migration,5yearly,2045,-0.414
906,constant_fertility,5yearly,2050,-0.727
906,constant_mortality,5yearly,2050,-0.816
906,high_variant,5yearly,2050,-0.041
906,instant_replacement,5yearly,2050,-0.063
906,low_variant,5yearly,2050,-1.008
906,medium_variant,5yearly,2050,-0.524
906,momentum,5yearly,2050,-0.26
906,no_change,5yearly,2050,-1.043
906,zero_migration,5yearly,2050,-0.503
906,constant_fertility,5yearly,2055,-0.808
906,constant_mortality,5yearly,2055,-0.879
906,high_variant,5yearly,2055,-0.052
906,instant_replacement,5yearly,2055,-0.119
906,low_variant,5yearly,2055,-1.145
906,medium_variant,5yearly,2055,-0.592
906,momentum,5yearly,2055,-0.297
906,no_change,5yearly,2055,-1.126
906,zero_migration,5yearly,2055,-0.571
906,constant_fertility,5yearly,2060,-0.853
906,constant_mortality,5yearly,2060,-0.903
906,high_variant,5yearly,2060,-0.046
906,instant_replacement,5yearly,2060,-0.148
906,low_variant,5yearly,2060,-1.237
906,medium_variant,5yearly,2060,-0.624
906,momentum,5yearly,2060,-0.309
906,no_change,5yearly,2060,-1.169
906,zero_migration,5yearly,2060,-0.603
906,constant_fertility,5yearly,2065,-0.885
906,constant_mortality,5yearly,2065,-0.89
906,high_variant,5yearly,2065,-0.013
906,instant_replacement,5yearly,2065,-0.131
906,low_variant,5yearly,2065,-1.298
906,medium_variant,5yearly,2065,-0.625
906,momentum,5yearly,2065,-0.27
906,no_change,5yearly,2065,-1.197
906,zero_migration,5yearly,2065,-0.604
906,constant_fertility,5yearly,2070,-0.925
906,constant_mortality,5yearly,2070,-0.847
906,high_variant,5yearly,2070,0.044
906,instant_replacement,5yearly,2070,-0.08
906,low_variant,5yearly,2070,-1.358
906,medium_variant,5yearly,2070,-0.615
906,momentum,5yearly,2070,-0.184
906,no_change,5yearly,2070,-1.214
906,zero_migration,5yearly,2070,-0.594
906,constant_fertility,5yearly,2075,-0.961
906,constant_mortality,5yearly,2075,-0.782
906,high_variant,5yearly,2075,0.115
906,instant_replacement,5yearly,2075,-0.018
906,low_variant,5yearly,2075,-1.425
906,medium_variant,5yearly,2075,-0.6
906,momentum,5yearly,2075,-0.081
906,no_change,5yearly,2075,-1.206
906,zero_migration,5yearly,2075,-0.58
906,constant_fertility,5yearly,2080,-0.967
906,constant_mortality,5yearly,2080,-0.722
906,high_variant,5yearly,2080,0.194
906,instant_replacement,5yearly,2080,0.041
906,low_variant,5yearly,2080,-1.476
906,medium_variant,5yearly,2080,-0.571
906,momentum,5yearly,2080,-0.008
906,no_change,5yearly,2080,-1.184
906,zero_migration,5yearly,2080,-0.551
906,constant_fertility,5yearly,2085,-0.942
906,constant_mortality,5yearly,2085,-0.691
906,high_variant,5yearly,2085,0.268
906,instant_replacement,5yearly,2085,0.085
906,low_variant,5yearly,2085,-1.498
906,medium_variant,5yearly,2085,-0.525
906,momentum,5yearly,2085,0.004
906,no_change,5yearly,2085,-1.177
906,zero_migration,5yearly,2085,-0.506
906,constant_fertility,5yearly,2090,-0.915
906,constant_mortality,5yearly,2090,-0.681
906,high_variant,5yearly,2090,0.322
906,instant_replacement,5yearly,2090,0.108
906,low_variant,5yearly,2090,-1.505
906,medium_variant,5yearly,2090,-0.479
906,momentum,5yearly,2090,-0.028
906,no_change,5yearly,2090,-1.191
906,zero_migration,5yearly,2090,-0.462
906,constant_fertility,5yearly,2095,-0.925
906,constant_mortality,5yearly,2095,-0.667
906,high_variant,5yearly,2095,0.345
906,instant_replacement,5yearly,2095,0.105
906,low_variant,5yearly,2095,-1.531
906,medium_variant,5yearly,2095,-0.459
906,momentum,5yearly,2095,-0.06
906,no_change,5yearly,2095,-1.206
906,zero_migration,5yearly,2095,-0.442
906,constant_fertility,5yearly,Regi,Eastern Asia
906,constant_mortality,5yearly,Regi,Eastern Asia
906,estimates,5yearly,Regi,Eastern Asia
906,high_variant,5yearly,Regi,Eastern Asia
906,instant_replacement,5yearly,Regi,Eastern Asia
906,low_variant,5yearly,Regi,Eastern Asia
906,medium_variant,5yearly,Regi,Eastern Asia
906,momentum,5yearly,Regi,Eastern Asia
906,no_change,5yearly,Regi,Eastern Asia
906,zero_migration,5yearly,Regi,Eastern Asia
