region,variant,freq,year,populationgrowthrate
957,estimates,5yearly,1950,2.493
957,estimates,5yearly,1955,2.328
957,estimates,5yearly,1960,3.146
957,estimates,5yearly,1965,2.56
957,estimates,5yearly,1970,1.565
957,estimates,5yearly,1975,1.379
957,estimates,5yearly,1980,1.547
957,estimates,5yearly,1985,1.351
957,estimates,5yearly,1990,1.124
957,estimates,5yearly,1995,1.095
957,estimates,5yearly,2000,0.931
957,estimates,5yearly,2005,0.52
957,estimates,5yearly,2010,0.529
957,constant_fertility,5yearly,2015,0.827
957,constant_mortality,5yearly,2015,0.672
957,high_variant,5yearly,2015,0.88
957,instant_replacement,5yearly,2015,0.219
957,low_variant,5yearly,2015,0.542
957,medium_variant,5yearly,2015,0.711
957,momentum,5yearly,2015,0.931
957,no_change,5yearly,2015,0.788
957,zero_migration,5yearly,2015,1.472
957,constant_fertility,5yearly,2020,0.738
957,constant_mortality,5yearly,2020,0.45
957,high_variant,5yearly,2020,0.787
957,instant_replacement,5yearly,2020,0.114
957,low_variant,5yearly,2020,0.253
957,medium_variant,5yearly,2020,0.524
957,momentum,5yearly,2020,0.95
957,no_change,5yearly,2020,0.665
957,zero_migration,5yearly,2020,1.449
957,constant_fertility,5yearly,2025,0.894
957,constant_mortality,5yearly,2025,0.498
957,high_variant,5yearly,2025,0.921
957,instant_replacement,5yearly,2025,0.262
957,low_variant,5yearly,2025,0.268
957,medium_variant,5yearly,2025,0.604
957,momentum,5yearly,2025,0.951
957,no_change,5yearly,2025,0.79
957,zero_migration,5yearly,2025,1.414
957,constant_fertility,5yearly,2030,0.971
957,constant_mortality,5yearly,2030,0.484
957,high_variant,5yearly,2030,0.925
957,instant_replacement,5yearly,2030,0.334
957,low_variant,5yearly,2030,0.286
957,medium_variant,5yearly,2030,0.62
957,momentum,5yearly,2030,0.905
957,no_change,5yearly,2030,0.842
957,zero_migration,5yearly,2030,1.328
957,constant_fertility,5yearly,2035,0.94
957,constant_mortality,5yearly,2035,0.359
957,high_variant,5yearly,2035,0.835
957,instant_replacement,5yearly,2035,0.255
957,low_variant,5yearly,2035,0.181
957,medium_variant,5yearly,2035,0.524
957,momentum,5yearly,2035,0.787
957,no_change,5yearly,2035,0.789
957,zero_migration,5yearly,2035,1.196
957,constant_fertility,5yearly,2040,0.901
957,constant_mortality,5yearly,2040,0.212
957,high_variant,5yearly,2040,0.748
957,instant_replacement,5yearly,2040,0.084
957,low_variant,5yearly,2040,0.021
957,medium_variant,5yearly,2040,0.399
957,momentum,5yearly,2040,0.602
957,no_change,5yearly,2040,0.736
957,zero_migration,5yearly,2040,1.057
957,constant_fertility,5yearly,2045,0.886
957,constant_mortality,5yearly,2045,0.07
957,high_variant,5yearly,2045,0.691
957,instant_replacement,5yearly,2045,-0.123
957,low_variant,5yearly,2045,-0.169
957,medium_variant,5yearly,2045,0.274
957,momentum,5yearly,2045,0.42
957,no_change,5yearly,2045,0.716
957,zero_migration,5yearly,2045,0.952
957,constant_fertility,5yearly,2050,0.931
957,constant_mortality,5yearly,2050,-0.016
957,high_variant,5yearly,2050,0.688
957,instant_replacement,5yearly,2050,-0.248
957,low_variant,5yearly,2050,-0.318
957,medium_variant,5yearly,2050,0.197
957,momentum,5yearly,2050,0.311
957,no_change,5yearly,2050,0.765
957,zero_migration,5yearly,2050,0.889
957,constant_fertility,5yearly,2055,1.006
957,constant_mortality,5yearly,2055,-0.064
957,high_variant,5yearly,2055,0.697
957,instant_replacement,5yearly,2055,-0.281
957,low_variant,5yearly,2055,-0.427
957,medium_variant,5yearly,2055,0.155
957,momentum,5yearly,2055,0.28
957,no_change,5yearly,2055,0.848
957,zero_migration,5yearly,2055,0.848
957,constant_fertility,5yearly,2060,1.083
957,constant_mortality,5yearly,2060,-0.101
957,high_variant,5yearly,2060,0.693
957,instant_replacement,5yearly,2060,-0.266
957,low_variant,5yearly,2060,-0.5
957,medium_variant,5yearly,2060,0.127
957,momentum,5yearly,2060,0.266
957,no_change,5yearly,2060,0.932
957,zero_migration,5yearly,2060,0.793
957,constant_fertility,5yearly,2065,1.147
957,constant_mortality,5yearly,2065,-0.156
957,high_variant,5yearly,2065,0.671
957,instant_replacement,5yearly,2065,-0.278
957,low_variant,5yearly,2065,-0.577
957,medium_variant,5yearly,2065,0.089
957,momentum,5yearly,2065,0.213
957,no_change,5yearly,2065,0.998
957,zero_migration,5yearly,2065,0.715
957,constant_fertility,5yearly,2070,1.198
957,constant_mortality,5yearly,2070,-0.235
957,high_variant,5yearly,2070,0.64
957,instant_replacement,5yearly,2070,-0.345
957,low_variant,5yearly,2070,-0.684
957,medium_variant,5yearly,2070,0.029
957,momentum,5yearly,2070,0.119
957,no_change,5yearly,2070,1.049
957,zero_migration,5yearly,2070,0.62
957,constant_fertility,5yearly,2075,1.246
957,constant_mortality,5yearly,2075,-0.327
957,high_variant,5yearly,2075,0.612
957,instant_replacement,5yearly,2075,-0.452
957,low_variant,5yearly,2075,-0.828
957,medium_variant,5yearly,2075,-0.045
957,momentum,5yearly,2075,0.017
957,no_change,5yearly,2075,1.101
957,zero_migration,5yearly,2075,0.528
957,constant_fertility,5yearly,2080,1.304
957,constant_mortality,5yearly,2080,-0.405
957,high_variant,5yearly,2080,0.594
957,instant_replacement,5yearly,2080,-0.552
957,low_variant,5yearly,2080,-0.988
957,medium_variant,5yearly,2080,-0.118
957,momentum,5yearly,2080,-0.045
957,no_change,5yearly,2080,1.17
957,zero_migration,5yearly,2080,0.448
957,constant_fertility,5yearly,2085,1.375
957,constant_mortality,5yearly,2085,-0.457
957,high_variant,5yearly,2085,0.583
957,instant_replacement,5yearly,2085,-0.601
957,low_variant,5yearly,2085,-1.137
957,medium_variant,5yearly,2085,-0.175
957,momentum,5yearly,2085,-0.05
957,no_change,5yearly,2085,1.252
957,zero_migration,5yearly,2085,0.383
957,constant_fertility,5yearly,2090,1.449
957,constant_mortality,5yearly,2090,-0.487
957,high_variant,5yearly,2090,0.572
957,instant_replacement,5yearly,2090,-0.595
957,low_variant,5yearly,2090,-1.264
957,medium_variant,5yearly,2090,-0.216
957,momentum,5yearly,2090,-0.014
957,no_change,5yearly,2090,1.335
957,zero_migration,5yearly,2090,0.326
957,constant_fertility,5yearly,2095,1.517
957,constant_mortality,5yearly,2095,-0.512
957,high_variant,5yearly,2095,0.558
957,instant_replacement,5yearly,2095,-0.557
957,low_variant,5yearly,2095,-1.365
957,medium_variant,5yearly,2095,-0.245
957,momentum,5yearly,2095,0.021
957,no_change,5yearly,2095,1.406
957,zero_migration,5yearly,2095,0.272
957,constant_fertility,5yearly,Regi,Polynesia
957,constant_mortality,5yearly,Regi,Polynesia
957,estimates,5yearly,Regi,Polynesia
957,high_variant,5yearly,Regi,Polynesia
957,instant_replacement,5yearly,Regi,Polynesia
957,low_variant,5yearly,Regi,Polynesia
957,medium_variant,5yearly,Regi,Polynesia
957,momentum,5yearly,Regi,Polynesia
957,no_change,5yearly,Regi,Polynesia
957,zero_migration,5yearly,Regi,Polynesia
