region,variant,freq,year,populationgrowthrate
913,estimates,5yearly,1950,2.361
913,estimates,5yearly,1955,2.478
913,estimates,5yearly,1960,2.614
913,estimates,5yearly,1965,2.691
913,estimates,5yearly,1970,2.76
913,estimates,5yearly,1975,2.58
913,estimates,5yearly,1980,2.537
913,estimates,5yearly,1985,2.259
913,estimates,5yearly,1990,2.299
913,estimates,5yearly,1995,1.696
913,estimates,5yearly,2000,1.288
913,estimates,5yearly,2005,1.134
913,estimates,5yearly,2010,1.439
913,constant_fertility,5yearly,2015,1.393
913,constant_mortality,5yearly,2015,1.061
913,high_variant,5yearly,2015,1.474
913,instant_replacement,5yearly,2015,1.04
913,low_variant,5yearly,2015,1.075
913,medium_variant,5yearly,2015,1.275
913,momentum,5yearly,2015,0.792
913,no_change,5yearly,2015,1.179
913,zero_migration,5yearly,2015,1.186
913,constant_fertility,5yearly,2020,1.304
913,constant_mortality,5yearly,2020,0.827
913,high_variant,5yearly,2020,1.391
913,instant_replacement,5yearly,2020,0.955
913,low_variant,5yearly,2020,0.786
913,medium_variant,5yearly,2020,1.094
913,momentum,5yearly,2020,0.699
913,no_change,5yearly,2020,1.038
913,zero_migration,5yearly,2020,1.035
913,constant_fertility,5yearly,2025,1.208
913,constant_mortality,5yearly,2025,0.619
913,high_variant,5yearly,2025,1.276
913,instant_replacement,5yearly,2025,0.864
913,low_variant,5yearly,2025,0.554
913,medium_variant,5yearly,2025,0.928
913,momentum,5yearly,2025,0.606
913,no_change,5yearly,2025,0.903
913,zero_migration,5yearly,2025,0.898
913,constant_fertility,5yearly,2030,1.158
913,constant_mortality,5yearly,2030,0.471
913,high_variant,5yearly,2030,1.15
913,instant_replacement,5yearly,2030,0.807
913,low_variant,5yearly,2030,0.45
913,medium_variant,5yearly,2030,0.817
913,momentum,5yearly,2030,0.524
913,no_change,5yearly,2030,0.822
913,zero_migration,5yearly,2030,0.791
913,constant_fertility,5yearly,2035,1.135
913,constant_mortality,5yearly,2035,0.344
913,high_variant,5yearly,2035,1.079
913,instant_replacement,5yearly,2035,0.74
913,low_variant,5yearly,2035,0.344
913,medium_variant,5yearly,2035,0.729
913,momentum,5yearly,2035,0.434
913,no_change,5yearly,2035,0.768
913,zero_migration,5yearly,2035,0.706
913,constant_fertility,5yearly,2040,1.125
913,constant_mortality,5yearly,2040,0.22
913,high_variant,5yearly,2040,1.043
913,instant_replacement,5yearly,2040,0.659
913,low_variant,5yearly,2040,0.219
913,medium_variant,5yearly,2040,0.645
913,momentum,5yearly,2040,0.333
913,no_change,5yearly,2040,0.728
913,zero_migration,5yearly,2040,0.623
913,constant_fertility,5yearly,2045,1.115
913,constant_mortality,5yearly,2045,0.09
913,high_variant,5yearly,2045,1.013
913,instant_replacement,5yearly,2045,0.583
913,low_variant,5yearly,2045,0.078
913,medium_variant,5yearly,2045,0.557
913,momentum,5yearly,2045,0.239
913,no_change,5yearly,2045,0.69
913,zero_migration,5yearly,2045,0.534
913,constant_fertility,5yearly,2050,1.103
913,constant_mortality,5yearly,2050,-0.04
913,high_variant,5yearly,2050,0.972
913,instant_replacement,5yearly,2050,0.523
913,low_variant,5yearly,2050,-0.06
913,medium_variant,5yearly,2050,0.469
913,momentum,5yearly,2050,0.166
913,no_change,5yearly,2050,0.651
913,zero_migration,5yearly,2050,0.446
913,constant_fertility,5yearly,2055,1.09
913,constant_mortality,5yearly,2055,-0.16
913,high_variant,5yearly,2055,0.914
913,instant_replacement,5yearly,2055,0.478
913,low_variant,5yearly,2055,-0.185
913,medium_variant,5yearly,2055,0.383
913,momentum,5yearly,2055,0.116
913,no_change,5yearly,2055,0.62
913,zero_migration,5yearly,2055,0.362
913,constant_fertility,5yearly,2060,1.078
913,constant_mortality,5yearly,2060,-0.261
913,high_variant,5yearly,2060,0.853
913,instant_replacement,5yearly,2060,0.436
913,low_variant,5yearly,2060,-0.296
913,medium_variant,5yearly,2060,0.304
913,momentum,5yearly,2060,0.079
913,no_change,5yearly,2060,0.601
913,zero_migration,5yearly,2060,0.285
913,constant_fertility,5yearly,2065,1.07
913,constant_mortality,5yearly,2065,-0.345
913,high_variant,5yearly,2065,0.802
913,instant_replacement,5yearly,2065,0.388
913,low_variant,5yearly,2065,-0.405
913,medium_variant,5yearly,2065,0.231
913,momentum,5yearly,2065,0.047
913,no_change,5yearly,2065,0.596
913,zero_migration,5yearly,2065,0.213
913,constant_fertility,5yearly,2070,1.066
913,constant_mortality,5yearly,2070,-0.417
913,high_variant,5yearly,2070,0.764
913,instant_replacement,5yearly,2070,0.337
913,low_variant,5yearly,2070,-0.519
913,medium_variant,5yearly,2070,0.16
913,momentum,5yearly,2070,0.02
913,no_change,5yearly,2070,0.601
913,zero_migration,5yearly,2070,0.144
913,constant_fertility,5yearly,2075,1.067
913,constant_mortality,5yearly,2075,-0.479
913,high_variant,5yearly,2075,0.737
913,instant_replacement,5yearly,2075,0.293
913,low_variant,5yearly,2075,-0.634
913,medium_variant,5yearly,2075,0.097
913,momentum,5yearly,2075,0.002
913,no_change,5yearly,2075,0.611
913,zero_migration,5yearly,2075,0.081
