region,variant,freq,year,populationgrowthrate
928,estimates,5yearly,1950,1.927
928,estimates,5yearly,1955,2.215
928,estimates,5yearly,1960,2.394
928,estimates,5yearly,1965,2.482
928,estimates,5yearly,1970,2.638
928,estimates,5yearly,1975,2.665
928,estimates,5yearly,1980,2.667
928,estimates,5yearly,1985,2.264
928,estimates,5yearly,1990,2.385
928,estimates,5yearly,1995,2.377
928,estimates,5yearly,2000,2.245
928,estimates,5yearly,2005,2.198
928,estimates,5yearly,2010,2.01
928,constant_fertility,5yearly,2015,2.037
928,constant_mortality,5yearly,2015,1.84
928,high_variant,5yearly,2015,2.046
928,instant_replacement,5yearly,2015,1.018
928,low_variant,5yearly,2015,1.7
928,medium_variant,5yearly,2015,1.874
928,momentum,5yearly,2015,1.055
928,no_change,5yearly,2015,2.003
928,zero_migration,5yearly,2015,1.927
928,constant_fertility,5yearly,2020,2.037
928,constant_mortality,5yearly,2020,1.68
928,high_variant,5yearly,2020,2.002
928,instant_replacement,5yearly,2020,1.057
928,low_variant,5yearly,2020,1.474
928,medium_variant,5yearly,2020,1.742
928,momentum,5yearly,2020,1.079
928,no_change,5yearly,2020,1.973
928,zero_migration,5yearly,2020,1.794
928,constant_fertility,5yearly,2025,2.016
928,constant_mortality,5yearly,2025,1.532
928,high_variant,5yearly,2025,1.927
928,instant_replacement,5yearly,2025,1.077
928,low_variant,5yearly,2025,1.291
928,medium_variant,5yearly,2025,1.619
928,momentum,5yearly,2025,1.082
928,no_change,5yearly,2025,1.928
928,zero_migration,5yearly,2025,1.667
928,constant_fertility,5yearly,2030,1.974
928,constant_mortality,5yearly,2030,1.388
928,high_variant,5yearly,2030,1.789
928,instant_replacement,5yearly,2030,1.05
928,low_variant,5yearly,2030,1.177
928,medium_variant,5yearly,2030,1.496
928,momentum,5yearly,2030,1.037
928,no_change,5yearly,2030,1.866
928,zero_migration,5yearly,2030,1.54
928,constant_fertility,5yearly,2035,1.932
928,constant_mortality,5yearly,2035,1.24
928,high_variant,5yearly,2035,1.671
928,instant_replacement,5yearly,2035,0.926
928,low_variant,5yearly,2035,1.037
928,medium_variant,5yearly,2035,1.367
928,momentum,5yearly,2035,0.895
928,no_change,5yearly,2035,1.805
928,zero_migration,5yearly,2035,1.407
928,constant_fertility,5yearly,2040,1.91
928,constant_mortality,5yearly,2040,1.094
928,high_variant,5yearly,2040,1.581
928,instant_replacement,5yearly,2040,0.749
928,low_variant,5yearly,2040,0.877
928,medium_variant,5yearly,2040,1.241
928,momentum,5yearly,2040,0.703
928,no_change,5yearly,2040,1.764
928,zero_migration,5yearly,2040,1.278
928,constant_fertility,5yearly,2045,1.906
928,constant_mortality,5yearly,2045,0.952
928,high_variant,5yearly,2045,1.503
928,instant_replacement,5yearly,2045,0.589
928,low_variant,5yearly,2045,0.709
928,medium_variant,5yearly,2045,1.117
928,momentum,5yearly,2045,0.53
928,no_change,5yearly,2045,1.742
928,zero_migration,5yearly,2045,1.152
928,constant_fertility,5yearly,2050,1.911
928,constant_mortality,5yearly,2050,0.823
928,high_variant,5yearly,2050,1.434
928,instant_replacement,5yearly,2050,0.467
928,low_variant,5yearly,2050,0.553
928,medium_variant,5yearly,2050,1.006
928,momentum,5yearly,2050,0.396
928,no_change,5yearly,2050,1.733
928,zero_migration,5yearly,2050,1.038
928,constant_fertility,5yearly,2055,1.918
928,constant_mortality,5yearly,2055,0.7
928,high_variant,5yearly,2055,1.358
928,instant_replacement,5yearly,2055,0.389
928,low_variant,5yearly,2055,0.409
928,medium_variant,5yearly,2055,0.9
928,momentum,5yearly,2055,0.308
928,no_change,5yearly,2055,1.727
928,zero_migration,5yearly,2055,0.929
928,constant_fertility,5yearly,2060,1.926
928,constant_mortality,5yearly,2060,0.58
928,high_variant,5yearly,2060,1.278
928,instant_replacement,5yearly,2060,0.332
928,low_variant,5yearly,2060,0.275
928,medium_variant,5yearly,2060,0.798
928,momentum,5yearly,2060,0.242
928,no_change,5yearly,2060,1.721
928,zero_migration,5yearly,2060,0.824
928,constant_fertility,5yearly,2065,1.935
928,constant_mortality,5yearly,2065,0.464
928,high_variant,5yearly,2065,1.201
928,instant_replacement,5yearly,2065,0.271
928,low_variant,5yearly,2065,0.148
928,medium_variant,5yearly,2065,0.701
928,momentum,5yearly,2065,0.171
928,no_change,5yearly,2065,1.718
928,zero_migration,5yearly,2065,0.724
928,constant_fertility,5yearly,2070,1.948
928,constant_mortality,5yearly,2070,0.349
928,high_variant,5yearly,2070,1.128
928,instant_replacement,5yearly,2070,0.198
928,low_variant,5yearly,2070,0.017
928,medium_variant,5yearly,2070,0.604
928,momentum,5yearly,2070,0.091
928,no_change,5yearly,2070,1.719
928,zero_migration,5yearly,2070,0.624
928,constant_fertility,5yearly,2075,1.964
928,constant_mortality,5yearly,2075,0.238
928,high_variant,5yearly,2075,1.063
928,instant_replacement,5yearly,2075,0.126
928,low_variant,5yearly,2075,-0.113
928,medium_variant,5yearly,2075,0.512
928,momentum,5yearly,2075,0.017
928,no_change,5yearly,2075,1.724
928,zero_migration,5yearly,2075,0.53
928,constant_fertility,5yearly,2080,1.982
928,constant_mortality,5yearly,2080,0.134
928,high_variant,5yearly,2080,1.005
928,instant_replacement,5yearly,2080,0.078
928,low_variant,5yearly,2080,-0.235
928,medium_variant,5yearly,2080,0.427
928,momentum,5yearly,2080,-0.027
928,no_change,5yearly,2080,1.731
928,zero_migration,5yearly,2080,0.444
928,constant_fertility,5yearly,2085,1.998
928,constant_mortality,5yearly,2085,0.037
928,high_variant,5yearly,2085,0.946
928,instant_replacement,5yearly,2085,0.061
928,low_variant,5yearly,2085,-0.349
928,medium_variant,5yearly,2085,0.348
928,momentum,5yearly,2085,-0.036
928,no_change,5yearly,2085,1.737
928,zero_migration,5yearly,2085,0.363
928,constant_fertility,5yearly,2090,2.014
928,constant_mortality,5yearly,2090,-0.049
928,high_variant,5yearly,2090,0.891
928,instant_replacement,5yearly,2090,0.071
928,low_variant,5yearly,2090,-0.448
928,medium_variant,5yearly,2090,0.277
928,momentum,5yearly,2090,-0.018
