country,year,variant,freq,age5yearinterval,fertilityrateper1000women
360,1950,estimates,5yearly,15_19,133.968
360,1950,estimates,5yearly,20_24,279.567
360,1950,estimates,5yearly,25_29,270.13
360,1950,estimates,5yearly,30_34,209.895
360,1950,estimates,5yearly,35_39,124.532
360,1950,estimates,5yearly,40_44,60.126
360,1950,estimates,5yearly,45_49,18.982
360,1955,estimates,5yearly,15_19,138.51
360,1955,estimates,5yearly,20_24,289.045
360,1955,estimates,5yearly,25_29,279.29
360,1955,estimates,5yearly,30_34,217.01
360,1955,estimates,5yearly,35_39,128.755
360,1955,estimates,5yearly,40_44,62.165
360,1955,estimates,5yearly,45_49,19.625
360,1960,estimates,5yearly,15_19,147.413
360,1960,estimates,5yearly,20_24,307.582
360,1960,estimates,5yearly,25_29,250.877
360,1960,estimates,5yearly,30_34,202.691
360,1960,estimates,5yearly,35_39,140.32
360,1960,estimates,5yearly,40_44,56.695
360,1960,estimates,5yearly,45_49,18.422
360,1965,estimates,5yearly,15_19,153.977
360,1965,estimates,5yearly,20_24,284.113
360,1965,estimates,5yearly,25_29,271.195
360,1965,estimates,5yearly,30_34,209.602
360,1965,estimates,5yearly,35_39,123.186
360,1965,estimates,5yearly,40_44,54.634
360,1965,estimates,5yearly,45_49,16.893
360,1970,estimates,5yearly,15_19,129.447
360,1970,estimates,5yearly,20_24,270.088
360,1970,estimates,5yearly,25_29,260.919
360,1970,estimates,5yearly,30_34,202.831
360,1970,estimates,5yearly,35_39,120.268
360,1970,estimates,5yearly,40_44,58.098
360,1970,estimates,5yearly,45_49,18.349
360,1975,estimates,5yearly,15_19,117.238
360,1975,estimates,5yearly,20_24,250.652
360,1975,estimates,5yearly,25_29,234.476
360,1975,estimates,5yearly,30_34,178.888
360,1975,estimates,5yearly,35_39,105.11
360,1975,estimates,5yearly,40_44,46.496
360,1975,estimates,5yearly,45_49,13.14
360,1980,estimates,5yearly,15_19,96.266
360,1980,estimates,5yearly,20_24,222.929
360,1980,estimates,5yearly,25_29,208.746
360,1980,estimates,5yearly,30_34,156.051
360,1980,estimates,5yearly,35_39,90.185
360,1980,estimates,5yearly,40_44,37.49
360,1980,estimates,5yearly,45_49,10.133
