country,year,variant,freq,age5yearinterval,fertilityrateper1000women
830,1950,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,1950,estimates,5yearly,15_19,22.686
830,1950,estimates,5yearly,20_24,92.166
830,1950,estimates,5yearly,25_29,151.721
830,1950,estimates,5yearly,30_34,99.255
830,1950,estimates,5yearly,35_39,38.283
830,1950,estimates,5yearly,40_44,7.089
830,1950,estimates,5yearly,45_49,0.0
830,1955,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,1955,estimates,5yearly,15_19,24.518
830,1955,estimates,5yearly,20_24,99.607
830,1955,estimates,5yearly,25_29,163.971
830,1955,estimates,5yearly,30_34,107.269
830,1955,estimates,5yearly,35_39,41.374
830,1955,estimates,5yearly,40_44,7.661
830,1955,estimates,5yearly,45_49,0.0
830,1960,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,1960,estimates,5yearly,15_19,28.269
830,1960,estimates,5yearly,20_24,114.849
830,1960,estimates,5yearly,25_29,189.061
830,1960,estimates,5yearly,30_34,123.683
830,1960,estimates,5yearly,35_39,47.704
830,1960,estimates,5yearly,40_44,8.834
830,1960,estimates,5yearly,45_49,0.0
830,1965,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,1965,estimates,5yearly,15_19,26.062
830,1965,estimates,5yearly,20_24,105.884
830,1965,estimates,5yearly,25_29,174.301
830,1965,estimates,5yearly,30_34,114.028
830,1965,estimates,5yearly,35_39,43.981
830,1965,estimates,5yearly,40_44,8.144
830,1965,estimates,5yearly,45_49,0.0
830,1970,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,1970,estimates,5yearly,15_19,20.501
830,1970,estimates,5yearly,20_24,83.291
830,1970,estimates,5yearly,25_29,137.109
830,1970,estimates,5yearly,30_34,89.697
830,1970,estimates,5yearly,35_39,34.596
830,1970,estimates,5yearly,40_44,6.406
830,1970,estimates,5yearly,45_49,0.0
830,1975,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,1975,estimates,5yearly,15_19,16.805
830,1975,estimates,5yearly,20_24,68.273
830,1975,estimates,5yearly,25_29,112.388
830,1975,estimates,5yearly,30_34,73.524
830,1975,estimates,5yearly,35_39,28.359
830,1975,estimates,5yearly,40_44,5.251
830,1975,estimates,5yearly,45_49,0.0
830,1980,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,1980,estimates,5yearly,15_19,15.878
830,1980,estimates,5yearly,20_24,64.507
830,1980,estimates,5yearly,25_29,106.19
830,1980,estimates,5yearly,30_34,69.469
830,1980,estimates,5yearly,35_39,26.794
830,1980,estimates,5yearly,40_44,4.962
830,1980,estimates,5yearly,45_49,0.0
830,1985,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,1985,estimates,5yearly,15_19,17.058
830,1985,estimates,5yearly,20_24,51.176
830,1985,estimates,5yearly,25_29,105.363
830,1985,estimates,5yearly,30_34,84.291
830,1985,estimates,5yearly,35_39,27.095
830,1985,estimates,5yearly,40_44,5.017
830,1985,estimates,5yearly,45_49,0.0
830,1990,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,1990,estimates,5yearly,15_19,16.614
830,1990,estimates,5yearly,20_24,45.931
830,1990,estimates,5yearly,25_29,94.793
830,1990,estimates,5yearly,30_34,91.862
830,1990,estimates,5yearly,35_39,37.136
830,1990,estimates,5yearly,40_44,5.864
830,1990,estimates,5yearly,45_49,0.0
830,1995,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,1995,estimates,5yearly,15_19,13.776
830,1995,estimates,5yearly,20_24,41.58
830,1995,estimates,5yearly,25_29,90.356
830,1995,estimates,5yearly,30_34,90.608
830,1995,estimates,5yearly,35_39,37.66
830,1995,estimates,5yearly,40_44,6.02
830,1995,estimates,5yearly,45_49,0.0
830,2000,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,2000,estimates,5yearly,15_19,11.878
830,2000,estimates,5yearly,20_24,39.62
830,2000,estimates,5yearly,25_29,90.892
830,2000,estimates,5yearly,30_34,93.974
830,2000,estimates,5yearly,35_39,40.13
830,2000,estimates,5yearly,40_44,6.278
830,2000,estimates,5yearly,45_49,0.028
830,2005,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,2005,estimates,5yearly,15_19,9.912
830,2005,estimates,5yearly,20_24,37.402
830,2005,estimates,5yearly,25_29,90.966
830,2005,estimates,5yearly,30_34,96.815
830,2005,estimates,5yearly,35_39,42.401
830,2005,estimates,5yearly,40_44,6.476
830,2005,estimates,5yearly,45_49,0.028
830,2010,estimates,5yearly,"Region, subregion, country or area *",Channel Islands
830,2010,estimates,5yearly,15_19,8.068
830,2010,estimates,5yearly,20_24,35.886
830,2010,estimates,5yearly,25_29,92.977
830,2010,estimates,5yearly,30_34,101.831
830,2010,estimates,5yearly,35_39,45.644
830,2010,estimates,5yearly,40_44,6.816
830,2010,estimates,5yearly,45_49,0.058
830,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Channel Islands
830,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Channel Islands
830,2015,high_variant,5yearly,"Region, subregion, country or area *",Channel Islands
830,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Channel Islands
830,2015,low_variant,5yearly,"Region, subregion, country or area *",Channel Islands
