country,year,variant,freq,age5yearinterval,fertilityrateper1000women
196,1950,estimates,5yearly,"Region, subregion, country or area *",Cyprus
196,1950,estimates,5yearly,15_19,30.351
196,1950,estimates,5yearly,20_24,172.681
196,1950,estimates,5yearly,25_29,209.293
196,1950,estimates,5yearly,30_34,160.529
196,1950,estimates,5yearly,35_39,111.638
196,1950,estimates,5yearly,40_44,47.92
196,1950,estimates,5yearly,45_49,8.588
196,1955,estimates,5yearly,"Region, subregion, country or area *",Cyprus
196,1955,estimates,5yearly,15_19,39.052
196,1955,estimates,5yearly,20_24,187.996
196,1955,estimates,5yearly,25_29,208.236
196,1955,estimates,5yearly,30_34,133.155
196,1955,estimates,5yearly,35_39,95.453
196,1955,estimates,5yearly,40_44,29.307
196,1955,estimates,5yearly,45_49,6.401
196,1960,estimates,5yearly,"Region, subregion, country or area *",Cyprus
196,1960,estimates,5yearly,15_19,25.743
196,1960,estimates,5yearly,20_24,183.42
196,1960,estimates,5yearly,25_29,215.327
196,1960,estimates,5yearly,30_34,135.358
196,1960,estimates,5yearly,35_39,93.342
196,1960,estimates,5yearly,40_44,28.265
196,1960,estimates,5yearly,45_49,5.745
196,1965,estimates,5yearly,"Region, subregion, country or area *",Cyprus
196,1965,estimates,5yearly,15_19,20.526
196,1965,estimates,5yearly,20_24,161.266
196,1965,estimates,5yearly,25_29,184.537
196,1965,estimates,5yearly,30_34,111.873
196,1965,estimates,5yearly,35_39,57.354
196,1965,estimates,5yearly,40_44,19.766
196,1965,estimates,5yearly,45_49,3.678
196,1970,estimates,5yearly,"Region, subregion, country or area *",Cyprus
196,1970,estimates,5yearly,15_19,20.936
196,1970,estimates,5yearly,20_24,151.299
196,1970,estimates,5yearly,25_29,177.718
196,1970,estimates,5yearly,30_34,99.731
196,1970,estimates,5yearly,35_39,36.17
196,1970,estimates,5yearly,40_44,11.011
196,1970,estimates,5yearly,45_49,1.135
196,1975,estimates,5yearly,"Region, subregion, country or area *",Cyprus
196,1975,estimates,5yearly,15_19,29.676
196,1975,estimates,5yearly,20_24,148.495
196,1975,estimates,5yearly,25_29,157.391
196,1975,estimates,5yearly,30_34,86.586
196,1975,estimates,5yearly,35_39,29.114
196,1975,estimates,5yearly,40_44,5.644
196,1975,estimates,5yearly,45_49,0.494
196,1980,estimates,5yearly,"Region, subregion, country or area *",Cyprus
196,1980,estimates,5yearly,15_19,38.253
196,1980,estimates,5yearly,20_24,162.261
196,1980,estimates,5yearly,25_29,161.693
196,1980,estimates,5yearly,30_34,88.776
196,1980,estimates,5yearly,35_39,33.571
196,1980,estimates,5yearly,40_44,4.893
196,1980,estimates,5yearly,45_49,0.353
196,1985,estimates,5yearly,"Region, subregion, country or area *",Cyprus
196,1985,estimates,5yearly,15_19,34.624
196,1985,estimates,5yearly,20_24,153.834
196,1985,estimates,5yearly,25_29,167.864
196,1985,estimates,5yearly,30_34,89.376
196,1985,estimates,5yearly,35_39,33.385
196,1985,estimates,5yearly,40_44,6.201
196,1985,estimates,5yearly,45_49,0.316
196,1990,estimates,5yearly,"Region, subregion, country or area *",Cyprus
196,1990,estimates,5yearly,15_19,24.332
196,1990,estimates,5yearly,20_24,138.188
196,1990,estimates,5yearly,25_29,157.013
196,1990,estimates,5yearly,30_34,100.603
196,1990,estimates,5yearly,35_39,38.056
196,1990,estimates,5yearly,40_44,7.221
196,1990,estimates,5yearly,45_49,0.447
196,1995,estimates,5yearly,"Region, subregion, country or area *",Cyprus
196,1995,estimates,5yearly,15_19,13.054
196,1995,estimates,5yearly,20_24,93.462
196,1995,estimates,5yearly,25_29,137.456
196,1995,estimates,5yearly,30_34,90.175
196,1995,estimates,5yearly,35_39,36.389
196,1995,estimates,5yearly,40_44,6.804
196,1995,estimates,5yearly,45_49,0.48
196,2000,estimates,5yearly,"Region, subregion, country or area *",Cyprus
196,2000,estimates,5yearly,15_19,7.226
196,2000,estimates,5yearly,20_24,61.442
196,2000,estimates,5yearly,25_29,116.645
196,2000,estimates,5yearly,30_34,88.858
196,2000,estimates,5yearly,35_39,35.38
196,2000,estimates,5yearly,40_44,8.092
196,2000,estimates,5yearly,45_49,0.557
196,2005,estimates,5yearly,"Region, subregion, country or area *",Cyprus
196,2005,estimates,5yearly,15_19,6.435
196,2005,estimates,5yearly,20_24,52.48
196,2005,estimates,5yearly,25_29,107.089
196,2005,estimates,5yearly,30_34,87.568
196,2005,estimates,5yearly,35_39,34.637
196,2005,estimates,5yearly,40_44,6.87
196,2005,estimates,5yearly,45_49,0.921
196,2010,estimates,5yearly,"Region, subregion, country or area *",Cyprus
196,2010,estimates,5yearly,15_19,5.161
196,2010,estimates,5yearly,20_24,45.789
196,2010,estimates,5yearly,25_29,99.912
196,2010,estimates,5yearly,30_34,85.615
196,2010,estimates,5yearly,35_39,33.175
196,2010,estimates,5yearly,40_44,5.686
196,2010,estimates,5yearly,45_49,0.662
196,2015,constant_fertility,5yearly,"Region, subregion, country or area *",Cyprus
196,2015,constant_mortality,5yearly,"Region, subregion, country or area *",Cyprus
196,2015,high_variant,5yearly,"Region, subregion, country or area *",Cyprus
196,2015,instant_replacement,5yearly,"Region, subregion, country or area *",Cyprus
