country,year,variant,freq,age5yearinterval,fertilityrateper1000women
28,1950,estimates,5yearly,15_19,184.842
28,1950,estimates,5yearly,20_24,237.438
28,1950,estimates,5yearly,25_29,203.4
28,1950,estimates,5yearly,30_34,118.962
28,1950,estimates,5yearly,35_39,102.564
28,1950,estimates,5yearly,40_44,46.449
28,1950,estimates,5yearly,45_49,6.345
28,1955,estimates,5yearly,15_19,184.842
28,1955,estimates,5yearly,20_24,237.438
28,1955,estimates,5yearly,25_29,203.4
28,1955,estimates,5yearly,30_34,118.962
28,1955,estimates,5yearly,35_39,102.564
28,1955,estimates,5yearly,40_44,46.449
28,1955,estimates,5yearly,45_49,6.345
28,1960,estimates,5yearly,15_19,176.627
28,1960,estimates,5yearly,20_24,226.885
28,1960,estimates,5yearly,25_29,194.36
28,1960,estimates,5yearly,30_34,113.675
28,1960,estimates,5yearly,35_39,98.005
28,1960,estimates,5yearly,40_44,44.385
28,1960,estimates,5yearly,45_49,6.063
28,1965,estimates,5yearly,15_19,164.304
28,1965,estimates,5yearly,20_24,211.056
28,1965,estimates,5yearly,25_29,180.8
28,1965,estimates,5yearly,30_34,105.744
28,1965,estimates,5yearly,35_39,91.168
28,1965,estimates,5yearly,40_44,41.288
28,1965,estimates,5yearly,45_49,5.64
28,1970,estimates,5yearly,15_19,133.978
28,1970,estimates,5yearly,20_24,172.1
28,1970,estimates,5yearly,25_29,147.429
28,1970,estimates,5yearly,30_34,86.226
28,1970,estimates,5yearly,35_39,74.341
28,1970,estimates,5yearly,40_44,33.667
28,1970,estimates,5yearly,45_49,4.599
28,1975,estimates,5yearly,15_19,103.078
28,1975,estimates,5yearly,20_24,134.15
28,1975,estimates,5yearly,25_29,95.812
28,1975,estimates,5yearly,30_34,64.168
28,1975,estimates,5yearly,35_39,30.991
28,1975,estimates,5yearly,40_44,15.932
28,1975,estimates,5yearly,45_49,3.009
28,1980,estimates,5yearly,15_19,98.707
28,1980,estimates,5yearly,20_24,132.224
28,1980,estimates,5yearly,25_29,96.679
28,1980,estimates,5yearly,30_34,63.641
28,1980,estimates,5yearly,35_39,27.698
28,1980,estimates,5yearly,40_44,6.144
28,1980,estimates,5yearly,45_49,2.747
28,1985,estimates,5yearly,15_19,83.341
28,1985,estimates,5yearly,20_24,120.399
28,1985,estimates,5yearly,25_29,94.465
28,1985,estimates,5yearly,30_34,70.65
28,1985,estimates,5yearly,35_39,34.487
28,1985,estimates,5yearly,40_44,8.308
28,1985,estimates,5yearly,45_49,2.51
28,1990,estimates,5yearly,15_19,71.921
28,1990,estimates,5yearly,20_24,114.053
28,1990,estimates,5yearly,25_29,96.397
28,1990,estimates,5yearly,30_34,80.581
28,1990,estimates,5yearly,35_39,42.63
28,1990,estimates,5yearly,40_44,10.791
28,1990,estimates,5yearly,45_49,2.387
28,1995,estimates,5yearly,15_19,68.728
28,1995,estimates,5yearly,20_24,120.296
28,1995,estimates,5yearly,25_29,120.944
28,1995,estimates,5yearly,30_34,92.731
28,1995,estimates,5yearly,35_39,47.406
28,1995,estimates,5yearly,40_44,11.331
28,1995,estimates,5yearly,45_49,1.064
28,2000,estimates,5yearly,15_19,62.781
28,2000,estimates,5yearly,20_24,116.705
28,2000,estimates,5yearly,25_29,124.2
28,2000,estimates,5yearly,30_34,92.719
28,2000,estimates,5yearly,35_39,46.245
28,2000,estimates,5yearly,40_44,10.721
28,2000,estimates,5yearly,45_49,0.909
28,2005,estimates,5yearly,15_19,55.493
28,2005,estimates,5yearly,20_24,110.076
28,2005,estimates,5yearly,25_29,123.655
28,2005,estimates,5yearly,30_34,90.117
28,2005,estimates,5yearly,35_39,43.866
28,2005,estimates,5yearly,40_44,9.892
28,2005,estimates,5yearly,45_49,0.781
28,2010,estimates,5yearly,15_19,49.263
28,2010,estimates,5yearly,20_24,105.025
28,2010,estimates,5yearly,25_29,124.478
28,2010,estimates,5yearly,30_34,88.548
28,2010,estimates,5yearly,35_39,42.093
28,2010,estimates,5yearly,40_44,9.182
28,2010,estimates,5yearly,45_49,0.671
28,2015,constant_fertility,5yearly,15_19,49.263
