country,year,variant,freq,age5yearinterval,fertilityrateper1000women
364,1950,estimates,5yearly,15_19,150.179
364,1950,estimates,5yearly,20_24,309.119
364,1950,estimates,5yearly,25_29,316.331
364,1950,estimates,5yearly,30_34,270.72
364,1950,estimates,5yearly,35_39,201.109
364,1950,estimates,5yearly,40_44,104.555
364,1950,estimates,5yearly,45_49,29.707
364,1955,estimates,5yearly,15_19,150.179
364,1955,estimates,5yearly,20_24,309.119
364,1955,estimates,5yearly,25_29,316.331
364,1955,estimates,5yearly,30_34,270.72
364,1955,estimates,5yearly,35_39,201.109
364,1955,estimates,5yearly,40_44,104.555
364,1955,estimates,5yearly,45_49,29.707
364,1960,estimates,5yearly,15_19,150.179
364,1960,estimates,5yearly,20_24,309.119
364,1960,estimates,5yearly,25_29,316.331
364,1960,estimates,5yearly,30_34,270.72
364,1960,estimates,5yearly,35_39,201.109
364,1960,estimates,5yearly,40_44,104.555
364,1960,estimates,5yearly,45_49,29.707
364,1965,estimates,5yearly,15_19,145.214
364,1965,estimates,5yearly,20_24,298.899
364,1965,estimates,5yearly,25_29,305.873
364,1965,estimates,5yearly,30_34,261.77
364,1965,estimates,5yearly,35_39,194.461
364,1965,estimates,5yearly,40_44,101.098
364,1965,estimates,5yearly,45_49,28.725
364,1970,estimates,5yearly,15_19,135.66
364,1970,estimates,5yearly,20_24,279.234
364,1970,estimates,5yearly,25_29,285.749
364,1970,estimates,5yearly,30_34,244.548
364,1970,estimates,5yearly,35_39,181.667
364,1970,estimates,5yearly,40_44,94.447
364,1970,estimates,5yearly,45_49,26.835
364,1975,estimates,5yearly,15_19,136.512
364,1975,estimates,5yearly,20_24,280.988
364,1975,estimates,5yearly,25_29,287.544
364,1975,estimates,5yearly,30_34,246.085
364,1975,estimates,5yearly,35_39,182.807
364,1975,estimates,5yearly,40_44,95.04
364,1975,estimates,5yearly,45_49,27.004
364,1980,estimates,5yearly,15_19,140.219
364,1980,estimates,5yearly,20_24,290.448
364,1980,estimates,5yearly,25_29,300.301
364,1980,estimates,5yearly,30_34,257.569
364,1980,estimates,5yearly,35_39,191.432
364,1980,estimates,5yearly,40_44,99.525
364,1980,estimates,5yearly,45_49,27.286
364,1985,estimates,5yearly,15_19,111.434
364,1985,estimates,5yearly,20_24,243.832
364,1985,estimates,5yearly,25_29,258.523
364,1985,estimates,5yearly,30_34,227.32
364,1985,estimates,5yearly,35_39,170.726
364,1985,estimates,5yearly,40_44,88.875
364,1985,estimates,5yearly,45_49,23.29
364,1990,estimates,5yearly,15_19,75.381
364,1990,estimates,5yearly,20_24,184.771
364,1990,estimates,5yearly,25_29,188.88
364,1990,estimates,5yearly,30_34,157.097
364,1990,estimates,5yearly,35_39,111.729
364,1990,estimates,5yearly,40_44,56.864
364,1990,estimates,5yearly,45_49,15.278
364,1995,estimates,5yearly,15_19,48.634
364,1995,estimates,5yearly,20_24,137.247
364,1995,estimates,5yearly,25_29,141.82
364,1995,estimates,5yearly,30_34,103.406
364,1995,estimates,5yearly,35_39,61.361
364,1995,estimates,5yearly,40_44,27.073
364,1995,estimates,5yearly,45_49,7.259
364,2000,estimates,5yearly,15_19,33.503
364,2000,estimates,5yearly,20_24,101.419
364,2000,estimates,5yearly,25_29,114.961
364,2000,estimates,5yearly,30_34,82.79
364,2000,estimates,5yearly,35_39,42.318
364,2000,estimates,5yearly,40_44,14.655
364,2000,estimates,5yearly,45_49,3.674
364,2005,estimates,5yearly,15_19,31.079
364,2005,estimates,5yearly,20_24,87.1
364,2005,estimates,5yearly,25_29,103.137
364,2005,estimates,5yearly,30_34,81.03
364,2005,estimates,5yearly,35_39,41.108
364,2005,estimates,5yearly,40_44,12.307
364,2005,estimates,5yearly,45_49,3.159
364,2010,estimates,5yearly,15_19,28.612
364,2010,estimates,5yearly,20_24,80.717
364,2010,estimates,5yearly,25_29,103.109
364,2010,estimates,5yearly,30_34,86.033
364,2010,estimates,5yearly,35_39,38.99
364,2010,estimates,5yearly,40_44,9.128
364,2010,estimates,5yearly,45_49,2.471
364,2015,constant_fertility,5yearly,15_19,28.612
364,2015,constant_mortality,5yearly,15_19,24.991
364,2015,high_variant,5yearly,15_19,28.844
364,2015,instant_replacement,5yearly,15_19,32.287
364,2015,low_variant,5yearly,15_19,21.138
364,2015,medium_variant,5yearly,15_19,24.991
364,2015,momentum,5yearly,15_19,32.443
364,2015,no_change,5yearly,15_19,28.612
364,2015,zero_migration,5yearly,15_19,24.991
364,2015,constant_fertility,5yearly,20_24,80.717
364,2015,constant_mortality,5yearly,20_24,69.938
364,2015,high_variant,5yearly,20_24,80.721
364,2015,instant_replacement,5yearly,20_24,90.356
364,2015,low_variant,5yearly,20_24,59.155
364,2015,medium_variant,5yearly,20_24,69.938
364,2015,momentum,5yearly,20_24,90.794
364,2015,no_change,5yearly,20_24,80.717
364,2015,zero_migration,5yearly,20_24,69.938
364,2015,constant_fertility,5yearly,25_29,103.109
364,2015,constant_mortality,5yearly,25_29,96.34
364,2015,high_variant,5yearly,25_29,111.193
364,2015,instant_replacement,5yearly,25_29,124.465
364,2015,low_variant,5yearly,25_29,81.486
364,2015,medium_variant,5yearly,25_29,96.34
364,2015,momentum,5yearly,25_29,125.069
364,2015,no_change,5yearly,25_29,103.109
364,2015,zero_migration,5yearly,25_29,96.34
364,2015,constant_fertility,5yearly,30_34,86.033
364,2015,constant_mortality,5yearly,30_34,86.5
364,2015,high_variant,5yearly,30_34,99.837
364,2015,instant_replacement,5yearly,30_34,111.753
364,2015,low_variant,5yearly,30_34,73.164
364,2015,medium_variant,5yearly,30_34,86.5
364,2015,momentum,5yearly,30_34,112.295
364,2015,no_change,5yearly,30_34,86.033
364,2015,zero_migration,5yearly,30_34,86.5
364,2015,constant_fertility,5yearly,35_39,38.99
364,2015,constant_mortality,5yearly,35_39,37.311
364,2015,high_variant,5yearly,35_39,43.064
