country,year,variant,freq,age5yearinterval,fertilityrateper1000women
678,1950,estimates,5yearly,15_19,130.2
678,1950,estimates,5yearly,20_24,303.8
678,1950,estimates,5yearly,25_29,338.52
678,1950,estimates,5yearly,30_34,248
678,1950,estimates,5yearly,35_39,167.4
678,1950,estimates,5yearly,40_44,45.88
678,1950,estimates,5yearly,45_49,6.2
678,1955,estimates,5yearly,15_19,130.2
678,1955,estimates,5yearly,20_24,303.8
678,1955,estimates,5yearly,25_29,338.52
678,1955,estimates,5yearly,30_34,248
678,1955,estimates,5yearly,35_39,167.4
678,1955,estimates,5yearly,40_44,45.88
678,1955,estimates,5yearly,45_49,6.2
678,1960,estimates,5yearly,15_19,132.3
678,1960,estimates,5yearly,20_24,308.7
678,1960,estimates,5yearly,25_29,343.98
678,1960,estimates,5yearly,30_34,252
678,1960,estimates,5yearly,35_39,170.1
678,1960,estimates,5yearly,40_44,46.62
678,1960,estimates,5yearly,45_49,6.3
678,1965,estimates,5yearly,15_19,134.4
678,1965,estimates,5yearly,20_24,313.6
678,1965,estimates,5yearly,25_29,349.44
678,1965,estimates,5yearly,30_34,256
678,1965,estimates,5yearly,35_39,172.8
678,1965,estimates,5yearly,40_44,47.36
678,1965,estimates,5yearly,45_49,6.4
678,1970,estimates,5yearly,15_19,136.826
678,1970,estimates,5yearly,20_24,319.259
678,1970,estimates,5yearly,25_29,355.746
678,1970,estimates,5yearly,30_34,260.62
678,1970,estimates,5yearly,35_39,175.919
678,1970,estimates,5yearly,40_44,48.215
678,1970,estimates,5yearly,45_49,6.515
678,1975,estimates,5yearly,15_19,136.395
678,1975,estimates,5yearly,20_24,318.255
678,1975,estimates,5yearly,25_29,354.627
678,1975,estimates,5yearly,30_34,259.8
678,1975,estimates,5yearly,35_39,175.365
678,1975,estimates,5yearly,40_44,48.063
678,1975,estimates,5yearly,45_49,6.495
678,1980,estimates,5yearly,15_19,136.595
678,1980,estimates,5yearly,20_24,304.687
678,1980,estimates,5yearly,25_29,339.615
678,1980,estimates,5yearly,30_34,248.553
678,1980,estimates,5yearly,35_39,167.469
678,1980,estimates,5yearly,40_44,45.219
678,1980,estimates,5yearly,45_49,5.302
678,1985,estimates,5yearly,15_19,130.45
678,1985,estimates,5yearly,20_24,291.853
678,1985,estimates,5yearly,25_29,319.23
678,1985,estimates,5yearly,30_34,235.87
678,1985,estimates,5yearly,35_39,160.867
678,1985,estimates,5yearly,40_44,48.08
678,1985,estimates,5yearly,45_49,5.53
678,1990,estimates,5yearly,15_19,124.339
678,1990,estimates,5yearly,20_24,279.066
678,1990,estimates,5yearly,25_29,298.841
678,1990,estimates,5yearly,30_34,223.21
678,1990,estimates,5yearly,35_39,154.284
678,1990,estimates,5yearly,40_44,50.981
678,1990,estimates,5yearly,45_49,5.739
678,1995,estimates,5yearly,15_19,118.331
678,1995,estimates,5yearly,20_24,266.561
678,1995,estimates,5yearly,25_29,278.681
678,1995,estimates,5yearly,30_34,210.745
678,1995,estimates,5yearly,35_39,147.863
678,1995,estimates,5yearly,40_44,53.987
678,1995,estimates,5yearly,45_49,5.952
678,2000,estimates,5yearly,15_19,112.547
