country,year,variant,freq,age5yearinterval,fertilityrateper1000women
376,1950,estimates,5yearly,15_19,86.121
376,1950,estimates,5yearly,20_24,248.08
376,1950,estimates,5yearly,25_29,234.455
376,1950,estimates,5yearly,30_34,161.232
376,1950,estimates,5yearly,35_39,91.613
376,1950,estimates,5yearly,40_44,28.117
376,1950,estimates,5yearly,45_49,5.782
376,1955,estimates,5yearly,15_19,61.487
376,1955,estimates,5yearly,20_24,231.815
376,1955,estimates,5yearly,25_29,221.331
376,1955,estimates,5yearly,30_34,151.274
376,1955,estimates,5yearly,35_39,83.685
376,1955,estimates,5yearly,40_44,23.373
376,1955,estimates,5yearly,45_49,5.355
376,1960,estimates,5yearly,15_19,46.109
376,1960,estimates,5yearly,20_24,228.325
376,1960,estimates,5yearly,25_29,231.101
376,1960,estimates,5yearly,30_34,154.029
376,1960,estimates,5yearly,35_39,77.979
376,1960,estimates,5yearly,40_44,26.371
376,1960,estimates,5yearly,45_49,5.346
376,1965,estimates,5yearly,15_19,37.917
376,1965,estimates,5yearly,20_24,208.458
376,1965,estimates,5yearly,25_29,235.373
376,1965,estimates,5yearly,30_34,164.638
376,1965,estimates,5yearly,35_39,81.949
376,1965,estimates,5yearly,40_44,22.783
376,1965,estimates,5yearly,45_49,5.562
376,1970,estimates,5yearly,15_19,42.751
376,1970,estimates,5yearly,20_24,206.819
376,1970,estimates,5yearly,25_29,225.382
376,1970,estimates,5yearly,30_34,168.72
376,1970,estimates,5yearly,35_39,90.839
376,1970,estimates,5yearly,40_44,23.374
376,1970,estimates,5yearly,45_49,3.495
376,1975,estimates,5yearly,15_19,40.448
376,1975,estimates,5yearly,20_24,194.802
376,1975,estimates,5yearly,25_29,204.99
376,1975,estimates,5yearly,30_34,149.946
376,1975,estimates,5yearly,35_39,80.723
376,1975,estimates,5yearly,40_44,19.676
376,1975,estimates,5yearly,45_49,2.495
376,1980,estimates,5yearly,15_19,31.284
376,1980,estimates,5yearly,20_24,174.762
376,1980,estimates,5yearly,25_29,194.958
376,1980,estimates,5yearly,30_34,137.116
376,1980,estimates,5yearly,35_39,71.525
376,1980,estimates,5yearly,40_44,15.809
376,1980,estimates,5yearly,45_49,1.366
376,1985,estimates,5yearly,15_19,21.92
376,1985,estimates,5yearly,20_24,153.682
376,1985,estimates,5yearly,25_29,201.581
376,1985,estimates,5yearly,30_34,144.95
376,1985,estimates,5yearly,35_39,73.718
376,1985,estimates,5yearly,40_44,16.886
376,1985,estimates,5yearly,45_49,1.283
376,1990,estimates,5yearly,15_19,19.342
376,1990,estimates,5yearly,20_24,132.005
376,1990,estimates,5yearly,25_29,193.392
376,1990,estimates,5yearly,30_34,147.105
376,1990,estimates,5yearly,35_39,75.738
