country,year,variant,freq,age5yearinterval,fertilityrateper1000women
156,1950,estimates,5yearly,15_19,95.219
156,1950,estimates,5yearly,20_24,274.704
156,1950,estimates,5yearly,25_29,285.573
156,1950,estimates,5yearly,30_34,241.036
156,1950,estimates,5yearly,35_39,191.631
156,1950,estimates,5yearly,40_44,101.196
156,1950,estimates,5yearly,45_49,15.641
156,1955,estimates,5yearly,15_19,71.312
156,1955,estimates,5yearly,20_24,249.491
156,1955,estimates,5yearly,25_29,258.142
156,1955,estimates,5yearly,30_34,227.901
156,1955,estimates,5yearly,35_39,172.757
156,1955,estimates,5yearly,40_44,88.517
156,1955,estimates,5yearly,45_49,11.88
156,1960,estimates,5yearly,15_19,65.708
156,1960,estimates,5yearly,20_24,287.68
156,1960,estimates,5yearly,25_29,308.76
156,1960,estimates,5yearly,30_34,269.092
156,1960,estimates,5yearly,35_39,209.585
156,1960,estimates,5yearly,40_44,89.255
156,1960,estimates,5yearly,45_49,9.92
156,1965,estimates,5yearly,15_19,51.275
156,1965,estimates,5yearly,20_24,297.5
156,1965,estimates,5yearly,25_29,335.025
156,1965,estimates,5yearly,30_34,272.488
156,1965,estimates,5yearly,35_39,192.512
156,1965,estimates,5yearly,40_44,91.213
156,1965,estimates,5yearly,45_49,9.987
156,1970,estimates,5yearly,15_19,29.526
156,1970,estimates,5yearly,20_24,239.473
156,1970,estimates,5yearly,25_29,284.235
156,1970,estimates,5yearly,30_34,202.277
156,1970,estimates,5yearly,35_39,132.606
156,1970,estimates,5yearly,40_44,58.213
156,1970,estimates,5yearly,45_49,7.67
156,1975,estimates,5yearly,15_19,15.342
156,1975,estimates,5yearly,20_24,187.314
156,1975,estimates,5yearly,25_29,196.038
156,1975,estimates,5yearly,30_34,117.348
156,1975,estimates,5yearly,35_39,54.624
156,1975,estimates,5yearly,40_44,24.672
156,1975,estimates,5yearly,45_49,4.662
156,1980,estimates,5yearly,15_19,18.488
156,1980,estimates,5yearly,20_24,204.433
156,1980,estimates,5yearly,25_29,195.738
156,1980,estimates,5yearly,30_34,60.894
156,1980,estimates,5yearly,35_39,20.66
156,1980,estimates,5yearly,40_44,8.701
156,1980,estimates,5yearly,45_49,1.086
156,1985,estimates,5yearly,15_19,23.5
156,1985,estimates,5yearly,20_24,238.819
156,1985,estimates,5yearly,25_29,183.306
156,1985,estimates,5yearly,30_34,69.215
156,1985,estimates,5yearly,35_39,22.159
156,1985,estimates,5yearly,40_44,6.546
156,1985,estimates,5yearly,45_49,1.455
156,1990,estimates,5yearly,15_19,16.308
156,1990,estimates,5yearly,20_24,159.112
156,1990,estimates,5yearly,25_29,142.311
156,1990,estimates,5yearly,30_34,46.446
156,1990,estimates,5yearly,35_39,9.881
156,1990,estimates,5yearly,40_44,3.953
156,1990,estimates,5yearly,45_49,0.989
156,1995,estimates,5yearly,15_19,9.906
156,1995,estimates,5yearly,20_24,134.393
156,1995,estimates,5yearly,25_29,110.293
156,1995,estimates,5yearly,30_34,36.297
156,1995,estimates,5yearly,35_39,7.804
156,1995,estimates,5yearly,40_44,2.492
156,1995,estimates,5yearly,45_49,0.815
156,2000,estimates,5yearly,15_19,8.42
156,2000,estimates,5yearly,20_24,130.198
156,2000,estimates,5yearly,25_29,113.769
156,2000,estimates,5yearly,30_34,44.02
156,2000,estimates,5yearly,35_39,10.602
156,2000,estimates,5yearly,40_44,2.114
156,2000,estimates,5yearly,45_49,0.877
156,2005,estimates,5yearly,15_19,7.11
156,2005,estimates,5yearly,20_24,127.98
156,2005,estimates,5yearly,25_29,115.972
156,2005,estimates,5yearly,30_34,46.294
156,2005,estimates,5yearly,35_39,13.146
156,2005,estimates,5yearly,40_44,4.55
156,2005,estimates,5yearly,45_49,0.948
156,2010,estimates,5yearly,15_19,6.88
156,2010,estimates,5yearly,20_24,125.504
156,2010,estimates,5yearly,25_29,117.76
