country,year,variant,freq,age5yearinterval,fertilityrateper1000women
756,1950,estimates,5yearly,15_19,12.75
756,1950,estimates,5yearly,20_24,100.341
756,1950,estimates,5yearly,25_29,153.145
756,1950,estimates,5yearly,30_34,113.83
756,1950,estimates,5yearly,35_39,60.38
756,1950,estimates,5yearly,40_44,19.865
756,1950,estimates,5yearly,45_49,1.709
756,1955,estimates,5yearly,15_19,15.736
756,1955,estimates,5yearly,20_24,112.493
756,1955,estimates,5yearly,25_29,163.527
756,1955,estimates,5yearly,30_34,111.201
756,1955,estimates,5yearly,35_39,55.386
756,1955,estimates,5yearly,40_44,18.414
756,1955,estimates,5yearly,45_49,1.483
756,1960,estimates,5yearly,15_19,19.529
756,1960,estimates,5yearly,20_24,140.546
756,1960,estimates,5yearly,25_29,176.54
756,1960,estimates,5yearly,30_34,111.409
756,1960,estimates,5yearly,35_39,53.601
756,1960,estimates,5yearly,40_44,16.465
756,1960,estimates,5yearly,45_49,1.35
756,1965,estimates,5yearly,15_19,22.046
756,1965,estimates,5yearly,20_24,135.243
756,1965,estimates,5yearly,25_29,158.373
756,1965,estimates,5yearly,30_34,96.899
756,1965,estimates,5yearly,35_39,44.515
756,1965,estimates,5yearly,40_44,12.908
756,1965,estimates,5yearly,45_49,1.036
756,1970,estimates,5yearly,15_19,19.586
756,1970,estimates,5yearly,20_24,111.311
756,1970,estimates,5yearly,25_29,130.964
756,1970,estimates,5yearly,30_34,73.217
756,1970,estimates,5yearly,35_39,30.728
756,1970,estimates,5yearly,40_44,7.868
756,1970,estimates,5yearly,45_49,0.606
756,1975,estimates,5yearly,15_19,11.378
756,1975,estimates,5yearly,20_24,83.995
756,1975,estimates,5yearly,25_29,121.092
756,1975,estimates,5yearly,30_34,65.818
756,1975,estimates,5yearly,35_39,20.885
756,1975,estimates,5yearly,40_44,4.297
756,1975,estimates,5yearly,45_49,0.295
756,1980,estimates,5yearly,15_19,8.831
756,1980,estimates,5yearly,20_24,76.005
756,1980,estimates,5yearly,25_29,124.902
756,1980,estimates,5yearly,30_34,73.376
756,1980,estimates,5yearly,35_39,21.134
756,1980,estimates,5yearly,40_44,3.364
756,1980,estimates,5yearly,45_49,0.188
756,1985,estimates,5yearly,15_19,6.309
756,1985,estimates,5yearly,20_24,60.539
756,1985,estimates,5yearly,25_29,127.942
756,1985,estimates,5yearly,30_34,85.425
756,1985,estimates,5yearly,35_39,25.534
756,1985,estimates,5yearly,40_44,3.496
