country,year,variant,freq,age5yearinterval,fertilityrateper1000women
120,1950,estimates,5yearly,15_19,165.186
120,1950,estimates,5yearly,20_24,255.517
120,1950,estimates,5yearly,25_29,240.04
120,1950,estimates,5yearly,30_34,190.979
120,1950,estimates,5yearly,35_39,132.478
120,1950,estimates,5yearly,40_44,81.77
120,1950,estimates,5yearly,45_49,31.83
120,1955,estimates,5yearly,15_19,166.329
120,1955,estimates,5yearly,20_24,257.286
120,1955,estimates,5yearly,25_29,241.703
120,1955,estimates,5yearly,30_34,192.301
120,1955,estimates,5yearly,35_39,133.395
120,1955,estimates,5yearly,40_44,82.336
120,1955,estimates,5yearly,45_49,32.05
120,1960,estimates,5yearly,15_19,174.696
120,1960,estimates,5yearly,20_24,270.226
120,1960,estimates,5yearly,25_29,253.86
120,1960,estimates,5yearly,30_34,201.974
120,1960,estimates,5yearly,35_39,140.105
120,1960,estimates,5yearly,40_44,86.477
120,1960,estimates,5yearly,45_49,33.662
120,1965,estimates,5yearly,15_19,183.122
120,1965,estimates,5yearly,20_24,283.261
120,1965,estimates,5yearly,25_29,266.105
120,1965,estimates,5yearly,30_34,211.715
120,1965,estimates,5yearly,35_39,146.863
120,1965,estimates,5yearly,40_44,90.648
120,1965,estimates,5yearly,45_49,35.286
120,1970,estimates,5yearly,15_19,189.803
120,1970,estimates,5yearly,20_24,293.595
120,1970,estimates,5yearly,25_29,275.813
120,1970,estimates,5yearly,30_34,219.44
120,1970,estimates,5yearly,35_39,152.22
120,1970,estimates,5yearly,40_44,93.956
120,1970,estimates,5yearly,45_49,36.573
120,1975,estimates,5yearly,15_19,194.22
120,1975,estimates,5yearly,20_24,303.16
120,1975,estimates,5yearly,25_29,285.87
120,1975,estimates,5yearly,30_34,228.67
120,1975,estimates,5yearly,35_39,157.69
120,1975,estimates,5yearly,40_44,94.25
120,1975,estimates,5yearly,45_49,36.14
120,1980,estimates,5yearly,15_19,197.287
120,1980,estimates,5yearly,20_24,313.756
120,1980,estimates,5yearly,25_29,298.21
120,1980,estimates,5yearly,30_34,241.113
120,1980,estimates,5yearly,35_39,164.049
120,1980,estimates,5yearly,40_44,91.942
120,1980,estimates,5yearly,45_49,34.043
120,1985,estimates,5yearly,15_19,191.474
120,1985,estimates,5yearly,20_24,309.974
120,1985,estimates,5yearly,25_29,296.91
120,1985,estimates,5yearly,30_34,242.542
120,1985,estimates,5yearly,35_39,162.971
120,1985,estimates,5yearly,40_44,85.378
120,1985,estimates,5yearly,45_49,30.351
120,1990,estimates,5yearly,15_19,177.682
120,1990,estimates,5yearly,20_24,293.194
120,1990,estimates,5yearly,25_29,282.997
120,1990,estimates,5yearly,30_34,233.387
120,1990,estimates,5yearly,35_39,154.927
120,1990,estimates,5yearly,40_44,75.599
120,1990,estimates,5yearly,45_49,25.614
120,1995,estimates,5yearly,15_19,161.952
120,1995,estimates,5yearly,20_24,272.145
120,1995,estimates,5yearly,25_29,264.668
120,1995,estimates,5yearly,30_34,220.384
120,1995,estimates,5yearly,35_39,144.584
120,1995,estimates,5yearly,40_44,65.333
120,1995,estimates,5yearly,45_49,20.934
120,2000,estimates,5yearly,15_19,149.984
120,2000,estimates,5yearly,20_24,257.894
120,2000,estimates,5yearly,25_29,254.624
120,2000,estimates,5yearly,30_34,213.095
120,2000,estimates,5yearly,35_39,138.757
120,2000,estimates,5yearly,40_44,57.988
120,2000,estimates,5yearly,45_49,17.658
120,2005,estimates,5yearly,15_19,131.775
120,2005,estimates,5yearly,20_24,239.4
120,2005,estimates,5yearly,25_29,257.67
120,2005,estimates,5yearly,30_34,208.635
120,2005,estimates,5yearly,35_39,139.125
120,2005,estimates,5yearly,40_44,55.125
120,2005,estimates,5yearly,45_49,18.27
120,2010,estimates,5yearly,15_19,120.959
120,2010,estimates,5yearly,20_24,229.712
120,2010,estimates,5yearly,25_29,227.683
120,2010,estimates,5yearly,30_34,199.22
120,2010,estimates,5yearly,35_39,141.284
120,2010,estimates,5yearly,40_44,53.866
120,2010,estimates,5yearly,45_49,17.276
120,2015,constant_fertility,5yearly,15_19,120.959
120,2015,constant_mortality,5yearly,15_19,105.8
120,2015,high_variant,5yearly,15_19,111.547
120,2015,instant_replacement,5yearly,15_19,54.968
120,2015,low_variant,5yearly,15_19,100.054
120,2015,medium_variant,5yearly,15_19,105.8
120,2015,momentum,5yearly,15_19,56.668
120,2015,no_change,5yearly,15_19,120.959
120,2015,zero_migration,5yearly,15_19,105.8
120,2015,constant_fertility,5yearly,20_24,229.712
120,2015,constant_mortality,5yearly,20_24,211.224
120,2015,high_variant,5yearly,20_24,222.695
