country,year,variant,freq,age5yearinterval,fertilityrateper1000women
68,1950,estimates,5yearly,15_19,106.188
68,1950,estimates,5yearly,20_24,277.609
68,1950,estimates,5yearly,25_29,313.643
68,1950,estimates,5yearly,30_34,286.828
68,1950,estimates,5yearly,35_39,224.818
68,1950,estimates,5yearly,40_44,123.124
68,1950,estimates,5yearly,45_49,45.79
68,1955,estimates,5yearly,15_19,104.328
68,1955,estimates,5yearly,20_24,273.979
68,1955,estimates,5yearly,25_29,309.301
68,1955,estimates,5yearly,30_34,282.106
68,1955,estimates,5yearly,35_39,220.291
68,1955,estimates,5yearly,40_44,120.052
68,1955,estimates,5yearly,45_49,44.343
68,1960,estimates,5yearly,15_19,101.841
68,1960,estimates,5yearly,20_24,268.936
68,1960,estimates,5yearly,25_29,303.328
68,1960,estimates,5yearly,30_34,275.735
68,1960,estimates,5yearly,35_39,214.345
68,1960,estimates,5yearly,40_44,116.101
68,1960,estimates,5yearly,45_49,42.514
68,1965,estimates,5yearly,15_19,98.635
68,1965,estimates,5yearly,20_24,261.91
68,1965,estimates,5yearly,25_29,295.134
68,1965,estimates,5yearly,30_34,267.396
68,1965,estimates,5yearly,35_39,206.909
68,1965,estimates,5yearly,40_44,111.388
68,1965,estimates,5yearly,45_49,40.428
68,1970,estimates,5yearly,15_19,95.263
68,1970,estimates,5yearly,20_24,253.18
68,1970,estimates,5yearly,25_29,284.779
68,1970,estimates,5yearly,30_34,256.379
68,1970,estimates,5yearly,35_39,197.167
68,1970,estimates,5yearly,40_44,105.459
68,1970,estimates,5yearly,45_49,37.773
68,1975,estimates,5yearly,15_19,97.691
68,1975,estimates,5yearly,20_24,249.592
68,1975,estimates,5yearly,25_29,277.993
68,1975,estimates,5yearly,30_34,241.617
68,1975,estimates,5yearly,35_39,181.976
68,1975,estimates,5yearly,40_44,96.477
68,1975,estimates,5yearly,45_49,32.654
68,1980,estimates,5yearly,15_19,98.833
68,1980,estimates,5yearly,20_24,241.535
68,1980,estimates,5yearly,25_29,266.007
68,1980,estimates,5yearly,30_34,221.684
68,1980,estimates,5yearly,35_39,162.674
68,1980,estimates,5yearly,40_44,85.379
68,1980,estimates,5yearly,45_49,26.688
68,1985,estimates,5yearly,15_19,96.137
68,1985,estimates,5yearly,20_24,229.873
68,1985,estimates,5yearly,25_29,247.324
68,1985,estimates,5yearly,30_34,201.437
68,1985,estimates,5yearly,35_39,146
68,1985,estimates,5yearly,40_44,74.719
68,1985,estimates,5yearly,45_49,21.51
68,1990,estimates,5yearly,15_19,91.238
68,1990,estimates,5yearly,20_24,218.771
68,1990,estimates,5yearly,25_29,223.964
68,1990,estimates,5yearly,30_34,185.75
68,1990,estimates,5yearly,35_39,135.417
68,1990,estimates,5yearly,40_44,66.73
68,1990,estimates,5yearly,45_49,18.91
68,1995,estimates,5yearly,15_19,93.033
68,1995,estimates,5yearly,20_24,201.403
68,1995,estimates,5yearly,25_29,202.434
68,1995,estimates,5yearly,30_34,166.172
68,1995,estimates,5yearly,35_39,119.523
68,1995,estimates,5yearly,40_44,58.599
68,1995,estimates,5yearly,45_49,16.676
68,2000,estimates,5yearly,15_19,87.915
68,2000,estimates,5yearly,20_24,180.877
68,2000,estimates,5yearly,25_29,179.725
68,2000,estimates,5yearly,30_34,147.115
68,2000,estimates,5yearly,35_39,107.229
68,2000,estimates,5yearly,40_44,49.562
68,2000,estimates,5yearly,45_49,11.257
68,2005,estimates,5yearly,15_19,81.871
68,2005,estimates,5yearly,20_24,163.498
68,2005,estimates,5yearly,25_29,163.138
68,2005,estimates,5yearly,30_34,127.51
68,2005,estimates,5yearly,35_39,91.473
68,2005,estimates,5yearly,40_44,41.543
68,2005,estimates,5yearly,45_49,9.107
68,2010,estimates,5yearly,15_19,72.579
68,2010,estimates,5yearly,20_24,146.93
68,2010,estimates,5yearly,25_29,148.609
68,2010,estimates,5yearly,30_34,115.009
68,2010,estimates,5yearly,35_39,80.916
68,2010,estimates,5yearly,40_44,36.466
68,2010,estimates,5yearly,45_49,7.971
68,2015,constant_fertility,5yearly,15_19,72.579
68,2015,constant_mortality,5yearly,15_19,68.145
68,2015,high_variant,5yearly,15_19,74.175
68,2015,instant_replacement,5yearly,15_19,54.04
68,2015,low_variant,5yearly,15_19,62.115
68,2015,medium_variant,5yearly,15_19,68.145
68,2015,momentum,5yearly,15_19,55.052
68,2015,no_change,5yearly,15_19,72.579
68,2015,zero_migration,5yearly,15_19,68.145
68,2015,constant_fertility,5yearly,20_24,146.93
68,2015,constant_mortality,5yearly,20_24,137.42
68,2015,high_variant,5yearly,20_24,149.579
68,2015,instant_replacement,5yearly,20_24,108.976
68,2015,low_variant,5yearly,20_24,125.261
68,2015,medium_variant,5yearly,20_24,137.42
68,2015,momentum,5yearly,20_24,111.017
68,2015,no_change,5yearly,20_24,146.93
68,2015,zero_migration,5yearly,20_24,137.42
68,2015,constant_fertility,5yearly,25_29,148.609
68,2015,constant_mortality,5yearly,25_29,140.602
68,2015,high_variant,5yearly,25_29,153.043
68,2015,instant_replacement,5yearly,25_29,111.499
68,2015,low_variant,5yearly,25_29,128.161
68,2015,medium_variant,5yearly,25_29,140.602
68,2015,momentum,5yearly,25_29,113.587
68,2015,no_change,5yearly,25_29,148.609
68,2015,zero_migration,5yearly,25_29,140.602
68,2015,constant_fertility,5yearly,30_34,115.009
68,2015,constant_mortality,5yearly,30_34,106.142
68,2015,high_variant,5yearly,30_34,115.534
68,2015,instant_replacement,5yearly,30_34,84.172
68,2015,low_variant,5yearly,30_34,96.751
68,2015,medium_variant,5yearly,30_34,106.142
68,2015,momentum,5yearly,30_34,85.748
68,2015,no_change,5yearly,30_34,115.009
68,2015,zero_migration,5yearly,30_34,106.142
68,2015,constant_fertility,5yearly,35_39,80.916
68,2015,constant_mortality,5yearly,35_39,73.305
68,2015,high_variant,5yearly,35_39,79.791
68,2015,instant_replacement,5yearly,35_39,58.132
68,2015,low_variant,5yearly,35_39,66.818
68,2015,medium_variant,5yearly,35_39,73.305
68,2015,momentum,5yearly,35_39,59.22
68,2015,no_change,5yearly,35_39,80.916
