country,year,variant,freq,age5yearinterval,fertilityrateper1000women
442,1950,estimates,5yearly,15_19,22.057
442,1950,estimates,5yearly,20_24,128.524
442,1950,estimates,5yearly,25_29,128.222
442,1950,estimates,5yearly,30_34,75.941
442,1950,estimates,5yearly,35_39,31.059
442,1950,estimates,5yearly,40_44,9.468
442,1950,estimates,5yearly,45_49,0.729
442,1955,estimates,5yearly,15_19,24.842
442,1955,estimates,5yearly,20_24,144.751
442,1955,estimates,5yearly,25_29,144.412
442,1955,estimates,5yearly,30_34,85.53
442,1955,estimates,5yearly,35_39,34.98
442,1955,estimates,5yearly,40_44,10.664
442,1955,estimates,5yearly,45_49,0.821
442,1960,estimates,5yearly,15_19,26.681
442,1960,estimates,5yearly,20_24,155.461
442,1960,estimates,5yearly,25_29,155.097
442,1960,estimates,5yearly,30_34,91.858
442,1960,estimates,5yearly,35_39,37.569
442,1960,estimates,5yearly,40_44,11.453
442,1960,estimates,5yearly,45_49,0.881
442,1965,estimates,5yearly,15_19,28.522
442,1965,estimates,5yearly,20_24,148.973
442,1965,estimates,5yearly,25_29,139.766
442,1965,estimates,5yearly,30_34,77.672
442,1965,estimates,5yearly,35_39,33.375
442,1965,estimates,5yearly,40_44,9.478
442,1965,estimates,5yearly,45_49,0.614
442,1970,estimates,5yearly,15_19,27.118
442,1970,estimates,5yearly,20_24,111.927
442,1970,estimates,5yearly,25_29,113.125
442,1970,estimates,5yearly,30_34,58.069
442,1970,estimates,5yearly,35_39,27.011
442,1970,estimates,5yearly,40_44,6.726
442,1970,estimates,5yearly,45_49,0.424
442,1975,estimates,5yearly,15_19,19.306
442,1975,estimates,5yearly,20_24,90.973
442,1975,estimates,5yearly,25_29,107.946
442,1975,estimates,5yearly,30_34,55.151
442,1975,estimates,5yearly,35_39,19.565
442,1975,estimates,5yearly,40_44,3.953
442,1975,estimates,5yearly,45_49,0.306
442,1980,estimates,5yearly,15_19,14.073
442,1980,estimates,5yearly,20_24,80.9
442,1980,estimates,5yearly,25_29,110.742
442,1980,estimates,5yearly,30_34,64.847
442,1980,estimates,5yearly,35_39,18.796
442,1980,estimates,5yearly,40_44,3.428
