country,year,variant,freq,age1yearinterval,lifeexpectancy
583,1950,estimates,5yearly,"Region, subregion, country or area *",Micronesia (Fed. States of)
583,1950,estimates,5yearly,0,54.576817
583,1950,estimates,5yearly,1,59.371829
583,1950,estimates,5yearly,5,58.204269
583,1950,estimates,5yearly,10,54.043925
583,1950,estimates,5yearly,15,49.630018
583,1950,estimates,5yearly,20,45.422245
583,1950,estimates,5yearly,25,41.412506
583,1950,estimates,5yearly,30,37.406431
583,1950,estimates,5yearly,35,33.422364
583,1950,estimates,5yearly,40,29.484709
583,1950,estimates,5yearly,45,25.619561
583,1950,estimates,5yearly,50,21.852202
583,1950,estimates,5yearly,55,18.288673
583,1950,estimates,5yearly,60,14.94022
583,1950,estimates,5yearly,65,11.926957
583,1950,estimates,5yearly,70,9.2408736
583,1950,estimates,5yearly,75,6.9727113
583,1950,estimates,5yearly,80,5.1540661
583,1950,estimates,5yearly,85,3.783005
583,1950,estimates,5yearly,90,2.8146411
583,1950,estimates,5yearly,95,2.1356404
583,1950,estimates,5yearly,100plus,1.7058459
583,1955,estimates,5yearly,"Region, subregion, country or area *",Micronesia (Fed. States of)
583,1955,estimates,5yearly,0,56.580375
583,1955,estimates,5yearly,1,60.910681
583,1955,estimates,5yearly,5,59.368733
583,1955,estimates,5yearly,10,55.116855
583,1955,estimates,5yearly,15,50.642298
583,1955,estimates,5yearly,20,46.360825
583,1955,estimates,5yearly,25,42.260768
583,1955,estimates,5yearly,30,38.162138
583,1955,estimates,5yearly,35,34.084346
583,1955,estimates,5yearly,40,30.055458
583,1955,estimates,5yearly,45,26.1051
583,1955,estimates,5yearly,50,22.264866
583,1955,estimates,5yearly,55,18.630588
583,1955,estimates,5yearly,60,15.220795
583,1955,estimates,5yearly,65,12.144479
583,1955,estimates,5yearly,70,9.4044806
583,1955,estimates,5yearly,75,7.0890322
583,1955,estimates,5yearly,80,5.2294616
583,1955,estimates,5yearly,85,3.8306543
583,1955,estimates,5yearly,90,2.8451121
583,1955,estimates,5yearly,95,2.1562706
583,1955,estimates,5yearly,100plus,1.7179091
583,1960,estimates,5yearly,"Region, subregion, country or area *",Micronesia (Fed. States of)
583,1960,estimates,5yearly,0,58.582851
583,1960,estimates,5yearly,1,62.440541
583,1960,estimates,5yearly,5,60.539208
583,1960,estimates,5yearly,10,56.197742
583,1960,estimates,5yearly,15,51.663335
583,1960,estimates,5yearly,20,47.308967
583,1960,estimates,5yearly,25,43.119642
583,1960,estimates,5yearly,30,38.929574
583,1960,estimates,5yearly,35,34.759008
583,1960,estimates,5yearly,40,30.639412
583,1960,estimates,5yearly,45,26.603594
583,1960,estimates,5yearly,50,22.689572
583,1960,estimates,5yearly,55,18.983343
583,1960,estimates,5yearly,60,15.51049
583,1960,estimates,5yearly,65,12.369258
583,1960,estimates,5yearly,70,9.5731505
583,1960,estimates,5yearly,75,7.2085346
583,1960,estimates,5yearly,80,5.3065514
583,1960,estimates,5yearly,85,3.8761196
583,1960,estimates,5yearly,90,2.8721275
583,1960,estimates,5yearly,95,2.1726317
583,1960,estimates,5yearly,100plus,1.7259538
583,1965,estimates,5yearly,"Region, subregion, country or area *",Micronesia (Fed. States of)
583,1965,estimates,5yearly,0,60.584182
583,1965,estimates,5yearly,1,63.962158
583,1965,estimates,5yearly,5,61.715315
583,1965,estimates,5yearly,10,57.286263
583,1965,estimates,5yearly,15,52.692899
583,1965,estimates,5yearly,20,48.266436
583,1965,estimates,5yearly,25,43.988899
583,1965,estimates,5yearly,30,39.708627
583,1965,estimates,5yearly,35,35.446299
583,1965,estimates,5yearly,40,31.236498
583,1965,estimates,5yearly,45,27.115005
583,1965,estimates,5yearly,50,23.126184
