country,year,variant,freq,age1yearinterval,lifeexpectancy
894,1950,estimates,5yearly,"Region, subregion, country or area *",Zambia
894,1950,estimates,5yearly,0,42.068874
894,1950,estimates,5yearly,1,48.33571
894,1950,estimates,5yearly,5,50.712556
894,1950,estimates,5yearly,10,48.326283
894,1950,estimates,5yearly,15,44.593625
894,1950,estimates,5yearly,20,40.882944
894,1950,estimates,5yearly,25,37.404847
894,1950,estimates,5yearly,30,33.941687
894,1950,estimates,5yearly,35,30.482755
894,1950,estimates,5yearly,40,27.049267
894,1950,estimates,5yearly,45,23.651833
894,1950,estimates,5yearly,50,20.24473
894,1950,estimates,5yearly,55,16.934772
894,1950,estimates,5yearly,60,13.789802
894,1950,estimates,5yearly,65,10.923356
894,1950,estimates,5yearly,70,8.4007033
894,1950,estimates,5yearly,75,6.3358554
894,1950,estimates,5yearly,80,4.6733802
894,1950,estimates,5yearly,85,3.4494229
894,1950,estimates,5yearly,90,2.6100346
894,1950,estimates,5yearly,95,2.0302785
894,1950,estimates,5yearly,100plus,1.6401902
894,1955,estimates,5yearly,"Region, subregion, country or area *",Zambia
894,1955,estimates,5yearly,0,44.125006
894,1955,estimates,5yearly,1,50.070028
894,1955,estimates,5yearly,5,52.029203
894,1955,estimates,5yearly,10,49.47034
894,1955,estimates,5yearly,15,45.658784
894,1955,estimates,5yearly,20,41.8818
894,1955,estimates,5yearly,25,38.331645
894,1955,estimates,5yearly,30,34.793947
894,1955,estimates,5yearly,35,31.257542
894,1955,estimates,5yearly,40,27.743253
894,1955,estimates,5yearly,45,24.269519
894,1955,estimates,5yearly,50,20.792984
894,1955,estimates,5yearly,55,17.422002
894,1955,estimates,5yearly,60,14.209177
894,1955,estimates,5yearly,65,11.277101
894,1955,estimates,5yearly,70,8.6935365
894,1955,estimates,5yearly,75,6.5664346
894,1955,estimates,5yearly,80,4.8493704
894,1955,estimates,5yearly,85,3.5771252
894,1955,estimates,5yearly,90,2.6922136
894,1955,estimates,5yearly,95,2.0852893
894,1955,estimates,5yearly,100plus,1.6733557
894,1960,estimates,5yearly,"Region, subregion, country or area *",Zambia
894,1960,estimates,5yearly,0,46.077911
894,1960,estimates,5yearly,1,51.707848
894,1960,estimates,5yearly,5,53.271947
894,1960,estimates,5yearly,10,50.549664
894,1960,estimates,5yearly,15,46.665157
894,1960,estimates,5yearly,20,42.827076
894,1960,estimates,5yearly,25,39.210438
894,1960,estimates,5yearly,30,35.604683
894,1960,estimates,5yearly,35,31.997976
894,1960,estimates,5yearly,40,28.410165
894,1960,estimates,5yearly,45,24.864735
894,1960,estimates,5yearly,50,21.319796
