country,year,variant,freq,age1yearinterval,lifeexpectancy
203,1950,estimates,5yearly,"Region, subregion, country or area *",Czechia
203,1950,estimates,5yearly,0,66.864257
203,1950,estimates,5yearly,1,68.805199
203,1950,estimates,5yearly,5,65.348983
203,1950,estimates,5yearly,10,60.545601
203,1950,estimates,5yearly,15,55.716694
203,1950,estimates,5yearly,20,51.000641
203,1950,estimates,5yearly,25,46.359044
203,1950,estimates,5yearly,30,41.709133
203,1950,estimates,5yearly,35,37.08864
203,1950,estimates,5yearly,40,32.505507
203,1950,estimates,5yearly,45,28.027608
203,1950,estimates,5yearly,50,23.733254
203,1950,estimates,5yearly,55,19.709134
203,1950,estimates,5yearly,60,15.968024
203,1950,estimates,5yearly,65,12.568175
203,1950,estimates,5yearly,70,9.5777506
203,1950,estimates,5yearly,75,7.0692801
203,1950,estimates,5yearly,80,5.084612
203,1950,estimates,5yearly,85,3.6402711
203,1950,estimates,5yearly,90,2.6593716
203,1950,estimates,5yearly,95,1.9877402
203,1950,estimates,5yearly,100plus,1.5835316
203,1955,estimates,5yearly,"Region, subregion, country or area *",Czechia
203,1955,estimates,5yearly,0,69.585268
203,1955,estimates,5yearly,1,70.247911
203,1955,estimates,5yearly,5,66.583759
203,1955,estimates,5yearly,10,61.743053
203,1955,estimates,5yearly,15,56.875068
203,1955,estimates,5yearly,20,52.119147
203,1955,estimates,5yearly,25,47.415475
203,1955,estimates,5yearly,30,42.69286
203,1955,estimates,5yearly,35,37.987809
203,1955,estimates,5yearly,40,33.333854
203,1955,estimates,5yearly,45,28.771969
203,1955,estimates,5yearly,50,24.375323
203,1955,estimates,5yearly,55,20.253576
203,1955,estimates,5yearly,60,16.461857
203,1955,estimates,5yearly,65,13.007021
203,1955,estimates,5yearly,70,9.9693247
203,1955,estimates,5yearly,75,7.4068761
203,1955,estimates,5yearly,80,5.3276401
203,1955,estimates,5yearly,85,3.7928054
203,1955,estimates,5yearly,90,2.7243896
203,1955,estimates,5yearly,95,2.0425723
203,1955,estimates,5yearly,100plus,1.6114672
203,1960,estimates,5yearly,"Region, subregion, country or area *",Czechia
203,1960,estimates,5yearly,0,70.349212
203,1960,estimates,5yearly,1,70.81427
203,1960,estimates,5yearly,5,67.089554
203,1960,estimates,5yearly,10,62.240141
203,1960,estimates,5yearly,15,57.349189
203,1960,estimates,5yearly,20,52.5783
203,1960,estimates,5yearly,25,47.860262
203,1960,estimates,5yearly,30,43.118104
203,1960,estimates,5yearly,35,38.399564
203,1960,estimates,5yearly,40,33.733497
203,1960,estimates,5yearly,45,29.172865
203,1960,estimates,5yearly,50,24.74244
203,1960,estimates,5yearly,55,20.561517
203,1960,estimates,5yearly,60,16.707752
203,1960,estimates,5yearly,65,13.253022
203,1960,estimates,5yearly,70,10.199895
203,1960,estimates,5yearly,75,7.589638
203,1960,estimates,5yearly,80,5.4631334
203,1960,estimates,5yearly,85,3.9110272
203,1960,estimates,5yearly,90,2.8220689
203,1960,estimates,5yearly,95,2.1042006
203,1960,estimates,5yearly,100plus,1.6594295
203,1965,estimates,5yearly,"Region, subregion, country or area *",Czechia
203,1965,estimates,5yearly,0,69.994371
203,1965,estimates,5yearly,1,70.537842
203,1965,estimates,5yearly,5,66.777366
203,1965,estimates,5yearly,10,61.913706
203,1965,estimates,5yearly,15,57.028494
203,1965,estimates,5yearly,20,52.269909
203,1965,estimates,5yearly,25,47.564164
203,1965,estimates,5yearly,30,42.829215
203,1965,estimates,5yearly,35,38.116545
203,1965,estimates,5yearly,40,33.463459
203,1965,estimates,5yearly,45,28.928852
203,1965,estimates,5yearly,50,24.561158
203,1965,estimates,5yearly,55,20.40032
203,1965,estimates,5yearly,60,16.545986
203,1965,estimates,5yearly,65,13.119772
203,1965,estimates,5yearly,70,10.139313
203,1965,estimates,5yearly,75,7.6039834
203,1965,estimates,5yearly,80,5.5283997
203,1965,estimates,5yearly,85,3.9686416
203,1965,estimates,5yearly,90,2.8786717
203,1965,estimates,5yearly,95,2.1448746
203,1965,estimates,5yearly,100plus,1.6820043
203,1970,estimates,5yearly,"Region, subregion, country or area *",Czechia
203,1970,estimates,5yearly,0,70.044223
203,1970,estimates,5yearly,1,70.483462
203,1970,estimates,5yearly,5,66.677386
203,1970,estimates,5yearly,10,61.804371
203,1970,estimates,5yearly,15,56.907858
203,1970,estimates,5yearly,20,52.12765
203,1970,estimates,5yearly,25,47.38073
203,1970,estimates,5yearly,30,42.623783
203,1970,estimates,5yearly,35,37.887979
203,1970,estimates,5yearly,40,33.22755
203,1970,estimates,5yearly,45,28.704859
203,1970,estimates,5yearly,50,24.368505
203,1970,estimates,5yearly,55,20.287499
203,1970,estimates,5yearly,60,16.442162
203,1970,estimates,5yearly,65,12.993643
203,1970,estimates,5yearly,70,10.013231
203,1970,estimates,5yearly,75,7.5089915
203,1970,estimates,5yearly,80,5.4802934
203,1970,estimates,5yearly,85,3.9467724
203,1970,estimates,5yearly,90,2.8737393
203,1970,estimates,5yearly,95,2.1456789
203,1970,estimates,5yearly,100plus,1.6843554
203,1975,estimates,5yearly,"Region, subregion, country or area *",Czechia
203,1975,estimates,5yearly,0,70.637692
203,1975,estimates,5yearly,1,70.890122
203,1975,estimates,5yearly,5,67.048699
203,1975,estimates,5yearly,10,62.166431
203,1975,estimates,5yearly,15,57.257464
203,1975,estimates,5yearly,20,52.43681
203,1975,estimates,5yearly,25,47.661569
203,1975,estimates,5yearly,30,42.877349
203,1975,estimates,5yearly,35,38.122571
203,1975,estimates,5yearly,40,33.446434
203,1975,estimates,5yearly,45,28.908691
203,1975,estimates,5yearly,50,24.561496
203,1975,estimates,5yearly,55,20.473035
203,1975,estimates,5yearly,60,16.692133
203,1975,estimates,5yearly,65,13.205204
203,1975,estimates,5yearly,70,10.146955
203,1975,estimates,5yearly,75,7.5876299
203,1975,estimates,5yearly,80,5.5176516
203,1975,estimates,5yearly,85,3.9613286
203,1975,estimates,5yearly,90,2.8259619
203,1975,estimates,5yearly,95,2.1219252
203,1975,estimates,5yearly,100plus,1.6619987
203,1980,estimates,5yearly,"Region, subregion, country or area *",Czechia
203,1980,estimates,5yearly,0,70.781565
203,1980,estimates,5yearly,1,70.816295
203,1980,estimates,5yearly,5,66.958386
203,1980,estimates,5yearly,10,62.065546
203,1980,estimates,5yearly,15,57.146877
203,1980,estimates,5yearly,20,52.313737
203,1980,estimates,5yearly,25,47.511625
203,1980,estimates,5yearly,30,42.717897
203,1980,estimates,5yearly,35,37.959918
203,1980,estimates,5yearly,40,33.281435
203,1980,estimates,5yearly,45,28.742354
203,1980,estimates,5yearly,50,24.414211
203,1980,estimates,5yearly,55,20.346314
203,1980,estimates,5yearly,60,16.589544
203,1980,estimates,5yearly,65,13.20324
203,1980,estimates,5yearly,70,10.136208
203,1980,estimates,5yearly,75,7.5423196
203,1980,estimates,5yearly,80,5.4904061
203,1980,estimates,5yearly,85,3.9560063
203,1980,estimates,5yearly,90,2.8467029
203,1980,estimates,5yearly,95,2.1178414
203,1980,estimates,5yearly,100plus,1.6574747
203,1985,estimates,5yearly,"Region, subregion, country or area *",Czechia
203,1985,estimates,5yearly,0,71.458253
203,1985,estimates,5yearly,1,71.276733
203,1985,estimates,5yearly,5,67.403755
203,1985,estimates,5yearly,10,62.492982
203,1985,estimates,5yearly,15,57.56371
203,1985,estimates,5yearly,20,52.719227
203,1985,estimates,5yearly,25,47.91181
203,1985,estimates,5yearly,30,43.097177
203,1985,estimates,5yearly,35,38.324048
203,1985,estimates,5yearly,40,33.639337
203,1985,estimates,5yearly,45,29.114743
203,1985,estimates,5yearly,50,24.792871
203,1985,estimates,5yearly,55,20.714702
203,1985,estimates,5yearly,60,16.946901
203,1985,estimates,5yearly,65,13.540488
203,1985,estimates,5yearly,70,10.530348
203,1985,estimates,5yearly,75,7.8729085
203,1985,estimates,5yearly,80,5.7243785
203,1985,estimates,5yearly,85,4.097819
203,1985,estimates,5yearly,90,2.9595081
203,1985,estimates,5yearly,95,2.1619333
203,1985,estimates,5yearly,100plus,1.6739676000000001
203,1990,estimates,5yearly,"Region, subregion, country or area *",Czechia
203,1990,estimates,5yearly,0,72.495666
203,1990,estimates,5yearly,1,72.152593
203,1990,estimates,5yearly,5,68.271907
203,1990,estimates,5yearly,10,63.350163
203,1990,estimates,5yearly,15,58.419425
203,1990,estimates,5yearly,20,53.585746
203,1990,estimates,5yearly,25,48.794852
203,1990,estimates,5yearly,30,43.992492
203,1990,estimates,5yearly,35,39.224129
203,1990,estimates,5yearly,40,34.539348
203,1990,estimates,5yearly,45,29.996914
203,1990,estimates,5yearly,50,25.671861
203,1990,estimates,5yearly,55,21.567948
203,1990,estimates,5yearly,60,17.75185
203,1990,estimates,5yearly,65,14.268189
203,1990,estimates,5yearly,70,11.151371
203,1990,estimates,5yearly,75,8.4261919
203,1990,estimates,5yearly,80,6.1214432
203,1990,estimates,5yearly,85,4.3350167
203,1990,estimates,5yearly,90,3.0488807
203,1990,estimates,5yearly,95,2.2183662
203,1990,estimates,5yearly,100plus,1.6911983
203,1995,estimates,5yearly,"Region, subregion, country or area *",Czechia
203,1995,estimates,5yearly,0,74.231046
203,1995,estimates,5yearly,1,73.637612
203,1995,estimates,5yearly,5,69.730827
203,1995,estimates,5yearly,10,64.796633
203,1995,estimates,5yearly,15,59.856138
203,1995,estimates,5yearly,20,55.004453
203,1995,estimates,5yearly,25,50.187133
203,1995,estimates,5yearly,30,45.360729
203,1995,estimates,5yearly,35,40.558996
203,1995,estimates,5yearly,40,35.831566
203,1995,estimates,5yearly,45,31.242824
203,1995,estimates,5yearly,50,26.84219
203,1995,estimates,5yearly,55,22.685232
203,1995,estimates,5yearly,60,18.768984
203,1995,estimates,5yearly,65,15.160512
203,1995,estimates,5yearly,70,11.880214
203,1995,estimates,5yearly,75,9.0108466
203,1995,estimates,5yearly,80,6.5855058
203,1995,estimates,5yearly,85,4.6375865
203,1995,estimates,5yearly,90,3.2260416
203,1995,estimates,5yearly,95,2.3050401
203,1995,estimates,5yearly,100plus,1.7254028
203,2000,estimates,5yearly,"Region, subregion, country or area *",Czechia
203,2000,estimates,5yearly,0,75.5392
203,2000,estimates,5yearly,1,74.838384
203,2000,estimates,5yearly,5,70.910072
203,2000,estimates,5yearly,10,65.959455
203,2000,estimates,5yearly,15,61.009451
203,2000,estimates,5yearly,20,56.140946
203,2000,estimates,5yearly,25,51.318519
203,2000,estimates,5yearly,30,46.47833
203,2000,estimates,5yearly,35,41.660518
203,2000,estimates,5yearly,40,36.902831
203,2000,estimates,5yearly,45,32.265502
203,2000,estimates,5yearly,50,27.818922
203,2000,estimates,5yearly,55,23.595438
203,2000,estimates,5yearly,60,19.631987
203,2000,estimates,5yearly,65,15.915104
203,2000,estimates,5yearly,70,12.501893
203,2000,estimates,5yearly,75,9.4443541
203,2000,estimates,5yearly,80,6.8555212
203,2000,estimates,5yearly,85,4.8216195
203,2000,estimates,5yearly,90,3.3314666
203,2000,estimates,5yearly,95,2.3751067
203,2000,estimates,5yearly,100plus,1.7715348
203,2005,estimates,5yearly,"Region, subregion, country or area *",Czechia
203,2005,estimates,5yearly,0,76.980194
203,2005,estimates,5yearly,1,76.217597
203,2005,estimates,5yearly,5,72.273208
203,2005,estimates,5yearly,10,67.311937
203,2005,estimates,5yearly,15,62.358097
203,2005,estimates,5yearly,20,57.469129
203,2005,estimates,5yearly,25,52.628955
203,2005,estimates,5yearly,30,47.775877
203,2005,estimates,5yearly,35,42.938828
203,2005,estimates,5yearly,40,38.158674
203,2005,estimates,5yearly,45,33.48271
203,2005,estimates,5yearly,50,28.963593
203,2005,estimates,5yearly,55,24.671213
203,2005,estimates,5yearly,60,20.638786
203,2005,estimates,5yearly,65,16.891849
203,2005,estimates,5yearly,70,13.369379
203,2005,estimates,5yearly,75,10.138324
203,2005,estimates,5yearly,80,7.3472143
203,2005,estimates,5yearly,85,5.1253735
203,2005,estimates,5yearly,90,3.5293829
203,2005,estimates,5yearly,95,2.4470067
203,2005,estimates,5yearly,100plus,1.7932099
203,2010,estimates,5yearly,"Region, subregion, country or area *",Czechia
203,2010,estimates,5yearly,0,78.168159
203,2010,estimates,5yearly,1,77.365853
203,2010,estimates,5yearly,5,73.411836
203,2010,estimates,5yearly,10,68.445811
203,2010,estimates,5yearly,15,63.480018
203,2010,estimates,5yearly,20,58.586486
203,2010,estimates,5yearly,25,53.725893
203,2010,estimates,5yearly,30,48.861002
203,2010,estimates,5yearly,35,44.012294
203,2010,estimates,5yearly,40,39.204896
203,2010,estimates,5yearly,45,34.490989
203,2010,estimates,5yearly,50,29.913934
203,2010,estimates,5yearly,55,25.525912
203,2010,estimates,5yearly,60,21.394627
203,2010,estimates,5yearly,65,17.561577
203,2010,estimates,5yearly,70,14.02257
203,2010,estimates,5yearly,75,10.71333
203,2010,estimates,5yearly,80,7.7769981
203,2010,estimates,5yearly,85,5.3968785
203,2010,estimates,5yearly,90,3.6833519
203,2010,estimates,5yearly,95,2.5209733
203,2010,estimates,5yearly,100plus,1.8147281
203,2015,medium_variant,5yearly,"Region, subregion, country or area *",Czechia
203,2015,medium_variant,5yearly,0,78.933519
203,2015,medium_variant,5yearly,1,78.108914
203,2015,medium_variant,5yearly,5,74.150013
203,2015,medium_variant,5yearly,10,69.184781
203,2015,medium_variant,5yearly,15,64.215503
203,2015,medium_variant,5yearly,20,59.311968
203,2015,medium_variant,5yearly,25,54.439206
203,2015,medium_variant,5yearly,30,49.563338
203,2015,medium_variant,5yearly,35,44.703549
203,2015,medium_variant,5yearly,40,39.883208
203,2015,medium_variant,5yearly,45,35.151212
203,2015,medium_variant,5yearly,50,30.549199
203,2015,medium_variant,5yearly,55,26.126953
203,2015,medium_variant,5yearly,60,21.948892
203,2015,medium_variant,5yearly,65,18.053904
203,2015,medium_variant,5yearly,70,14.44025
203,2015,medium_variant,5yearly,75,11.054711
203,2015,medium_variant,5yearly,80,8.0421547
203,2015,medium_variant,5yearly,85,5.5863771
203,2015,medium_variant,5yearly,90,3.8121521
203,2015,medium_variant,5yearly,95,2.5936848
203,2015,medium_variant,5yearly,100plus,1.8427989
203,2020,medium_variant,5yearly,"Region, subregion, country or area *",Czechia
203,2020,medium_variant,5yearly,0,79.707367
203,2020,medium_variant,5yearly,1,78.870459
203,2020,medium_variant,5yearly,5,74.90873
203,2020,medium_variant,5yearly,10,69.940766
203,2020,medium_variant,5yearly,15,64.968751
203,2020,medium_variant,5yearly,20,60.055827
203,2020,medium_variant,5yearly,25,55.171586
203,2020,medium_variant,5yearly,30,50.285128
203,2020,medium_variant,5yearly,35,45.413822
203,2020,medium_variant,5yearly,40,40.579822
203,2020,medium_variant,5yearly,45,35.828285
203,2020,medium_variant,5yearly,50,31.198795
203,2020,medium_variant,5yearly,55,26.738094
203,2020,medium_variant,5yearly,60,22.508145
203,2020,medium_variant,5yearly,65,18.546398
203,2020,medium_variant,5yearly,70,14.856361
203,2020,medium_variant,5yearly,75,11.395905
203,2020,medium_variant,5yearly,80,8.3111285
203,2020,medium_variant,5yearly,85,5.7860473
203,2020,medium_variant,5yearly,90,3.947772
203,2020,medium_variant,5yearly,95,2.6808324
203,2020,medium_variant,5yearly,100plus,1.8822052
203,2025,medium_variant,5yearly,"Region, subregion, country or area *",Czechia
203,2025,medium_variant,5yearly,0,80.472344
203,2025,medium_variant,5yearly,1,79.624714
203,2025,medium_variant,5yearly,5,75.660499
203,2025,medium_variant,5yearly,10,70.690116
203,2025,medium_variant,5yearly,15,65.715593
203,2025,medium_variant,5yearly,20,60.794101
203,2025,medium_variant,5yearly,25,55.899175
203,2025,medium_variant,5yearly,30,51.002956
203,2025,medium_variant,5yearly,35,46.120951
203,2025,medium_variant,5yearly,40,41.273727
203,2025,medium_variant,5yearly,45,36.503339
203,2025,medium_variant,5yearly,50,31.84746
203,2025,medium_variant,5yearly,55,27.348869
203,2025,medium_variant,5yearly,60,23.067089
203,2025,medium_variant,5yearly,65,19.038966
203,2025,medium_variant,5yearly,70,15.275096
203,2025,medium_variant,5yearly,75,11.742313
203,2025,medium_variant,5yearly,80,8.5845898
203,2025,medium_variant,5yearly,85,5.9891956
203,2025,medium_variant,5yearly,90,4.0871949
203,2025,medium_variant,5yearly,95,2.7687077
203,2025,medium_variant,5yearly,100plus,1.9237658
203,2030,medium_variant,5yearly,"Region, subregion, country or area *",Czechia
203,2030,medium_variant,5yearly,0,81.258396
203,2030,medium_variant,5yearly,1,80.400587
203,2030,medium_variant,5yearly,5,76.434007
203,2030,medium_variant,5yearly,10,71.461344
203,2030,medium_variant,5yearly,15,66.484446
203,2030,medium_variant,5yearly,20,61.554898
203,2030,medium_variant,5yearly,25,56.649864
203,2030,medium_variant,5yearly,30,51.744292
203,2030,medium_variant,5yearly,35,46.852149
203,2030,medium_variant,5yearly,40,41.992302
203,2030,medium_variant,5yearly,45,37.203278
203,2030,medium_variant,5yearly,50,32.521225
203,2030,medium_variant,5yearly,55,27.985289
203,2030,medium_variant,5yearly,60,23.650958
203,2030,medium_variant,5yearly,65,19.554458
203,2030,medium_variant,5yearly,70,15.714307
203,2030,medium_variant,5yearly,75,12.108032
203,2030,medium_variant,5yearly,80,8.8759574
203,2030,medium_variant,5yearly,85,6.2059022
203,2030,medium_variant,5yearly,90,4.235728
203,2030,medium_variant,5yearly,95,2.8633072
203,2030,medium_variant,5yearly,100plus,1.9688934
203,2035,medium_variant,5yearly,"Region, subregion, country or area *",Czechia
203,2035,medium_variant,5yearly,0,82.03338
203,2035,medium_variant,5yearly,1,81.167152
203,2035,medium_variant,5yearly,5,77.198598
203,2035,medium_variant,5yearly,10,72.223994
203,2035,medium_variant,5yearly,15,67.244941
203,2035,medium_variant,5yearly,20,62.308046
203,2035,medium_variant,5yearly,25,57.393664
203,2035,medium_variant,5yearly,30,52.479404
203,2035,medium_variant,5yearly,35,47.577759
203,2035,medium_variant,5yearly,40,42.706159
203,2035,medium_variant,5yearly,45,37.899677
203,2035,medium_variant,5yearly,50,33.192241
203,2035,medium_variant,5yearly,55,28.620129
203,2035,medium_variant,5yearly,60,24.235236
203,2035,medium_variant,5yearly,65,20.07121
203,2035,medium_variant,5yearly,70,16.154547
203,2035,medium_variant,5yearly,75,12.474084
203,2035,medium_variant,5yearly,80,9.1685755
203,2035,medium_variant,5yearly,85,6.4250729
203,2035,medium_variant,5yearly,90,4.3857609
203,2035,medium_variant,5yearly,95,2.958667
203,2035,medium_variant,5yearly,100plus,2.0161343
203,2040,medium_variant,5yearly,"Region, subregion, country or area *",Czechia
203,2040,medium_variant,5yearly,0,82.804904
203,2040,medium_variant,5yearly,1,81.931179
203,2040,medium_variant,5yearly,5,77.960853
203,2040,medium_variant,5yearly,10,72.984501
203,2040,medium_variant,5yearly,15,68.003643
203,2040,medium_variant,5yearly,20,63.060562
203,2040,medium_variant,5yearly,25,58.138208
203,2040,medium_variant,5yearly,30,53.216457
203,2040,medium_variant,5yearly,35,48.306573
203,2040,medium_variant,5yearly,40,43.424644
203,2040,medium_variant,5yearly,45,38.60284
203,2040,medium_variant,5yearly,50,33.872845
203,2040,medium_variant,5yearly,55,29.267346
203,2040,medium_variant,5yearly,60,24.835355
203,2040,medium_variant,5yearly,65,20.607982
203,2040,medium_variant,5yearly,70,16.616316
203,2040,medium_variant,5yearly,75,12.860388
