country,year,variant,freq,age1yearinterval,lifeexpectancy
591,1950,estimates,5yearly,"Region, subregion, country or area *",Panama
591,1950,estimates,5yearly,0,56.804205
591,1950,estimates,5yearly,1,61.101019
591,1950,estimates,5yearly,5,59.973966
591,1950,estimates,5yearly,10,55.848272
591,1950,estimates,5yearly,15,51.354749
591,1950,estimates,5yearly,20,47.015766
591,1950,estimates,5yearly,25,42.908478
591,1950,estimates,5yearly,30,38.874264
591,1950,estimates,5yearly,35,34.813001
591,1950,estimates,5yearly,40,30.739874
591,1950,estimates,5yearly,45,26.726144
591,1950,estimates,5yearly,50,22.854404
591,1950,estimates,5yearly,55,19.202453
591,1950,estimates,5yearly,60,15.83643
591,1950,estimates,5yearly,65,12.807944
591,1950,estimates,5yearly,70,10.154295
591,1950,estimates,5yearly,75,7.8959146
591,1950,estimates,5yearly,80,6.0337344
591,1950,estimates,5yearly,85,4.5491036
591,1950,estimates,5yearly,90,3.4100743
591,1950,estimates,5yearly,95,2.611943
591,1950,estimates,5yearly,100plus,2.5
591,1955,estimates,5yearly,"Region, subregion, country or area *",Panama
591,1955,estimates,5yearly,0,59.501168
591,1955,estimates,5yearly,1,63.214574
591,1955,estimates,5yearly,5,61.876452
591,1955,estimates,5yearly,10,57.676008
591,1955,estimates,5yearly,15,53.128078
591,1955,estimates,5yearly,20,48.696773
591,1955,estimates,5yearly,25,44.45539
591,1955,estimates,5yearly,30,40.289418
591,1955,estimates,5yearly,35,36.116351
591,1955,estimates,5yearly,40,31.940959
591,1955,estimates,5yearly,45,27.820764
591,1955,estimates,5yearly,50,23.831008
591,1955,estimates,5yearly,55,20.048094
591,1955,estimates,5yearly,60,16.542298
591,1955,estimates,5yearly,65,13.372634
591,1955,estimates,5yearly,70,10.583787
591,1955,estimates,5yearly,75,8.2027836
591,1955,estimates,5yearly,80,6.2366272
591,1955,estimates,5yearly,85,4.6703048
591,1955,estimates,5yearly,90,3.4720919
591,1955,estimates,5yearly,95,2.6310106
591,1955,estimates,5yearly,100plus,2.5
591,1960,estimates,5yearly,"Region, subregion, country or area *",Panama
591,1960,estimates,5yearly,0,62.148431
591,1960,estimates,5yearly,1,65.232609
591,1960,estimates,5yearly,5,63.665048
591,1960,estimates,5yearly,10,59.386878
591,1960,estimates,5yearly,15,54.78713
591,1960,estimates,5yearly,20,50.275708
591,1960,estimates,5yearly,25,45.9172
591,1960,estimates,5yearly,30,41.625327
591,1960,estimates,5yearly,35,37.339097
591,1960,estimates,5yearly,40,33.064762
591,1960,estimates,5yearly,45,28.851018
591,1960,estimates,5yearly,50,24.763526
591,1960,estimates,5yearly,55,20.872114
591,1960,estimates,5yearly,60,17.245254
591,1960,estimates,5yearly,65,13.945721
591,1960,estimates,5yearly,70,11.025406
591,1960,estimates,5yearly,75,8.5191896
591,1960,estimates,5yearly,80,6.4417867
591,1960,estimates,5yearly,85,4.7851587
591,1960,estimates,5yearly,90,3.5223224
591,1960,estimates,5yearly,95,2.6420903
591,1960,estimates,5yearly,100plus,2.5
591,1965,estimates,5yearly,"Region, subregion, country or area *",Panama
591,1965,estimates,5yearly,0,64.356071
591,1965,estimates,5yearly,1,66.862758
591,1965,estimates,5yearly,5,65.089919
591,1965,estimates,5yearly,10,60.744089
591,1965,estimates,5yearly,15,56.102096
591,1965,estimates,5yearly,20,51.530746
591,1965,estimates,5yearly,25,47.08376
591,1965,estimates,5yearly,30,42.688265
591,1965,estimates,5yearly,35,38.304409
591,1965,estimates,5yearly,40,33.947875
591,1965,estimates,5yearly,45,29.662881
591,1965,estimates,5yearly,50,25.505078
591,1965,estimates,5yearly,55,21.53525
591,1965,estimates,5yearly,60,17.816602
591,1965,estimates,5yearly,65,14.412381
591,1965,estimates,5yearly,70,11.380215
591,1965,estimates,5yearly,75,8.7639943
591,1965,estimates,5yearly,80,6.5878117
591,1965,estimates,5yearly,85,4.853013
591,1965,estimates,5yearly,90,3.5386998
591,1965,estimates,5yearly,95,2.6349098
591,1965,estimates,5yearly,100plus,2.5
591,1970,estimates,5yearly,"Region, subregion, country or area *",Panama
591,1970,estimates,5yearly,0,66.738568
591,1970,estimates,5yearly,1,68.733962
591,1970,estimates,5yearly,5,66.538175
591,1970,estimates,5yearly,10,62.074602
591,1970,estimates,5yearly,15,57.379555
591,1970,estimates,5yearly,20,52.757669
591,1970,estimates,5yearly,25,48.249238
591,1970,estimates,5yearly,30,43.782097
591,1970,estimates,5yearly,35,39.321664
591,1970,estimates,5yearly,40,34.888895
591,1970,estimates,5yearly,45,30.52972
591,1970,estimates,5yearly,50,26.298338
591,1970,estimates,5yearly,55,22.253106
591,1970,estimates,5yearly,60,18.455272
591,1970,estimates,5yearly,65,14.967332
591,1970,estimates,5yearly,70,11.848223
591,1970,estimates,5yearly,75,9.1456678
591,1970,estimates,5yearly,80,6.8879989
591,1970,estimates,5yearly,85,5.0784666
591,1970,estimates,5yearly,90,3.6989215
591,1970,estimates,5yearly,95,2.7387446
591,1970,estimates,5yearly,100plus,2.5
591,1975,estimates,5yearly,"Region, subregion, country or area *",Panama
591,1975,estimates,5yearly,0,69.222069
591,1975,estimates,5yearly,1,70.807831
591,1975,estimates,5yearly,5,68.08118
591,1975,estimates,5yearly,10,63.477703
591,1975,estimates,5yearly,15,58.727059
591,1975,estimates,5yearly,20,54.064313
591,1975,estimates,5yearly,25,49.517259
591,1975,estimates,5yearly,30,45.007202
591,1975,estimates,5yearly,35,40.492944
591,1975,estimates,5yearly,40,35.995472
591,1975,estimates,5yearly,45,31.56541
591,1975,estimates,5yearly,50,27.261283
591,1975,estimates,5yearly,55,23.14405
591,1975,estimates,5yearly,60,19.27583
591,1975,estimates,5yearly,65,15.718109
591,1975,estimates,5yearly,70,12.528099
591,1975,estimates,5yearly,75,9.7519505
591,1975,estimates,5yearly,80,7.4181088
591,1975,estimates,5yearly,85,5.5292949
591,1975,estimates,5yearly,90,4.0624591
591,1975,estimates,5yearly,95,2.9985335
591,1975,estimates,5yearly,100plus,2.5
591,1980,estimates,5yearly,"Region, subregion, country or area *",Panama
591,1980,estimates,5yearly,0,70.993233
591,1980,estimates,5yearly,1,72.493945
591,1980,estimates,5yearly,5,69.307177
591,1980,estimates,5yearly,10,64.592649
