country,year,variant,freq,age1yearinterval,lifeexpectancy
158,1950,estimates,5yearly,"Region, subregion, country or area *","China, Taiwan Province of China"
158,1950,estimates,5yearly,0,58.162398
158,1950,estimates,5yearly,1,62.118091
158,1950,estimates,5yearly,5,60.259458
158,1950,estimates,5yearly,10,55.917538
158,1950,estimates,5yearly,15,51.44255
158,1950,estimates,5yearly,20,47.064179
158,1950,estimates,5yearly,25,42.821914
158,1950,estimates,5yearly,30,38.644764
158,1950,estimates,5yearly,35,34.489322
158,1950,estimates,5yearly,40,30.368883
158,1950,estimates,5yearly,45,26.332278
158,1950,estimates,5yearly,50,22.439074
158,1950,estimates,5yearly,55,18.755477
158,1950,estimates,5yearly,60,15.343488
158,1950,estimates,5yearly,65,12.253526
158,1950,estimates,5yearly,70,9.5216889
158,1950,estimates,5yearly,75,7.1905162
158,1950,estimates,5yearly,80,5.2585993
158,1950,estimates,5yearly,85,3.7541171
158,1950,estimates,5yearly,90,2.6561521
158,1950,estimates,5yearly,95,1.8893993
158,1950,estimates,5yearly,100plus,1.506788
158,1955,estimates,5yearly,"Region, subregion, country or area *","China, Taiwan Province of China"
158,1955,estimates,5yearly,0,62.922464
158,1955,estimates,5yearly,1,65.73451
158,1955,estimates,5yearly,5,63.073671
158,1955,estimates,5yearly,10,58.523244
158,1955,estimates,5yearly,15,53.862788
158,1955,estimates,5yearly,20,49.3268
158,1955,estimates,5yearly,25,44.904094
158,1955,estimates,5yearly,30,40.532165
158,1955,estimates,5yearly,35,36.17986
158,1955,estimates,5yearly,40,31.858537
158,1955,estimates,5yearly,45,27.616906
158,1955,estimates,5yearly,50,23.514799
158,1955,estimates,5yearly,55,19.62271
158,1955,estimates,5yearly,60,16.011085
158,1955,estimates,5yearly,65,12.746026
158,1955,estimates,5yearly,70,9.8794957
158,1955,estimates,5yearly,75,7.4418647
158,1955,estimates,5yearly,80,5.4536817
158,1955,estimates,5yearly,85,3.9015131
158,1955,estimates,5yearly,90,2.7391535
158,1955,estimates,5yearly,95,1.9338873
158,1955,estimates,5yearly,100plus,1.5285084
158,1960,estimates,5yearly,"Region, subregion, country or area *","China, Taiwan Province of China"
158,1960,estimates,5yearly,0,65.003242
158,1960,estimates,5yearly,1,67.279134
158,1960,estimates,5yearly,5,64.263757
158,1960,estimates,5yearly,10,59.621432
158,1960,estimates,5yearly,15,54.898601
158,1960,estimates,5yearly,20,50.285435
158,1960,estimates,5yearly,25,45.7752
158,1960,estimates,5yearly,30,41.306854
158,1960,estimates,5yearly,35,36.851394
158,1960,estimates,5yearly,40,32.437676
158,1960,estimates,5yearly,45,28.114418
158,1960,estimates,5yearly,50,23.935218
158,1960,estimates,5yearly,55,19.967342
158,1960,estimates,5yearly,60,16.272731
158,1960,estimates,5yearly,65,12.917891
158,1960,estimates,5yearly,70,9.9636986
158,1960,estimates,5yearly,75,7.4410988
158,1960,estimates,5yearly,80,5.3709859
158,1960,estimates,5yearly,85,3.7427708
158,1960,estimates,5yearly,90,2.5694766
158,1960,estimates,5yearly,95,1.7797127
158,1960,estimates,5yearly,100plus,1.4196787
158,1965,estimates,5yearly,"Region, subregion, country or area *","China, Taiwan Province of China"
158,1965,estimates,5yearly,0,66.907808
158,1965,estimates,5yearly,1,68.72141
158,1965,estimates,5yearly,5,65.432203
158,1965,estimates,5yearly,10,60.711917
158,1965,estimates,5yearly,15,55.945184
158,1965,estimates,5yearly,20,51.257874
158,1965,estimates,5yearly,25,46.653259
158,1965,estimates,5yearly,30,42.106037
158,1965,estimates,5yearly,35,37.585972
158,1965,estimates,5yearly,40,33.105931
158,1965,estimates,5yearly,45,28.704658
158,1965,estimates,5yearly,50,24.423921
158,1965,estimates,5yearly,55,20.333477
158,1965,estimates,5yearly,60,16.512385
158,1965,estimates,5yearly,65,13.03648
158,1965,estimates,5yearly,70,9.9853297
158,1965,estimates,5yearly,75,7.4094941
158,1965,estimates,5yearly,80,5.3237885
158,1965,estimates,5yearly,85,3.7364573
158,1965,estimates,5yearly,90,2.5871952
158,1965,estimates,5yearly,95,1.8010825
158,1965,estimates,5yearly,100plus,1.4357551
158,1970,estimates,5yearly,"Region, subregion, country or area *","China, Taiwan Province of China"
158,1970,estimates,5yearly,0,69.376379
158,1970,estimates,5yearly,1,69.399427
158,1970,estimates,5yearly,5,66.01295
158,1970,estimates,5yearly,10,61.193226
158,1970,estimates,5yearly,15,56.338525
158,1970,estimates,5yearly,20,51.585268
158,1970,estimates,5yearly,25,46.905834
158,1970,estimates,5yearly,30,42.256448
158,1970,estimates,5yearly,35,37.647937
158,1970,estimates,5yearly,40,33.103917
158,1970,estimates,5yearly,45,28.658165
158,1970,estimates,5yearly,50,24.365482
158,1970,estimates,5yearly,55,20.322119
158,1970,estimates,5yearly,60,16.559139
158,1970,estimates,5yearly,65,13.14727
158,1970,estimates,5yearly,70,10.260109
158,1970,estimates,5yearly,75,7.8884565
158,1970,estimates,5yearly,80,6.0376387
158,1970,estimates,5yearly,85,4.5505741
158,1970,estimates,5yearly,90,3.2518756
158,1970,estimates,5yearly,95,2.2989823
158,1970,estimates,5yearly,100plus,1.8058847
158,1975,estimates,5yearly,"Region, subregion, country or area *","China, Taiwan Province of China"
158,1975,estimates,5yearly,0,70.77366
158,1975,estimates,5yearly,1,70.570865
158,1975,estimates,5yearly,5,66.988611
158,1975,estimates,5yearly,10,62.142065
158,1975,estimates,5yearly,15,57.267366
158,1975,estimates,5yearly,20,52.531373
158,1975,estimates,5yearly,25,47.846329
158,1975,estimates,5yearly,30,43.149431
158,1975,estimates,5yearly,35,38.48245
158,1975,estimates,5yearly,40,33.896788
158,1975,estimates,5yearly,45,29.43039
158,1975,estimates,5yearly,50,25.105788
158,1975,estimates,5yearly,55,20.999632
158,1975,estimates,5yearly,60,17.183741
158,1975,estimates,5yearly,65,13.683137
158,1975,estimates,5yearly,70,10.664469
158,1975,estimates,5yearly,75,8.2521343
158,1975,estimates,5yearly,80,6.3745479
158,1975,estimates,5yearly,85,4.8222185
158,1975,estimates,5yearly,90,3.6725034
158,1975,estimates,5yearly,95,3.0577641
158,1975,estimates,5yearly,100plus,2.3291474
158,1980,estimates,5yearly,"Region, subregion, country or area *","China, Taiwan Province of China"
158,1980,estimates,5yearly,0,72.124306
158,1980,estimates,5yearly,1,71.738807
158,1980,estimates,5yearly,5,68.068175
158,1980,estimates,5yearly,10,63.213405
158,1980,estimates,5yearly,15,58.334736
158,1980,estimates,5yearly,20,53.589061
158,1980,estimates,5yearly,25,48.88504
158,1980,estimates,5yearly,30,44.174983
158,1980,estimates,5yearly,35,39.484204
158,1980,estimates,5yearly,40,34.886906
158,1980,estimates,5yearly,45,30.399251
158,1980,estimates,5yearly,50,26.081164
