country,year,variant,freq,age1yearinterval,lifeexpectancy
332,1950,estimates,5yearly,0,37.48161
332,1950,estimates,5yearly,1,47.045548
332,1950,estimates,5yearly,5,50.537456
332,1950,estimates,5yearly,10,47.280162
332,1950,estimates,5yearly,15,43.439981
332,1950,estimates,5yearly,20,40.114725
332,1950,estimates,5yearly,25,37.014258
332,1950,estimates,5yearly,30,33.833778
332,1950,estimates,5yearly,35,30.531619
332,1950,estimates,5yearly,40,27.107762
332,1950,estimates,5yearly,45,23.60021
332,1950,estimates,5yearly,50,20.108565
332,1950,estimates,5yearly,55,16.838413
332,1950,estimates,5yearly,60,13.796322
332,1950,estimates,5yearly,65,10.994749
332,1950,estimates,5yearly,70,8.471998
332,1950,estimates,5yearly,75,6.4955246
332,1950,estimates,5yearly,80,4.9310818
332,1950,estimates,5yearly,85,3.7712387
332,1950,estimates,5yearly,90,2.9279144
332,1950,estimates,5yearly,95,2.3073886
332,1950,estimates,5yearly,100plus,1.810877
332,1955,estimates,5yearly,0,40.621208
332,1955,estimates,5yearly,1,49.373733
332,1955,estimates,5yearly,5,51.854111
332,1955,estimates,5yearly,10,48.358776
332,1955,estimates,5yearly,15,44.374891
332,1955,estimates,5yearly,20,40.873727
332,1955,estimates,5yearly,25,37.626623
332,1955,estimates,5yearly,30,34.293716
332,1955,estimates,5yearly,35,30.852161
332,1955,estimates,5yearly,40,27.333659
332,1955,estimates,5yearly,45,23.780188
332,1955,estimates,5yearly,50,20.277914
332,1955,estimates,5yearly,55,16.985782
332,1955,estimates,5yearly,60,13.910892
332,1955,estimates,5yearly,65,11.109038
332,1955,estimates,5yearly,70,8.5848645
332,1955,estimates,5yearly,75,6.5943576
332,1955,estimates,5yearly,80,5.0200443
332,1955,estimates,5yearly,85,3.8479648
332,1955,estimates,5yearly,90,2.9928019
332,1955,estimates,5yearly,95,2.36444
332,1955,estimates,5yearly,100plus,1.8276596
332,1960,estimates,5yearly,0,43.532481
332,1960,estimates,5yearly,1,51.48025
332,1960,estimates,5yearly,5,53.064522
332,1960,estimates,5yearly,10,49.36306
332,1960,estimates,5yearly,15,45.251848
332,1960,estimates,5yearly,20,41.590831
332,1960,estimates,5yearly,25,38.207184
332,1960,estimates,5yearly,30,34.733142
332,1960,estimates,5yearly,35,31.164318
332,1960,estimates,5yearly,40,27.558032
332,1960,estimates,5yearly,45,23.961235
332,1960,estimates,5yearly,50,20.448366
332,1960,estimates,5yearly,55,17.134469
332,1960,estimates,5yearly,60,14.026176
332,1960,estimates,5yearly,65,11.224118
332,1960,estimates,5yearly,70,8.6983825
332,1960,estimates,5yearly,75,6.6938773
332,1960,estimates,5yearly,80,5.1095957
332,1960,estimates,5yearly,85,3.9251966
332,1960,estimates,5yearly,90,3.0581587
332,1960,estimates,5yearly,95,2.4192286
332,1960,estimates,5yearly,100plus,1.9043424
332,1965,estimates,5yearly,0,46.221673
332,1965,estimates,5yearly,1,53.389173
332,1965,estimates,5yearly,5,54.189299
332,1965,estimates,5yearly,10,50.306427
332,1965,estimates,5yearly,15,46.081806
332,1965,estimates,5yearly,20,42.276274
332,1965,estimates,5yearly,25,38.764487
332,1965,estimates,5yearly,30,35.159482
332,1965,estimates,5yearly,35,31.472748
332,1965,estimates,5yearly,40,27.782334
332,1965,estimates,5yearly,45,24.143235
332,1965,estimates,5yearly,50,20.620124
332,1965,estimates,5yearly,55,17.285016
332,1965,estimates,5yearly,60,14.144149
332,1965,estimates,5yearly,65,11.340832
332,1965,estimates,5yearly,70,8.8129966
332,1965,estimates,5yearly,75,6.7943888
332,1965,estimates,5yearly,80,5.2006744
332,1965,estimates,5yearly,85,4.0044355
332,1965,estimates,5yearly,90,3.1256478
332,1965,estimates,5yearly,95,2.4775746
332,1965,estimates,5yearly,100plus,1.9615399
332,1970,estimates,5yearly,0,48.09834
332,1970,estimates,5yearly,1,54.590274
332,1970,estimates,5yearly,5,55.218221
332,1970,estimates,5yearly,10,51.196352
332,1970,estimates,5yearly,15,46.883625
332,1970,estimates,5yearly,20,42.942239
332,1970,estimates,5yearly,25,39.268617
332,1970,estimates,5yearly,30,35.534744
332,1970,estimates,5yearly,35,31.756403
332,1970,estimates,5yearly,40,28.004238
332,1970,estimates,5yearly,45,24.328154
