country,year,variant,freq,age1yearinterval,lifeexpectancy
312,1950,estimates,5yearly,"Region, subregion, country or area *",Guadeloupe
312,1950,estimates,5yearly,0,53.321638
312,1950,estimates,5yearly,1,56.959235
312,1950,estimates,5yearly,5,56.408668
312,1950,estimates,5yearly,10,52.389709
312,1950,estimates,5yearly,15,47.589192
312,1950,estimates,5yearly,20,43.063676
312,1950,estimates,5yearly,25,38.754599
312,1950,estimates,5yearly,30,34.632385
312,1950,estimates,5yearly,35,30.731083
312,1950,estimates,5yearly,40,27.071029
312,1950,estimates,5yearly,45,23.63775
312,1950,estimates,5yearly,50,20.441691
312,1950,estimates,5yearly,55,17.427001
312,1950,estimates,5yearly,60,14.520652
312,1950,estimates,5yearly,65,11.72775
312,1950,estimates,5yearly,70,9.1857141
312,1950,estimates,5yearly,75,7.0063683
312,1950,estimates,5yearly,80,5.3642751
312,1950,estimates,5yearly,85,4.1032699
312,1950,estimates,5yearly,90,3.0954616
312,1950,estimates,5yearly,95,2.373071
312,1950,estimates,5yearly,100plus,1.8818361
312,1955,estimates,5yearly,"Region, subregion, country or area *",Guadeloupe
312,1955,estimates,5yearly,0,57.145075
312,1955,estimates,5yearly,1,60.085733
312,1955,estimates,5yearly,5,58.540325
312,1955,estimates,5yearly,10,54.281214
312,1955,estimates,5yearly,15,49.489938
312,1955,estimates,5yearly,20,44.921614
312,1955,estimates,5yearly,25,40.547189
312,1955,estimates,5yearly,30,36.339547
312,1955,estimates,5yearly,35,32.323541
312,1955,estimates,5yearly,40,28.513762
312,1955,estimates,5yearly,45,24.912012
312,1955,estimates,5yearly,50,21.535586
312,1955,estimates,5yearly,55,18.350281
312,1955,estimates,5yearly,60,15.291447
312,1955,estimates,5yearly,65,12.426392
312,1955,estimates,5yearly,70,9.7896545
312,1955,estimates,5yearly,75,7.5378259
312,1955,estimates,5yearly,80,5.6839751
312,1955,estimates,5yearly,85,4.3025362
312,1955,estimates,5yearly,90,3.2585754
312,1955,estimates,5yearly,95,2.5031075
312,1955,estimates,5yearly,100plus,1.9778684
312,1960,estimates,5yearly,"Region, subregion, country or area *",Guadeloupe
312,1960,estimates,5yearly,0,60.573084
312,1960,estimates,5yearly,1,62.879803
312,1960,estimates,5yearly,5,60.618571
312,1960,estimates,5yearly,10,56.183662
312,1960,estimates,5yearly,15,51.392218
312,1960,estimates,5yearly,20,46.785145
312,1960,estimates,5yearly,25,42.354419
312,1960,estimates,5yearly,30,38.070884
312,1960,estimates,5yearly,35,33.950079
312,1960,estimates,5yearly,40,30.003961
312,1960,estimates,5yearly,45,26.24261
312,1960,estimates,5yearly,50,22.697301
312,1960,estimates,5yearly,55,19.322549
312,1960,estimates,5yearly,60,16.151622
312,1960,estimates,5yearly,65,13.178972
312,1960,estimates,5yearly,70,10.428378
312,1960,estimates,5yearly,75,8.0709788
312,1960,estimates,5yearly,80,6.1263788
312,1960,estimates,5yearly,85,4.5914552
312,1960,estimates,5yearly,90,3.4788464
312,1960,estimates,5yearly,95,2.6578634
312,1960,estimates,5yearly,100plus,2.0802111
312,1965,estimates,5yearly,"Region, subregion, country or area *",Guadeloupe
312,1965,estimates,5yearly,0,63.585039
312,1965,estimates,5yearly,1,65.342548
312,1965,estimates,5yearly,5,62.566088
312,1965,estimates,5yearly,10,57.999719
312,1965,estimates,5yearly,15,53.201499
312,1965,estimates,5yearly,20,48.560152
312,1965,estimates,5yearly,25,44.078733
312,1965,estimates,5yearly,30,39.722289
312,1965,estimates,5yearly,35,35.506734
312,1965,estimates,5yearly,40,31.434067
312,1965,estimates,5yearly,45,27.524612
312,1965,estimates,5yearly,50,23.822781
312,1965,estimates,5yearly,55,20.286279
312,1965,estimates,5yearly,60,16.950641
312,1965,estimates,5yearly,65,13.860181
312,1965,estimates,5yearly,70,11.037728
312,1965,estimates,5yearly,75,8.6127927
312,1965,estimates,5yearly,80,6.5700401
312,1965,estimates,5yearly,85,4.9295856
312,1965,estimates,5yearly,90,3.6829639
312,1965,estimates,5yearly,95,2.8031419
312,1965,estimates,5yearly,100plus,2.1789867
312,1970,estimates,5yearly,"Region, subregion, country or area *",Guadeloupe
312,1970,estimates,5yearly,0,66.221655
312,1970,estimates,5yearly,1,67.509903
312,1970,estimates,5yearly,5,64.366682
312,1970,estimates,5yearly,10,59.701251
312,1970,estimates,5yearly,15,54.891735
312,1970,estimates,5yearly,20,50.218214
312,1970,estimates,5yearly,25,45.688828
312,1970,estimates,5yearly,30,41.269465
312,1970,estimates,5yearly,35,36.968819
312,1970,estimates,5yearly,40,32.786264
312,1970,estimates,5yearly,45,28.749147
312,1970,estimates,5yearly,50,24.898978
312,1970,estimates,5yearly,55,21.227219
312,1970,estimates,5yearly,60,17.752775
312,1970,estimates,5yearly,65,14.562556
312,1970,estimates,5yearly,70,11.641384
312,1970,estimates,5yearly,75,9.1158484
312,1970,estimates,5yearly,80,6.9735888
312,1970,estimates,5yearly,85,5.2702294
312,1970,estimates,5yearly,90,3.9324989
312,1970,estimates,5yearly,95,2.9514963
312,1970,estimates,5yearly,100plus,2.2827545
312,1975,estimates,5yearly,"Region, subregion, country or area *",Guadeloupe
312,1975,estimates,5yearly,0,68.623482
312,1975,estimates,5yearly,1,69.508288
312,1975,estimates,5yearly,5,66.106338
312,1975,estimates,5yearly,10,61.367337
312,1975,estimates,5yearly,15,56.544759
312,1975,estimates,5yearly,20,51.840865
312,1975,estimates,5yearly,25,47.271279
312,1975,estimates,5yearly,30,42.801592
312,1975,estimates,5yearly,35,38.426844
312,1975,estimates,5yearly,40,34.149395
312,1975,estimates,5yearly,45,30.001615
312,1975,estimates,5yearly,50,26.019101
312,1975,estimates,5yearly,55,22.2082
312,1975,estimates,5yearly,60,18.628641
312,1975,estimates,5yearly,65,15.322558
312,1975,estimates,5yearly,70,12.269672
312,1975,estimates,5yearly,75,9.5942961
312,1975,estimates,5yearly,80,7.3703462
312,1975,estimates,5yearly,85,5.5777314
312,1975,estimates,5yearly,90,4.1811264
312,1975,estimates,5yearly,95,3.1245016
312,1975,estimates,5yearly,100plus,2.3859056
312,1980,estimates,5yearly,"Region, subregion, country or area *",Guadeloupe
312,1980,estimates,5yearly,0,70.792498
312,1980,estimates,5yearly,1,71.338975
312,1980,estimates,5yearly,5,67.756388
312,1980,estimates,5yearly,10,62.961615
312,1980,estimates,5yearly,15,58.125209
312,1980,estimates,5yearly,20,53.393542
312,1980,estimates,5yearly,25,48.78583
312,1980,estimates,5yearly,30,44.272716
312,1980,estimates,5yearly,35,39.833241
312,1980,estimates,5yearly,40,35.469794
312,1980,estimates,5yearly,45,31.221102
312,1980,estimates,5yearly,50,27.125418
312,1980,estimates,5yearly,55,23.190348
312,1980,estimates,5yearly,60,19.49656
312,1980,estimates,5yearly,65,16.08353
312,1980,estimates,5yearly,70,12.920447
312,1980,estimates,5yearly,75,10.132792
312,1980,estimates,5yearly,80,7.7997925
312,1980,estimates,5yearly,85,5.8847476
312,1980,estimates,5yearly,90,4.4040747
312,1980,estimates,5yearly,95,3.2947576
312,1980,estimates,5yearly,100plus,2.4934401
312,1985,estimates,5yearly,"Region, subregion, country or area *",Guadeloupe
312,1985,estimates,5yearly,0,72.770893
312,1985,estimates,5yearly,1,73.041066
312,1985,estimates,5yearly,5,69.331087
312,1985,estimates,5yearly,10,64.493591
312,1985,estimates,5yearly,15,59.642944
312,1985,estimates,5yearly,20,54.887186
312,1985,estimates,5yearly,25,50.240704
312,1985,estimates,5yearly,30,45.68467
312,1985,estimates,5yearly,35,41.193136
312,1985,estimates,5yearly,40,36.752264
312,1985,estimates,5yearly,45,32.413946
312,1985,estimates,5yearly,50,28.218632
312,1985,estimates,5yearly,55,24.17759
312,1985,estimates,5yearly,60,20.377352
312,1985,estimates,5yearly,65,16.858548
312,1985,estimates,5yearly,70,13.592556
312,1985,estimates,5yearly,75,10.684293
312,1985,estimates,5yearly,80,8.2260824
312,1985,estimates,5yearly,85,6.219127
312,1985,estimates,5yearly,90,4.6329141
312,1985,estimates,5yearly,95,3.4500916
312,1985,estimates,5yearly,100plus,2.60099
312,1990,estimates,5yearly,"Region, subregion, country or area *",Guadeloupe
312,1990,estimates,5yearly,0,74.605434
312,1990,estimates,5yearly,1,74.642727
312,1990,estimates,5yearly,5,70.84386
312,1990,estimates,5yearly,10,65.97371
312,1990,estimates,5yearly,15,61.109257
312,1990,estimates,5yearly,20,56.330741
312,1990,estimates,5yearly,25,51.652667
312,1990,estimates,5yearly,30,47.050957
312,1990,estimates,5yearly,35,42.503496
312,1990,estimates,5yearly,40,37.99842
312,1990,estimates,5yearly,45,33.578816
312,1990,estimates,5yearly,50,29.290318
312,1990,estimates,5yearly,55,25.151272
312,1990,estimates,5yearly,60,21.251354
312,1990,estimates,5yearly,65,17.636201
312,1990,estimates,5yearly,70,14.264882
312,1990,estimates,5yearly,75,11.236594
312,1990,estimates,5yearly,80,8.6626877
312,1990,estimates,5yearly,85,6.5492028
312,1990,estimates,5yearly,90,4.8803746
312,1990,estimates,5yearly,95,3.6121376
312,1990,estimates,5yearly,100plus,2.7027909
312,1995,estimates,5yearly,"Region, subregion, country or area *",Guadeloupe
312,1995,estimates,5yearly,0,76.304934
312,1995,estimates,5yearly,1,76.150103
312,1995,estimates,5yearly,5,72.290218
312,1995,estimates,5yearly,10,67.394502
