country,year,variant,freq,age1yearinterval,lifeexpectancy
626,1950,estimates,5yearly,0,29.966619
626,1950,estimates,5yearly,1,39.617625
626,1950,estimates,5yearly,5,43.429963
626,1950,estimates,5yearly,10,40.428746
626,1950,estimates,5yearly,15,36.805454
626,1950,estimates,5yearly,20,33.479893
626,1950,estimates,5yearly,25,30.523583
626,1950,estimates,5yearly,30,27.602327
626,1950,estimates,5yearly,35,24.746194
626,1950,estimates,5yearly,40,21.930849
626,1950,estimates,5yearly,45,19.155032
626,1950,estimates,5yearly,50,16.314961
626,1950,estimates,5yearly,55,13.639344
626,1950,estimates,5yearly,60,11.05072
626,1950,estimates,5yearly,65,8.8386073
626,1950,estimates,5yearly,70,6.8335408
626,1950,estimates,5yearly,75,5.1678624
626,1950,estimates,5yearly,80,3.8851325
626,1950,estimates,5yearly,85,2.939559
626,1950,estimates,5yearly,90,2.2862817
626,1950,estimates,5yearly,95,1.8298554
626,1950,estimates,5yearly,100plus,1.5378723
626,1955,estimates,5yearly,0,32.480236
626,1955,estimates,5yearly,1,41.722218
626,1955,estimates,5yearly,5,45.027125
626,1955,estimates,5yearly,10,41.9032
626,1955,estimates,5yearly,15,38.197186
626,1955,estimates,5yearly,20,34.778645
626,1955,estimates,5yearly,25,31.711825
626,1955,estimates,5yearly,30,28.676003
626,1955,estimates,5yearly,35,25.700289
626,1955,estimates,5yearly,40,22.764088
626,1955,estimates,5yearly,45,19.865797
626,1955,estimates,5yearly,50,16.939181
626,1955,estimates,5yearly,55,14.188867
626,1955,estimates,5yearly,60,11.519497
626,1955,estimates,5yearly,65,9.2156573
626,1955,estimates,5yearly,70,7.1333735
626,1955,estimates,5yearly,75,5.4003897
626,1955,estimates,5yearly,80,4.0592446
626,1955,estimates,5yearly,85,3.0645819
626,1955,estimates,5yearly,90,2.370668
626,1955,estimates,5yearly,95,1.8828444
626,1955,estimates,5yearly,100plus,1.5709073
626,1960,estimates,5yearly,0,34.976252
626,1960,estimates,5yearly,1,43.785635
626,1960,estimates,5yearly,5,46.594493
626,1960,estimates,5yearly,10,43.351637
626,1960,estimates,5yearly,15,39.566074
626,1960,estimates,5yearly,20,36.056812
626,1960,estimates,5yearly,25,32.881751
626,1960,estimates,5yearly,30,29.733784
626,1960,estimates,5yearly,35,26.640827
626,1960,estimates,5yearly,40,23.586726
626,1960,estimates,5yearly,45,20.570374
626,1960,estimates,5yearly,50,17.53529
626,1960,estimates,5yearly,55,14.699485
626,1960,estimates,5yearly,60,11.968038
626,1960,estimates,5yearly,65,9.5797401
626,1960,estimates,5yearly,70,7.4198609
626,1960,estimates,5yearly,75,5.6200149
626,1960,estimates,5yearly,80,4.219276
626,1960,estimates,5yearly,85,3.179085
626,1960,estimates,5yearly,90,2.4514931
626,1960,estimates,5yearly,95,1.9384416
626,1960,estimates,5yearly,100plus,1.6081991
626,1965,estimates,5yearly,0,37.489761
626,1965,estimates,5yearly,1,45.8421
626,1965,estimates,5yearly,5,48.156717
626,1965,estimates,5yearly,10,44.795295
626,1965,estimates,5yearly,15,40.930477
626,1965,estimates,5yearly,20,37.331096
626,1965,estimates,5yearly,25,34.047681
626,1965,estimates,5yearly,30,30.787537
626,1965,estimates,5yearly,35,27.577738
626,1965,estimates,5yearly,40,24.407072
626,1965,estimates,5yearly,45,21.275908
626,1965,estimates,5yearly,50,18.137797
626,1965,estimates,5yearly,55,15.195387
626,1965,estimates,5yearly,60,12.391599
626,1965,estimates,5yearly,65,9.9331126
626,1965,estimates,5yearly,70,7.7017529
626,1965,estimates,5yearly,75,5.8340271
626,1965,estimates,5yearly,80,4.3731722
626,1965,estimates,5yearly,85,3.2846703
626,1965,estimates,5yearly,90,2.5228964
626,1965,estimates,5yearly,95,1.9844949
626,1965,estimates,5yearly,100plus,1.6372785
626,1970,estimates,5yearly,0,39.949633
626,1970,estimates,5yearly,1,47.837431
626,1970,estimates,5yearly,5,49.671434
626,1970,estimates,5yearly,10,46.194486
626,1970,estimates,5yearly,15,42.251713
626,1970,estimates,5yearly,20,38.563989
626,1970,estimates,5yearly,25,35.1749
626,1970,estimates,5yearly,30,31.805211
626,1970,estimates,5yearly,35,28.481544
626,1970,estimates,5yearly,40,25.197794
626,1970,estimates,5yearly,45,21.957598
626,1970,estimates,5yearly,50,18.723025
626,1970,estimates,5yearly,55,15.682248
626,1970,estimates,5yearly,60,12.788621
626,1970,estimates,5yearly,65,10.253757
626,1970,estimates,5yearly,70,7.9678088
626,1970,estimates,5yearly,75,6.0382416
626,1970,estimates,5yearly,80,4.5175805
626,1970,estimates,5yearly,85,3.3831218
626,1970,estimates,5yearly,90,2.5872339
626,1970,estimates,5yearly,95,2.0408117
626,1970,estimates,5yearly,100plus,1.6798999
626,1975,estimates,5yearly,0,31.180577
626,1975,estimates,5yearly,1,40.650226
626,1975,estimates,5yearly,5,44.206248
626,1975,estimates,5yearly,10,41.14041
626,1975,estimates,5yearly,15,37.471265
626,1975,estimates,5yearly,20,34.094183
626,1975,estimates,5yearly,25,31.08077
626,1975,estimates,5yearly,30,28.10099
626,1975,estimates,5yearly,35,25.184743
626,1975,estimates,5yearly,40,22.307842
626,1975,estimates,5yearly,45,19.46232
626,1975,estimates,5yearly,50,16.56946
626,1975,estimates,5yearly,55,13.863695
626,1975,estimates,5yearly,60,11.253955
626,1975,estimates,5yearly,65,9.0124128
626,1975,estimates,5yearly,70,6.9971215
626,1975,estimates,5yearly,75,5.3086672
626,1975,estimates,5yearly,80,3.9931364
626,1975,estimates,5yearly,85,3.0147652
626,1975,estimates,5yearly,90,2.3358805
626,1975,estimates,5yearly,95,1.8568249
626,1975,estimates,5yearly,100plus,1.5518266
626,1980,estimates,5yearly,0,39.914926
626,1980,estimates,5yearly,1,47.811054
626,1980,estimates,5yearly,5,49.654795
626,1980,estimates,5yearly,10,46.180476
626,1980,estimates,5yearly,15,42.239056
626,1980,estimates,5yearly,20,38.552744
626,1980,estimates,5yearly,25,35.165758
626,1980,estimates,5yearly,30,31.798353
626,1980,estimates,5yearly,35,28.477058
626,1980,estimates,5yearly,40,25.196202
626,1980,estimates,5yearly,45,21.958279
626,1980,estimates,5yearly,50,18.723967
626,1980,estimates,5yearly,55,15.680336
626,1980,estimates,5yearly,60,12.777885
626,1980,estimates,5yearly,65,10.228299
626,1980,estimates,5yearly,70,7.9412959
626,1980,estimates,5yearly,75,6.0342796
626,1980,estimates,5yearly,80,4.5321978
626,1980,estimates,5yearly,85,3.3959895
626,1980,estimates,5yearly,90,2.5860361
626,1980,estimates,5yearly,95,2.018404
626,1980,estimates,5yearly,100plus,1.6537901
626,1985,estimates,5yearly,0,46.452034
626,1985,estimates,5yearly,1,53.042661
626,1985,estimates,5yearly,5,53.619474
626,1985,estimates,5yearly,10,49.840721
626,1985,estimates,5yearly,15,45.692782
626,1985,estimates,5yearly,20,41.7709
626,1985,estimates,5yearly,25,38.103911
626,1985,estimates,5yearly,30,34.447182
626,1985,estimates,5yearly,35,30.825822
626,1985,estimates,5yearly,40,27.249088
626,1985,estimates,5yearly,45,23.730616
626,1985,estimates,5yearly,50,20.255648
626,1985,estimates,5yearly,55,16.972543
626,1985,estimates,5yearly,60,13.861414
626,1985,estimates,5yearly,65,11.088119
626,1985,estimates,5yearly,70,8.6045787
626,1985,estimates,5yearly,75,6.5181745
626,1985,estimates,5yearly,80,4.8791898
626,1985,estimates,5yearly,85,3.6439368
626,1985,estimates,5yearly,90,2.752801
626,1985,estimates,5yearly,95,2.1424561
626,1985,estimates,5yearly,100plus,1.7362757
626,1990,estimates,5yearly,0,50.460823
626,1990,estimates,5yearly,1,56.208615
626,1990,estimates,5yearly,5,55.877632
626,1990,estimates,5yearly,10,51.904306
626,1990,estimates,5yearly,15,47.616893
626,1990,estimates,5yearly,20,43.558104
626,1990,estimates,5yearly,25,39.731897
626,1990,estimates,5yearly,30,35.915136
626,1990,estimates,5yearly,35,32.126169
626,1990,estimates,5yearly,40,28.380597
626,1990,estimates,5yearly,45,24.696637
626,1990,estimates,5yearly,50,21.083053
626,1990,estimates,5yearly,55,17.663187
626,1990,estimates,5yearly,60,14.433063
626,1990,estimates,5yearly,65,11.536903
626,1990,estimates,5yearly,70,8.9461825
626,1990,estimates,5yearly,75,6.7620104
626,1990,estimates,5yearly,80,5.0243071
626,1990,estimates,5yearly,85,3.7319951
626,1990,estimates,5yearly,90,2.8154568
626,1990,estimates,5yearly,95,2.167155
626,1990,estimates,5yearly,100plus,1.7422072
626,1995,estimates,5yearly,0,56.993792
626,1995,estimates,5yearly,1,61.242751
626,1995,estimates,5yearly,5,59.631002
626,1995,estimates,5yearly,10,55.357307
626,1995,estimates,5yearly,15,50.8703
626,1995,estimates,5yearly,20,46.57343
626,1995,estimates,5yearly,25,42.455226
626,1995,estimates,5yearly,30,38.338987
626,1995,estimates,5yearly,35,34.244074
626,1995,estimates,5yearly,40,30.199606
626,1995,estimates,5yearly,45,26.235976
626,1995,estimates,5yearly,50,22.385376
626,1995,estimates,5yearly,55,18.740215
626,1995,estimates,5yearly,60,15.317066
626,1995,estimates,5yearly,65,12.222999
626,1995,estimates,5yearly,70,9.4644313
626,1995,estimates,5yearly,75,7.1310366
626,1995,estimates,5yearly,80,5.2572633
626,1995,estimates,5yearly,85,3.8518361
626,1995,estimates,5yearly,90,2.8791834
626,1995,estimates,5yearly,95,2.2198791
626,1995,estimates,5yearly,100plus,1.770087
626,2000,estimates,5yearly,0,61.473146
626,2000,estimates,5yearly,1,64.658486
626,2000,estimates,5yearly,5,62.263384
626,2000,estimates,5yearly,10,57.792188
626,2000,estimates,5yearly,15,53.170874
626,2000,estimates,5yearly,20,48.710163
626,2000,estimates,5yearly,25,44.392963
626,2000,estimates,5yearly,30,40.073141
626,2000,estimates,5yearly,35,35.771888
626,2000,estimates,5yearly,40,31.52588
626,2000,estimates,5yearly,45,27.373028
626,2000,estimates,5yearly,50,23.358412
626,2000,estimates,5yearly,55,19.552575
626,2000,estimates,5yearly,60,15.989214
626,2000,estimates,5yearly,65,12.74837
626,2000,estimates,5yearly,70,9.8614153
626,2000,estimates,5yearly,75,7.4134724
626,2000,estimates,5yearly,80,5.4356867
626,2000,estimates,5yearly,85,3.9488562
626,2000,estimates,5yearly,90,2.908138
626,2000,estimates,5yearly,95,2.1995204
626,2000,estimates,5yearly,100plus,1.7408224
626,2005,estimates,5yearly,0,66.384294
626,2005,estimates,5yearly,1,68.87838
626,2005,estimates,5yearly,5,65.911121
626,2005,estimates,5yearly,10,61.248391
626,2005,estimates,5yearly,15,56.478753
626,2005,estimates,5yearly,20,51.822066
626,2005,estimates,5yearly,25,47.211882
626,2005,estimates,5yearly,30,42.581577
626,2005,estimates,5yearly,35,37.969954
626,2005,estimates,5yearly,40,33.422015
626,2005,estimates,5yearly,45,28.970525
626,2005,estimates,5yearly,50,24.668587
626,2005,estimates,5yearly,55,20.572791
626,2005,estimates,5yearly,60,16.73548
626,2005,estimates,5yearly,65,13.249523
626,2005,estimates,5yearly,70,10.167828
626,2005,estimates,5yearly,75,7.5883829
626,2005,estimates,5yearly,80,5.5646304
626,2005,estimates,5yearly,85,4.0381282
626,2005,estimates,5yearly,90,2.9819146
626,2005,estimates,5yearly,95,2.2304529
626,2005,estimates,5yearly,100plus,1.7500588
626,2010,estimates,5yearly,0,67.738475
626,2010,estimates,5yearly,1,69.839999
626,2010,estimates,5yearly,5,66.69455
626,2010,estimates,5yearly,10,61.995855
626,2010,estimates,5yearly,15,57.207945
626,2010,estimates,5yearly,20,52.536418
626,2010,estimates,5yearly,25,47.911755
626,2010,estimates,5yearly,30,43.23241
626,2010,estimates,5yearly,35,38.547304
626,2010,estimates,5yearly,40,33.90594
626,2010,estimates,5yearly,45,29.349209
626,2010,estimates,5yearly,50,24.945673
626,2010,estimates,5yearly,55,20.759812
626,2010,estimates,5yearly,60,16.910036
626,2010,estimates,5yearly,65,13.407903
626,2010,estimates,5yearly,70,10.310467
626,2010,estimates,5yearly,75,7.7046199
626,2010,estimates,5yearly,80,5.6498222
626,2010,estimates,5yearly,85,4.0951353
626,2010,estimates,5yearly,90,3.0173593
626,2010,estimates,5yearly,95,2.251118
626,2010,estimates,5yearly,100plus,1.7603238
626,2015,medium_variant,5yearly,0,69.371646
626,2015,medium_variant,5yearly,1,70.829519
626,2015,medium_variant,5yearly,5,67.512899
626,2015,medium_variant,5yearly,10,62.757983
626,2015,medium_variant,5yearly,15,57.933813
626,2015,medium_variant,5yearly,20,53.211807
626,2015,medium_variant,5yearly,25,48.53403
626,2015,medium_variant,5yearly,30,43.812585
626,2015,medium_variant,5yearly,35,39.090274
626,2015,medium_variant,5yearly,40,34.411784
626,2015,medium_variant,5yearly,45,29.816154
626,2015,medium_variant,5yearly,50,25.371109
626,2015,medium_variant,5yearly,55,21.142251
626,2015,medium_variant,5yearly,60,17.245633
626,2015,medium_variant,5yearly,65,13.697208
626,2015,medium_variant,5yearly,70,10.554493
626,2015,medium_variant,5yearly,75,7.9043733
626,2015,medium_variant,5yearly,80,5.8042153
626,2015,medium_variant,5yearly,85,4.206794
626,2015,medium_variant,5yearly,90,3.0945151
626,2015,medium_variant,5yearly,95,2.3018463
626,2015,medium_variant,5yearly,100plus,1.7853708
626,2020,medium_variant,5yearly,0,70.696428
626,2020,medium_variant,5yearly,1,71.677044
626,2020,medium_variant,5yearly,5,68.234402
626,2020,medium_variant,5yearly,10,63.439484
626,2020,medium_variant,5yearly,15,58.589074
626,2020,medium_variant,5yearly,20,53.830493
626,2020,medium_variant,5yearly,25,49.115189
626,2020,medium_variant,5yearly,30,44.365448
626,2020,medium_variant,5yearly,35,39.617818
626,2020,medium_variant,5yearly,40,34.913414
626,2020,medium_variant,5yearly,45,30.290178
626,2020,medium_variant,5yearly,50,25.811743
626,2020,medium_variant,5yearly,55,21.547115
626,2020,medium_variant,5yearly,60,17.604893
626,2020,medium_variant,5yearly,65,14.01004
626,2020,medium_variant,5yearly,70,10.819572
626,2020,medium_variant,5yearly,75,8.1188652
626,2020,medium_variant,5yearly,80,5.9686589
626,2020,medium_variant,5yearly,85,4.3249341
626,2020,medium_variant,5yearly,90,3.1717601
626,2020,medium_variant,5yearly,95,2.3475338
626,2020,medium_variant,5yearly,100plus,1.807571
626,2025,medium_variant,5yearly,0,71.804727
626,2025,medium_variant,5yearly,1,72.42793
626,2025,medium_variant,5yearly,5,68.887948
626,2025,medium_variant,5yearly,10,64.061715
626,2025,medium_variant,5yearly,15,59.190639
626,2025,medium_variant,5yearly,20,54.403031
626,2025,medium_variant,5yearly,25,49.657476
626,2025,medium_variant,5yearly,30,44.884472
626,2025,medium_variant,5yearly,35,40.11619
626,2025,medium_variant,5yearly,40,35.389792
626,2025,medium_variant,5yearly,45,30.74316
626,2025,medium_variant,5yearly,50,26.236317
626,2025,medium_variant,5yearly,55,21.938684
626,2025,medium_variant,5yearly,60,17.953167
626,2025,medium_variant,5yearly,65,14.313756
626,2025,medium_variant,5yearly,70,11.078322
626,2025,medium_variant,5yearly,75,8.328549
626,2025,medium_variant,5yearly,80,6.1276453
626,2025,medium_variant,5yearly,85,4.4396856
626,2025,medium_variant,5yearly,90,3.2482913
626,2025,medium_variant,5yearly,95,2.3939187
626,2025,medium_variant,5yearly,100plus,1.8261137
626,2030,medium_variant,5yearly,0,72.786685
626,2030,medium_variant,5yearly,1,73.189152
626,2030,medium_variant,5yearly,5,69.591519
626,2030,medium_variant,5yearly,10,64.748648
626,2030,medium_variant,5yearly,15,59.867801
626,2030,medium_variant,5yearly,20,55.068565
626,2030,medium_variant,5yearly,25,50.313379
626,2030,medium_variant,5yearly,30,45.534503
626,2030,medium_variant,5yearly,35,40.761299
626,2030,medium_variant,5yearly,40,36.028566
626,2030,medium_variant,5yearly,45,31.372149
626,2030,medium_variant,5yearly,50,26.848578
626,2030,medium_variant,5yearly,55,22.52492
626,2030,medium_variant,5yearly,60,18.492187
626,2030,medium_variant,5yearly,65,14.792468
626,2030,medium_variant,5yearly,70,11.487439
626,2030,medium_variant,5yearly,75,8.6600099
626,2030,medium_variant,5yearly,80,6.377643
626,2030,medium_variant,5yearly,85,4.6157499
626,2030,medium_variant,5yearly,90,3.3650095
626,2030,medium_variant,5yearly,95,2.4659993
626,2030,medium_variant,5yearly,100plus,1.8556157
626,2035,medium_variant,5yearly,0,73.676244
626,2035,medium_variant,5yearly,1,73.902822
626,2035,medium_variant,5yearly,5,70.258361
626,2035,medium_variant,5yearly,10,65.401587
626,2035,medium_variant,5yearly,15,60.512291
626,2035,medium_variant,5yearly,20,55.702748
626,2035,medium_variant,5yearly,25,50.938757
626,2035,medium_variant,5yearly,30,46.15435
626,2035,medium_variant,5yearly,35,41.376262
626,2035,medium_variant,5yearly,40,36.637055
626,2035,medium_variant,5yearly,45,31.971603
626,2035,medium_variant,5yearly,50,27.431869
626,2035,medium_variant,5yearly,55,23.084827
626,2035,medium_variant,5yearly,60,19.010237
626,2035,medium_variant,5yearly,65,15.253263
626,2035,medium_variant,5yearly,70,11.881206
626,2035,medium_variant,5yearly,75,8.9796812
626,2035,medium_variant,5yearly,80,6.6213554
626,2035,medium_variant,5yearly,85,4.7892012
626,2035,medium_variant,5yearly,90,3.4791274
626,2035,medium_variant,5yearly,95,2.53531
626,2035,medium_variant,5yearly,100plus,1.885164
626,2040,medium_variant,5yearly,0,74.503313
626,2040,medium_variant,5yearly,1,74.584725
626,2040,medium_variant,5yearly,5,70.900383
626,2040,medium_variant,5yearly,10,66.031391
626,2040,medium_variant,5yearly,15,61.134452
626,2040,medium_variant,5yearly,20,56.3153
626,2040,medium_variant,5yearly,25,51.54286
626,2040,medium_variant,5yearly,30,46.75293
626,2040,medium_variant,5yearly,35,41.969899
626,2040,medium_variant,5yearly,40,37.223973
626,2040,medium_variant,5yearly,45,32.549019
626,2040,medium_variant,5yearly,50,27.993991
626,2040,medium_variant,5yearly,55,23.624084
626,2040,medium_variant,5yearly,60,19.510893
626,2040,medium_variant,5yearly,65,15.70286
626,2040,medium_variant,5yearly,70,12.265999
626,2040,medium_variant,5yearly,75,9.2916587
626,2040,medium_variant,5yearly,80,6.8593326
626,2040,medium_variant,5yearly,85,4.9607537
626,2040,medium_variant,5yearly,90,3.5936009
626,2040,medium_variant,5yearly,95,2.6055102
626,2040,medium_variant,5yearly,100plus,1.9194741
626,2045,medium_variant,5yearly,0,75.303425
626,2045,medium_variant,5yearly,1,75.260592
626,2045,medium_variant,5yearly,5,71.542058
626,2045,medium_variant,5yearly,10,66.662231
626,2045,medium_variant,5yearly,15,61.758286
626,2045,medium_variant,5yearly,20,56.92997
626,2045,medium_variant,5yearly,25,52.149193
626,2045,medium_variant,5yearly,30,47.353724
626,2045,medium_variant,5yearly,35,42.565658
626,2045,medium_variant,5yearly,40,37.812902
626,2045,medium_variant,5yearly,45,33.128068
626,2045,medium_variant,5yearly,50,28.556991
626,2045,medium_variant,5yearly,55,24.164769
626,2045,medium_variant,5yearly,60,20.012922
626,2045,medium_variant,5yearly,65,16.155933
626,2045,medium_variant,5yearly,70,12.659265
626,2045,medium_variant,5yearly,75,9.611375
626,2045,medium_variant,5yearly,80,7.1028108
626,2045,medium_variant,5yearly,85,5.1359286
626,2045,medium_variant,5yearly,90,3.7120292
626,2045,medium_variant,5yearly,95,2.6794228
626,2045,medium_variant,5yearly,100plus,1.9567923
626,2050,medium_variant,5yearly,0,76.069217
626,2050,medium_variant,5yearly,1,75.921483
626,2050,medium_variant,5yearly,5,72.174093
626,2050,medium_variant,5yearly,10,67.284831
626,2050,medium_variant,5yearly,15,62.374591
626,2050,medium_variant,5yearly,20,57.537738
626,2050,medium_variant,5yearly,25,52.748927
626,2050,medium_variant,5yearly,30,47.947958
626,2050,medium_variant,5yearly,35,43.154894
626,2050,medium_variant,5yearly,40,38.395368
626,2050,medium_variant,5yearly,45,33.700769
626,2050,medium_variant,5yearly,50,29.113582
626,2050,medium_variant,5yearly,55,24.698432
626,2050,medium_variant,5yearly,60,20.5096
626,2050,medium_variant,5yearly,65,16.603958
626,2050,medium_variant,5yearly,70,13.05045
626,2050,medium_variant,5yearly,75,9.9354299
626,2050,medium_variant,5yearly,80,7.3503272
626,2050,medium_variant,5yearly,85,5.3134134
626,2050,medium_variant,5yearly,90,3.8315917
626,2050,medium_variant,5yearly,95,2.7554454
626,2050,medium_variant,5yearly,100plus,1.9950404
626,2055,medium_variant,5yearly,0,76.823971
626,2055,medium_variant,5yearly,1,76.583776
626,2055,medium_variant,5yearly,5,72.810624
626,2055,medium_variant,5yearly,10,67.912619
626,2055,medium_variant,5yearly,15,62.996384
626,2055,medium_variant,5yearly,20,58.151104
626,2055,medium_variant,5yearly,25,53.354012
626,2055,medium_variant,5yearly,30,48.547099
626,2055,medium_variant,5yearly,35,43.748528
626,2055,medium_variant,5yearly,40,38.981811
626,2055,medium_variant,5yearly,45,34.277042
626,2055,medium_variant,5yearly,50,29.673446
626,2055,medium_variant,5yearly,55,25.234657
626,2055,medium_variant,5yearly,60,21.007791
626,2055,medium_variant,5yearly,65,17.054426
626,2055,medium_variant,5yearly,70,13.442947
626,2055,medium_variant,5yearly,75,10.261987
626,2055,medium_variant,5yearly,80,7.6057642
626,2055,medium_variant,5yearly,85,5.4967749
626,2055,medium_variant,5yearly,90,3.954401
626,2055,medium_variant,5yearly,95,2.8330132
626,2055,medium_variant,5yearly,100plus,2.0342266
626,2060,medium_variant,5yearly,0,77.555779
626,2060,medium_variant,5yearly,1,77.250814
626,2060,medium_variant,5yearly,5,73.458791
626,2060,medium_variant,5yearly,10,68.554085
626,2060,medium_variant,5yearly,15,63.632768
626,2060,medium_variant,5yearly,20,58.779304
626,2060,medium_variant,5yearly,25,53.97282
626,2060,medium_variant,5yearly,30,49.158002
626,2060,medium_variant,5yearly,35,44.351441
626,2060,medium_variant,5yearly,40,39.574868
626,2060,medium_variant,5yearly,45,34.857507
626,2060,medium_variant,5yearly,50,30.235569
626,2060,medium_variant,5yearly,55,25.771721
626,2060,medium_variant,5yearly,60,21.506055
626,2060,medium_variant,5yearly,65,17.503318
626,2060,medium_variant,5yearly,70,13.834818
626,2060,medium_variant,5yearly,75,10.586458
626,2060,medium_variant,5yearly,80,7.8595116
626,2060,medium_variant,5yearly,85,5.6843729
626,2060,medium_variant,5yearly,90,4.0796807
626,2060,medium_variant,5yearly,95,2.9116893
