country,year,variant,freq,age1yearinterval,lifeexpectancy
478,1950,estimates,5yearly,"Region, subregion, country or area *",Mauritania
478,1950,estimates,5yearly,0,38.588678
478,1950,estimates,5yearly,1,44.231487
478,1950,estimates,5yearly,5,48.481463
478,1950,estimates,5yearly,10,45.793715
478,1950,estimates,5yearly,15,41.907063
478,1950,estimates,5yearly,20,38.39298
478,1950,estimates,5yearly,25,35.271879
478,1950,estimates,5yearly,30,32.062756
478,1950,estimates,5yearly,35,28.722389
478,1950,estimates,5yearly,40,25.332553
478,1950,estimates,5yearly,45,21.90941
478,1950,estimates,5yearly,50,18.446766
478,1950,estimates,5yearly,55,15.125412
478,1950,estimates,5yearly,60,11.974369
478,1950,estimates,5yearly,65,9.2371763
478,1950,estimates,5yearly,70,6.8602826
478,1950,estimates,5yearly,75,4.9659265
478,1950,estimates,5yearly,80,3.5389505
478,1950,estimates,5yearly,85,2.5624161
478,1950,estimates,5yearly,90,1.8854412
478,1950,estimates,5yearly,95,1.5862492
478,1950,estimates,5yearly,100plus,1.3404403
478,1955,estimates,5yearly,"Region, subregion, country or area *",Mauritania
478,1955,estimates,5yearly,0,41.722446
478,1955,estimates,5yearly,1,47.208196
478,1955,estimates,5yearly,5,50.719265
478,1955,estimates,5yearly,10,47.773786
478,1955,estimates,5yearly,15,43.776077
478,1955,estimates,5yearly,20,40.118338
478,1955,estimates,5yearly,25,36.818176
478,1955,estimates,5yearly,30,33.438126
478,1955,estimates,5yearly,35,29.945935
478,1955,estimates,5yearly,40,26.415993
478,1955,estimates,5yearly,45,22.868955
478,1955,estimates,5yearly,50,19.300249
478,1955,estimates,5yearly,55,15.877069
478,1955,estimates,5yearly,60,12.628551
478,1955,estimates,5yearly,65,9.7803192
478,1955,estimates,5yearly,70,7.2926901
478,1955,estimates,5yearly,75,5.2919581
478,1955,estimates,5yearly,80,3.770276
478,1955,estimates,5yearly,85,2.716353
478,1955,estimates,5yearly,90,1.9997823
478,1955,estimates,5yearly,95,1.6579471
478,1955,estimates,5yearly,100plus,1.3844971
478,1960,estimates,5yearly,"Region, subregion, country or area *",Mauritania
478,1960,estimates,5yearly,0,45.189699
478,1960,estimates,5yearly,1,50.467115
478,1960,estimates,5yearly,5,53.142455
478,1960,estimates,5yearly,10,49.894126
478,1960,estimates,5yearly,15,45.771544
478,1960,estimates,5yearly,20,41.959976
478,1960,estimates,5yearly,25,38.468676
478,1960,estimates,5yearly,30,34.906156
478,1960,estimates,5yearly,35,31.254706
478,1960,estimates,5yearly,40,27.57548
478,1960,estimates,5yearly,45,23.897187
478,1960,estimates,5yearly,50,20.217616
478,1960,estimates,5yearly,55,16.685379
478,1960,estimates,5yearly,60,13.332262
478,1960,estimates,5yearly,65,10.360461
478,1960,estimates,5yearly,70,7.7494423
478,1960,estimates,5yearly,75,5.6315847
478,1960,estimates,5yearly,80,4.0072464
478,1960,estimates,5yearly,85,2.8720944
478,1960,estimates,5yearly,90,2.1090163
478,1960,estimates,5yearly,95,1.7262042
478,1960,estimates,5yearly,100plus,1.4261658
478,1965,estimates,5yearly,"Region, subregion, country or area *",Mauritania
478,1965,estimates,5yearly,0,47.934145
478,1965,estimates,5yearly,1,53.036473
478,1965,estimates,5yearly,5,55.056988
478,1965,estimates,5yearly,10,51.570166
478,1965,estimates,5yearly,15,47.344672
478,1965,estimates,5yearly,20,43.397469
478,1965,estimates,5yearly,25,39.741161
478,1965,estimates,5yearly,30,36.023082
478,1965,estimates,5yearly,35,32.240918
478,1965,estimates,5yearly,40,28.439786
478,1965,estimates,5yearly,45,24.657715
478,1965,estimates,5yearly,50,20.892482
478,1965,estimates,5yearly,55,17.279242
478,1965,estimates,5yearly,60,13.847677
478,1965,estimates,5yearly,65,10.783026
478,1965,estimates,5yearly,70,8.0783842
478,1965,estimates,5yearly,75,5.8712846
478,1965,estimates,5yearly,80,4.1708358
478,1965,estimates,5yearly,85,2.9775355
478,1965,estimates,5yearly,90,2.1804173
478,1965,estimates,5yearly,95,1.7707049
478,1965,estimates,5yearly,100plus,1.4532101
478,1970,estimates,5yearly,"Region, subregion, country or area *",Mauritania
478,1970,estimates,5yearly,0,50.276395
478,1970,estimates,5yearly,1,55.207943
478,1970,estimates,5yearly,5,56.649385
478,1970,estimates,5yearly,10,52.976925
478,1970,estimates,5yearly,15,48.669703
478,1970,estimates,5yearly,20,44.611644
478,1970,estimates,5yearly,25,40.819271
478,1970,estimates,5yearly,30,36.972618
478,1970,estimates,5yearly,35,33.07761
