country,variant,year,medianageofpopulation
480,estimates,1950,17.326
480,estimates,1955,16.922
480,estimates,1960,16.652
480,estimates,1965,16.676
480,estimates,1970,17.809
480,estimates,1975,19.468
480,estimates,1980,21.528
480,estimates,1985,23.093
480,estimates,1990,24.887
480,estimates,1995,26.769
480,estimates,2000,28.961
480,estimates,2005,30.51
480,estimates,2010,32.886
480,constant_fertility,2015,35.555
480,constant_mortality,2015,35.555
480,estimates,2015,35.555
480,high_variant,2015,35.555
480,instant_replacement,2015,35.555
480,low_variant,2015,35.555
480,medium_variant,2015,35.555
480,momentum,2015,35.555
480,no_change,2015,35.555
480,zero_migration,2015,35.555
480,constant_fertility,2020,37.323
480,constant_mortality,2020,37.335
480,high_variant,2020,37.065
480,instant_replacement,2020,36.534
480,low_variant,2020,37.731
480,medium_variant,2020,37.398
480,momentum,2020,36.467
480,no_change,2020,37.26
480,zero_migration,2020,37.398
480,constant_fertility,2025,38.842
480,constant_mortality,2025,38.803
480,high_variant,2025,38.131
480,instant_replacement,2025,37.279
480,low_variant,2025,39.846
480,medium_variant,2025,38.989
480,momentum,2025,37.079
480,no_change,2025,38.657
480,zero_migration,2025,38.989
480,constant_fertility,2030,40.285
480,constant_mortality,2030,40.053
480,high_variant,2030,39.065
480,instant_replacement,2030,38.212
480,low_variant,2030,41.946
480,medium_variant,2030,40.427
480,momentum,2030,37.865
480,no_change,2030,39.923
480,zero_migration,2030,40.427
480,constant_fertility,2035,42.142
480,constant_mortality,2035,41.662
480,high_variant,2035,40.34
480,instant_replacement,2035,39.347
480,low_variant,2035,44.044
480,medium_variant,2035,42.194
480,momentum,2035,38.72
480,no_change,2035,41.609
480,zero_migration,2035,42.194
480,constant_fertility,2040,43.928
480,constant_mortality,2040,43.022
480,high_variant,2040,41.264
480,instant_replacement,2040,40.149
480,low_variant,2040,46.344
480,medium_variant,2040,43.871
480,momentum,2040,39.233
480,no_change,2040,43.079
480,zero_migration,2040,43.871
480,constant_fertility,2045,45.503
480,constant_mortality,2045,44.197
480,high_variant,2045,42.114
480,instant_replacement,2045,40.878
480,low_variant,2045,48.505
480,medium_variant,2045,45.334
480,momentum,2045,39.58
480,no_change,2045,44.363
480,zero_migration,2045,45.334
480,constant_fertility,2050,47.081
480,constant_mortality,2050,45.37
480,high_variant,2050,42.459
480,instant_replacement,2050,40.789
480,low_variant,2050,50.58
480,medium_variant,2050,46.805
480,momentum,2050,38.787
480,no_change,2050,45.648
480,zero_migration,2050,46.805
480,constant_fertility,2055,48.438
480,constant_mortality,2055,45.93
480,high_variant,2055,41.781
480,instant_replacement,2055,39.713
480,low_variant,2055,52.737
480,medium_variant,2055,47.95
480,momentum,2055,37.874
480,no_change,2055,46.425
480,zero_migration,2055,47.95
480,constant_fertility,2060,49.417
480,constant_mortality,2060,45.815
480,high_variant,2060,41.062
480,instant_replacement,2060,40.188
480,low_variant,2060,54.913
480,medium_variant,2060,48.571
480,momentum,2060,38.034
480,no_change,2060,46.675
480,zero_migration,2060,48.571
480,constant_fertility,2065,49.939
480,constant_mortality,2065,45.408
480,high_variant,2065,40.925
480,instant_replacement,2065,40.76
480,low_variant,2065,56.69
480,medium_variant,2065,48.694
480,momentum,2065,38.232
480,no_change,2065,46.8
480,zero_migration,2065,48.694
480,constant_fertility,2070,50.593
480,constant_mortality,2070,45.086
480,high_variant,2070,41.142
480,instant_replacement,2070,41.324
480,low_variant,2070,58.245
480,medium_variant,2070,48.774
480,momentum,2070,38.355
480,no_change,2070,47.065
480,zero_migration,2070,48.774
480,constant_fertility,2075,51.357
480,constant_mortality,2075,44.931
480,high_variant,2075,41.31
480,instant_replacement,2075,41.734
480,low_variant,2075,59.465
480,medium_variant,2075,48.972
480,momentum,2075,38.26
480,no_change,2075,47.379
480,zero_migration,2075,48.972
480,constant_fertility,2080,52.101
480,constant_mortality,2080,44.743
480,high_variant,2080,41.195
480,instant_replacement,2080,41.868
480,low_variant,2080,59.948
480,medium_variant,2080,49.242
480,momentum,2080,37.934
480,no_change,2080,47.594
480,zero_migration,2080,49.242
480,constant_fertility,2085,52.724
480,constant_mortality,2085,44.351
480,high_variant,2085,40.775
480,instant_replacement,2085,41.807
480,low_variant,2085,59.949
480,medium_variant,2085,49.409
480,momentum,2085,37.657
480,no_change,2085,47.619
480,zero_migration,2085,49.409
480,constant_fertility,2090,53.161
480,constant_mortality,2090,43.762
480,high_variant,2090,40.348
480,instant_replacement,2090,41.875
480,low_variant,2090,59.741
480,medium_variant,2090,49.331
480,momentum,2090,37.656
480,no_change,2090,47.489
480,zero_migration,2090,49.331
480,constant_fertility,2095,53.439
480,constant_mortality,2095,43.207
480,high_variant,2095,40.238
480,instant_replacement,2095,42.229
480,low_variant,2095,59.698
480,medium_variant,2095,49.042
480,momentum,2095,37.843
480,no_change,2095,47.368
480,zero_migration,2095,49.042
480,constant_fertility,2100,53.707
480,constant_mortality,2100,42.877
480,high_variant,2100,40.418
480,instant_replacement,2100,42.761
480,low_variant,2100,59.713
480,medium_variant,2100,48.787
480,momentum,2100,38.025
480,no_change,2100,47.366
480,zero_migration,2100,48.787
