country,variant,year,medianageofpopulation
531,estimates,1950,22.573
531,estimates,1955,21.389
531,estimates,1960,19.914
531,estimates,1965,19.599
531,estimates,1970,19.673
531,estimates,1975,20.659
531,estimates,1980,23.26
531,estimates,1985,25.755
531,estimates,1990,28.559
531,estimates,1995,31.885
531,estimates,2000,35.483
531,estimates,2005,38.024
531,estimates,2010,39.968
531,constant_fertility,2015,41.294
531,constant_mortality,2015,41.294
531,estimates,2015,41.294
531,high_variant,2015,41.294
531,instant_replacement,2015,41.294
531,low_variant,2015,41.294
531,medium_variant,2015,41.294
531,momentum,2015,41.294
531,no_change,2015,41.294
531,zero_migration,2015,41.294
531,constant_fertility,2020,41.661
531,constant_mortality,2020,41.634
531,high_variant,2020,41.39
531,instant_replacement,2020,41.638
531,low_variant,2020,42.056
531,medium_variant,2020,41.723
531,momentum,2020,41.876
531,no_change,2020,41.573
531,zero_migration,2020,42.06
531,constant_fertility,2025,41.699
531,constant_mortality,2025,41.62
531,high_variant,2025,41.029
531,instant_replacement,2025,41.65
531,low_variant,2025,42.702
531,medium_variant,2025,41.866
531,momentum,2025,41.877
531,no_change,2025,41.453
531,zero_migration,2025,42.385
531,constant_fertility,2030,41.723
531,constant_mortality,2030,41.555
531,high_variant,2030,40.582
531,instant_replacement,2030,41.643
531,low_variant,2030,43.454
531,medium_variant,2030,42.019
531,momentum,2030,41.448
531,no_change,2030,41.259
531,zero_migration,2030,42.439
531,constant_fertility,2035,42.03
531,constant_mortality,2035,41.768
531,high_variant,2035,40.606
531,instant_replacement,2035,41.929
531,low_variant,2035,44.264
531,medium_variant,2035,42.438
531,momentum,2035,40.885
531,no_change,2035,41.36
531,zero_migration,2035,42.38
531,constant_fertility,2040,42.447
531,constant_mortality,2040,42.077
531,high_variant,2040,40.649
531,instant_replacement,2040,42.327
531,low_variant,2040,45.378
531,medium_variant,2040,43.024
531,momentum,2040,40.794
531,no_change,2040,41.498
531,zero_migration,2040,42.66
531,constant_fertility,2045,42.747
531,constant_mortality,2045,42.275
531,high_variant,2045,40.458
531,instant_replacement,2045,42.603
531,low_variant,2045,46.518
531,medium_variant,2045,43.546
531,momentum,2045,40.612
531,no_change,2045,41.474
531,zero_migration,2045,43.135
531,constant_fertility,2050,42.785
531,constant_mortality,2050,42.232
531,high_variant,2050,39.744
531,instant_replacement,2050,42.593
531,low_variant,2050,47.647
531,medium_variant,2050,43.896
531,momentum,2050,40.006
531,no_change,2050,41.117
531,zero_migration,2050,43.42
531,constant_fertility,2055,42.725
531,constant_mortality,2055,42.215
531,high_variant,2055,39.184
531,instant_replacement,2055,42.49
531,low_variant,2055,48.772
531,medium_variant,2055,44.073
531,momentum,2055,39.64
531,no_change,2055,40.861
531,zero_migration,2055,43.564
531,constant_fertility,2060,42.894
531,constant_mortality,2060,42.436
531,high_variant,2060,39.162
531,instant_replacement,2060,42.634
531,low_variant,2060,49.875
531,medium_variant,2060,44.492
531,momentum,2060,39.467
531,no_change,2060,40.867
531,zero_migration,2060,43.941
531,constant_fertility,2065,43.23
531,constant_mortality,2065,42.767
531,high_variant,2065,39.369
531,instant_replacement,2065,42.959
531,low_variant,2065,51.26
531,medium_variant,2065,45.083
531,momentum,2065,39.412
531,no_change,2065,40.978
531,zero_migration,2065,44.402
531,constant_fertility,2070,43.618
531,constant_mortality,2070,43.091
531,high_variant,2070,39.674
531,instant_replacement,2070,43.345
531,low_variant,2070,52.552
531,medium_variant,2070,45.709
531,momentum,2070,39.466
531,no_change,2070,41.078
531,zero_migration,2070,44.929
531,constant_fertility,2075,43.971
531,constant_mortality,2075,43.333
531,high_variant,2075,39.86
531,instant_replacement,2075,43.705
531,low_variant,2075,53.702
531,medium_variant,2075,46.306
531,momentum,2075,39.549
531,no_change,2075,41.105
531,zero_migration,2075,45.528
531,constant_fertility,2080,44.255
531,constant_mortality,2080,43.465
531,high_variant,2080,39.926
531,instant_replacement,2080,43.987
531,low_variant,2080,54.651
531,medium_variant,2080,46.824
531,momentum,2080,39.59
531,no_change,2080,41.057
531,zero_migration,2080,46.138
531,constant_fertility,2085,44.473
531,constant_mortality,2085,43.515
531,high_variant,2085,39.977
531,instant_replacement,2085,44.188
531,low_variant,2085,55.336
531,medium_variant,2085,47.239
531,momentum,2085,39.595
531,no_change,2085,40.989
531,zero_migration,2085,46.686
531,constant_fertility,2090,44.679
531,constant_mortality,2090,43.555
531,high_variant,2090,40.137
531,instant_replacement,2090,44.379
531,low_variant,2090,55.954
531,medium_variant,2090,47.592
531,momentum,2090,39.6
531,no_change,2090,40.947
531,zero_migration,2090,47.162
531,constant_fertility,2095,44.9
531,constant_mortality,2095,43.614
531,high_variant,2095,40.399
531,instant_replacement,2095,44.612
531,low_variant,2095,56.511
531,medium_variant,2095,47.934
531,momentum,2095,39.616
531,no_change,2095,40.923
531,zero_migration,2095,47.571
531,constant_fertility,2100,45.14
531,constant_mortality,2100,43.671
531,high_variant,2100,40.692
531,instant_replacement,2100,44.887
531,low_variant,2100,57.037
531,medium_variant,2100,48.298
531,momentum,2100,39.636
531,no_change,2100,40.89
531,zero_migration,2100,47.94
