country,variant,year,medianageofpopulation
608,estimates,1950,18.169
608,estimates,1955,17.17
608,estimates,1960,16.53
608,estimates,1965,16.275
608,estimates,1970,16.725
608,estimates,1975,17.414
608,estimates,1980,18.051
608,estimates,1985,18.703
608,estimates,1990,19.245
608,estimates,1995,19.82
608,estimates,2000,20.522
608,estimates,2005,21.268
608,estimates,2010,23.118
608,constant_fertility,2015,24.094
608,constant_mortality,2015,24.094
608,estimates,2015,24.094
608,high_variant,2015,24.094
608,instant_replacement,2015,24.094
608,low_variant,2015,24.094
608,medium_variant,2015,24.094
608,momentum,2015,24.094
608,no_change,2015,24.094
608,zero_migration,2015,24.094
608,constant_fertility,2020,25.057
608,constant_mortality,2020,25.233
608,high_variant,2020,24.971
608,instant_replacement,2020,26.049
608,low_variant,2020,25.514
608,medium_variant,2020,25.241
608,momentum,2020,26.034
608,no_change,2020,25.049
608,zero_migration,2020,25.255
608,constant_fertility,2025,25.882
608,constant_mortality,2025,26.379
608,high_variant,2025,25.707
608,instant_replacement,2025,27.852
608,low_variant,2025,27.116
608,medium_variant,2025,26.412
608,momentum,2025,27.79
608,no_change,2025,25.852
608,zero_migration,2025,26.438
608,constant_fertility,2030,26.462
608,constant_mortality,2030,27.423
608,high_variant,2030,26.229
608,instant_replacement,2030,29.462
608,low_variant,2030,28.766
608,medium_variant,2030,27.497
608,momentum,2030,29.328
608,no_change,2030,26.393
608,zero_migration,2030,27.533
608,constant_fertility,2035,26.883
608,constant_mortality,2035,28.404
608,high_variant,2035,26.718
608,instant_replacement,2035,30.954
608,low_variant,2035,30.371
608,medium_variant,2035,28.539
608,momentum,2035,30.705
608,no_change,2035,26.76
608,zero_migration,2035,28.573
608,constant_fertility,2040,27.173
608,constant_mortality,2040,29.374
608,high_variant,2040,27.176
608,instant_replacement,2040,32.461
608,low_variant,2040,32.074
608,medium_variant,2040,29.585
608,momentum,2040,32.063
608,no_change,2040,26.982
608,zero_migration,2040,29.604
608,constant_fertility,2045,27.444
608,constant_mortality,2045,30.377
608,high_variant,2045,27.76
608,instant_replacement,2045,33.966
608,low_variant,2045,33.831
608,medium_variant,2045,30.695
608,momentum,2045,33.389
608,no_change,2045,27.179
608,zero_migration,2045,30.684
608,constant_fertility,2050,27.733
608,constant_mortality,2050,31.387
608,high_variant,2050,28.489
608,instant_replacement,2050,35.509
608,low_variant,2050,35.694
608,medium_variant,2050,31.826
608,momentum,2050,34.588
608,no_change,2050,27.379
608,zero_migration,2050,31.796
608,constant_fertility,2055,27.999
608,constant_mortality,2055,32.361
608,high_variant,2055,29.273
608,instant_replacement,2055,36.047
608,low_variant,2055,37.452
608,medium_variant,2055,32.96
608,momentum,2055,34.686
608,no_change,2055,27.533
608,zero_migration,2055,32.919
608,constant_fertility,2060,28.214
608,constant_mortality,2060,33.299
608,high_variant,2060,30.083
608,instant_replacement,2060,36.54
608,low_variant,2060,39.153
608,medium_variant,2060,34.093
608,momentum,2060,34.939
608,no_change,2060,27.619
608,zero_migration,2060,34.044
608,constant_fertility,2065,28.374
608,constant_mortality,2065,34.189
608,high_variant,2065,30.846
608,instant_replacement,2065,37.137
608,low_variant,2065,40.753
608,medium_variant,2065,35.217
608,momentum,2065,35.291
608,no_change,2065,27.642
608,zero_migration,2065,35.16
608,constant_fertility,2070,28.504
608,constant_mortality,2070,35.023
608,high_variant,2070,31.578
608,instant_replacement,2070,37.771
608,low_variant,2070,42.244
608,medium_variant,2070,36.328
608,momentum,2070,35.625
608,no_change,2070,27.632
608,zero_migration,2070,36.259
608,constant_fertility,2075,28.631
608,constant_mortality,2075,35.794
608,high_variant,2075,32.294
608,instant_replacement,2075,38.362
608,low_variant,2075,43.686
608,medium_variant,2075,37.394
608,momentum,2075,35.822
608,no_change,2075,27.62
608,zero_migration,2075,37.311
608,constant_fertility,2080,28.768
608,constant_mortality,2080,36.493
608,high_variant,2080,33.003
608,instant_replacement,2080,38.841
608,low_variant,2080,45.117
608,medium_variant,2080,38.415
608,momentum,2080,35.892
608,no_change,2080,27.616
608,zero_migration,2080,38.316
608,constant_fertility,2085,28.914
608,constant_mortality,2085,37.133
608,high_variant,2085,33.713
608,instant_replacement,2085,39.213
608,low_variant,2085,46.484
608,medium_variant,2085,39.399
608,momentum,2085,35.864
608,no_change,2085,27.621
608,zero_migration,2085,39.283
608,constant_fertility,2090,29.069
608,constant_mortality,2090,37.713
608,high_variant,2090,34.419
608,instant_replacement,2090,39.485
608,low_variant,2090,47.792
608,medium_variant,2090,40.356
608,momentum,2090,35.761
608,no_change,2090,27.629
608,zero_migration,2090,40.224
608,constant_fertility,2095,29.228
608,constant_mortality,2095,38.219
608,high_variant,2095,35.106
608,instant_replacement,2095,39.678
608,low_variant,2095,49.042
608,medium_variant,2095,41.272
608,momentum,2095,35.68
608,no_change,2095,27.632
608,zero_migration,2095,41.13
608,constant_fertility,2100,29.389
608,constant_mortality,2100,38.643
608,high_variant,2100,35.765
608,instant_replacement,2100,39.91
608,low_variant,2100,50.217
608,medium_variant,2100,42.132
608,momentum,2100,35.679
608,no_change,2100,27.632
608,zero_migration,2100,41.985
