country,variant,year,medianageofpopulation
643,estimates,1950,24.337
643,estimates,1955,26.11
643,estimates,1960,27.206
643,estimates,1965,28.625
643,estimates,1970,30.759
643,estimates,1975,30.833
643,estimates,1980,31.381
643,estimates,1985,32.163
643,estimates,1990,33.352
643,estimates,1995,35.013
643,estimates,2000,36.498
643,estimates,2005,37.319
643,estimates,2010,38.014
643,constant_fertility,2015,38.729
643,constant_mortality,2015,38.729
643,estimates,2015,38.729
643,high_variant,2015,38.729
643,instant_replacement,2015,38.729
643,low_variant,2015,38.729
643,medium_variant,2015,38.729
643,momentum,2015,38.729
643,no_change,2015,38.729
643,zero_migration,2015,38.729
643,constant_fertility,2020,39.694
643,constant_mortality,2020,39.517
643,high_variant,2020,39.317
643,instant_replacement,2020,39.214
643,low_variant,2020,39.853
643,medium_variant,2020,39.585
643,momentum,2020,39.243
643,no_change,2020,39.626
643,zero_migration,2020,39.688
643,constant_fertility,2025,41.259
643,constant_mortality,2025,40.766
643,high_variant,2025,40.288
643,instant_replacement,2025,40.275
643,low_variant,2025,41.615
643,medium_variant,2025,40.952
643,momentum,2025,40.244
643,no_change,2025,41.074
643,zero_migration,2025,41.125
643,constant_fertility,2030,43.011
643,constant_mortality,2030,42.252
643,high_variant,2030,41.538
643,instant_replacement,2030,41.708
643,low_variant,2030,43.618
643,medium_variant,2030,42.578
643,momentum,2030,41.58
643,no_change,2030,42.688
643,zero_migration,2030,42.812
643,constant_fertility,2035,44.639
643,constant_mortality,2035,43.222
643,high_variant,2035,41.952
643,instant_replacement,2035,42.452
643,low_variant,2035,45.681
643,medium_variant,2035,43.941
643,momentum,2035,42.04
643,no_change,2035,43.928
643,zero_migration,2035,44.36
643,constant_fertility,2040,44.886
643,constant_mortality,2040,42.344
643,high_variant,2040,40.21
643,instant_replacement,2040,41.299
643,low_variant,2040,46.695
643,medium_variant,2040,43.76
643,momentum,2040,40.175
643,no_change,2040,43.487
643,zero_migration,2040,44.368
643,constant_fertility,2045,43.528
643,constant_mortality,2045,40.444
643,high_variant,2045,38.285
643,instant_replacement,2045,39.51
643,low_variant,2045,46.357
643,medium_variant,2045,42.169
643,momentum,2045,38.106
643,no_change,2045,41.829
643,zero_migration,2045,42.618
643,constant_fertility,2050,43.054
643,constant_mortality,2050,39.606
643,high_variant,2050,37.29
643,instant_replacement,2050,38.696
643,low_variant,2050,45.949
643,medium_variant,2050,41.417
643,momentum,2050,37.133
643,no_change,2050,41.201
643,zero_migration,2050,41.769
643,constant_fertility,2055,43.502
643,constant_mortality,2055,39.779
643,high_variant,2055,37.052
643,instant_replacement,2055,38.816
643,low_variant,2055,46.477
643,medium_variant,2055,41.699
643,momentum,2055,37.145
643,no_change,2055,41.629
643,zero_migration,2055,42.025
643,constant_fertility,2060,44.489
643,constant_mortality,2060,39.916
643,high_variant,2060,37.043
643,instant_replacement,2060,39.507
643,low_variant,2060,47.767
643,medium_variant,2060,42.253
643,momentum,2060,37.305
643,no_change,2060,42.076
643,zero_migration,2060,42.629
643,constant_fertility,2065,45.157
643,constant_mortality,2065,39.729
643,high_variant,2065,36.837
643,instant_replacement,2065,39.883
643,low_variant,2065,49.245
643,medium_variant,2065,42.642
643,momentum,2065,36.96
643,no_change,2065,42.023
643,zero_migration,2065,43.063
643,constant_fertility,2070,45.249
643,constant_mortality,2070,39.003
643,high_variant,2070,36.265
643,instant_replacement,2070,39.638
643,low_variant,2070,50.191
643,medium_variant,2070,42.601
643,momentum,2070,36.105
643,no_change,2070,41.453
643,zero_migration,2070,43.037
643,constant_fertility,2075,45.004
643,constant_mortality,2075,38.255
643,high_variant,2075,35.753
643,instant_replacement,2075,39.12
643,low_variant,2075,50.489
643,medium_variant,2075,42.143
643,momentum,2075,35.431
643,no_change,2075,40.939
643,zero_migration,2075,42.51
643,constant_fertility,2080,45.01
643,constant_mortality,2080,38.011
643,high_variant,2080,35.695
643,instant_replacement,2080,38.975
643,low_variant,2080,50.225
643,medium_variant,2080,41.86
643,momentum,2080,35.375
643,no_change,2080,40.92
643,zero_migration,2080,42.139
643,constant_fertility,2085,45.506
643,constant_mortality,2085,38.186
643,high_variant,2085,36.017
643,instant_replacement,2085,39.363
643,low_variant,2085,50.073
643,medium_variant,2085,42.112
643,momentum,2085,35.715
643,no_change,2085,41.217
643,zero_migration,2085,42.363
643,constant_fertility,2090,46.237
643,constant_mortality,2090,38.473
643,high_variant,2090,36.492
643,instant_replacement,2090,40.113
643,low_variant,2090,50.496
643,medium_variant,2090,42.732
643,momentum,2090,36.081
643,no_change,2090,41.494
643,zero_migration,2090,43.004
643,constant_fertility,2095,46.921
643,constant_mortality,2095,38.59
643,high_variant,2095,36.909
643,instant_replacement,2095,40.87
643,low_variant,2095,51.278
643,medium_variant,2095,43.42
643,momentum,2095,36.198
643,no_change,2095,41.539
643,zero_migration,2095,43.734
643,constant_fertility,2100,47.38
643,constant_mortality,2100,38.43
643,high_variant,2100,37.123
643,instant_replacement,2100,41.348
643,low_variant,2100,52.026
643,medium_variant,2100,43.899
643,momentum,2100,35.991
643,no_change,2100,41.383
643,zero_migration,2100,44.237
