country,variant,year,medianageofpopulation
578,estimates,1950,32.583
578,estimates,1955,33.578
578,estimates,1960,34.331
578,estimates,1965,34.079
578,estimates,1970,32.932
578,estimates,1975,32.443
578,estimates,1980,33.31
578,estimates,1985,34.606
578,estimates,1990,35.412
578,estimates,1995,36.127
578,estimates,2000,36.909
578,estimates,2005,37.957
578,estimates,2010,38.676
578,constant_fertility,2015,39.154
578,constant_mortality,2015,39.154
578,estimates,2015,39.154
578,high_variant,2015,39.154
578,instant_replacement,2015,39.154
578,low_variant,2015,39.154
578,medium_variant,2015,39.154
578,momentum,2015,39.154
578,no_change,2015,39.154
578,zero_migration,2015,39.154
578,constant_fertility,2020,39.684
578,constant_mortality,2020,39.594
578,high_variant,2020,39.373
578,instant_replacement,2020,39.381
578,low_variant,2020,39.975
578,medium_variant,2020,39.674
578,momentum,2020,39.998
578,no_change,2020,39.604
578,zero_migration,2020,40.391
578,constant_fertility,2025,40.338
578,constant_mortality,2025,40.067
578,high_variant,2025,39.546
578,instant_replacement,2025,39.746
578,low_variant,2025,41.094
578,medium_variant,2025,40.308
578,momentum,2025,40.875
578,no_change,2025,40.098
578,zero_migration,2025,41.715
578,constant_fertility,2030,41.128
578,constant_mortality,2030,40.626
578,high_variant,2030,39.763
578,instant_replacement,2030,40.27
578,low_variant,2030,42.388
578,medium_variant,2030,41.073
578,momentum,2030,41.74
578,no_change,2030,40.681
578,zero_migration,2030,43.069
578,constant_fertility,2035,41.885
578,constant_mortality,2035,41.109
578,high_variant,2035,39.963
578,instant_replacement,2035,40.77
578,low_variant,2035,43.639
578,medium_variant,2035,41.802
578,momentum,2035,42.413
578,no_change,2035,41.192
578,zero_migration,2035,44.349
578,constant_fertility,2040,42.538
578,constant_mortality,2040,41.458
578,high_variant,2040,40.015
578,instant_replacement,2040,41.134
578,low_variant,2040,44.816
578,medium_variant,2040,42.421
578,momentum,2040,42.715
578,no_change,2040,41.574
578,zero_migration,2040,45.394
578,constant_fertility,2045,43.041
578,constant_mortality,2045,41.619
578,high_variant,2045,39.767
578,instant_replacement,2045,41.255
578,low_variant,2045,45.928
578,medium_variant,2045,42.883
578,momentum,2045,42.515
578,no_change,2045,41.777
578,zero_migration,2045,46.075
578,constant_fertility,2050,43.438
578,constant_mortality,2050,41.725
578,high_variant,2050,39.386
578,instant_replacement,2050,41.269
578,low_variant,2050,46.962
578,medium_variant,2050,43.24
578,momentum,2050,42.068
578,no_change,2050,41.924
578,zero_migration,2050,46.437
578,constant_fertility,2055,43.821
578,constant_mortality,2055,41.729
578,high_variant,2055,38.809
578,instant_replacement,2055,41.094
578,low_variant,2055,48.056
578,medium_variant,2055,43.564
578,momentum,2055,41.507
578,no_change,2055,41.987
578,zero_migration,2055,46.793
578,constant_fertility,2060,44.108
578,constant_mortality,2060,41.761
578,high_variant,2060,38.7
578,instant_replacement,2060,41.307
578,low_variant,2060,49.2
578,medium_variant,2060,43.801
578,momentum,2060,41.391
578,no_change,2060,42.062
578,zero_migration,2060,47.093
578,constant_fertility,2065,44.514
578,constant_mortality,2065,41.905
578,high_variant,2065,38.835
578,instant_replacement,2065,41.686
578,low_variant,2065,50.305
578,medium_variant,2065,44.161
578,momentum,2065,41.458
578,no_change,2065,42.243
578,zero_migration,2065,47.384
578,constant_fertility,2070,45.009
578,constant_mortality,2070,42.099
578,high_variant,2070,39.079
578,instant_replacement,2070,42.096
578,low_variant,2070,51.207
578,medium_variant,2070,44.614
578,momentum,2070,41.434
578,no_change,2070,42.472
578,zero_migration,2070,47.719
578,constant_fertility,2075,45.53
578,constant_mortality,2075,42.275
578,high_variant,2075,39.249
578,instant_replacement,2075,42.474
578,low_variant,2075,51.994
578,medium_variant,2075,45.099
578,momentum,2075,41.257
578,no_change,2075,42.68
578,zero_migration,2075,48.026
578,constant_fertility,2080,46.008
578,constant_mortality,2080,42.392
578,high_variant,2080,39.31
578,instant_replacement,2080,42.766
578,low_variant,2080,52.646
578,medium_variant,2080,45.539
578,momentum,2080,41
578,no_change,2080,42.83
578,zero_migration,2080,48.232
578,constant_fertility,2085,46.427
578,constant_mortality,2085,42.469
578,high_variant,2085,39.344
578,instant_replacement,2085,43.007
578,low_variant,2085,53.224
578,medium_variant,2085,45.918
578,momentum,2085,40.84
578,no_change,2085,42.937
578,zero_migration,2085,48.382
578,constant_fertility,2090,46.818
578,constant_mortality,2090,42.547
578,high_variant,2090,39.483
578,instant_replacement,2090,43.293
578,low_variant,2090,53.814
578,medium_variant,2090,46.27
578,momentum,2090,40.882
578,no_change,2090,43.042
578,zero_migration,2090,48.58
578,constant_fertility,2095,47.232
578,constant_mortality,2095,42.658
578,high_variant,2095,39.784
578,instant_replacement,2095,43.691
578,low_variant,2095,54.42
578,medium_variant,2095,46.65
578,momentum,2095,41.048
578,no_change,2095,43.174
578,zero_migration,2095,48.881
578,constant_fertility,2100,47.683
578,constant_mortality,2100,42.799
578,high_variant,2100,40.182
578,instant_replacement,2100,44.172
578,low_variant,2100,55.007
578,medium_variant,2100,47.074
578,momentum,2100,41.179
578,no_change,2100,43.331
578,zero_migration,2100,49.239
