country,variant,year,medianageofpopulation
894,estimates,1950,17.542
894,estimates,1955,17.494
894,estimates,1960,17.243
894,estimates,1965,16.818
894,estimates,1970,16.383
894,estimates,1975,16.127
894,estimates,1980,16.066
894,estimates,1985,16.253
894,estimates,1990,16.391
894,estimates,1995,16.489
894,estimates,2000,16.583
894,estimates,2005,16.366
894,estimates,2010,16.462
894,constant_fertility,2015,17.051
894,constant_mortality,2015,17.051
894,estimates,2015,17.051
894,high_variant,2015,17.051
894,instant_replacement,2015,17.051
894,low_variant,2015,17.051
894,medium_variant,2015,17.051
894,momentum,2015,17.051
894,no_change,2015,17.051
894,zero_migration,2015,17.051
894,constant_fertility,2020,17.508
894,constant_mortality,2020,17.741
894,high_variant,2020,17.533
894,instant_replacement,2020,19.669
894,low_variant,2020,17.906
894,medium_variant,2020,17.72
894,momentum,2020,19.643
894,no_change,2020,17.532
894,zero_migration,2020,17.747
894,constant_fertility,2025,17.753
894,constant_mortality,2025,18.437
894,high_variant,2025,17.886
894,instant_replacement,2025,22.24
894,low_variant,2025,18.848
894,medium_variant,2025,18.367
894,momentum,2025,22.132
894,no_change,2025,17.836
894,zero_migration,2025,18.406
894,constant_fertility,2030,17.805
894,constant_mortality,2030,19.099
894,high_variant,2030,18.15
894,instant_replacement,2030,24.5
894,low_variant,2030,19.826
894,medium_variant,2030,18.988
894,momentum,2030,24.269
894,no_change,2030,17.945
894,zero_migration,2030,19.021
894,constant_fertility,2035,17.86
894,constant_mortality,2035,19.757
894,high_variant,2035,18.542
894,instant_replacement,2035,26.722
894,low_variant,2035,20.911
894,medium_variant,2035,19.632
894,momentum,2035,26.287
894,no_change,2035,18.012
894,zero_migration,2035,19.66
894,constant_fertility,2040,18.031
894,constant_mortality,2040,20.5
894,high_variant,2040,19.138
894,instant_replacement,2040,28.979
894,low_variant,2040,21.94
894,medium_variant,2040,20.396
894,momentum,2040,28.352
894,no_change,2040,18.159
894,zero_migration,2040,20.428
894,constant_fertility,2045,18.212
894,constant_mortality,2045,21.296
894,high_variant,2045,19.797
894,instant_replacement,2045,31.54
894,low_variant,2045,22.969
894,medium_variant,2045,21.255
894,momentum,2045,30.597
894,no_change,2045,18.313
894,zero_migration,2045,21.292
894,constant_fertility,2050,18.34
894,constant_mortality,2050,22.092
894,high_variant,2050,20.511
894,instant_replacement,2050,33.362
894,low_variant,2050,24.024
894,medium_variant,2050,22.123
894,momentum,2050,30.959
894,no_change,2050,18.417
894,zero_migration,2050,22.163
894,constant_fertility,2055,18.408
894,constant_mortality,2055,22.868
894,high_variant,2055,21.161
894,instant_replacement,2055,33.801
894,low_variant,2055,25.103
894,medium_variant,2055,22.984
894,momentum,2055,31.192
894,no_change,2055,18.455
894,zero_migration,2055,23.023
894,constant_fertility,2060,18.449
894,constant_mortality,2060,23.627
894,high_variant,2060,21.792
894,instant_replacement,2060,34.502
894,low_variant,2060,26.323
894,medium_variant,2060,23.847
894,momentum,2060,31.735
894,no_change,2060,18.458
894,zero_migration,2060,23.881
894,constant_fertility,2065,18.496
894,constant_mortality,2065,24.366
894,high_variant,2065,22.45
894,instant_replacement,2065,35.493
894,low_variant,2065,27.542
894,medium_variant,2065,24.708
894,momentum,2065,32.464
894,no_change,2065,18.459
894,zero_migration,2065,24.737
894,constant_fertility,2070,18.55
894,constant_mortality,2070,25.101
894,high_variant,2070,23.141
894,instant_replacement,2070,36.74
894,low_variant,2070,28.76
894,medium_variant,2070,25.626
894,momentum,2070,33.234
894,no_change,2070,18.469
894,zero_migration,2070,25.653
894,constant_fertility,2075,18.603
894,constant_mortality,2075,25.874
894,high_variant,2075,23.849
894,instant_replacement,2075,37.966
894,low_variant,2075,29.977
894,medium_variant,2075,26.57
894,momentum,2075,33.817
894,no_change,2075,18.481
894,zero_migration,2075,26.594
894,constant_fertility,2080,18.648
894,constant_mortality,2080,26.633
894,high_variant,2080,24.558
894,instant_replacement,2080,38.994
894,low_variant,2080,31.231
894,medium_variant,2080,27.512
894,momentum,2080,33.903
894,no_change,2080,18.487
894,zero_migration,2080,27.533
894,constant_fertility,2085,18.687
894,constant_mortality,2085,27.37
894,high_variant,2085,25.272
894,instant_replacement,2085,39.513
894,low_variant,2085,32.471
894,medium_variant,2085,28.448
894,momentum,2085,33.613
894,no_change,2085,18.486
894,zero_migration,2085,28.467
894,constant_fertility,2090,18.723
894,constant_mortality,2090,28.089
894,high_variant,2090,26.009
894,instant_replacement,2090,39.55
894,low_variant,2090,33.698
894,medium_variant,2090,29.378
894,momentum,2090,33.371
894,no_change,2090,18.484
894,zero_migration,2090,29.394
894,constant_fertility,2095,18.76
894,constant_mortality,2095,28.793
894,high_variant,2095,26.744
894,instant_replacement,2095,39.553
894,low_variant,2095,34.922
894,medium_variant,2095,30.323
894,momentum,2095,33.349
894,no_change,2095,18.484
894,zero_migration,2095,30.337
894,constant_fertility,2100,18.797
894,constant_mortality,2100,29.486
894,high_variant,2100,27.483
894,instant_replacement,2100,39.778
894,low_variant,2100,36.192
894,medium_variant,2100,31.299
894,momentum,2100,33.478
894,no_change,2100,18.487
894,zero_migration,2100,31.311
