country,variant,year,medianageofpopulation
795,estimates,1950,23.535
795,estimates,1955,23.006
795,estimates,1960,21.731
795,estimates,1965,18.737
795,estimates,1970,17.66
795,estimates,1975,18.038
795,estimates,1980,18.724
795,estimates,1985,19.396
795,estimates,1990,19.637
795,estimates,1995,20.101
795,estimates,2000,21.654
795,estimates,2005,22.995
795,estimates,2010,24.437
795,constant_fertility,2015,25.637
795,constant_mortality,2015,25.637
795,estimates,2015,25.637
795,high_variant,2015,25.637
795,instant_replacement,2015,25.637
795,low_variant,2015,25.637
795,medium_variant,2015,25.637
795,momentum,2015,25.637
795,no_change,2015,25.637
795,zero_migration,2015,25.637
795,constant_fertility,2020,26.701
795,constant_mortality,2020,26.936
795,high_variant,2020,26.665
795,instant_replacement,2020,27.603
795,low_variant,2020,27.208
795,medium_variant,2020,26.937
795,momentum,2020,27.58
795,no_change,2020,26.7
795,zero_migration,2020,26.933
795,constant_fertility,2025,27.243
795,constant_mortality,2025,28.012
795,high_variant,2025,27.173
795,instant_replacement,2025,29.402
795,low_variant,2025,28.86
795,medium_variant,2025,28.016
795,momentum,2025,29.318
795,no_change,2025,27.244
795,zero_migration,2025,28.003
795,constant_fertility,2030,27.421
795,constant_mortality,2030,28.795
795,high_variant,2030,27.385
795,instant_replacement,2030,30.569
795,low_variant,2030,30.252
795,medium_variant,2030,28.812
795,momentum,2030,30.404
795,no_change,2030,27.417
795,zero_migration,2030,28.791
795,constant_fertility,2035,27.477
795,constant_mortality,2035,29.556
795,high_variant,2035,27.657
795,instant_replacement,2035,31.602
795,low_variant,2035,31.66
795,medium_variant,2035,29.592
795,momentum,2035,31.338
795,no_change,2035,27.466
795,zero_migration,2035,29.564
795,constant_fertility,2040,27.737
795,constant_mortality,2040,30.287
795,high_variant,2040,28.194
795,instant_replacement,2040,32.526
795,low_variant,2040,33.008
795,medium_variant,2040,30.349
795,momentum,2040,32.16
795,no_change,2040,27.727
795,zero_migration,2040,30.31
795,constant_fertility,2045,28.186
795,constant_mortality,2045,31.701
795,high_variant,2045,29.038
795,instant_replacement,2045,33.737
795,low_variant,2045,34.492
795,medium_variant,2045,31.769
795,momentum,2045,33.327
795,no_change,2045,28.177
795,zero_migration,2045,31.716
795,constant_fertility,2050,28.471
795,constant_mortality,2050,33.034
795,high_variant,2050,29.867
795,instant_replacement,2050,35.458
795,low_variant,2050,36.669
795,medium_variant,2050,33.143
795,momentum,2050,34.841
795,no_change,2050,28.447
795,zero_migration,2050,33.065
795,constant_fertility,2055,28.504
795,constant_mortality,2055,34.263
795,high_variant,2055,30.552
795,instant_replacement,2055,36.232
795,low_variant,2055,38.775
795,medium_variant,2055,34.443
795,momentum,2055,35.269
795,no_change,2055,28.45
795,zero_migration,2055,34.335
795,constant_fertility,2060,28.351
795,constant_mortality,2060,35.249
795,high_variant,2060,31.084
795,instant_replacement,2060,36.702
795,low_variant,2060,40.715
795,medium_variant,2060,35.52
795,momentum,2060,35.52
795,no_change,2060,28.259
795,zero_migration,2060,35.393
795,constant_fertility,2065,28.25
795,constant_mortality,2065,35.916
795,high_variant,2065,31.508
795,instant_replacement,2065,36.948
795,low_variant,2065,42.275
795,medium_variant,2065,36.318
795,momentum,2065,35.541
795,no_change,2065,28.126
795,zero_migration,2065,36.175
795,constant_fertility,2070,28.314
795,constant_mortality,2070,36.462
795,high_variant,2070,31.986
795,instant_replacement,2070,37.153
795,low_variant,2070,43.516
795,medium_variant,2070,37
795,momentum,2070,35.578
795,no_change,2070,28.153
795,zero_migration,2070,36.854
795,constant_fertility,2075,28.454
795,constant_mortality,2075,37.061
795,high_variant,2075,32.566
795,instant_replacement,2075,37.493
795,low_variant,2075,44.45
795,medium_variant,2075,37.725
795,momentum,2075,35.765
795,no_change,2075,28.239
795,zero_migration,2075,37.581
795,constant_fertility,2080,28.565
795,constant_mortality,2080,37.766
795,high_variant,2080,33.218
795,instant_replacement,2080,37.955
795,low_variant,2080,45.418
795,medium_variant,2080,38.578
795,momentum,2080,36.002
795,no_change,2080,28.278
795,zero_migration,2080,38.428
795,constant_fertility,2085,28.617
795,constant_mortality,2085,38.511
795,high_variant,2085,33.882
795,instant_replacement,2085,38.411
795,low_variant,2085,46.583
795,medium_variant,2085,39.544
795,momentum,2085,36.134
795,no_change,2085,28.239
795,zero_migration,2085,39.375
795,constant_fertility,2090,28.665
795,constant_mortality,2090,39.165
795,high_variant,2090,34.471
795,instant_replacement,2090,38.723
795,low_variant,2090,47.83
795,medium_variant,2090,40.487
795,momentum,2090,36.087
795,no_change,2090,28.184
795,zero_migration,2090,40.303
795,constant_fertility,2095,28.762
795,constant_mortality,2095,39.584
795,high_variant,2095,34.926
795,instant_replacement,2095,38.852
795,low_variant,2095,49.044
795,medium_variant,2095,41.234
795,momentum,2095,35.947
795,no_change,2095,28.174
795,zero_migration,2095,41.036
795,constant_fertility,2100,28.908
795,constant_mortality,2100,39.754
795,high_variant,2100,35.287
795,instant_replacement,2100,38.951
795,low_variant,2100,50.085
795,medium_variant,2100,41.767
795,momentum,2100,35.857
795,no_change,2100,28.202
795,zero_migration,2100,41.568
