country,variant,year,medianageofpopulation
352,estimates,1950,26.529
352,estimates,1955,26.227
352,estimates,1960,25.421
352,estimates,1965,24.234
352,estimates,1970,24.482
352,estimates,1975,25.405
352,estimates,1980,26.945
352,estimates,1985,28.403
352,estimates,1990,29.983
352,estimates,1995,31.47
352,estimates,2000,32.853
352,estimates,2005,34.338
352,estimates,2010,34.822
352,constant_fertility,2015,35.995
352,constant_mortality,2015,35.995
352,estimates,2015,35.995
352,high_variant,2015,35.995
352,instant_replacement,2015,35.995
352,low_variant,2015,35.995
352,medium_variant,2015,35.995
352,momentum,2015,35.995
352,no_change,2015,35.995
352,zero_migration,2015,35.995
352,constant_fertility,2020,37.253
352,constant_mortality,2020,37.258
352,high_variant,2020,37.027
352,instant_replacement,2020,37.157
352,low_variant,2020,37.635
352,medium_variant,2020,37.331
352,momentum,2020,37.209
352,no_change,2020,37.18
352,zero_migration,2020,37.459
352,constant_fertility,2025,38.476
352,constant_mortality,2025,38.476
352,high_variant,2025,37.882
352,instant_replacement,2025,38.277
352,low_variant,2025,39.483
352,medium_variant,2025,38.682
352,momentum,2025,38.326
352,no_change,2025,38.27
352,zero_migration,2025,38.949
352,constant_fertility,2030,39.643
352,constant_mortality,2030,39.612
352,high_variant,2030,38.699
352,instant_replacement,2030,39.367
352,low_variant,2030,41.385
352,medium_variant,2030,39.978
352,momentum,2030,39.345
352,no_change,2030,39.277
352,zero_migration,2030,40.38
352,constant_fertility,2035,41.019
352,constant_mortality,2035,40.933
352,high_variant,2035,39.667
352,instant_replacement,2035,40.653
352,low_variant,2035,43.359
352,medium_variant,2035,41.533
352,momentum,2035,40.494
352,no_change,2035,40.416
352,zero_migration,2035,42.015
352,constant_fertility,2040,41.856
352,constant_mortality,2040,41.689
352,high_variant,2040,39.965
352,instant_replacement,2040,41.341
352,low_variant,2040,45.33
352,medium_variant,2040,42.675
352,momentum,2040,40.891
352,no_change,2040,40.866
352,zero_migration,2040,43.321
352,constant_fertility,2045,42.31
352,constant_mortality,2045,42.09
352,high_variant,2045,39.929
352,instant_replacement,2045,41.661
352,low_variant,2045,46.824
352,medium_variant,2045,43.417
352,momentum,2045,40.864
352,no_change,2045,40.977
352,zero_migration,2045,44.124
352,constant_fertility,2050,42.762
352,constant_mortality,2050,42.56
352,high_variant,2050,40.028
352,instant_replacement,2050,42.016
352,low_variant,2050,48.206
352,medium_variant,2050,44.072
352,momentum,2050,40.998
352,no_change,2050,41.243
352,zero_migration,2050,44.748
352,constant_fertility,2055,43.28
352,constant_mortality,2055,43.129
352,high_variant,2055,39.829
352,instant_replacement,2055,42.336
352,low_variant,2055,49.642
352,medium_variant,2055,44.954
352,momentum,2055,41.028
352,no_change,2055,41.444
352,zero_migration,2055,45.686
352,constant_fertility,2060,43.721
352,constant_mortality,2060,43.623
352,high_variant,2060,39.984
352,instant_replacement,2060,42.683
352,low_variant,2060,51.4
352,medium_variant,2060,45.75
352,momentum,2060,41.183
352,no_change,2060,41.633
352,zero_migration,2060,46.561
352,constant_fertility,2065,44.199
352,constant_mortality,2065,44.05
352,high_variant,2065,40.348
352,instant_replacement,2065,43.146
352,low_variant,2065,53.168
352,medium_variant,2065,46.507
352,momentum,2065,41.366
352,no_change,2065,41.827
352,zero_migration,2065,47.381
352,constant_fertility,2070,44.657
352,constant_mortality,2070,44.389
352,high_variant,2070,40.741
352,instant_replacement,2070,43.581
352,low_variant,2070,54.895
352,medium_variant,2070,47.205
352,momentum,2070,41.445
352,no_change,2070,41.947
352,zero_migration,2070,48.113
352,constant_fertility,2075,45.019
352,constant_mortality,2075,44.582
352,high_variant,2075,40.975
352,instant_replacement,2075,43.913
352,low_variant,2075,56.124
352,medium_variant,2075,47.8
352,momentum,2075,41.381
352,no_change,2075,41.967
352,zero_migration,2075,48.722
352,constant_fertility,2080,45.287
352,constant_mortality,2080,44.661
352,high_variant,2080,41.059
352,instant_replacement,2080,44.132
352,low_variant,2080,57.062
352,medium_variant,2080,48.266
352,momentum,2080,41.258
352,no_change,2080,41.946
352,zero_migration,2080,49.168
352,constant_fertility,2085,45.534
352,constant_mortality,2085,44.729
352,high_variant,2085,41.107
352,instant_replacement,2085,44.317
352,low_variant,2085,57.712
352,medium_variant,2085,48.644
352,momentum,2085,41.195
352,no_change,2085,41.957
352,zero_migration,2085,49.503
352,constant_fertility,2090,45.819
352,constant_mortality,2090,44.837
352,high_variant,2090,41.241
352,instant_replacement,2090,44.559
352,low_variant,2090,58.208
352,medium_variant,2090,49.021
352,momentum,2090,41.234
352,no_change,2090,42.019
352,zero_migration,2090,49.849
352,constant_fertility,2095,46.156
352,constant_mortality,2095,44.946
352,high_variant,2095,41.513
352,instant_replacement,2095,44.889
352,low_variant,2095,58.733
352,medium_variant,2095,49.442
352,momentum,2095,41.324
352,no_change,2095,42.095
352,zero_migration,2095,50.265
352,constant_fertility,2100,46.516
352,constant_mortality,2100,44.998
352,high_variant,2100,41.875
352,instant_replacement,2100,45.278
352,low_variant,2100,59.295
352,medium_variant,2100,49.877
352,momentum,2100,41.387
352,no_change,2100,42.148
352,zero_migration,2100,50.695
