country,variant,year,medianageofpopulation
498,estimates,1950,26.618
498,estimates,1955,26.585
498,estimates,1960,26.078
498,estimates,1965,26.175
498,estimates,1970,26.289
498,estimates,1975,26.209
498,estimates,1980,27.695
498,estimates,1985,28.652
498,estimates,1990,29.867
498,estimates,1995,30.796
498,estimates,2000,31.255
498,estimates,2005,32.388
498,estimates,2010,34.164
498,constant_fertility,2015,35.565
498,constant_mortality,2015,35.565
498,estimates,2015,35.565
498,high_variant,2015,35.565
498,instant_replacement,2015,35.565
498,low_variant,2015,35.565
498,medium_variant,2015,35.565
498,momentum,2015,35.565
498,no_change,2015,35.565
498,zero_migration,2015,35.565
498,constant_fertility,2020,37.594
498,constant_mortality,2020,37.57
498,high_variant,2020,37.337
498,instant_replacement,2020,36.632
498,low_variant,2020,37.907
498,medium_variant,2020,37.622
498,momentum,2020,36.509
498,no_change,2020,37.542
498,zero_migration,2020,37.556
498,constant_fertility,2025,39.904
498,constant_mortality,2025,39.781
498,high_variant,2025,39.328
498,instant_replacement,2025,38.349
498,low_variant,2025,40.584
498,medium_variant,2025,39.908
498,momentum,2025,38.093
498,no_change,2025,39.777
498,zero_migration,2025,39.79
498,constant_fertility,2030,42.731
498,constant_mortality,2030,42.412
498,high_variant,2030,41.705
498,instant_replacement,2030,40.51
498,low_variant,2030,43.613
498,medium_variant,2030,42.659
498,momentum,2030,40.045
498,no_change,2030,42.484
498,zero_migration,2030,42.468
498,constant_fertility,2035,45.551
498,constant_mortality,2035,44.972
498,high_variant,2035,43.833
498,instant_replacement,2035,42.086
498,low_variant,2035,46.691
498,medium_variant,2035,45.388
498,momentum,2035,41.18
498,no_change,2035,45.142
498,zero_migration,2035,45.111
498,constant_fertility,2040,47.865
498,constant_mortality,2040,46.739
498,high_variant,2040,45.38
498,instant_replacement,2040,42.776
498,low_variant,2040,49.617
498,medium_variant,2040,47.513
498,momentum,2040,41.071
498,no_change,2040,47.093
498,zero_migration,2040,47.061
498,constant_fertility,2045,50.003
498,constant_mortality,2045,47.792
498,high_variant,2045,45.559
498,instant_replacement,2045,41.743
498,low_variant,2045,52.056
498,medium_variant,2045,49.239
498,momentum,2045,39.26
498,no_change,2045,48.564
498,zero_migration,2045,48.492
498,constant_fertility,2050,51.16
498,constant_mortality,2050,47.776
498,high_variant,2050,44.502
498,instant_replacement,2050,40.157
498,low_variant,2050,54.344
498,medium_variant,2050,50.012
498,momentum,2050,37.469
498,no_change,2050,49.164
498,zero_migration,2050,49.01
498,constant_fertility,2055,51.882
498,constant_mortality,2055,47.447
498,high_variant,2055,43.751
498,instant_replacement,2055,39.282
498,low_variant,2055,55.997
498,medium_variant,2055,49.976
498,momentum,2055,37.244
498,no_change,2055,49.202
498,zero_migration,2055,49.014
498,constant_fertility,2060,52.665
498,constant_mortality,2060,47.485
498,high_variant,2060,43.314
498,instant_replacement,2060,40.381
498,low_variant,2060,57.244
498,medium_variant,2060,50.411
498,momentum,2060,37.696
498,no_change,2060,49.66
498,zero_migration,2060,49.413
498,constant_fertility,2065,53.672
498,constant_mortality,2065,47.362
498,high_variant,2065,43.133
498,instant_replacement,2065,41.084
498,low_variant,2065,58.409
498,medium_variant,2065,51.003
498,momentum,2065,37.641
498,no_change,2065,50.331
498,zero_migration,2065,49.947
498,constant_fertility,2070,54.778
498,constant_mortality,2070,46.665
498,high_variant,2070,42.724
498,instant_replacement,2070,41.171
498,low_variant,2070,59.726
498,medium_variant,2070,51.191
498,momentum,2070,36.949
498,no_change,2070,50.775
498,zero_migration,2070,50.006
498,constant_fertility,2075,55.669
498,constant_mortality,2075,45.536
498,high_variant,2075,41.873
498,instant_replacement,2075,40.543
498,low_variant,2075,61.249
498,medium_variant,2075,50.835
498,momentum,2075,36.076
498,no_change,2075,50.869
498,zero_migration,2075,49.507
498,constant_fertility,2080,56.268
498,constant_mortality,2080,44.331
498,high_variant,2080,40.848
498,instant_replacement,2080,39.857
498,low_variant,2080,62.087
498,medium_variant,2080,50.125
498,momentum,2080,35.721
498,no_change,2080,50.681
498,zero_migration,2080,48.743
498,constant_fertility,2085,56.686
498,constant_mortality,2085,43.557
498,high_variant,2085,40.259
498,instant_replacement,2085,39.883
498,low_variant,2085,62.129
498,medium_variant,2085,49.384
498,momentum,2085,35.928
498,no_change,2085,50.538
498,zero_migration,2085,48.095
498,constant_fertility,2090,57.135
498,constant_mortality,2090,43.18
498,high_variant,2090,40.198
498,instant_replacement,2090,40.555
498,low_variant,2090,61.507
498,medium_variant,2090,49.063
498,momentum,2090,36.326
498,no_change,2090,50.642
498,zero_migration,2090,47.86
498,constant_fertility,2095,57.757
498,constant_mortality,2095,42.896
498,high_variant,2095,40.392
498,instant_replacement,2095,41.428
498,low_variant,2095,60.946
498,medium_variant,2095,49.126
498,momentum,2095,36.579
498,no_change,2095,50.86
498,zero_migration,2095,47.938
498,constant_fertility,2100,58.482
498,constant_mortality,2100,42.504
498,high_variant,2100,40.552
498,instant_replacement,2100,42.135
498,low_variant,2100,60.787
498,medium_variant,2100,49.272
498,momentum,2100,36.496
498,no_change,2100,51.01
498,zero_migration,2100,48.059
