country,variant,year,medianageofpopulation
716,estimates,1950,18.968
716,estimates,1955,18.159
716,estimates,1960,17.379
716,estimates,1965,16.252
716,estimates,1970,15.846
716,estimates,1975,15.691
716,estimates,1980,15.373
716,estimates,1985,15.852
716,estimates,1990,16.646
716,estimates,1995,17.216
716,estimates,2000,17.834
716,estimates,2005,18.26
716,estimates,2010,18.614
716,constant_fertility,2015,18.976
716,constant_mortality,2015,18.976
716,estimates,2015,18.976
716,high_variant,2015,18.976
716,instant_replacement,2015,18.976
716,low_variant,2015,18.976
716,medium_variant,2015,18.976
716,momentum,2015,18.976
716,no_change,2015,18.976
716,zero_migration,2015,18.976
716,constant_fertility,2020,19.278
716,constant_mortality,2020,19.511
716,high_variant,2020,19.375
716,instant_replacement,2020,21.015
716,low_variant,2020,19.848
716,medium_variant,2020,19.611
716,momentum,2020,20.9
716,no_change,2020,19.181
716,zero_migration,2020,19.69
716,constant_fertility,2025,19.543
716,constant_mortality,2025,20.287
716,high_variant,2025,19.848
716,instant_replacement,2025,22.959
716,low_variant,2025,21.144
716,medium_variant,2025,20.482
716,momentum,2025,22.678
716,no_change,2025,19.393
716,zero_migration,2025,20.609
716,constant_fertility,2030,19.992
716,constant_mortality,2030,21.475
716,high_variant,2030,20.699
716,instant_replacement,2030,24.765
716,low_variant,2030,22.835
716,medium_variant,2030,21.767
716,momentum,2030,24.274
716,no_change,2030,19.775
716,zero_migration,2030,21.883
716,constant_fertility,2035,20.545
716,constant_mortality,2035,22.792
716,high_variant,2035,21.767
716,instant_replacement,2035,26.833
716,low_variant,2035,24.644
716,medium_variant,2035,23.209
716,momentum,2035,25.972
716,no_change,2035,20.199
716,zero_migration,2035,23.312
716,constant_fertility,2040,21
716,constant_mortality,2040,24.114
716,high_variant,2040,22.855
716,instant_replacement,2040,28.982
716,low_variant,2040,26.784
716,medium_variant,2040,24.735
716,momentum,2040,27.827
716,no_change,2040,20.515
716,zero_migration,2040,24.836
716,constant_fertility,2045,21.327
716,constant_mortality,2045,25.309
716,high_variant,2045,23.913
716,instant_replacement,2045,31.364
716,low_variant,2045,28.864
716,medium_variant,2045,26.221
716,momentum,2045,29.527
716,no_change,2045,20.689
716,zero_migration,2045,26.326
716,constant_fertility,2050,21.562
716,constant_mortality,2050,26.419
716,high_variant,2050,24.933
716,instant_replacement,2050,32.974
716,low_variant,2050,30.892
716,medium_variant,2050,27.663
716,momentum,2050,29.587
716,no_change,2050,20.782
716,zero_migration,2050,27.772
716,constant_fertility,2055,21.764
716,constant_mortality,2055,27.49
716,high_variant,2055,26.037
716,instant_replacement,2055,33.801
716,low_variant,2055,32.892
716,medium_variant,2055,29.091
716,momentum,2055,29.907
716,no_change,2055,20.856
716,zero_migration,2055,29.203
716,constant_fertility,2060,21.95
716,constant_mortality,2060,28.542
716,high_variant,2060,27.123
716,instant_replacement,2060,34.704
716,low_variant,2060,34.855
716,medium_variant,2060,30.525
716,momentum,2060,30.45
716,no_change,2060,20.922
716,zero_migration,2060,30.638
716,constant_fertility,2065,22.113
716,constant_mortality,2065,29.595
716,high_variant,2065,28.197
716,instant_replacement,2065,35.721
716,low_variant,2065,36.756
716,medium_variant,2065,32.005
716,momentum,2065,31.03
716,no_change,2065,20.97
716,zero_migration,2065,32.106
716,constant_fertility,2070,22.248
716,constant_mortality,2070,30.664
716,high_variant,2070,29.253
716,instant_replacement,2070,36.771
716,low_variant,2070,38.643
716,medium_variant,2070,33.459
716,momentum,2070,31.492
716,no_change,2070,20.993
716,zero_migration,2070,33.545
716,constant_fertility,2075,22.357
716,constant_mortality,2075,31.696
716,high_variant,2075,30.307
716,instant_replacement,2075,37.748
716,low_variant,2075,40.541
716,medium_variant,2075,34.893
716,momentum,2075,31.773
716,no_change,2075,21
716,zero_migration,2075,34.964
716,constant_fertility,2080,22.449
716,constant_mortality,2080,32.656
716,high_variant,2080,31.36
716,instant_replacement,2080,38.585
716,low_variant,2080,42.43
716,medium_variant,2080,36.325
716,momentum,2080,31.85
716,no_change,2080,21.004
716,zero_migration,2080,36.379
716,constant_fertility,2085,22.534
716,constant_mortality,2085,33.517
716,high_variant,2085,32.346
716,instant_replacement,2085,39.201
716,low_variant,2085,44.266
716,medium_variant,2085,37.683
716,momentum,2085,31.761
716,no_change,2085,21.012
716,zero_migration,2085,37.72
716,constant_fertility,2090,22.616
716,constant_mortality,2090,34.26
716,high_variant,2090,33.26
716,instant_replacement,2090,39.555
716,low_variant,2090,46.004
716,medium_variant,2090,38.95
716,momentum,2090,31.647
716,no_change,2090,21.022
716,zero_migration,2090,38.975
716,constant_fertility,2095,22.694
716,constant_mortality,2095,34.888
716,high_variant,2095,34.089
716,instant_replacement,2095,39.711
716,low_variant,2095,47.576
716,medium_variant,2095,40.095
716,momentum,2095,31.624
716,no_change,2095,21.029
716,zero_migration,2095,40.112
716,constant_fertility,2100,22.764
716,constant_mortality,2100,35.434
716,high_variant,2100,34.827
716,instant_replacement,2100,39.882
716,low_variant,2100,48.99
716,medium_variant,2100,41.112
716,momentum,2100,31.673
716,no_change,2100,21.033
716,zero_migration,2100,41.125
