country,variant,year,medianageofpopulation
344,estimates,1950,23.71
344,estimates,1955,24.016
344,estimates,1960,23.355
344,estimates,1965,21.353
344,estimates,1970,21.683
344,estimates,1975,23.07
344,estimates,1980,25.743
344,estimates,1985,28.328
344,estimates,1990,30.986
344,estimates,1995,33.975
344,estimates,2000,36.235
344,estimates,2005,39.068
344,estimates,2010,41.22
344,constant_fertility,2015,43.196
344,constant_mortality,2015,43.196
344,estimates,2015,43.196
344,high_variant,2015,43.196
344,instant_replacement,2015,43.196
344,low_variant,2015,43.196
344,medium_variant,2015,43.196
344,momentum,2015,43.196
344,no_change,2015,43.196
344,zero_migration,2015,43.196
344,constant_fertility,2020,44.944
344,constant_mortality,2020,44.689
344,high_variant,2020,44.416
344,instant_replacement,2020,43.735
344,low_variant,2020,45.093
344,medium_variant,2020,44.754
344,momentum,2020,44.364
344,no_change,2020,44.878
344,zero_migration,2020,45.418
344,constant_fertility,2025,46.962
344,constant_mortality,2025,46.253
344,high_variant,2025,45.603
344,instant_replacement,2025,44.618
344,low_variant,2025,47.289
344,medium_variant,2025,46.446
344,momentum,2025,45.675
344,no_change,2025,46.769
344,zero_migration,2025,47.619
344,constant_fertility,2030,48.912
344,constant_mortality,2030,47.678
344,high_variant,2030,46.716
344,instant_replacement,2030,45.678
344,low_variant,2030,49.377
344,medium_variant,2030,48.046
344,momentum,2030,47.274
344,no_change,2030,48.545
344,zero_migration,2030,49.913
344,constant_fertility,2035,50.986
344,constant_mortality,2035,49.08
344,high_variant,2035,47.847
344,instant_replacement,2035,46.723
344,low_variant,2035,51.531
344,medium_variant,2035,49.74
344,momentum,2035,48.905
344,no_change,2035,50.37
344,zero_migration,2035,52.337
344,constant_fertility,2040,52.827
344,constant_mortality,2040,50.153
344,high_variant,2040,48.779
344,instant_replacement,2040,47.618
344,low_variant,2040,53.472
344,medium_variant,2040,51.152
344,momentum,2040,50.159
344,no_change,2040,51.836
344,zero_migration,2040,54.66
344,constant_fertility,2045,54.356
344,constant_mortality,2045,50.754
344,high_variant,2045,49.132
344,instant_replacement,2045,47.702
344,low_variant,2045,55.08
344,medium_variant,2045,52.199
344,momentum,2045,50.532
344,no_change,2045,52.923
344,zero_migration,2045,56.434
344,constant_fertility,2050,55.521
344,constant_mortality,2050,50.171
344,high_variant,2050,47.604
344,instant_replacement,2050,45.61
344,low_variant,2050,56.305
344,medium_variant,2050,52.4
344,momentum,2050,48.524
344,no_change,2050,53.419
344,zero_migration,2050,57.564
344,constant_fertility,2055,55.877
344,constant_mortality,2055,47.994
344,high_variant,2055,44.974
344,instant_replacement,2055,43.012
344,low_variant,2055,56.882
344,medium_variant,2055,51.074
344,momentum,2055,43.691
344,no_change,2055,52.796
344,zero_migration,2055,57.756
344,constant_fertility,2060,55.186
344,constant_mortality,2060,46.456
344,high_variant,2060,43.204
344,instant_replacement,2060,42.382
344,low_variant,2060,56.492
344,medium_variant,2060,49.692
344,momentum,2060,42.398
344,no_change,2060,51.825
344,zero_migration,2060,56.21
344,constant_fertility,2065,55.054
344,constant_mortality,2065,45.788
344,high_variant,2065,42.93
344,instant_replacement,2065,43.09
344,low_variant,2065,56.225
344,medium_variant,2065,48.924
344,momentum,2065,43.233
344,no_change,2065,51.496
344,zero_migration,2065,54.311
344,constant_fertility,2070,55.322
344,constant_mortality,2070,45.664
344,high_variant,2070,43.135
344,instant_replacement,2070,43.852
344,low_variant,2070,56.423
344,medium_variant,2070,48.964
344,momentum,2070,43.839
344,no_change,2070,51.581
344,zero_migration,2070,53.514
344,constant_fertility,2075,55.889
344,constant_mortality,2075,45.652
344,high_variant,2075,43.235
344,instant_replacement,2075,44.375
344,low_variant,2075,56.657
344,medium_variant,2075,49.25
344,momentum,2075,43.703
344,no_change,2075,51.81
344,zero_migration,2075,54.098
344,constant_fertility,2080,56.474
344,constant_mortality,2080,45.254
344,high_variant,2080,42.691
344,instant_replacement,2080,44.142
344,low_variant,2080,56.794
344,medium_variant,2080,49.455
344,momentum,2080,42.36
344,no_change,2080,52.043
344,zero_migration,2080,54.407
344,constant_fertility,2085,57.022
344,constant_mortality,2085,44.516
344,high_variant,2085,41.794
344,instant_replacement,2085,43.386
344,low_variant,2085,56.855
344,medium_variant,2085,49.139
344,momentum,2085,40.715
344,no_change,2085,52.097
344,zero_migration,2085,53.997
344,constant_fertility,2090,57.434
344,constant_mortality,2090,44.001
344,high_variant,2090,41.277
344,instant_replacement,2090,43.037
344,low_variant,2090,56.824
344,medium_variant,2090,48.613
344,momentum,2090,40.461
344,no_change,2090,51.996
344,zero_migration,2090,52.82
344,constant_fertility,2095,57.733
344,constant_mortality,2095,43.924
344,high_variant,2095,41.401
344,instant_replacement,2095,43.462
344,low_variant,2095,56.739
344,medium_variant,2095,48.397
344,momentum,2095,41.268
344,no_change,2095,52.006
344,zero_migration,2095,51.722
344,constant_fertility,2100,58.174
344,constant_mortality,2100,44.167
344,high_variant,2100,41.977
344,instant_replacement,2100,44.451
344,low_variant,2100,56.867
344,medium_variant,2100,48.687
344,momentum,2100,42.266
344,no_change,2100,52.221
344,zero_migration,2100,51.645
344,constant_fertility,"Region, subregion, country or area *","China, Hong Kong SAR"
344,constant_mortality,"Region, subregion, country or area *","China, Hong Kong SAR"
344,estimates,"Region, subregion, country or area *","China, Hong Kong SAR"
344,high_variant,"Region, subregion, country or area *","China, Hong Kong SAR"
344,instant_replacement,"Region, subregion, country or area *","China, Hong Kong SAR"
344,low_variant,"Region, subregion, country or area *","China, Hong Kong SAR"
