country,variant,year,medianageofpopulation
246,estimates,1950,27.751
246,estimates,1955,27.958
246,estimates,1960,28.37
246,estimates,1965,28.66
246,estimates,1970,29.646
246,estimates,1975,30.763
246,estimates,1980,32.803
246,estimates,1985,34.73
246,estimates,1990,36.449
246,estimates,1995,37.831
246,estimates,2000,39.394
246,estimates,2005,40.935
246,estimates,2010,41.981
246,constant_fertility,2015,42.462
246,constant_mortality,2015,42.462
246,estimates,2015,42.462
246,high_variant,2015,42.462
246,instant_replacement,2015,42.462
246,low_variant,2015,42.462
246,medium_variant,2015,42.462
246,momentum,2015,42.462
246,no_change,2015,42.462
246,zero_migration,2015,42.462
246,constant_fertility,2020,42.815
246,constant_mortality,2020,42.693
246,high_variant,2020,42.495
246,instant_replacement,2020,42.46
246,low_variant,2020,43.103
246,medium_variant,2020,42.799
246,momentum,2020,42.748
246,no_change,2020,42.709
246,zero_migration,2020,43.2
246,constant_fertility,2025,43.399
246,constant_mortality,2025,43.044
246,high_variant,2025,42.602
246,instant_replacement,2025,42.723
246,low_variant,2025,44.11
246,medium_variant,2025,43.356
246,momentum,2025,43.167
246,no_change,2025,43.088
246,zero_migration,2025,44.135
246,constant_fertility,2030,44.024
246,constant_mortality,2030,43.326
246,high_variant,2030,42.597
246,instant_replacement,2030,42.997
246,low_variant,2030,45.285
246,medium_variant,2030,43.944
246,momentum,2030,43.514
246,no_change,2030,43.405
246,zero_migration,2030,45.142
246,constant_fertility,2035,44.49
246,constant_mortality,2035,43.458
246,high_variant,2035,42.556
246,instant_replacement,2035,43.203
246,low_variant,2035,46.259
246,medium_variant,2035,44.376
246,momentum,2035,43.626
246,no_change,2035,43.572
246,zero_migration,2035,45.894
246,constant_fertility,2040,45.022
246,constant_mortality,2040,43.48
246,high_variant,2040,42.228
246,instant_replacement,2040,43.242
246,low_variant,2040,47.238
246,medium_variant,2040,44.851
246,momentum,2040,43.473
246,no_change,2040,43.654
246,zero_migration,2040,46.581
246,constant_fertility,2045,45.029
246,constant_mortality,2045,43.067
246,high_variant,2045,41.381
246,instant_replacement,2045,42.755
246,low_variant,2045,48.066
246,medium_variant,2045,44.79
246,momentum,2045,42.607
246,no_change,2045,43.307
246,zero_migration,2045,46.81
246,constant_fertility,2050,44.951
246,constant_mortality,2050,42.748
246,high_variant,2050,40.563
246,instant_replacement,2050,42.253
246,low_variant,2050,48.747
246,medium_variant,2050,44.654
246,momentum,2050,41.775
246,no_change,2050,43.046
246,zero_migration,2050,46.743
246,constant_fertility,2055,45.222
246,constant_mortality,2055,42.664
246,high_variant,2055,39.719
246,instant_replacement,2055,41.876
246,low_variant,2055,49.576
246,medium_variant,2055,44.842
246,momentum,2055,41.071
246,no_change,2055,43.046
246,zero_migration,2055,46.906
246,constant_fertility,2060,45.56
246,constant_mortality,2060,42.685
246,high_variant,2060,39.529
246,instant_replacement,2060,41.997
246,low_variant,2060,50.754
246,medium_variant,2060,45.084
246,momentum,2060,41.043
246,no_change,2060,43.144
246,zero_migration,2060,47.237
246,constant_fertility,2065,46.027
246,constant_mortality,2065,42.803
246,high_variant,2065,39.628
246,instant_replacement,2065,42.413
246,low_variant,2065,52.026
246,medium_variant,2065,45.482
246,momentum,2065,41.151
246,no_change,2065,43.326
246,zero_migration,2065,47.63
246,constant_fertility,2070,46.519
246,constant_mortality,2070,42.887
246,high_variant,2070,39.791
246,instant_replacement,2070,42.782
246,low_variant,2070,53.163
246,medium_variant,2070,45.909
246,momentum,2070,41.096
246,no_change,2070,43.472
246,zero_migration,2070,48.027
246,constant_fertility,2075,46.939
246,constant_mortality,2075,42.877
246,high_variant,2075,39.788
246,instant_replacement,2075,43.006
246,low_variant,2075,54.022
246,medium_variant,2075,46.26
246,momentum,2075,40.833
246,no_change,2075,43.521
246,zero_migration,2075,48.324
246,constant_fertility,2080,47.273
246,constant_mortality,2080,42.827
246,high_variant,2080,39.695
246,instant_replacement,2080,43.11
246,low_variant,2080,54.624
246,medium_variant,2080,46.521
246,momentum,2080,40.524
246,no_change,2080,43.522
246,zero_migration,2080,48.479
246,constant_fertility,2085,47.592
246,constant_mortality,2085,42.823
246,high_variant,2085,39.67
246,instant_replacement,2085,43.243
246,low_variant,2085,55.013
246,medium_variant,2085,46.775
246,momentum,2085,40.383
246,no_change,2085,43.563
246,zero_migration,2085,48.601
246,constant_fertility,2090,47.963
246,constant_mortality,2090,42.895
246,high_variant,2090,39.816
246,instant_replacement,2090,43.524
246,low_variant,2090,55.452
246,medium_variant,2090,47.091
246,momentum,2090,40.47
246,no_change,2090,43.674
246,zero_migration,2090,48.814
246,constant_fertility,2095,48.405
246,constant_mortality,2095,43.004
246,high_variant,2095,40.135
246,instant_replacement,2095,43.965
246,low_variant,2095,55.976
246,medium_variant,2095,47.483
246,momentum,2095,40.661
246,no_change,2095,43.818
246,zero_migration,2095,49.146
246,constant_fertility,2100,48.89
246,constant_mortality,2100,43.099
246,high_variant,2100,40.531
246,instant_replacement,2100,44.484
246,low_variant,2100,56.542
246,medium_variant,2100,47.921
246,momentum,2100,40.781
246,no_change,2100,43.941
246,zero_migration,2100,49.536
