country,variant,year,medianageofpopulation
516,estimates,1950,20.915
516,estimates,1955,20.15
516,estimates,1960,19.343
516,estimates,1965,18.805
516,estimates,1970,18.377
516,estimates,1975,17.812
516,estimates,1980,16.621
516,estimates,1985,16.365
516,estimates,1990,17.805
516,estimates,1995,18.599
516,estimates,2000,19.475
516,estimates,2005,19.579
516,estimates,2010,19.933
516,constant_fertility,2015,20.954
516,constant_mortality,2015,20.954
516,estimates,2015,20.954
516,high_variant,2015,20.954
516,instant_replacement,2015,20.954
516,low_variant,2015,20.954
516,medium_variant,2015,20.954
516,momentum,2015,20.954
516,no_change,2015,20.954
516,zero_migration,2015,20.954
516,constant_fertility,2020,21.702
516,constant_mortality,2020,21.879
516,high_variant,2020,21.715
516,instant_replacement,2020,23.112
516,low_variant,2020,22.217
516,medium_variant,2020,21.966
516,momentum,2020,22.977
516,no_change,2020,21.618
516,zero_migration,2020,21.977
516,constant_fertility,2025,22.092
516,constant_mortality,2025,22.703
516,high_variant,2025,22.197
516,instant_replacement,2025,25.012
516,low_variant,2025,23.562
516,medium_variant,2025,22.879
516,momentum,2025,24.709
516,no_change,2025,21.931
516,zero_migration,2025,22.9
516,constant_fertility,2030,22.3
516,constant_mortality,2030,23.498
516,high_variant,2030,22.595
516,instant_replacement,2030,26.74
516,low_variant,2030,24.98
516,medium_variant,2030,23.787
516,momentum,2030,26.19
516,no_change,2030,22.045
516,zero_migration,2030,23.806
516,constant_fertility,2035,22.594
516,constant_mortality,2035,24.376
516,high_variant,2035,23.219
516,instant_replacement,2035,28.383
516,low_variant,2035,26.576
516,medium_variant,2035,24.792
516,momentum,2035,27.559
516,no_change,2035,22.236
516,zero_migration,2035,24.806
516,constant_fertility,2040,23.031
516,constant_mortality,2040,25.536
516,high_variant,2040,24.082
516,instant_replacement,2040,30.066
516,low_variant,2040,28.374
516,medium_variant,2040,26.179
516,momentum,2040,28.994
516,no_change,2040,22.535
516,zero_migration,2040,26.191
516,constant_fertility,2045,23.487
516,constant_mortality,2045,26.669
516,high_variant,2045,25.073
516,instant_replacement,2045,32.172
516,low_variant,2045,30.364
516,medium_variant,2045,27.568
516,momentum,2045,30.675
516,no_change,2045,22.812
516,zero_migration,2045,27.577
516,constant_fertility,2050,23.87
516,constant_mortality,2050,27.727
516,high_variant,2050,26.136
516,instant_replacement,2050,33.913
516,low_variant,2050,32.312
516,medium_variant,2050,28.945
516,momentum,2050,31.082
516,no_change,2050,22.989
516,zero_migration,2050,28.954
516,constant_fertility,2055,24.143
516,constant_mortality,2055,28.726
516,high_variant,2055,27.157
516,instant_replacement,2055,34.618
516,low_variant,2055,34.258
516,medium_variant,2055,30.328
516,momentum,2055,31.403
516,no_change,2055,23.058
516,zero_migration,2055,30.337
516,constant_fertility,2060,24.333
516,constant_mortality,2060,29.668
516,high_variant,2060,28.122
516,instant_replacement,2060,35.49
516,low_variant,2060,36.157
516,medium_variant,2060,31.703
516,momentum,2060,31.853
516,no_change,2060,23.069
516,zero_migration,2060,31.712
516,constant_fertility,2065,24.488
516,constant_mortality,2065,30.58
516,high_variant,2065,29.03
516,instant_replacement,2065,36.414
516,low_variant,2065,37.971
516,medium_variant,2065,33.035
516,momentum,2065,32.319
516,no_change,2065,23.07
516,zero_migration,2065,33.043
516,constant_fertility,2070,24.639
516,constant_mortality,2070,31.462
516,high_variant,2070,29.906
516,instant_replacement,2070,37.322
516,low_variant,2070,39.699
516,medium_variant,2070,34.314
516,momentum,2070,32.714
516,no_change,2070,23.083
516,zero_migration,2070,34.32
516,constant_fertility,2075,24.788
516,constant_mortality,2075,32.307
516,high_variant,2075,30.825
516,instant_replacement,2075,38.161
516,low_variant,2075,41.389
516,medium_variant,2075,35.558
516,momentum,2075,32.955
516,no_change,2075,23.1
516,zero_migration,2075,35.561
516,constant_fertility,2080,24.924
516,constant_mortality,2080,33.108
516,high_variant,2080,31.732
516,instant_replacement,2080,38.857
516,low_variant,2080,43.023
516,medium_variant,2080,36.779
516,momentum,2080,33.004
516,no_change,2080,23.111
516,zero_migration,2080,36.78
516,constant_fertility,2085,25.046
516,constant_mortality,2085,33.858
516,high_variant,2085,32.613
516,instant_replacement,2085,39.345
516,low_variant,2085,44.616
516,medium_variant,2085,37.961
516,momentum,2085,32.907
516,no_change,2085,23.112
516,zero_migration,2085,37.961
516,constant_fertility,2090,25.16
516,constant_mortality,2090,34.531
516,high_variant,2090,33.457
516,instant_replacement,2090,39.624
516,low_variant,2090,46.144
516,medium_variant,2090,39.101
516,momentum,2090,32.791
516,no_change,2090,23.108
516,zero_migration,2090,39.101
516,constant_fertility,2095,25.268
516,constant_mortality,2095,35.104
516,high_variant,2095,34.237
516,instant_replacement,2095,39.791
516,low_variant,2095,47.564
516,medium_variant,2095,40.173
516,momentum,2095,32.764
516,no_change,2095,23.106
516,zero_migration,2095,40.173
516,constant_fertility,2100,25.376
516,constant_mortality,2100,35.591
516,high_variant,2100,34.933
516,instant_replacement,2100,40.017
516,low_variant,2100,48.871
516,medium_variant,2100,41.141
516,momentum,2100,32.818
516,no_change,2100,23.106
516,zero_migration,2100,41.142
