country,variant,year,medianageofpopulation
624,estimates,1950,21.812
624,estimates,1955,20.885
624,estimates,1960,20.081
624,estimates,1965,19.859
624,estimates,1970,19.659
624,estimates,1975,19.698
624,estimates,1980,18.357
624,estimates,1985,17.425
624,estimates,1990,16.945
624,estimates,1995,17.032
624,estimates,2000,17.137
624,estimates,2005,17.829
624,estimates,2010,18.445
624,constant_fertility,2015,18.947
624,constant_mortality,2015,18.947
624,estimates,2015,18.947
624,high_variant,2015,18.947
624,instant_replacement,2015,18.947
624,low_variant,2015,18.947
624,medium_variant,2015,18.947
624,momentum,2015,18.947
624,no_change,2015,18.947
624,zero_migration,2015,18.947
624,constant_fertility,2020,19.122
624,constant_mortality,2020,19.476
624,high_variant,2020,19.221
624,instant_replacement,2020,21.281
624,low_variant,2020,19.632
624,medium_variant,2020,19.427
624,momentum,2020,21.24
624,no_change,2020,19.176
624,zero_migration,2020,19.429
624,constant_fertility,2025,19.188
624,constant_mortality,2025,20.167
624,high_variant,2025,19.524
624,instant_replacement,2025,23.424
624,low_variant,2025,20.611
624,medium_variant,2025,20.027
624,momentum,2025,23.289
624,no_change,2025,19.329
624,zero_migration,2025,20.032
624,constant_fertility,2030,19.301
624,constant_mortality,2030,21.225
624,high_variant,2030,20.029
624,instant_replacement,2030,25.371
624,low_variant,2030,21.956
624,medium_variant,2030,20.993
624,momentum,2030,25.08
624,no_change,2030,19.556
624,zero_migration,2030,20.998
624,constant_fertility,2035,19.377
624,constant_mortality,2035,22.395
624,high_variant,2035,20.747
624,instant_replacement,2035,27.437
624,low_variant,2035,23.381
624,medium_variant,2035,22.066
624,momentum,2035,27.011
624,no_change,2035,19.748
624,zero_migration,2035,22.07
624,constant_fertility,2040,19.501
624,constant_mortality,2040,23.56
624,high_variant,2040,21.574
624,instant_replacement,2040,29.472
624,low_variant,2040,24.857
624,medium_variant,2040,23.131
624,momentum,2040,28.898
624,no_change,2040,19.961
624,zero_migration,2040,23.134
624,constant_fertility,2045,19.568
624,constant_mortality,2045,24.678
624,high_variant,2045,22.384
624,instant_replacement,2045,31.822
624,low_variant,2045,26.287
624,medium_variant,2045,24.157
624,momentum,2045,30.989
624,no_change,2045,20.124
624,zero_migration,2045,24.16
624,constant_fertility,2050,19.551
624,constant_mortality,2050,25.785
624,high_variant,2050,23.138
624,instant_replacement,2050,33.559
624,low_variant,2050,27.659
624,medium_variant,2050,25.144
624,momentum,2050,31.699
624,no_change,2050,20.203
624,zero_migration,2050,25.146
624,constant_fertility,2055,19.492
624,constant_mortality,2055,26.864
624,high_variant,2055,23.852
624,instant_replacement,2055,33.93
624,low_variant,2055,28.997
624,medium_variant,2055,26.153
624,momentum,2055,31.915
624,no_change,2055,20.229
624,zero_migration,2055,26.153
624,constant_fertility,2060,19.433
624,constant_mortality,2060,27.918
624,high_variant,2060,24.533
624,instant_replacement,2060,34.469
624,low_variant,2060,30.295
624,medium_variant,2060,27.155
624,momentum,2060,32.306
624,no_change,2060,20.24
624,zero_migration,2060,27.152
624,constant_fertility,2065,19.393
624,constant_mortality,2065,28.947
624,high_variant,2065,25.241
624,instant_replacement,2065,35.119
624,low_variant,2065,31.656
624,medium_variant,2065,28.154
624,momentum,2065,32.768
624,no_change,2065,20.254
624,zero_migration,2065,28.145
624,constant_fertility,2070,19.371
624,constant_mortality,2070,29.967
624,high_variant,2070,26.014
624,instant_replacement,2070,35.939
624,low_variant,2070,33.021
624,medium_variant,2070,29.155
624,momentum,2070,33.261
624,no_change,2070,20.27
624,zero_migration,2070,29.14
624,constant_fertility,2075,19.354
624,constant_mortality,2075,31.002
624,high_variant,2075,26.792
624,instant_replacement,2075,36.738
624,low_variant,2075,34.393
624,medium_variant,2075,30.164
624,momentum,2075,33.649
624,no_change,2075,20.28
624,zero_migration,2075,30.143
624,constant_fertility,2080,19.343
624,constant_mortality,2080,31.992
624,high_variant,2080,27.569
624,instant_replacement,2080,37.358
624,low_variant,2080,35.793
624,medium_variant,2080,31.209
624,momentum,2080,33.745
624,no_change,2080,20.283
624,zero_migration,2080,31.183
624,constant_fertility,2085,19.343
624,constant_mortality,2085,32.92
624,high_variant,2085,28.342
624,instant_replacement,2085,37.676
624,low_variant,2085,37.183
624,medium_variant,2085,32.242
624,momentum,2085,33.539
624,no_change,2085,20.283
624,zero_migration,2085,32.21
624,constant_fertility,2090,19.358
624,constant_mortality,2090,33.782
624,high_variant,2090,29.103
624,instant_replacement,2090,37.7
624,low_variant,2090,38.534
624,medium_variant,2090,33.254
624,momentum,2090,33.277
624,no_change,2090,20.283
624,zero_migration,2090,33.218
624,constant_fertility,2095,19.383
624,constant_mortality,2095,34.581
624,high_variant,2095,29.847
624,instant_replacement,2095,37.692
624,low_variant,2095,39.835
624,medium_variant,2095,34.242
624,momentum,2095,33.203
624,no_change,2095,20.286
624,zero_migration,2095,34.202
624,constant_fertility,2100,19.415
624,constant_mortality,2100,35.345
624,high_variant,2100,30.605
624,instant_replacement,2100,37.893
624,low_variant,2100,41.086
624,medium_variant,2100,35.218
624,momentum,2100,33.324
624,no_change,2100,20.289
624,zero_migration,2100,35.174
