country,variant,year,medianageofpopulation
254,estimates,1950,26.601
254,estimates,1955,25.485
254,estimates,1960,24.786
254,estimates,1965,22.524
254,estimates,1970,21.655
254,estimates,1975,21.029
254,estimates,1980,23.143
254,estimates,1985,23.789
254,estimates,1990,24.05
254,estimates,1995,23.921
254,estimates,2000,23.891
254,estimates,2005,23.343
254,estimates,2010,24.362
254,constant_fertility,2015,24.476
254,constant_mortality,2015,24.476
254,estimates,2015,24.476
254,high_variant,2015,24.476
254,instant_replacement,2015,24.476
254,low_variant,2015,24.476
254,medium_variant,2015,24.476
254,momentum,2015,24.476
254,no_change,2015,24.476
254,zero_migration,2015,24.476
254,constant_fertility,2020,25.034
254,constant_mortality,2020,25.243
254,high_variant,2020,24.998
254,instant_replacement,2020,26.663
254,low_variant,2020,25.578
254,medium_variant,2020,25.287
254,momentum,2020,26.498
254,no_change,2020,24.99
254,zero_migration,2020,25.129
254,constant_fertility,2025,25.789
254,constant_mortality,2025,26.351
254,high_variant,2025,25.789
254,instant_replacement,2025,28.715
254,low_variant,2025,27.137
254,medium_variant,2025,26.463
254,momentum,2025,28.454
254,no_change,2025,25.678
254,zero_migration,2025,26.237
254,constant_fertility,2030,26.448
254,constant_mortality,2030,27.458
254,high_variant,2030,26.538
254,instant_replacement,2030,30.639
254,low_variant,2030,28.787
254,medium_variant,2030,27.662
254,momentum,2030,30.241
254,no_change,2030,26.244
254,zero_migration,2030,27.441
254,constant_fertility,2035,26.973
254,constant_mortality,2035,28.511
254,high_variant,2035,27.271
254,instant_replacement,2035,32.495
254,low_variant,2035,30.429
254,medium_variant,2035,28.836
254,momentum,2035,32.035
254,no_change,2035,26.65
254,zero_migration,2035,28.655
254,constant_fertility,2040,27.253
254,constant_mortality,2040,29.502
254,high_variant,2040,27.881
254,instant_replacement,2040,34.253
254,low_variant,2040,32.114
254,medium_variant,2040,29.988
254,momentum,2040,33.718
254,no_change,2040,26.773
254,zero_migration,2040,29.865
254,constant_fertility,2045,27.359
254,constant_mortality,2045,30.371
254,high_variant,2045,28.419
254,instant_replacement,2045,36.09
254,low_variant,2045,33.753
254,medium_variant,2045,31.048
254,momentum,2045,35.463
254,no_change,2045,26.737
254,zero_migration,2045,31.02
254,constant_fertility,2050,27.449
254,constant_mortality,2050,31.137
254,high_variant,2050,29.018
254,instant_replacement,2050,37.964
254,low_variant,2050,35.392
254,medium_variant,2050,32.016
254,momentum,2050,37.306
254,no_change,2050,26.706
254,zero_migration,2050,32.057
254,constant_fertility,2055,27.569
254,constant_mortality,2055,31.884
254,high_variant,2055,29.663
254,instant_replacement,2055,39.772
254,low_variant,2055,36.851
254,medium_variant,2055,32.954
254,momentum,2055,38.682
254,no_change,2055,26.72
254,zero_migration,2055,33.027
254,constant_fertility,2060,27.7
254,constant_mortality,2060,32.654
254,high_variant,2060,30.399
254,instant_replacement,2060,40.096
254,low_variant,2060,38.235
254,medium_variant,2060,33.895
254,momentum,2060,38.67
254,no_change,2060,26.752
254,zero_migration,2060,33.967
254,constant_fertility,2065,27.81
254,constant_mortality,2065,33.46
254,high_variant,2065,31.144
254,instant_replacement,2065,40.531
254,low_variant,2065,39.552
254,medium_variant,2065,34.872
254,momentum,2065,38.771
254,no_change,2065,26.764
254,zero_migration,2065,34.929
254,constant_fertility,2070,27.889
254,constant_mortality,2070,34.3
254,high_variant,2070,31.893
254,instant_replacement,2070,41.129
254,low_variant,2070,40.871
254,medium_variant,2070,35.938
254,momentum,2070,39.074
254,no_change,2070,26.748
254,zero_migration,2070,36.007
254,constant_fertility,2075,27.954
254,constant_mortality,2075,35.157
254,high_variant,2075,32.651
254,instant_replacement,2075,41.901
254,low_variant,2075,42.289
254,medium_variant,2075,37.044
254,momentum,2075,39.573
254,no_change,2075,26.719
254,zero_migration,2075,37.147
254,constant_fertility,2080,28.029
254,constant_mortality,2080,35.981
254,high_variant,2080,33.409
254,instant_replacement,2080,42.781
254,low_variant,2080,43.771
254,medium_variant,2080,38.163
254,momentum,2080,40.159
254,no_change,2080,26.694
254,zero_migration,2080,38.326
254,constant_fertility,2085,28.115
254,constant_mortality,2085,36.718
254,high_variant,2085,34.15
254,instant_replacement,2085,43.657
254,low_variant,2085,45.291
254,medium_variant,2085,39.257
254,momentum,2085,40.629
254,no_change,2085,26.676
254,zero_migration,2085,39.501
254,constant_fertility,2090,28.201
254,constant_mortality,2090,37.373
254,high_variant,2090,34.877
254,instant_replacement,2090,44.367
254,low_variant,2090,46.768
254,medium_variant,2090,40.293
254,momentum,2090,40.717
254,no_change,2090,26.658
254,zero_migration,2090,40.618
254,constant_fertility,2095,28.274
254,constant_mortality,2095,37.968
254,high_variant,2095,35.623
254,instant_replacement,2095,44.712
254,low_variant,2095,48.141
254,medium_variant,2095,41.262
254,momentum,2095,40.361
254,no_change,2095,26.636
254,zero_migration,2095,41.633
254,constant_fertility,2100,28.336
254,constant_mortality,2100,38.54
254,high_variant,2100,36.359
254,instant_replacement,2100,44.716
254,low_variant,2100,49.402
254,medium_variant,2100,42.183
254,momentum,2100,39.967
254,no_change,2100,26.612
254,zero_migration,2100,42.561
