country,variant,year,medianageofpopulation
262,estimates,1950,16.529
262,estimates,1955,17.512
262,estimates,1960,17.998
262,estimates,1965,17.958
262,estimates,1970,17.45
262,estimates,1975,16.608
262,estimates,1980,16.537
262,estimates,1985,17.235
262,estimates,1990,17.376
262,estimates,1995,18.079
262,estimates,2000,19.25
262,estimates,2005,20.138
262,estimates,2010,21.938
262,constant_fertility,2015,23.73
262,constant_mortality,2015,23.73
262,estimates,2015,23.73
262,high_variant,2015,23.73
262,instant_replacement,2015,23.73
262,low_variant,2015,23.73
262,medium_variant,2015,23.73
262,momentum,2015,23.73
262,no_change,2015,23.73
262,zero_migration,2015,23.73
262,constant_fertility,2020,25.088
262,constant_mortality,2020,25.439
262,high_variant,2020,25.185
262,instant_replacement,2020,25.832
262,low_variant,2020,25.681
262,medium_variant,2020,25.433
262,momentum,2020,25.799
262,no_change,2020,25.095
262,zero_migration,2020,25.427
262,constant_fertility,2025,26.165
262,constant_mortality,2025,27.135
262,high_variant,2025,26.462
262,instant_replacement,2025,27.692
262,low_variant,2025,27.778
262,medium_variant,2025,27.12
262,momentum,2025,27.603
262,no_change,2025,26.189
262,zero_migration,2025,27.113
262,constant_fertility,2030,26.969
262,constant_mortality,2030,28.773
262,high_variant,2030,27.556
262,instant_replacement,2030,29.338
262,low_variant,2030,29.942
262,medium_variant,2030,28.749
262,momentum,2030,29.17
262,no_change,2030,27.015
262,zero_migration,2030,28.75
262,constant_fertility,2035,27.484
262,constant_mortality,2035,30.38
262,high_variant,2035,28.56
262,instant_replacement,2035,30.847
262,low_variant,2035,32.119
262,medium_variant,2035,30.351
262,momentum,2035,30.573
262,no_change,2035,27.561
262,zero_migration,2035,30.366
262,constant_fertility,2040,27.754
262,constant_mortality,2040,31.865
262,high_variant,2040,29.427
262,instant_replacement,2040,32.15
262,low_variant,2040,34.235
262,medium_variant,2040,31.828
262,momentum,2040,31.751
262,no_change,2040,27.864
262,zero_migration,2040,31.872
262,constant_fertility,2045,28.04
262,constant_mortality,2045,33.286
262,high_variant,2045,30.234
262,instant_replacement,2045,33.348
262,low_variant,2045,36.268
262,medium_variant,2045,33.251
262,momentum,2045,32.817
262,no_change,2045,28.162
262,zero_migration,2045,33.329
262,constant_fertility,2050,28.441
262,constant_mortality,2050,34.635
262,high_variant,2050,31.205
262,instant_replacement,2050,34.392
262,low_variant,2050,38.298
262,medium_variant,2050,34.605
262,momentum,2050,33.589
262,no_change,2050,28.571
262,zero_migration,2050,34.722
262,constant_fertility,2055,28.797
262,constant_mortality,2055,35.899
262,high_variant,2055,32.138
262,instant_replacement,2055,34.786
262,low_variant,2055,40.318
262,medium_variant,2055,35.89
262,momentum,2055,33.84
262,no_change,2055,28.938
262,zero_migration,2055,36.043
262,constant_fertility,2060,29.01
262,constant_mortality,2060,37.046
262,high_variant,2060,32.994
262,instant_replacement,2060,35.314
262,low_variant,2060,42.086
262,medium_variant,2060,37.071
262,momentum,2060,34.188
262,no_change,2060,29.165
262,zero_migration,2060,37.25
262,constant_fertility,2065,29.049
262,constant_mortality,2065,38.053
262,high_variant,2065,33.738
262,instant_replacement,2065,35.824
262,low_variant,2065,43.657
262,medium_variant,2065,38.127
262,momentum,2065,34.498
262,no_change,2065,29.219
262,zero_migration,2065,38.329
262,constant_fertility,2070,28.961
262,constant_mortality,2070,38.908
262,high_variant,2070,34.299
262,instant_replacement,2070,36.254
262,low_variant,2070,44.996
262,medium_variant,2070,39.046
262,momentum,2070,34.716
262,no_change,2070,29.14
262,zero_migration,2070,39.266
262,constant_fertility,2075,28.847
262,constant_mortality,2075,39.601
262,high_variant,2075,34.691
262,instant_replacement,2075,36.597
262,low_variant,2075,46.025
262,medium_variant,2075,39.816
262,momentum,2075,34.83
262,no_change,2075,29.026
262,zero_migration,2075,40.046
262,constant_fertility,2080,28.806
262,constant_mortality,2080,40.128
262,high_variant,2080,34.959
262,instant_replacement,2080,36.849
262,low_variant,2080,46.922
262,medium_variant,2080,40.422
262,momentum,2080,34.837
262,no_change,2080,28.977
262,zero_migration,2080,40.657
262,constant_fertility,2085,28.859
262,constant_mortality,2085,40.525
262,high_variant,2085,35.215
262,instant_replacement,2085,37.016
262,low_variant,2085,47.731
262,medium_variant,2085,40.921
262,momentum,2085,34.747
262,no_change,2085,29.012
262,zero_migration,2085,41.164
262,constant_fertility,2090,28.967
262,constant_mortality,2090,40.835
262,high_variant,2090,35.529
262,instant_replacement,2090,37.143
262,low_variant,2090,48.486
262,medium_variant,2090,41.371
262,momentum,2090,34.632
262,no_change,2090,29.082
262,zero_migration,2090,41.621
262,constant_fertility,2095,29.068
262,constant_mortality,2095,41.08
262,high_variant,2095,35.872
262,instant_replacement,2095,37.3
262,low_variant,2095,49.175
262,medium_variant,2095,41.788
262,momentum,2095,34.593
262,no_change,2095,29.13
262,zero_migration,2095,42.042
262,constant_fertility,2100,29.138
262,constant_mortality,2100,41.265
262,high_variant,2100,36.182
262,instant_replacement,2100,37.546
262,low_variant,2100,49.782
262,medium_variant,2100,42.173
262,momentum,2100,34.647
262,no_change,2100,29.128
262,zero_migration,2100,42.425
