variant,country,year,birthper1000population
estimates,270,1950,41.07
estimates,270,1951,41.779
estimates,270,1952,43.131
estimates,270,1953,44.353
estimates,270,1954,45.444
estimates,270,1955,46.403
estimates,270,1956,47.232
estimates,270,1957,47.932
estimates,270,1958,48.506
estimates,270,1959,48.959
estimates,270,1960,49.297
estimates,270,1961,49.531
estimates,270,1962,49.677
estimates,270,1963,49.757
estimates,270,1964,49.793
estimates,270,1965,49.816
estimates,270,1966,49.851
estimates,270,1967,49.91
estimates,270,1968,50.003
estimates,270,1969,50.135
estimates,270,1970,50.313
estimates,270,1971,50.536
estimates,270,1972,50.783
estimates,270,1973,51.028
estimates,270,1974,51.253
estimates,270,1975,51.429
estimates,270,1976,51.529
estimates,270,1977,51.539
estimates,270,1978,51.455
estimates,270,1979,51.275
estimates,270,1980,51.008
estimates,270,1981,50.666
estimates,270,1982,50.278
estimates,270,1983,49.871
estimates,270,1984,49.462
estimates,270,1985,49.068
estimates,270,1986,48.7
estimates,270,1987,48.356
estimates,270,1988,48.035
estimates,270,1989,47.739
estimates,270,1990,47.468
estimates,270,1991,47.216
estimates,270,1992,46.976
estimates,270,1993,46.741
estimates,270,1994,46.509
estimates,270,1995,46.28
estimates,270,1996,46.059
estimates,270,1997,45.847
estimates,270,1998,45.645
estimates,270,1999,45.446
estimates,270,2000,45.242
estimates,270,2001,45.021
estimates,270,2002,44.776
estimates,270,2003,44.501
estimates,270,2004,44.195
estimates,270,2005,43.865
estimates,270,2006,43.52
estimates,270,2007,43.17
estimates,270,2008,42.82
estimates,270,2009,42.471
estimates,270,2010,42.116
estimates,270,2011,41.747
estimates,270,2012,41.352
estimates,270,2013,40.927
estimates,270,2014,40.471
estimates,270,2015,39.987
medium_variant,270,2015,39.987
medium_variant,270,2016,39.482
medium_variant,270,2017,38.965
medium_variant,270,2018,38.446
medium_variant,270,2019,37.931
medium_variant,270,2020,37.422
medium_variant,270,2021,36.922
medium_variant,270,2022,36.428
medium_variant,270,2023,35.938
medium_variant,270,2024,35.454
medium_variant,270,2025,34.976
medium_variant,270,2026,34.504
medium_variant,270,2027,34.038
medium_variant,270,2028,33.578
medium_variant,270,2029,33.122
medium_variant,270,2030,32.67
medium_variant,270,2031,32.221
medium_variant,270,2032,31.776
medium_variant,270,2033,31.331
medium_variant,270,2034,30.888
medium_variant,270,2035,30.445
medium_variant,270,2036,30.001
medium_variant,270,2037,29.557
medium_variant,270,2038,29.112
medium_variant,270,2039,28.668
medium_variant,270,2040,28.225
medium_variant,270,2041,27.784
medium_variant,270,2042,27.345
medium_variant,270,2043,26.911
medium_variant,270,2044,26.482
medium_variant,270,2045,26.06
medium_variant,270,2046,25.645
medium_variant,270,2047,25.239
medium_variant,270,2048,24.841
medium_variant,270,2049,24.453
medium_variant,270,2050,24.076
medium_variant,270,2051,23.709
medium_variant,270,2052,23.353
medium_variant,270,2053,23.007
medium_variant,270,2054,22.672
medium_variant,270,2055,22.347
medium_variant,270,2056,22.032
medium_variant,270,2057,21.726
medium_variant,270,2058,21.428
medium_variant,270,2059,21.138
medium_variant,270,2060,20.855
medium_variant,270,2061,20.58
medium_variant,270,2062,20.313
medium_variant,270,2063,20.053
medium_variant,270,2064,19.8
medium_variant,270,2065,19.553
medium_variant,270,2066,19.31
medium_variant,270,2067,19.072
medium_variant,270,2068,18.838
medium_variant,270,2069,18.608
medium_variant,270,2070,18.38
medium_variant,270,2071,18.156
medium_variant,270,2072,17.936
medium_variant,270,2073,17.719
medium_variant,270,2074,17.507
medium_variant,270,2075,17.299
medium_variant,270,2076,17.096
medium_variant,270,2077,16.897
medium_variant,270,2078,16.704
medium_variant,270,2079,16.515
medium_variant,270,2080,16.333
medium_variant,270,2081,16.156
medium_variant,270,2082,15.987
medium_variant,270,2083,15.823
medium_variant,270,2084,15.665
medium_variant,270,2085,15.512
medium_variant,270,2086,15.363
medium_variant,270,2087,15.218
medium_variant,270,2088,15.076
medium_variant,270,2089,14.936
medium_variant,270,2090,14.799
medium_variant,270,2091,14.667
medium_variant,270,2092,14.538
medium_variant,270,2093,14.415
medium_variant,270,2094,14.298
medium_variant,270,2095,14.186
medium_variant,270,2096,14.08
medium_variant,270,2097,13.981
medium_variant,270,2098,13.888
medium_variant,270,2099,13.801
