variant,country,year,birthper1000population
estimates,704,1950,37.305
estimates,704,1951,38.037
estimates,704,1952,39.388
estimates,704,1953,40.509
estimates,704,1954,41.4
estimates,704,1955,42.062
estimates,704,1956,42.497
estimates,704,1957,42.712
estimates,704,1958,42.716
estimates,704,1959,42.526
estimates,704,1960,42.165
estimates,704,1961,41.66
estimates,704,1962,41.048
estimates,704,1963,40.371
estimates,704,1964,39.668
estimates,704,1965,38.985
estimates,704,1966,38.354
estimates,704,1967,37.783
estimates,704,1968,37.271
estimates,704,1969,36.821
estimates,704,1970,36.415
estimates,704,1971,36.025
estimates,704,1972,35.619
estimates,704,1973,35.178
estimates,704,1974,34.699
estimates,704,1975,34.197
estimates,704,1976,33.694
estimates,704,1977,33.22
estimates,704,1978,32.794
estimates,704,1979,32.421
estimates,704,1980,32.099
estimates,704,1981,31.822
estimates,704,1982,31.569
estimates,704,1983,31.315
estimates,704,1984,31.045
estimates,704,1985,30.753
estimates,704,1986,30.441
estimates,704,1987,30.101
estimates,704,1988,29.719
estimates,704,1989,29.268
estimates,704,1990,28.688
estimates,704,1991,27.912
estimates,704,1992,26.921
estimates,704,1993,25.73
estimates,704,1994,24.38
estimates,704,1995,22.945
estimates,704,1996,21.52
estimates,704,1997,20.203
estimates,704,1998,19.072
estimates,704,1999,18.172
estimates,704,2000,17.527
estimates,704,2001,17.133
estimates,704,2002,16.926
estimates,704,2003,16.844
estimates,704,2004,16.854
estimates,704,2005,16.926
estimates,704,2006,17.036
estimates,704,2007,17.168
estimates,704,2008,17.302
estimates,704,2009,17.411
estimates,704,2010,17.473
estimates,704,2011,17.471
estimates,704,2012,17.41
estimates,704,2013,17.295
estimates,704,2014,17.129
estimates,704,2015,16.923
medium_variant,704,2015,16.923
medium_variant,704,2016,16.691
medium_variant,704,2017,16.45
medium_variant,704,2018,16.211
medium_variant,704,2019,15.979
medium_variant,704,2020,15.748
medium_variant,704,2021,15.507
medium_variant,704,2022,15.242
medium_variant,704,2023,14.948
medium_variant,704,2024,14.626
medium_variant,704,2025,14.282
medium_variant,704,2026,13.925
medium_variant,704,2027,13.569
medium_variant,704,2028,13.228
medium_variant,704,2029,12.912
medium_variant,704,2030,12.629
medium_variant,704,2031,12.387
medium_variant,704,2032,12.184
medium_variant,704,2033,12.018
medium_variant,704,2034,11.889
medium_variant,704,2035,11.795
medium_variant,704,2036,11.736
medium_variant,704,2037,11.704
medium_variant,704,2038,11.692
medium_variant,704,2039,11.695
medium_variant,704,2040,11.705
medium_variant,704,2041,11.72
medium_variant,704,2042,11.735
medium_variant,704,2043,11.748
medium_variant,704,2044,11.754
medium_variant,704,2045,11.749
medium_variant,704,2046,11.731
medium_variant,704,2047,11.703
medium_variant,704,2048,11.663
medium_variant,704,2049,11.612
medium_variant,704,2050,11.55
medium_variant,704,2051,11.475
medium_variant,704,2052,11.391
medium_variant,704,2053,11.297
medium_variant,704,2054,11.198
medium_variant,704,2055,11.094
medium_variant,704,2056,10.986
medium_variant,704,2057,10.877
medium_variant,704,2058,10.769
medium_variant,704,2059,10.665
medium_variant,704,2060,10.567
medium_variant,704,2061,10.478
medium_variant,704,2062,10.399
medium_variant,704,2063,10.331
medium_variant,704,2064,10.274
medium_variant,704,2065,10.231
medium_variant,704,2066,10.202
medium_variant,704,2067,10.185
medium_variant,704,2068,10.18
medium_variant,704,2069,10.184
medium_variant,704,2070,10.197
medium_variant,704,2071,10.216
medium_variant,704,2072,10.24
medium_variant,704,2073,10.267
medium_variant,704,2074,10.293
medium_variant,704,2075,10.318
medium_variant,704,2076,10.34
medium_variant,704,2077,10.357
medium_variant,704,2078,10.371
medium_variant,704,2079,10.378
medium_variant,704,2080,10.379
medium_variant,704,2081,10.372
medium_variant,704,2082,10.358
medium_variant,704,2083,10.337
medium_variant,704,2084,10.311
medium_variant,704,2085,10.28
medium_variant,704,2086,10.244
medium_variant,704,2087,10.204
medium_variant,704,2088,10.162
medium_variant,704,2089,10.119
medium_variant,704,2090,10.077
medium_variant,704,2091,10.036
medium_variant,704,2092,9.998
medium_variant,704,2093,9.963
medium_variant,704,2094,9.931
medium_variant,704,2095,9.903
medium_variant,704,2096,9.879
medium_variant,704,2097,9.858
medium_variant,704,2098,9.842
medium_variant,704,2099,9.829
