variant,country,year,birthper1000population
estimates,32,1950,25.807
estimates,32,1951,25.696
estimates,32,1952,25.475
estimates,32,1953,25.254
estimates,32,1954,25.031
estimates,32,1955,24.808
estimates,32,1956,24.584
estimates,32,1957,24.359
estimates,32,1958,24.134
estimates,32,1959,23.908
estimates,32,1960,23.682
estimates,32,1961,23.459
estimates,32,1962,23.242
estimates,32,1963,23.038
estimates,32,1964,22.857
estimates,32,1965,22.709
estimates,32,1966,22.602
estimates,32,1967,22.546
estimates,32,1968,22.547
estimates,32,1969,22.61
estimates,32,1970,22.759
estimates,32,1971,23.02
estimates,32,1972,23.387
estimates,32,1973,23.833
estimates,32,1974,24.318
estimates,32,1975,24.77
estimates,32,1976,25.107
estimates,32,1977,25.273
estimates,32,1978,25.243
estimates,32,1979,25.017
estimates,32,1980,24.63
estimates,32,1981,24.145
estimates,32,1982,23.646
estimates,32,1983,23.198
estimates,32,1984,22.833
estimates,32,1985,22.563
estimates,32,1986,22.379
estimates,32,1987,22.239
estimates,32,1988,22.106
estimates,32,1989,21.967
estimates,32,1990,21.804
estimates,32,1991,21.603
estimates,32,1992,21.366
estimates,32,1993,21.097
estimates,32,1994,20.804
estimates,32,1995,20.501
estimates,32,1996,20.21
estimates,32,1997,19.948
estimates,32,1998,19.727
estimates,32,1999,19.551
estimates,32,2000,19.413
estimates,32,2001,19.302
estimates,32,2002,19.199
estimates,32,2003,19.089
estimates,32,2004,18.968
estimates,32,2005,18.833
estimates,32,2006,18.691
estimates,32,2007,18.55
estimates,32,2008,18.414
estimates,32,2009,18.283
estimates,32,2010,18.153
estimates,32,2011,18.018
estimates,32,2012,17.874
estimates,32,2013,17.716
estimates,32,2014,17.544
estimates,32,2015,17.359
medium_variant,32,2015,17.359
medium_variant,32,2016,17.165
medium_variant,32,2017,16.966
medium_variant,32,2018,16.768
medium_variant,32,2019,16.573
medium_variant,32,2020,16.384
medium_variant,32,2021,16.202
medium_variant,32,2022,16.026
medium_variant,32,2023,15.854
medium_variant,32,2024,15.688
medium_variant,32,2025,15.526
medium_variant,32,2026,15.37
medium_variant,32,2027,15.217
medium_variant,32,2028,15.068
medium_variant,32,2029,14.923
medium_variant,32,2030,14.78
medium_variant,32,2031,14.642
medium_variant,32,2032,14.507
medium_variant,32,2033,14.376
medium_variant,32,2034,14.248
medium_variant,32,2035,14.124
medium_variant,32,2036,14.002
medium_variant,32,2037,13.881
medium_variant,32,2038,13.763
medium_variant,32,2039,13.646
medium_variant,32,2040,13.531
medium_variant,32,2041,13.417
medium_variant,32,2042,13.305
medium_variant,32,2043,13.195
medium_variant,32,2044,13.087
medium_variant,32,2045,12.981
medium_variant,32,2046,12.875
medium_variant,32,2047,12.771
medium_variant,32,2048,12.668
medium_variant,32,2049,12.565
medium_variant,32,2050,12.464
medium_variant,32,2051,12.364
medium_variant,32,2052,12.266
medium_variant,32,2053,12.171
medium_variant,32,2054,12.078
medium_variant,32,2055,11.989
medium_variant,32,2056,11.901
medium_variant,32,2057,11.817
medium_variant,32,2058,11.735
medium_variant,32,2059,11.655
medium_variant,32,2060,11.579
medium_variant,32,2061,11.505
medium_variant,32,2062,11.433
medium_variant,32,2063,11.365
medium_variant,32,2064,11.299
medium_variant,32,2065,11.235
medium_variant,32,2066,11.174
medium_variant,32,2067,11.116
medium_variant,32,2068,11.059
medium_variant,32,2069,11.004
medium_variant,32,2070,10.951
medium_variant,32,2071,10.899
medium_variant,32,2072,10.849
medium_variant,32,2073,10.801
medium_variant,32,2074,10.753
medium_variant,32,2075,10.707
medium_variant,32,2076,10.662
medium_variant,32,2077,10.617
medium_variant,32,2078,10.574
medium_variant,32,2079,10.53
medium_variant,32,2080,10.488
medium_variant,32,2081,10.447
medium_variant,32,2082,10.406
medium_variant,32,2083,10.367
medium_variant,32,2084,10.329
medium_variant,32,2085,10.292
medium_variant,32,2086,10.256
medium_variant,32,2087,10.221
medium_variant,32,2088,10.188
medium_variant,32,2089,10.156
medium_variant,32,2090,10.125
medium_variant,32,2091,10.095
medium_variant,32,2092,10.065
medium_variant,32,2093,10.037
medium_variant,32,2094,10.009
medium_variant,32,2095,9.981
medium_variant,32,2096,9.954
medium_variant,32,2097,9.928
medium_variant,32,2098,9.902
medium_variant,32,2099,9.876
