variant,country,year,birthper1000population
estimates,760,1950,51.427
estimates,760,1951,51.285
estimates,760,1952,50.996
estimates,760,1953,50.701
estimates,760,1954,50.4
estimates,760,1955,50.093
estimates,760,1956,49.778
estimates,760,1957,49.456
estimates,760,1958,49.126
estimates,760,1959,48.788
estimates,760,1960,48.441
estimates,760,1961,48.087
estimates,760,1962,47.729
estimates,760,1963,47.374
estimates,760,1964,47.034
estimates,760,1965,46.729
estimates,760,1966,46.482
estimates,760,1967,46.303
estimates,760,1968,46.192
estimates,760,1969,46.144
estimates,760,1970,46.147
estimates,760,1971,46.185
estimates,760,1972,46.231
estimates,760,1973,46.255
estimates,760,1974,46.236
estimates,760,1975,46.156
estimates,760,1976,46.002
estimates,760,1977,45.776
estimates,760,1978,45.476
estimates,760,1979,45.096
estimates,760,1980,44.627
estimates,760,1981,44.064
estimates,760,1982,43.414
estimates,760,1983,42.684
estimates,760,1984,41.885
estimates,760,1985,41.011
estimates,760,1986,40.057
estimates,760,1987,39.034
estimates,760,1988,37.969
estimates,760,1989,36.898
estimates,760,1990,35.878
estimates,760,1991,34.971
estimates,760,1992,34.211
estimates,760,1993,33.609
estimates,760,1994,33.16
estimates,760,1995,32.831
estimates,760,1996,32.566
estimates,760,1997,32.301
estimates,760,1998,31.984
estimates,760,1999,31.595
estimates,760,2000,31.133
estimates,760,2001,30.62
estimates,760,2002,30.095
estimates,760,2003,29.585
estimates,760,2004,29.095
estimates,760,2005,28.62
estimates,760,2006,28.148
estimates,760,2007,27.66
estimates,760,2008,27.139
estimates,760,2009,26.579
estimates,760,2010,25.963
estimates,760,2011,25.276
estimates,760,2012,24.526
estimates,760,2013,23.735
estimates,760,2014,22.93
estimates,760,2015,22.158
medium_variant,760,2015,22.158
medium_variant,760,2016,21.472
medium_variant,760,2017,20.906
medium_variant,760,2018,20.48
medium_variant,760,2019,20.199
medium_variant,760,2020,20.049
medium_variant,760,2021,20.003
medium_variant,760,2022,20.009
medium_variant,760,2023,20.024
medium_variant,760,2024,20.022
medium_variant,760,2025,19.983
medium_variant,760,2026,19.902
medium_variant,760,2027,19.788
medium_variant,760,2028,19.651
medium_variant,760,2029,19.489
medium_variant,760,2030,19.303
medium_variant,760,2031,19.096
medium_variant,760,2032,18.874
medium_variant,760,2033,18.641
medium_variant,760,2034,18.399
medium_variant,760,2035,18.147
medium_variant,760,2036,17.883
medium_variant,760,2037,17.607
medium_variant,760,2038,17.318
medium_variant,760,2039,17.018
medium_variant,760,2040,16.71
medium_variant,760,2041,16.396
medium_variant,760,2042,16.08
medium_variant,760,2043,15.766
medium_variant,760,2044,15.459
medium_variant,760,2045,15.16
medium_variant,760,2046,14.873
medium_variant,760,2047,14.598
medium_variant,760,2048,14.336
medium_variant,760,2049,14.089
medium_variant,760,2050,13.857
medium_variant,760,2051,13.642
medium_variant,760,2052,13.444
medium_variant,760,2053,13.26
medium_variant,760,2054,13.09
medium_variant,760,2055,12.933
medium_variant,760,2056,12.789
medium_variant,760,2057,12.656
medium_variant,760,2058,12.532
medium_variant,760,2059,12.414
medium_variant,760,2060,12.302
medium_variant,760,2061,12.195
medium_variant,760,2062,12.09
medium_variant,760,2063,11.989
medium_variant,760,2064,11.889
medium_variant,760,2065,11.789
medium_variant,760,2066,11.688
medium_variant,760,2067,11.586
medium_variant,760,2068,11.484
medium_variant,760,2069,11.382
medium_variant,760,2070,11.278
medium_variant,760,2071,11.174
medium_variant,760,2072,11.07
medium_variant,760,2073,10.967
medium_variant,760,2074,10.864
medium_variant,760,2075,10.763
medium_variant,760,2076,10.665
medium_variant,760,2077,10.568
medium_variant,760,2078,10.475
medium_variant,760,2079,10.385
medium_variant,760,2080,10.3
medium_variant,760,2081,10.22
medium_variant,760,2082,10.145
medium_variant,760,2083,10.076
medium_variant,760,2084,10.013
medium_variant,760,2085,9.956
medium_variant,760,2086,9.904
medium_variant,760,2087,9.859
medium_variant,760,2088,9.818
medium_variant,760,2089,9.781
medium_variant,760,2090,9.748
medium_variant,760,2091,9.717
medium_variant,760,2092,9.69
medium_variant,760,2093,9.664
medium_variant,760,2094,9.64
medium_variant,760,2095,9.618
medium_variant,760,2096,9.597
medium_variant,760,2097,9.578
medium_variant,760,2098,9.56
medium_variant,760,2099,9.544
