variant,country,year,birthper1000population
estimates,586,1950,41.4
estimates,586,1951,41.631
estimates,586,1952,42.073
estimates,586,1953,42.477
estimates,586,1954,42.842
estimates,586,1955,43.168
estimates,586,1956,43.454
estimates,586,1957,43.701
estimates,586,1958,43.906
estimates,586,1959,44.069
estimates,586,1960,44.187
estimates,586,1961,44.259
estimates,586,1962,44.283
estimates,586,1963,44.262
estimates,586,1964,44.199
estimates,586,1965,44.093
estimates,586,1966,43.946
estimates,586,1967,43.763
estimates,586,1968,43.555
estimates,586,1969,43.332
estimates,586,1970,43.111
estimates,586,1971,42.906
estimates,586,1972,42.725
estimates,586,1973,42.575
estimates,586,1974,42.459
estimates,586,1975,42.377
estimates,586,1976,42.323
estimates,586,1977,42.286
estimates,586,1978,42.257
estimates,586,1979,42.229
estimates,586,1980,42.212
estimates,586,1981,42.22
estimates,586,1982,42.254
estimates,586,1983,42.303
estimates,586,1984,42.342
estimates,586,1985,42.33
estimates,586,1986,42.22
estimates,586,1987,41.981
estimates,586,1988,41.594
estimates,586,1989,41.061
estimates,586,1990,40.394
estimates,586,1991,39.626
estimates,586,1992,38.802
estimates,586,1993,37.963
estimates,586,1994,37.13
estimates,586,1995,36.304
estimates,586,1996,35.468
estimates,586,1997,34.607
estimates,586,1998,33.728
estimates,586,1999,32.854
estimates,586,2000,32.035
estimates,586,2001,31.326
estimates,586,2002,30.764
estimates,586,2003,30.364
estimates,586,2004,30.126
estimates,586,2005,30.033
estimates,586,2006,30.05
estimates,586,2007,30.12
estimates,586,2008,30.188
estimates,586,2009,30.217
estimates,586,2010,30.175
estimates,586,2011,30.041
estimates,586,2012,29.823
estimates,586,2013,29.53
estimates,586,2014,29.163
estimates,586,2015,28.727
medium_variant,586,2015,28.727
medium_variant,586,2016,28.233
medium_variant,586,2017,27.7
medium_variant,586,2018,27.149
medium_variant,586,2019,26.592
medium_variant,586,2020,26.04
medium_variant,586,2021,25.499
medium_variant,586,2022,24.968
medium_variant,586,2023,24.449
medium_variant,586,2024,23.95
medium_variant,586,2025,23.476
medium_variant,586,2026,23.034
medium_variant,586,2027,22.624
medium_variant,586,2028,22.245
medium_variant,586,2029,21.898
medium_variant,586,2030,21.584
medium_variant,586,2031,21.303
medium_variant,586,2032,21.051
medium_variant,586,2033,20.822
medium_variant,586,2034,20.611
medium_variant,586,2035,20.412
medium_variant,586,2036,20.222
medium_variant,586,2037,20.036
medium_variant,586,2038,19.85
medium_variant,586,2039,19.66
medium_variant,586,2040,19.46
medium_variant,586,2041,19.25
medium_variant,586,2042,19.029
medium_variant,586,2043,18.798
medium_variant,586,2044,18.558
medium_variant,586,2045,18.31
medium_variant,586,2046,18.052
medium_variant,586,2047,17.788
medium_variant,586,2048,17.521
medium_variant,586,2049,17.254
medium_variant,586,2050,16.989
medium_variant,586,2051,16.73
medium_variant,586,2052,16.477
medium_variant,586,2053,16.232
medium_variant,586,2054,15.998
medium_variant,586,2055,15.777
medium_variant,586,2056,15.569
medium_variant,586,2057,15.373
medium_variant,586,2058,15.19
medium_variant,586,2059,15.019
medium_variant,586,2060,14.858
medium_variant,586,2061,14.708
medium_variant,586,2062,14.567
medium_variant,586,2063,14.434
medium_variant,586,2064,14.306
medium_variant,586,2065,14.184
medium_variant,586,2066,14.066
medium_variant,586,2067,13.952
medium_variant,586,2068,13.84
medium_variant,586,2069,13.731
medium_variant,586,2070,13.622
medium_variant,586,2071,13.512
medium_variant,586,2072,13.402
medium_variant,586,2073,13.291
medium_variant,586,2074,13.178
medium_variant,586,2075,13.065
medium_variant,586,2076,12.951
medium_variant,586,2077,12.836
medium_variant,586,2078,12.722
medium_variant,586,2079,12.609
medium_variant,586,2080,12.498
medium_variant,586,2081,12.389
medium_variant,586,2082,12.282
medium_variant,586,2083,12.177
medium_variant,586,2084,12.076
medium_variant,586,2085,11.98
medium_variant,586,2086,11.888
medium_variant,586,2087,11.801
medium_variant,586,2088,11.72
medium_variant,586,2089,11.644
medium_variant,586,2090,11.573
medium_variant,586,2091,11.507
medium_variant,586,2092,11.445
medium_variant,586,2093,11.387
medium_variant,586,2094,11.333
medium_variant,586,2095,11.282
medium_variant,586,2096,11.233
medium_variant,586,2097,11.188
medium_variant,586,2098,11.146
medium_variant,586,2099,11.106
