variant,country,year,birthper1000population
estimates,578,1950,18.85
estimates,578,1951,18.809
estimates,578,1952,18.721
estimates,578,1953,18.62
estimates,578,1954,18.504
estimates,578,1955,18.375
estimates,578,1956,18.236
estimates,578,1957,18.089
estimates,578,1958,17.94
estimates,578,1959,17.8
estimates,578,1960,17.681
estimates,578,1961,17.593
estimates,578,1962,17.542
estimates,578,1963,17.528
estimates,578,1964,17.541
estimates,578,1965,17.561
estimates,578,1966,17.565
estimates,578,1967,17.526
estimates,578,1968,17.423
estimates,578,1969,17.242
estimates,578,1970,16.964
estimates,578,1971,16.575
estimates,578,1972,16.089
estimates,578,1973,15.533
estimates,578,1974,14.932
estimates,578,1975,14.322
estimates,578,1976,13.742
estimates,578,1977,13.224
estimates,578,1978,12.797
estimates,578,1979,12.479
estimates,578,1980,12.283
estimates,578,1981,12.212
estimates,578,1982,12.241
estimates,578,1983,12.344
estimates,578,1984,12.501
estimates,578,1985,12.697
estimates,578,1986,12.917
estimates,578,1987,13.145
estimates,578,1988,13.366
estimates,578,1989,13.563
estimates,578,1990,13.72
estimates,578,1991,13.828
estimates,578,1992,13.887
estimates,578,1993,13.902
estimates,578,1994,13.87
estimates,578,1995,13.79
estimates,578,1996,13.658
estimates,578,1997,13.485
estimates,578,1998,13.284
estimates,578,1999,13.07
estimates,578,2000,12.866
estimates,578,2001,12.697
estimates,578,2002,12.576
estimates,578,2003,12.505
estimates,578,2004,12.482
estimates,578,2005,12.49
estimates,578,2006,12.501
estimates,578,2007,12.491
estimates,578,2008,12.441
estimates,578,2009,12.351
estimates,578,2010,12.231
estimates,578,2011,12.102
estimates,578,2012,11.991
estimates,578,2013,11.915
estimates,578,2014,11.878
estimates,578,2015,11.879
medium_variant,578,2015,11.879
medium_variant,578,2016,11.907
medium_variant,578,2017,11.944
medium_variant,578,2018,11.975
medium_variant,578,2019,11.993
medium_variant,578,2020,11.994
medium_variant,578,2021,11.977
medium_variant,578,2022,11.947
medium_variant,578,2023,11.91
medium_variant,578,2024,11.866
medium_variant,578,2025,11.816
medium_variant,578,2026,11.761
medium_variant,578,2027,11.702
medium_variant,578,2028,11.64
medium_variant,578,2029,11.577
medium_variant,578,2030,11.514
medium_variant,578,2031,11.451
medium_variant,578,2032,11.389
medium_variant,578,2033,11.329
medium_variant,578,2034,11.271
medium_variant,578,2035,11.216
medium_variant,578,2036,11.165
medium_variant,578,2037,11.117
medium_variant,578,2038,11.073
medium_variant,578,2039,11.033
medium_variant,578,2040,10.997
medium_variant,578,2041,10.966
medium_variant,578,2042,10.94
medium_variant,578,2043,10.917
medium_variant,578,2044,10.899
medium_variant,578,2045,10.884
medium_variant,578,2046,10.874
medium_variant,578,2047,10.866
medium_variant,578,2048,10.861
medium_variant,578,2049,10.857
medium_variant,578,2050,10.853
medium_variant,578,2051,10.85
medium_variant,578,2052,10.845
medium_variant,578,2053,10.839
medium_variant,578,2054,10.83
medium_variant,578,2055,10.819
medium_variant,578,2056,10.804
medium_variant,578,2057,10.787
medium_variant,578,2058,10.767
medium_variant,578,2059,10.744
medium_variant,578,2060,10.719
medium_variant,578,2061,10.692
medium_variant,578,2062,10.663
medium_variant,578,2063,10.633
medium_variant,578,2064,10.603
medium_variant,578,2065,10.572
medium_variant,578,2066,10.541
medium_variant,578,2067,10.51
medium_variant,578,2068,10.48
medium_variant,578,2069,10.451
medium_variant,578,2070,10.424
medium_variant,578,2071,10.398
medium_variant,578,2072,10.374
medium_variant,578,2073,10.352
medium_variant,578,2074,10.331
medium_variant,578,2075,10.313
medium_variant,578,2076,10.295
medium_variant,578,2077,10.279
medium_variant,578,2078,10.263
medium_variant,578,2079,10.247
medium_variant,578,2080,10.232
medium_variant,578,2081,10.218
medium_variant,578,2082,10.204
medium_variant,578,2083,10.191
medium_variant,578,2084,10.178
medium_variant,578,2085,10.164
medium_variant,578,2086,10.15
medium_variant,578,2087,10.135
medium_variant,578,2088,10.118
medium_variant,578,2089,10.1
medium_variant,578,2090,10.081
medium_variant,578,2091,10.06
medium_variant,578,2092,10.038
medium_variant,578,2093,10.015
medium_variant,578,2094,9.991
medium_variant,578,2095,9.967
medium_variant,578,2096,9.942
medium_variant,578,2097,9.917
medium_variant,578,2098,9.892
medium_variant,578,2099,9.865
