variant,country,year,birthper1000population
estimates,380,1950,18.983
estimates,380,1951,18.743
estimates,380,1952,18.314
estimates,380,1953,17.983
estimates,380,1954,17.75
estimates,380,1955,17.615
estimates,380,1956,17.574
estimates,380,1957,17.618
estimates,380,1958,17.735
estimates,380,1959,17.903
estimates,380,1960,18.094
estimates,380,1961,18.279
estimates,380,1962,18.425
estimates,380,1963,18.506
estimates,380,1964,18.506
estimates,380,1965,18.422
estimates,380,1966,18.261
estimates,380,1967,18.049
estimates,380,1968,17.8
estimates,380,1969,17.518
estimates,380,1970,17.195
estimates,380,1971,16.816
estimates,380,1972,16.375
estimates,380,1973,15.871
estimates,380,1974,15.315
estimates,380,1975,14.722
estimates,380,1976,14.11
estimates,380,1977,13.5
estimates,380,1978,12.913
estimates,380,1979,12.368
estimates,380,1980,11.88
estimates,380,1981,11.456
estimates,380,1982,11.092
estimates,380,1983,10.782
estimates,380,1984,10.525
estimates,380,1985,10.319
estimates,380,1986,10.159
estimates,380,1987,10.035
estimates,380,1988,9.937
estimates,380,1989,9.857
estimates,380,1990,9.785
estimates,380,1991,9.713
estimates,380,1992,9.638
estimates,380,1993,9.56
estimates,380,1994,9.481
estimates,380,1995,9.403
estimates,380,1996,9.335
estimates,380,1997,9.285
estimates,380,1998,9.257
estimates,380,1999,9.252
estimates,380,2000,9.269
estimates,380,2001,9.308
estimates,380,2002,9.359
estimates,380,2003,9.414
estimates,380,2004,9.461
estimates,380,2005,9.487
estimates,380,2006,9.478
estimates,380,2007,9.429
estimates,380,2008,9.338
estimates,380,2009,9.21
estimates,380,2010,9.053
estimates,380,2011,8.881
estimates,380,2012,8.711
estimates,380,2013,8.556
estimates,380,2014,8.423
estimates,380,2015,8.317
medium_variant,380,2015,8.317
medium_variant,380,2016,8.236
medium_variant,380,2017,8.17
medium_variant,380,2018,8.115
medium_variant,380,2019,8.069
medium_variant,380,2020,8.032
medium_variant,380,2021,8.003
medium_variant,380,2022,7.984
medium_variant,380,2023,7.976
medium_variant,380,2024,7.978
medium_variant,380,2025,7.989
medium_variant,380,2026,8.008
medium_variant,380,2027,8.035
medium_variant,380,2028,8.068
medium_variant,380,2029,8.105
medium_variant,380,2030,8.144
medium_variant,380,2031,8.185
medium_variant,380,2032,8.226
medium_variant,380,2033,8.267
medium_variant,380,2034,8.306
medium_variant,380,2035,8.341
medium_variant,380,2036,8.371
medium_variant,380,2037,8.397
medium_variant,380,2038,8.417
medium_variant,380,2039,8.433
medium_variant,380,2040,8.442
medium_variant,380,2041,8.445
medium_variant,380,2042,8.443
medium_variant,380,2043,8.436
medium_variant,380,2044,8.426
medium_variant,380,2045,8.414
medium_variant,380,2046,8.401
medium_variant,380,2047,8.388
medium_variant,380,2048,8.376
medium_variant,380,2049,8.366
medium_variant,380,2050,8.361
medium_variant,380,2051,8.361
medium_variant,380,2052,8.365
medium_variant,380,2053,8.375
medium_variant,380,2054,8.39
medium_variant,380,2055,8.412
medium_variant,380,2056,8.439
medium_variant,380,2057,8.472
medium_variant,380,2058,8.509
medium_variant,380,2059,8.549
medium_variant,380,2060,8.592
medium_variant,380,2061,8.638
medium_variant,380,2062,8.685
medium_variant,380,2063,8.732
medium_variant,380,2064,8.778
medium_variant,380,2065,8.823
medium_variant,380,2066,8.865
medium_variant,380,2067,8.904
medium_variant,380,2068,8.94
medium_variant,380,2069,8.973
medium_variant,380,2070,9.001
medium_variant,380,2071,9.024
medium_variant,380,2072,9.043
medium_variant,380,2073,9.057
medium_variant,380,2074,9.066
medium_variant,380,2075,9.071
medium_variant,380,2076,9.071
medium_variant,380,2077,9.067
medium_variant,380,2078,9.059
medium_variant,380,2079,9.049
medium_variant,380,2080,9.037
medium_variant,380,2081,9.023
medium_variant,380,2082,9.009
medium_variant,380,2083,8.995
medium_variant,380,2084,8.982
medium_variant,380,2085,8.97
medium_variant,380,2086,8.959
medium_variant,380,2087,8.95
medium_variant,380,2088,8.942
medium_variant,380,2089,8.936
medium_variant,380,2090,8.932
medium_variant,380,2091,8.929
medium_variant,380,2092,8.928
medium_variant,380,2093,8.928
medium_variant,380,2094,8.929
medium_variant,380,2095,8.932
medium_variant,380,2096,8.936
medium_variant,380,2097,8.942
medium_variant,380,2098,8.948
medium_variant,380,2099,8.956
