variant,country,year,birthper1000population
estimates,894,1950,47.708
estimates,894,1951,47.812
estimates,894,1952,48.026
estimates,894,1953,48.255
estimates,894,1954,48.497
estimates,894,1955,48.752
estimates,894,1956,49.016
estimates,894,1957,49.285
estimates,894,1958,49.549
estimates,894,1959,49.791
estimates,894,1960,49.994
estimates,894,1961,50.14
estimates,894,1962,50.213
estimates,894,1963,50.207
estimates,894,1964,50.129
estimates,894,1965,50
estimates,894,1966,49.853
estimates,894,1967,49.717
estimates,894,1968,49.614
estimates,894,1969,49.548
estimates,894,1970,49.514
estimates,894,1971,49.493
estimates,894,1972,49.457
estimates,894,1973,49.385
estimates,894,1974,49.265
estimates,894,1975,49.091
estimates,894,1976,48.858
estimates,894,1977,48.58
estimates,894,1978,48.269
estimates,894,1979,47.935
estimates,894,1980,47.592
estimates,894,1981,47.251
estimates,894,1982,46.923
estimates,894,1983,46.616
estimates,894,1984,46.337
estimates,894,1985,46.091
estimates,894,1986,45.874
estimates,894,1987,45.68
estimates,894,1988,45.505
estimates,894,1989,45.349
estimates,894,1990,45.22
estimates,894,1991,45.128
estimates,894,1992,45.076
estimates,894,1993,45.058
estimates,894,1994,45.066
estimates,894,1995,45.086
estimates,894,1996,45.107
estimates,894,1997,45.109
estimates,894,1998,45.075
estimates,894,1999,44.991
estimates,894,2000,44.839
estimates,894,2001,44.604
estimates,894,2002,44.291
estimates,894,2003,43.907
estimates,894,2004,43.461
estimates,894,2005,42.967
estimates,894,2006,42.438
estimates,894,2007,41.896
estimates,894,2008,41.36
estimates,894,2009,40.844
estimates,894,2010,40.361
estimates,894,2011,39.917
estimates,894,2012,39.506
estimates,894,2013,39.125
estimates,894,2014,38.771
estimates,894,2015,38.441
medium_variant,894,2015,38.441
medium_variant,894,2016,38.131
medium_variant,894,2017,37.833
medium_variant,894,2018,37.541
medium_variant,894,2019,37.25
medium_variant,894,2020,36.956
medium_variant,894,2021,36.656
medium_variant,894,2022,36.352
medium_variant,894,2023,36.044
medium_variant,894,2024,35.73
medium_variant,894,2025,35.409
medium_variant,894,2026,35.08
medium_variant,894,2027,34.744
medium_variant,894,2028,34.402
medium_variant,894,2029,34.055
medium_variant,894,2030,33.703
medium_variant,894,2031,33.349
medium_variant,894,2032,32.994
medium_variant,894,2033,32.64
medium_variant,894,2034,32.29
medium_variant,894,2035,31.945
medium_variant,894,2036,31.607
medium_variant,894,2037,31.277
medium_variant,894,2038,30.956
medium_variant,894,2039,30.643
medium_variant,894,2040,30.339
medium_variant,894,2041,30.044
medium_variant,894,2042,29.756
medium_variant,894,2043,29.475
medium_variant,894,2044,29.2
medium_variant,894,2045,28.93
medium_variant,894,2046,28.667
medium_variant,894,2047,28.408
medium_variant,894,2048,28.154
medium_variant,894,2049,27.903
medium_variant,894,2050,27.653
medium_variant,894,2051,27.403
medium_variant,894,2052,27.15
medium_variant,894,2053,26.896
medium_variant,894,2054,26.639
medium_variant,894,2055,26.38
medium_variant,894,2056,26.121
medium_variant,894,2057,25.864
medium_variant,894,2058,25.61
medium_variant,894,2059,25.36
medium_variant,894,2060,25.115
medium_variant,894,2061,24.874
medium_variant,894,2062,24.637
medium_variant,894,2063,24.403
medium_variant,894,2064,24.173
medium_variant,894,2065,23.945
medium_variant,894,2066,23.722
medium_variant,894,2067,23.502
medium_variant,894,2068,23.286
medium_variant,894,2069,23.074
medium_variant,894,2070,22.866
medium_variant,894,2071,22.662
medium_variant,894,2072,22.461
medium_variant,894,2073,22.264
medium_variant,894,2074,22.069
medium_variant,894,2075,21.877
medium_variant,894,2076,21.686
medium_variant,894,2077,21.496
medium_variant,894,2078,21.308
medium_variant,894,2079,21.12
medium_variant,894,2080,20.933
medium_variant,894,2081,20.747
medium_variant,894,2082,20.563
medium_variant,894,2083,20.379
medium_variant,894,2084,20.197
medium_variant,894,2085,20.017
medium_variant,894,2086,19.839
medium_variant,894,2087,19.662
medium_variant,894,2088,19.487
medium_variant,894,2089,19.313
medium_variant,894,2090,19.142
medium_variant,894,2091,18.972
medium_variant,894,2092,18.804
medium_variant,894,2093,18.637
medium_variant,894,2094,18.473
medium_variant,894,2095,18.31
medium_variant,894,2096,18.148
medium_variant,894,2097,17.989
medium_variant,894,2098,17.831
medium_variant,894,2099,17.674
