variant,country,year,birthper1000population
estimates,498,1950,29.561
estimates,498,1951,29.702
estimates,498,1952,29.931
estimates,498,1953,30.051
estimates,498,1954,30.061
estimates,498,1955,29.961
estimates,498,1956,29.747
estimates,498,1957,29.419
estimates,498,1958,28.973
estimates,498,1959,28.4
estimates,498,1960,27.697
estimates,498,1961,26.863
estimates,498,1962,25.91
estimates,498,1963,24.869
estimates,498,1964,23.784
estimates,498,1965,22.725
estimates,498,1966,21.761
estimates,498,1967,20.944
estimates,498,1968,20.307
estimates,498,1969,19.867
estimates,498,1970,19.619
estimates,498,1971,19.535
estimates,498,1972,19.556
estimates,498,1973,19.633
estimates,498,1974,19.741
estimates,498,1975,19.874
estimates,498,1976,20.039
estimates,498,1977,20.248
estimates,498,1978,20.5
estimates,498,1979,20.776
estimates,498,1980,21.062
estimates,498,1981,21.347
estimates,498,1982,21.606
estimates,498,1983,21.809
estimates,498,1984,21.918
estimates,498,1985,21.875
estimates,498,1986,21.621
estimates,498,1987,21.141
estimates,498,1988,20.449
estimates,498,1989,19.573
estimates,498,1990,18.573
estimates,498,1991,17.529
estimates,498,1992,16.519
estimates,498,1993,15.607
estimates,498,1994,14.82
estimates,498,1995,14.153
estimates,498,1996,13.565
estimates,498,1997,13
estimates,498,1998,12.426
estimates,498,1999,11.846
estimates,498,2000,11.298
estimates,498,2001,10.832
estimates,498,2002,10.494
estimates,498,2003,10.306
estimates,498,2004,10.265
estimates,498,2005,10.347
estimates,498,2006,10.513
estimates,498,2007,10.707
estimates,498,2008,10.88
estimates,498,2009,11.004
estimates,498,2010,11.058
estimates,498,2011,11.038
estimates,498,2012,10.962
estimates,498,2013,10.849
estimates,498,2014,10.701
estimates,498,2015,10.524
medium_variant,498,2015,10.524
medium_variant,498,2016,10.323
medium_variant,498,2017,10.105
medium_variant,498,2018,9.879
medium_variant,498,2019,9.652
medium_variant,498,2020,9.431
medium_variant,498,2021,9.221
medium_variant,498,2022,9.024
medium_variant,498,2023,8.84
medium_variant,498,2024,8.672
medium_variant,498,2025,8.52
medium_variant,498,2026,8.384
medium_variant,498,2027,8.261
medium_variant,498,2028,8.149
medium_variant,498,2029,8.049
medium_variant,498,2030,7.962
medium_variant,498,2031,7.892
medium_variant,498,2032,7.84
medium_variant,498,2033,7.806
medium_variant,498,2034,7.791
medium_variant,498,2035,7.794
medium_variant,498,2036,7.813
medium_variant,498,2037,7.846
medium_variant,498,2038,7.888
medium_variant,498,2039,7.936
medium_variant,498,2040,7.986
medium_variant,498,2041,8.034
medium_variant,498,2042,8.079
medium_variant,498,2043,8.118
medium_variant,498,2044,8.149
medium_variant,498,2045,8.169
medium_variant,498,2046,8.177
medium_variant,498,2047,8.172
medium_variant,498,2048,8.158
medium_variant,498,2049,8.134
medium_variant,498,2050,8.102
medium_variant,498,2051,8.063
medium_variant,498,2052,8.018
medium_variant,498,2053,7.971
medium_variant,498,2054,7.924
medium_variant,498,2055,7.88
medium_variant,498,2056,7.839
medium_variant,498,2057,7.804
medium_variant,498,2058,7.775
medium_variant,498,2059,7.754
medium_variant,498,2060,7.743
medium_variant,498,2061,7.741
medium_variant,498,2062,7.75
medium_variant,498,2063,7.769
medium_variant,498,2064,7.797
medium_variant,498,2065,7.834
medium_variant,498,2066,7.881
medium_variant,498,2067,7.937
medium_variant,498,2068,7.998
medium_variant,498,2069,8.065
medium_variant,498,2070,8.135
medium_variant,498,2071,8.208
medium_variant,498,2072,8.282
medium_variant,498,2073,8.355
medium_variant,498,2074,8.426
medium_variant,498,2075,8.492
medium_variant,498,2076,8.552
medium_variant,498,2077,8.605
medium_variant,498,2078,8.651
medium_variant,498,2079,8.689
medium_variant,498,2080,8.718
medium_variant,498,2081,8.739
medium_variant,498,2082,8.753
medium_variant,498,2083,8.759
medium_variant,498,2084,8.761
medium_variant,498,2085,8.758
medium_variant,498,2086,8.753
medium_variant,498,2087,8.744
medium_variant,498,2088,8.736
medium_variant,498,2089,8.728
medium_variant,498,2090,8.721
medium_variant,498,2091,8.718
medium_variant,498,2092,8.718
medium_variant,498,2093,8.722
medium_variant,498,2094,8.73
medium_variant,498,2095,8.742
medium_variant,498,2096,8.758
medium_variant,498,2097,8.779
medium_variant,498,2098,8.803
medium_variant,498,2099,8.832
