variant,country,year,birthper1000population
estimates,108,1950,50.114
estimates,108,1951,49.913
estimates,108,1952,49.535
estimates,108,1953,49.207
estimates,108,1954,48.928
estimates,108,1955,48.698
estimates,108,1956,48.517
estimates,108,1957,48.381
estimates,108,1958,48.285
estimates,108,1959,48.223
estimates,108,1960,48.184
estimates,108,1961,48.159
estimates,108,1962,48.136
estimates,108,1963,48.105
estimates,108,1964,48.059
estimates,108,1965,47.983
estimates,108,1966,47.866
estimates,108,1967,47.714
estimates,108,1968,47.546
estimates,108,1969,47.382
estimates,108,1970,47.263
estimates,108,1971,47.238
estimates,108,1972,47.333
estimates,108,1973,47.559
estimates,108,1974,47.908
estimates,108,1975,48.356
estimates,108,1976,48.862
estimates,108,1977,49.374
estimates,108,1978,49.848
estimates,108,1979,50.259
estimates,108,1980,50.606
estimates,108,1981,50.903
estimates,108,1982,51.174
estimates,108,1983,51.423
estimates,108,1984,51.633
estimates,108,1985,51.77
estimates,108,1986,51.791
estimates,108,1987,51.667
estimates,108,1988,51.381
estimates,108,1989,50.93
estimates,108,1990,50.312
estimates,108,1991,49.537
estimates,108,1992,48.644
estimates,108,1993,47.685
estimates,108,1994,46.701
estimates,108,1995,45.737
estimates,108,1996,44.828
estimates,108,1997,43.999
estimates,108,1998,43.276
estimates,108,1999,42.687
estimates,108,2000,42.267
estimates,108,2001,42.044
estimates,108,2002,42.002
estimates,108,2003,42.113
estimates,108,2004,42.344
estimates,108,2005,42.653
estimates,108,2006,42.989
estimates,108,2007,43.302
estimates,108,2008,43.549
estimates,108,2009,43.699
estimates,108,2010,43.736
estimates,108,2011,43.663
estimates,108,2012,43.506
estimates,108,2013,43.285
estimates,108,2014,43.005
estimates,108,2015,42.662
medium_variant,108,2015,42.662
medium_variant,108,2016,42.248
medium_variant,108,2017,41.763
medium_variant,108,2018,41.211
medium_variant,108,2019,40.604
medium_variant,108,2020,39.953
medium_variant,108,2021,39.269
medium_variant,108,2022,38.568
medium_variant,108,2023,37.866
medium_variant,108,2024,37.183
medium_variant,108,2025,36.535
medium_variant,108,2026,35.933
medium_variant,108,2027,35.381
medium_variant,108,2028,34.879
medium_variant,108,2029,34.43
medium_variant,108,2030,34.037
medium_variant,108,2031,33.698
medium_variant,108,2032,33.405
medium_variant,108,2033,33.144
medium_variant,108,2034,32.907
medium_variant,108,2035,32.685
medium_variant,108,2036,32.469
medium_variant,108,2037,32.254
medium_variant,108,2038,32.032
medium_variant,108,2039,31.796
medium_variant,108,2040,31.54
medium_variant,108,2041,31.26
medium_variant,108,2042,30.957
medium_variant,108,2043,30.634
medium_variant,108,2044,30.291
medium_variant,108,2045,29.93
medium_variant,108,2046,29.552
medium_variant,108,2047,29.161
medium_variant,108,2048,28.762
medium_variant,108,2049,28.361
medium_variant,108,2050,27.96
medium_variant,108,2051,27.564
medium_variant,108,2052,27.174
medium_variant,108,2053,26.794
medium_variant,108,2054,26.426
medium_variant,108,2055,26.075
medium_variant,108,2056,25.742
medium_variant,108,2057,25.428
medium_variant,108,2058,25.132
medium_variant,108,2059,24.853
medium_variant,108,2060,24.591
medium_variant,108,2061,24.347
medium_variant,108,2062,24.117
medium_variant,108,2063,23.899
medium_variant,108,2064,23.689
medium_variant,108,2065,23.484
medium_variant,108,2066,23.283
medium_variant,108,2067,23.082
medium_variant,108,2068,22.88
medium_variant,108,2069,22.675
medium_variant,108,2070,22.466
medium_variant,108,2071,22.25
medium_variant,108,2072,22.03
medium_variant,108,2073,21.806
medium_variant,108,2074,21.578
medium_variant,108,2075,21.345
medium_variant,108,2076,21.108
medium_variant,108,2077,20.866
medium_variant,108,2078,20.621
medium_variant,108,2079,20.376
medium_variant,108,2080,20.133
medium_variant,108,2081,19.893
medium_variant,108,2082,19.659
medium_variant,108,2083,19.433
medium_variant,108,2084,19.215
medium_variant,108,2085,19.006
medium_variant,108,2086,18.806
medium_variant,108,2087,18.612
medium_variant,108,2088,18.423
medium_variant,108,2089,18.24
medium_variant,108,2090,18.061
medium_variant,108,2091,17.886
medium_variant,108,2092,17.716
medium_variant,108,2093,17.55
medium_variant,108,2094,17.389
medium_variant,108,2095,17.233
medium_variant,108,2096,17.082
medium_variant,108,2097,16.935
medium_variant,108,2098,16.793
medium_variant,108,2099,16.657
